event_ts,entry_ts,exit_ts,symbol,route,direction,direction_value,old_boundary,prior_value,event_high,event_low,entry_price,initial_stop,target_price,exit_price,exit_reason,volume_ratio,event_taker_pressure,cvd_divergence_fraction,boundary_breach_atr,confirmation_return,confirmation_body_fraction,confirmation_taker_pressure,rank_score,gross_return,net_return,holding_minutes
2024-04-04 04:30:00+00:00,2024-04-04 04:45:00+00:00,2024-04-04 07:15:00+00:00,ETHUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,3264.01,3319.8690474461855,3280.0,3252.59,3286.15,3250.2411875000003,3319.8690474461855,3319.8690474461855,PRIOR_VALUE_REACHED,1.5784241056520611,-0.04017950682302396,0.9225140455278141,0.48620313456268205,0.00536311960399205,0.6238434163701058,0.12915451986506343,0.7079693339060333,0.010260958095700268,0.008260958095700268,150.0
2024-04-04 04:30:00+00:00,2024-04-04 04:45:00+00:00,2024-04-04 10:45:00+00:00,XRPUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,0.5655,0.5798271085925502,0.5704,0.5626,0.5669,0.5622008333333334,0.5798271085925502,0.5763,SIX_HOUR_CAP,1.9446795752236115,-0.1572692670461081,0.23528316996728074,0.7265135699373741,0.0035404496371038707,0.5714285714285624,0.07028912034415113,0.33241655638867484,0.0165814076556714,0.014581407655671398,360.0
2024-04-05 05:30:00+00:00,2024-04-05 05:45:00+00:00,2024-04-05 11:45:00+00:00,ETHUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,3252.59,3340.8145501957947,3299.84,3241.71,3274.14,3239.2816041666665,3340.8145501957947,3265.16,SIX_HOUR_CAP,2.536152703556941,-0.12210018159404268,0.665752032093892,0.44803239449911686,0.004556207026683801,0.8781785925487898,0.05315696059913244,0.756479766063548,-0.002742704954583508,-0.004742704954583508,360.0
2024-04-07 14:00:00+00:00,2024-04-07 14:15:00+00:00,2024-04-07 18:10:00+00:00,XRPUSDT,FAILED_HIGH_CVD_DIVERGENCE,SHORT,-1.0,0.5994,0.5941039294168237,0.6033,0.5971,0.5985,0.6035189583333332,0.5941039294168237,0.5941039294168237,PRIOR_VALUE_REACHED,2.652589429919,0.04939243635942803,0.17394997237065904,1.7811607992387766,-0.002333722287047757,0.9333333333333382,-0.12515561741447345,0.8218594008186765,0.007345147173226985,0.005345147173226985,235.0
2024-04-09 07:00:00+00:00,2024-04-09 07:15:00+00:00,2024-04-09 07:50:00+00:00,SOLUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,176.374,180.92424094352793,177.5,175.5,176.776,175.35807291666666,180.92424094352793,175.35807291666666,BOUNDARY_EXTREME_INVALIDATED,2.0197601431702474,-0.05702349910964932,0.4690772198671704,0.6158091743119225,0.001654540921556702,0.5078260869565094,0.025298875527714815,0.5834320664821101,-0.008021038395106483,-0.010021038395106483,35.0
2024-04-13 20:30:00+00:00,2024-04-13 20:45:00+00:00,2024-04-14 02:45:00+00:00,SOLUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,126.2,146.71810317817426,134.665,112.917,128.116,112.60633333333334,146.71810317817426,134.735,SIX_HOUR_CAP,20.81374001645216,-0.07775424378636275,0.4922639467585817,4.275643776824034,0.02814403454004144,0.6444321940463108,0.016373346357465346,43.80762106945575,0.051664116894064804,0.0496641168940648,360.0
2024-04-15 18:30:00+00:00,2024-04-15 18:45:00+00:00,2024-04-15 19:05:00+00:00,BTCUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,63300.0,65110.07524980694,64036.9,63078.0,63835.7,63023.027708333335,65110.07524980694,63023.027708333335,BOUNDARY_EXTREME_INVALIDATED,2.746886265771021,-0.04694438253057265,0.7994977819605441,0.4038398132392452,0.005812487788891207,0.6282356948228814,0.15794036983737403,0.8868845177527687,-0.012730686616840736,-0.014730686616840736,20.0
2024-04-15 19:30:00+00:00,2024-04-15 19:45:00+00:00,2024-04-16 01:45:00+00:00,SOLUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,135.333,146.76088489889665,138.073,133.55,138.359,133.2930604166667,146.76088489889665,138.863,SIX_HOUR_CAP,3.5112216221753902,-0.012401118670470779,0.45010667485810335,0.6939374528707248,0.008851945021692398,0.63894736842105,0.06807183243297166,1.0967156055964684,0.0036426976199595007,0.0016426976199595007,360.0
2024-04-15 19:30:00+00:00,2024-04-15 19:45:00+00:00,2024-04-16 01:45:00+00:00,ETHUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,3031.0,3160.178821350983,3095.13,3022.08,3102.78,3018.775125,3160.178821350983,3096.61,SIX_HOUR_CAP,4.017367480500151,-0.005138113072362893,0.7893138200728483,0.2699043080298071,0.006249371657623959,0.6372354497354441,0.07012259931842668,0.8558567558596543,-0.0019885393099091653,-0.003988539309909165,360.0
2024-04-16 14:00:00+00:00,2024-04-16 14:15:00+00:00,2024-04-16 15:45:00+00:00,SOLUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,129.631,138.36811877499554,133.648,129.0,133.606,128.71630208333335,138.36811877499554,128.71630208333335,BOUNDARY_EXTREME_INVALIDATED,3.0574245597134873,0.004949915524849802,0.24829493289224824,0.2224196805581054,0.01332585002540787,0.5371446040966102,0.02134510480384688,0.16884834931351414,-0.03659789168650096,-0.03859789168650096,90.0
2024-04-16 16:30:00+00:00,2024-04-16 16:45:00+00:00,2024-04-16 21:15:00+00:00,SOLUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,127.42,135.4336781005408,129.065,126.392,129.656,126.11917083333333,135.4336781005408,135.4336781005408,PRIOR_VALUE_REACHED,2.3262127563156403,-0.0005952313241948115,0.940751765767788,0.37679255944654216,0.014554446148549172,0.8916586768935705,0.01610210933610534,0.8245686012117684,0.04456159453122721,0.04256159453122721,270.0
2024-04-19 03:00:00+00:00,2024-04-19 03:15:00+00:00,2024-04-19 04:10:00+00:00,BTCUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,59650.0,62313.53350497302,61420.0,59541.0,61859.4,59483.95354166667,62313.53350497302,62313.53350497302,PRIOR_VALUE_REACHED,5.306870473460241,0.0944881807052893,0.5491698387757392,0.1910723350485534,0.008564566855957745,0.6875654450261818,0.06902319095556786,0.5568560929690453,0.007341382311710332,0.005341382311710332,55.0
2024-04-19 03:00:00+00:00,2024-04-19 03:15:00+00:00,2024-04-19 04:40:00+00:00,ETHUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,2873.48,3013.8423503551626,2943.62,2861.76,2983.47,2858.942604166667,3013.8423503551626,3013.8423503551626,PRIOR_VALUE_REACHED,4.024141355299034,0.05078458106311756,0.11514707757432799,0.4159869856176223,0.014157902250987453,0.7815725276787326,0.09383869183422155,0.19275510614255678,0.010180209740725754,0.008180209740725754,85.0
2024-04-21 08:30:00+00:00,2024-04-21 08:45:00+00:00,2024-04-21 13:55:00+00:00,XRPUSDT,FAILED_HIGH_CVD_DIVERGENCE,SHORT,-1.0,0.5354,0.5229526872617424,0.5366,0.5324,0.5322,0.5369541666666666,0.5229526872617424,0.5229526872617424,PRIOR_VALUE_REACHED,1.0472652970366556,0.06726478118898371,0.5152731529595949,0.33882352941175803,-0.003557386257255213,0.8636363636363774,-0.15791206376556743,0.1828385590325874,0.01737563460777458,0.015375634607774582,310.0
2024-04-23 15:30:00+00:00,2024-04-23 15:45:00+00:00,2024-04-23 17:45:00+00:00,SOLUSDT,FAILED_HIGH_CVD_DIVERGENCE,SHORT,-1.0,159.222,155.39415548931854,159.747,157.81,157.74,159.87845000000002,155.39415548931854,159.87845000000002,BOUNDARY_EXTREME_INVALIDATED,2.615378788342241,-0.02907602574814072,0.6368706205829534,0.39939140357550756,-0.009233088373845844,0.8175750834260275,-0.11097312930743608,0.665249451346741,-0.013556802332953088,-0.015556802332953088,120.0
2024-04-23 18:00:00+00:00,2024-04-23 18:15:00+00:00,2024-04-23 20:20:00+00:00,SOLUSDT,FAILED_HIGH_CVD_DIVERGENCE,SHORT,-1.0,159.747,156.12639785613703,159.987,158.176,158.517,160.11872291666666,156.12639785613703,156.12639785613703,PRIOR_VALUE_REACHED,1.1582475602751792,0.12125577758936124,0.6129957132417234,0.18220064213072026,-0.0037770711044633476,0.549862763037516,-0.0851089831937416,0.12936259972767175,0.015081045842799012,0.013081045842799012,125.0
2024-04-24 23:30:00+00:00,2024-04-24 23:45:00+00:00,2024-04-25 02:05:00+00:00,XRPUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,0.5229,0.5375752902908253,0.5267,0.5206,0.5268,0.5201985416666666,0.5375752902908253,0.5201985416666666,BOUNDARY_EXTREME_INVALIDATED,2.2591343322466337,-0.007665059535646113,0.24554579642719884,0.5729112610275229,0.0055354075205191755,0.8285714285714186,0.02205828863539927,0.31780587259350845,-0.012531242090610295,-0.014531242090610295,140.0
2024-04-24 23:30:00+00:00,2024-04-24 23:45:00+00:00,2024-04-25 02:05:00+00:00,SOLUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,146.311,154.44801549066472,147.564,145.52,147.788,145.34965833333334,154.44801549066472,145.34965833333334,BOUNDARY_EXTREME_INVALIDATED,1.7229176870178637,-0.0017925668372135162,0.18394788690308153,0.464360843402963,0.0055178701429476895,0.6973344797936366,0.0265455195309805,0.14716852051703333,-0.0164989151126389,-0.018498915112638903,140.0
2024-04-26 01:30:00+00:00,2024-04-26 01:45:00+00:00,2024-04-26 07:45:00+00:00,SOLUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,142.041,145.95633376291033,143.134,141.363,143.582,141.20087083333334,145.95633376291033,143.992,SIX_HOUR_CAP,2.0527779401539874,-0.024731736446980346,0.714289514790795,0.41818508904936796,0.00767783953736445,0.622298065984066,0.15984222749987098,0.613175495154055,0.002855511136493405,0.0008555111364934049,360.0
2024-04-26 13:30:00+00:00,2024-04-26 13:45:00+00:00,2024-04-26 14:15:00+00:00,SOLUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,141.363,145.023677511822,143.29,141.042,143.017,140.8986875,145.023677511822,145.023677511822,PRIOR_VALUE_REACHED,1.9843920526818457,-0.07934845537441204,0.9483440534875198,0.22398604448320866,0.007680004509360572,0.7073329007138258,0.05689583708953605,0.4215162915632179,0.014031041846927383,0.012031041846927383,30.0
2024-04-26 15:30:00+00:00,2024-04-26 15:45:00+00:00,2024-04-26 19:05:00+00:00,XRPUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,0.5166,0.5256294328102804,0.5211,0.5139,0.5193,0.513541875,0.5256294328102804,0.5256294328102804,PRIOR_VALUE_REACHED,2.071546252747708,-0.056932005586305956,0.6449024254596146,0.7539267015706603,0.005615801704105472,0.9062500000000098,0.10456343147155556,1.0072047602629222,0.012188393626574978,0.010188393626574978,200.0
2024-04-26 15:30:00+00:00,2024-04-26 15:45:00+00:00,2024-04-26 18:05:00+00:00,ETHUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,3108.0,3145.859184631561,3133.42,3103.0,3121.15,3101.1355,3145.859184631561,3145.859184631561,PRIOR_VALUE_REACHED,2.9698977002642954,-0.04153400385486583,0.8099929199862418,0.2681684097613301,0.005269277471262157,0.7760910815939366,0.14657484840153567,0.6451048834265221,0.007916692447194507,0.0059166924471945066,140.0
2024-04-27 01:30:00+00:00,2024-04-27 01:45:00+00:00,2024-04-27 07:45:00+00:00,ETHUSDT,FAILED_LOW_CVD_DIVERGENCE,LONG,1.0,3082.84,3132.174533827608,3113.19,3062.8,3094.81,3060.9578958333336,3132.174533827608,3122.57,SIX_HOUR_CAP,5.052909275662586,-0.05341249748068222,0.3014488883204865,1.087886361837117,0.004074945251034023,0.7068092290377016,0.15577662342775955,1.6570618527641594,0.008969855984697128,0.006969855984697128,360.0
2024-04-28 19:00:00+00:00,2024-04-28 19:15:00+00:00,2024-04-28 22:35:00+00:00,ETHUSDT,FAILED_HIGH_CVD_DIVERGENCE,SHORT,-1.0,3340.86,3292.2502185942085,3365.69,3319.2,3333.55,3367.395125,3292.2502185942085,3292.2502185942085,PRIOR_VALUE_REACHED,2.8062782635120658,0.26302261217277656,0.6646060052391934,1.4561982259365107,-0.0028178535852848574,0.7976291278576882,-0.06627300470396202,2.7159107315819564,0.012389129128344112,0.010389129128344112,200.0
