trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20250920-171400-001-000-1,O-20250920-171400-001-000-2,SELL,FLAT,0.000,205.170,1758388440000000000,2025-09-20 17:14:00+00:00,1758390840000000000,2025-09-20 17:54:00+00:00,2400000000000,4486.96,4484.78,['1472.58551664 USDT'],0.00049,-1025.31491664 USDT,False
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-001,O-20250930-060600-001-000-4,O-20250930-060600-001-000-5,SELL,FLAT,0,419935,1759212360000000000,2025-09-30 06:06:00+00:00,1759212540000000000,2025-09-30 06:09:00+00:00,180000000000,2.887643647707383,2.8903912491218877,['1941.11926752 USDT'],-0.00095,-3094.93326752 USDT,False
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-001,O-20251011-061500-001-000-7,O-20251011-061500-001-000-8,BUY,FLAT,0.0,634.4,1760163300000000000,2025-10-11 06:15:00+00:00,1760165640000000000,2025-10-11 06:54:00+00:00,2340000000000,183.421,183.455,['186.19690752 USDT'],0.00019,-164.62730752 USDT,False
