signal_ts,entry_ts,symbol,route,route_priority,direction,direction_value,entry_price,initial_stop,atr_at_signal,momentum,momentum_atr,volume_ratio,trend_quality,directional_breadth,residual_momentum_atr,leader_gap_atr,confirmation_return,confirmation_body_fraction,confirmation_taker_pressure,rank_score,exit_ts,exit_price,exit_reason,gross_return,net_return,holding_minutes,final_stop,trailing_updates
2024-04-29 18:00:00+00:00,2024-04-29 18:15:00+00:00,SOLUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,134.262,138.64935714285716,4.387357142857143,-0.055336300277101236,-1.7027108334617544,1.339375791435397,0.11610831355148653,1.0,-0.4733531735275378,0.032081043977069235,-0.005474033525677657,0.6952022577610654,-0.1335345374583904,0.5295861966763767,2024-04-30 00:50:00+00:00,138.64935714285716,TRAILING_STOP,-0.03267757923207726,-0.03467757923207726,395.0,138.64935714285716,0
2024-05-01 06:00:00+00:00,2024-05-01 06:15:00+00:00,SOLUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,124.664,129.6545,4.9905,-0.07509349731703352,-1.8829876900629077,1.0665374576058426,0.1294602500544632,1.0,-0.022468995328258412,0.35947949072434104,-0.003787818248653485,0.6061381074168873,-0.008780470515915129,0.5199840602535764,2024-05-01 18:05:00+00:00,129.6545,TRAILING_STOP,-0.04003160495411673,-0.04203160495411673,710.0,129.6545,0
2024-06-18 12:00:00+00:00,2024-06-18 12:15:00+00:00,SOLUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,136.041,140.60942857142857,4.568428571428577,-0.04696894919401351,-1.4095942860024435,1.4052821631305392,0.10920086597828935,1.0,-0.4010519746495411,0.21139274883138737,-0.007753238417551711,0.6422960725075625,-0.15498225616746863,0.4326271220837765,2024-06-19 03:35:00+00:00,140.56057142857145,TRAILING_STOP,-0.03322212736286456,-0.035222127362864564,920.0,140.56057142857145,1
2024-06-24 18:00:00+00:00,2024-06-24 18:15:00+00:00,BTCUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,59947.0,60773.485714285714,826.4857142857151,-0.0602609268175478,-4.391664772326769,3.978142290225435,0.10540285724943345,1.0,-2.503190576951781,1.3975919352359345,-0.004739965965218085,0.7639818035857551,-0.2791651424564424,3.682916514603174,2024-06-25 00:55:00+00:00,60557.37142857143,TRAILING_STOP,-0.010181851111338958,-0.012181851111338958,400.0,60557.37142857143,1
2024-07-03 12:00:00+00:00,2024-07-03 12:15:00+00:00,BTCUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,60228.9,61234.12142857143,1005.221428571429,-0.038813624881214426,-2.3315826647472853,2.471075521985995,0.10453763468762871,1.0,-0.5247652217227283,0.41766161769619514,-0.0025834273137821384,0.6764960971379054,-0.03375410718048122,1.2045906874957344,2024-07-04 12:15:00+00:00,57585.5,TWENTY_FOUR_HOUR_CAP,0.04388922925705108,0.041889229257051075,1440.0,59567.58571428571,10
2024-07-04 12:00:00+00:00,2024-07-04 12:15:00+00:00,BTCUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,57585.5,58860.99285714286,1275.4928571428572,-0.04366157764606715,-1.9767937048147226,2.8479528709127266,0.138828192815543,1.0,0.17271288480227232,0.5901492103550787,-0.002820857374403518,0.7997054491899753,-0.23153405541717798,1.5631541698647853,2024-07-05 12:15:00+00:00,55382.6,TWENTY_FOUR_HOUR_CAP,0.03825442168601478,0.03625442168601478,1440.0,56561.5,6
2024-07-05 18:00:00+00:00,2024-07-05 18:15:00+00:00,ETHUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,2970.76,3070.9478571428576,100.18785714285721,-0.04855453434492585,-1.4488984876481474,1.8592352962493626,0.17409648142735198,1.0,-0.43383882373519755,0.5320494929274376,-0.006328436488185929,0.7929589270745816,-0.11047736626252413,0.937977248379097,2024-07-06 18:15:00+00:00,3047.46,TWENTY_FOUR_HOUR_CAP,-0.025818309119551852,-0.027818309119551854,1440.0,3070.9478571428576,0
2024-07-17 18:00:00+00:00,2024-07-17 18:15:00+00:00,XRPUSDT,RELATIVE_6H_LEADER,1,LONG,1.0,0.6165,0.59445,0.02204999999999999,0.044786324786324716,1.2414241138050648,2.0674568945171616,0.10473095122512914,0.25,1.6350290165669357,0.8503544077917297,0.008671465968586478,0.726027397260288,0.1041769491650637,0.7082997532618277,2024-07-18 05:20:00+00:00,0.59445,TRAILING_STOP,-0.03576642335766422,-0.037766423357664225,665.0,0.59445,0
2024-07-24 18:00:00+00:00,2024-07-24 18:15:00+00:00,XRPUSDT,BREADTH_ALIGNED_6H_TREND,2,LONG,1.0,0.6233,0.6029571428571429,0.020342857142857156,0.0552345343303875,1.6858557342708078,1.3224246789061114,0.1260438648771094,0.75,0.7369475491882713,0.3419903425299504,0.0038653567402158195,0.7272727272726967,0.23167724402785606,0.49175763673784584,2024-07-25 01:10:00+00:00,0.6029571428571429,TRAILING_STOP,-0.03263734500699034,-0.03463734500699034,415.0,0.6029571428571429,0
2024-07-26 18:00:00+00:00,2024-07-26 18:15:00+00:00,SOLUSDT,BREADTH_ALIGNED_6H_TREND,2,LONG,1.0,182.32,176.2252857142857,6.094714285714294,0.06711811449077043,2.0009183762699205,1.3239952125245098,0.11363084699557674,0.75,0.548378922681287,1.8455004256372116,0.0034343078548784156,0.6745945945945812,0.02473638096969344,0.5268052326447632,2024-07-27 18:15:00+00:00,181.741,TWENTY_FOUR_HOUR_CAP,-0.0031757349714786054,-0.0051757349714786054,1440.0,176.59714285714284,2
2024-07-30 12:00:00+00:00,2024-07-30 12:15:00+00:00,XRPUSDT,RELATIVE_6H_LEADER,1,LONG,1.0,0.6333,0.6195142857142857,0.013785714285714281,0.035708408754319576,1.6303016299459194,3.5497172506256107,0.10656379663894368,0.25,2.795647528895414,1.4853222955657135,0.006036536934074688,0.7450980392156923,0.08133795198359461,2.3407621437253696,2024-07-30 13:55:00+00:00,0.6195142857142857,TRAILING_STOP,-0.021768062980758396,-0.023768062980758398,100.0,0.6195142857142857,0
2024-08-05 18:00:00+00:00,2024-08-05 18:15:00+00:00,ETHUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,2456.13,2619.0764285714286,162.9464285714285,-0.08542423119673948,-1.2940730957036342,3.4851364284648714,0.1022365288887223,1.0,-0.17804174743335333,0.8814944228748882,-0.004986955324010278,0.6884787472035722,-0.12100834347991951,0.9221778431805653,2024-08-06 18:15:00+00:00,2501.47,TWENTY_FOUR_HOUR_CAP,-0.018459934938297007,-0.02045993493829701,1440.0,2619.0764285714286,0
