scenario_id,family,source_family,source_direction,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,entry_execution_mode,entry_order_type,entry_expiry_ts_ns,entry_client_order_id,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,sac_entry_confirmation,failed_acceptance_trap,favorable_drift_guard_enabled,causal_exit_reason_codes,causal_exit_open_position,actual_entry_price,opened_ts_ns,opened_bar_index,partial_entry_abort_requested,partial_entry_abort_opened_quantity,partial_entry_open_parent_count,partial_entry_flatten_attempts,partial_entry_cancel_retry_count,forced_exit_reason,path_observations,mfe_price,mae_price,mfe_price_distance,mae_price_distance,mfe_stop_units,mae_stop_units,mfe_atr,mae_atr,mfe_close_net_r_after_cost,mfe_intrabar_net_r_after_cost,first_close_half_r_ts_ns,first_close_one_r_ts_ns,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome
AFIB-1708983780000000000-000210,AFIB_CONTINUATION,AFIB_CONTINUATION,SHORT,SHORT,1708983900000000000,2024-02-26,21,1708983900000000000,54624.8,54624.8,MARKET_AFTER_DEFENSE,MARKET,,O-20240226-214500-001-000-46,54737.9,54321.0,EFFICIENT_FLOW_SHOCK_LIQUIDITY_OR_MEASURED_EXTENSION,54735.8,42.2049999999992,12.907,81687.38544138,2450.6215632414,189.8641471749979,1.1973716121899802,0.0007,,False,True,(),False,54624.700000000004,1708983900000000000,1304,,,,,,,22,54567.5,54756.0,57.200000000004366,131.29999999999563,0.505300353356942,1.1598939929328536,1.3552896576236333,3.111005804999363,-0.27997982131400956,-0.1023602417263266,,,54738.0,1708985160000000000,2024-02-26,22,21.0,-2450.44415823,-0.0020741532676608865,-0.999927608157024,STOP
AFIB-1708998720000000000-000248,AFIB_REVERSAL,AFIB_REVERSAL,LONG,LONG,1708998840000000000,2024-02-27,1,1708998840000000000,55528.2,55528.2,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-015400-001-000-49,55465.7,55748.899999999994,ABSORBED_FLOW_SHOCK_PRIOR_SIDE_LIQUIDITY,55518.5,114.25000000000037,16.929,79236.94128315,2377.1082384945,140.4082212499971,1.0156529919006243,0.0007,,False,True,(),False,55528.3,1708998840000000000,1553,,,,,,,2,55808.0,55473.3,279.6999999999971,55.0,4.468051118210401,0.8785942492011962,2.448140043763643,0.48140043763675994,1.1850390847395158,1.4355611673273105,1.7089989e+18,1.7089989e+18,55748.8,1708998900000000000,2024-02-27,1,1.0,2414.17748187,0.003970948147160997,1.0155942597712662,TARGET
AFIB-1708999800000000000-000254,AFIB_REVERSAL,AFIB_REVERSAL,SHORT,SHORT,1708999860000000000,2024-02-27,2,1708999860000000000,56710.3,56710.3,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-021100-001-000-52,57441.2,55430.700000000004,ABSORBED_FLOW_SHOCK_PRIOR_SIDE_LIQUIDITY,57112.05,276.02000000000044,3.02,81651.11876502,2449.5335629506,811.0070506999981,1.4807532178215728,0.0007,,False,True,(),False,56710.2,1708999860000000000,1570,,,,,,TIMEOUT,31,56159.6,56957.4,550.5999999999985,247.20000000000437,0.7532147742818037,0.33816689466484867,1.9947829867400828,0.8955872762843416,0.5549597005494895,0.5812417285313739,1.70900118e+18,,56270.4,1709001660000000000,2024-02-27,2,30.0,1089.3550116,0.0077552186379169115,0.44471936538310214,TIMEOUT
AFIB-1709001780000000000-000255,AFIB_CONTINUATION,AFIB_CONTINUATION,LONG,LONG,1709001840000000000,2024-02-27,2,1709001840000000000,56382.4,56382.4,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-024400-001-000-56,56244.6,56645.0,EFFICIENT_FLOW_SHOCK_LIQUIDITY_OR_MEASURED_EXTENSION,56250.0,108.84500000000044,11.445,82740.47377662,2482.2142132986,216.8811204250015,0.8450750329989092,0.0007,,False,True,(),False,56382.5,1709001840000000000,1603,,,,,,,19,56645.3,56260.3,262.8000000000029,122.19999999999709,1.905728788977521,0.886149383611282,2.4144425559281717,1.1226974137534713,0.7478541685978053,0.8459959061464335,1.70900292e+18,,56644.899999999994,1709002920000000000,2024-02-27,3,18.0,2097.6489849,0.00465392630692137,0.8450716999611595,OTHER_EXIT
AFIB-1709005620000000000-000258,AFIB_CONTINUATION,AFIB_CONTINUATION,SHORT,SHORT,1709005680000000000,2024-02-27,3,1709005680000000000,56288.1,56288.1,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-034800-001-000-59,56409.0,55126.1,EFFICIENT_FLOW_SHOCK_LIQUIDITY_OR_MEASURED_EXTENSION,56406.2,56.725,12.724,84838.12276152,2545.1436828456,200.02424537499883,5.4183934450951625,0.0007,,False,True,(),False,56288.0,1709005680000000000,1667,,,,,,TIMEOUT,31,55587.9,56398.4,700.0999999999985,110.40000000000146,5.785950413223128,0.912396694214888,12.342000881445545,1.9462318201851292,2.9544690889450806,3.1075576304995827,1.70900598e+18,1.70900604e+18,55826.899999999994,1709007480000000000,2024-02-27,4,30.0,4868.45140868,0.008191799317794304,1.9128395153065874,TIMEOUT
AFIB-1709012340000000000-000263,AFIB_CONTINUATION,AFIB_CONTINUATION,LONG,LONG,1709012400000000000,2024-02-27,5,1709012400000000000,56026.9,56026.9,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-054000-001-000-63,55947.8,56590.0,EFFICIENT_FLOW_SHOCK_LIQUIDITY_OR_MEASURED_EXTENSION,55949.95,43.15999999999949,17.066,89706.5741702,2691.1972251059997,157.69028440000744,3.0697399769543168,0.0007,,False,True,(),False,56027.0,1709012400000000000,1779,,,,,,TIMEOUT,31,56321.2,55964.9,294.1999999999971,62.099999999998545,3.7146464646465644,0.7840909090909195,6.816496756255805,1.4388322520852475,1.2598617014098723,1.3656913665886377,1.70901294e+18,1.70901312e+18,56265.4,1709014200000000000,2024-02-27,6,30.0,2727.06693112,0.004255091295268379,1.0133285311382512,TIMEOUT
AFIB-1709017560000000000-000273,AFIB_CONTINUATION,AFIB_CONTINUATION,SHORT,SHORT,1709017620000000000,2024-02-27,7,1709017620000000000,56133.8,56133.8,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-070700-001-000-67,56232.3,55735.7,EFFICIENT_FLOW_SHOCK_LIQUIDITY_OR_MEASURED_EXTENSION,56230.0,46.01000000000022,15.635,92433.64110132,2773.0092330395996,177.35677034999463,1.8019687061809169,0.0007,,False,True,(),False,56133.7,1709017620000000000,1866,,,,,,,5,56120.9,56234.0,12.799999999995634,100.30000000000291,0.129817444219015,1.0172413793103143,0.2782003912192039,2.179960878070038,-0.44479412792830103,-0.37200846559059114,,,56232.4,1709017860000000000,2024-02-27,7,4.0,-2772.96528145,-0.0017583020538465195,-0.9999841502188035,STOP
AFIB-1709018640000000000-000276,AFIB_CONTINUATION,AFIB_CONTINUATION,SHORT,SHORT,1709018760000000000,2024-02-27,7,1709018760000000000,56092.4,56092.4,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-072600-001-000-70,56223.299999999996,55809.6,EFFICIENT_FLOW_SHOCK_LIQUIDITY_OR_MEASURED_EXTENSION,56220.899999999994,48.53000000000102,12.824,89660.67581987,2689.8202745961,209.7475085499941,0.9738785524182507,0.0007,,False,True,(),False,56092.3,1709018760000000000,1885,,,,,,TIMEOUT,31,55853.3,56183.4,239.0,91.09999999999854,1.8244274809161318,0.6954198473282718,4.9247887904388,1.8771893674015379,0.7114756262500886,0.7649105398634997,1.7090193e+18,,56066.1,1709020560000000000,2024-02-27,7,30.0,-670.83472512,0.0004670872829248286,-0.24939760156307536,TIMEOUT
AFIB-1709021700000000000-000279,AFIB_REVERSAL,AFIB_REVERSAL,SHORT,SHORT,1709021760000000000,2024-02-27,8,1709021760000000000,56318.2,56318.2,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-081600-001-000-74,56389.100000000006,56051.7,ABSORBED_FLOW_SHOCK_PRIOR_SIDE_LIQUIDITY,56370.350000000006,44.80999999999985,17.793,88989.84109475,2669.6952328424995,150.03563835000423,1.2506433275690776,0.0007,,False,True,(),False,56318.1,1709021760000000000,1935,,,,,,,4,56302.0,56389.8,16.099999999998545,71.70000000000437,0.22676056338023795,1.0098591549295355,0.35929480026776606,1.6000892657889891,-0.5275107359184059,-0.4194608073928969,,,56389.2,1709021940000000000,2024-02-27,8,3.0,-2668.86299223,-0.0012624715677552784,-0.9996882638129397,STOP
AFIB-1709030160000000000-000306,AFIB_CONTINUATION,AFIB_CONTINUATION,SHORT,SHORT,1709030220000000000,2024-02-27,10,1709030220000000000,56502.0,56502.0,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-103700-001-000-77,56586.700000000004,56223.100000000006,EFFICIENT_FLOW_SHOCK_LIQUIDITY_OR_MEASURED_EXTENSION,56583.75,58.899999999999274,15.784,86320.97810252,2589.6293430756,164.05708649999968,1.2178226144470867,0.0007,,False,True,(),False,56501.9,1709030220000000000,2076,,,,,,,7,56406.1,56606.0,95.80000000000291,104.09999999999854,1.129716981132071,1.2275943396225821,1.6264855687606807,1.767402376910014,0.08144823417913474,0.10096729347929113,,,56586.8,1709030580000000000,2024-02-27,10,6.0,-2589.55602856,-0.0015026043371993056,-0.9999716891856373,STOP
AFIB-1709032560000000000-000311,AFIB_REVERSAL,AFIB_REVERSAL,LONG,LONG,1709032680000000000,2024-02-27,11,1709032680000000000,56579.2,56579.2,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-111800-001-000-80,56484.3,56879.9,ABSORBED_FLOW_SHOCK_PRIOR_SIDE_LIQUIDITY,56506.9,44.68500000000095,14.413,83731.42207396,2511.9426622188,174.2786760249984,1.268535170466254,0.0007,,False,True,(),False,56579.299999999996,1709032680000000000,2117,,,,,,,3,56579.2,56470.5,0.0,108.79999999999563,0.0,1.1452631578947785,0.0,2.4348215284769683,-0.4562287929510869,-0.4562287929510869,,,56484.2,1709032800000000000,2024-02-27,11,2.0,-2511.38525785,-0.0016808267334519613,-0.999778098291341,STOP
AFIB-1709035200000000000-000315,AFIB_CONTINUATION,AFIB_CONTINUATION,LONG,LONG,1709035320000000000,2024-02-27,12,1709035320000000000,56617.5,56617.5,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-120200-001-000-83,56555.7,56879.9,EFFICIENT_FLOW_SHOCK_LIQUIDITY_OR_MEASURED_EXTENSION,56557.75,41.685000000000215,17.249,81220.03681611,2436.6011044833,141.25546602499986,1.2937681290694791,0.0007,,False,True,(),False,56617.6,1709035320000000000,2161,,,,,,,4,56626.7,56546.7,9.099999999998545,70.90000000000146,0.14701130856217012,1.1453957996768949,0.21830394626360797,1.7008516252849009,-0.5632671941057271,-0.4981825622772499,,,56555.6,1709035500000000000,2024-02-27,12,3.0,-2435.92516876,-0.0010950658452495337,-0.9997225907342584,STOP
AFIB-1709035620000000000-000317,AFIB_CONTINUATION,AFIB_CONTINUATION,LONG,LONG,1709035680000000000,2024-02-27,12,1709035680000000000,56659.1,56659.1,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-120800-001-000-86,56577.0,56879.9,EFFICIENT_FLOW_SHOCK_LIQUIDITY_OR_MEASURED_EXTENSION,56578.85,37.82999999999993,14.625,78784.11164735,2363.5233494205,161.6067409499979,0.8732476081778489,0.0007,,False,True,(),False,56659.2,1709035680000000000,2167,,,,,,,18,56964.4,56612.1,305.20000000000437,47.099999999998545,3.712895377129138,0.5729927007299296,8.067671160454797,1.2450436161776006,1.1904617893354548,1.395136605531598,1.7090367e+18,1.7090367e+18,56879.8,1709036700000000000,2024-02-27,12,17.0,2063.9194875,0.0038934541963177353,0.8732384590175687,TARGET
AFIB-1709044320000000000-000348,AFIB_CONTINUATION,AFIB_CONTINUATION,LONG,LONG,1709044500000000000,2024-02-27,14,1709044500000000000,57164.6,57164.6,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-143500-001-000-89,56982.0,57494.3,EFFICIENT_FLOW_SHOCK_LIQUIDITY_OR_MEASURED_EXTENSION,56985.75,75.8450000000008,9.231,80848.03113485,2425.4409340455,262.7448404249971,0.9485962487288189,0.0007,,False,True,(),False,57164.700000000004,1709044500000000000,2314,,,,,,,11,57399.3,56830.0,234.59999999999854,334.70000000000437,1.2840722495894523,1.8319649698959846,3.0931505043179652,4.4129474586327495,0.36098436736789874,0.5869009634996727,,,56981.9,1709045100000000000,2024-02-27,14,10.0,-2425.00788522,-0.0031977776494935316,-0.9998214556291924,STOP
AFIB-1709045340000000000-000350,AFIB_REVERSAL,AFIB_REVERSAL,LONG,LONG,1709045460000000000,2024-02-27,14,1709045460000000000,56806.7,56806.7,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-145100-001-000-92,56689.8,57399.299999999996,ABSORBED_FLOW_SHOCK_PRIOR_SIDE_LIQUIDITY,56743.0,124.81999999999971,11.967,78423.02324963,2352.6906974889,196.5885212999989,2.6067432452883943,0.0007,,False,True,(),False,56806.8,1709045460000000000,2330,,,,,,TIMEOUT,31,57269.3,56740.3,462.5,66.5,3.952991452991453,0.5683760683760684,3.7053356833840816,0.5327671847460356,1.8081708313861862,1.9454174001155284,1.70904564e+18,1.70904588e+18,57242.2,1709047260000000000,2024-02-27,15,30.0,4255.0547319,0.0076645753677375625,1.808590791998945,TIMEOUT
AFIB-1709048340000000000-000354,AFIB_CONTINUATION,AFIB_CONTINUATION,SHORT,SHORT,1709048460000000000,2024-02-27,15,1709048460000000000,57110.0,57110.0,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-154100-001-000-96,57238.8,56668.1,EFFICIENT_FLOW_SHOCK_LIQUIDITY_OR_MEASURED_EXTENSION,57235.05,74.09999999999964,11.867,82678.07798153,2480.3423394459,208.99912850000464,1.7323293766748575,0.0007,,False,True,(),False,57109.9,1709048460000000000,2380,,,,,,,16,56610.0,57199.7,499.90000000000146,89.79999999999563,3.8782001551590057,0.6966640806826581,6.74628879892043,1.2118758434547379,1.8285700172189545,2.0100374246297017,1.70904876e+18,1.70904924e+18,56668.2,1709049360000000000,2024-02-27,15,15.0,4296.51060111,0.007734210706024776,1.7322248355724257,TARGET
AFIB-1709050560000000000-000361,AFIB_CONTINUATION,AFIB_CONTINUATION,LONG,LONG,1709050620000000000,2024-02-27,16,1709050620000000000,56672.5,56672.5,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-161700-001-000-99,56559.299999999996,57032.700000000004,EFFICIENT_FLOW_SHOCK_LIQUIDITY_OR_MEASURED_EXTENSION,56565.15,117.38999999999979,13.541,86974.58858264,2609.2376574792,192.68174634999923,1.4552824297671112,0.0007,,False,True,(),False,56672.6,1709050620000000000,2416,,,,,,,11,57076.5,56585.4,403.90000000000146,87.19999999999709,3.564872021182622,0.7696381288613844,3.440667859272529,0.7428230684044403,1.1684808460840606,1.6819218018261581,1.70905092e+18,1.70905122e+18,57032.6,1709051220000000000,2024-02-27,16,10.0,3796.98252076,0.0063522760558012165,1.4552076196954353,OTHER_EXIT
AFIB-1709058120000000000-000374,AFIB_CONTINUATION,AFIB_CONTINUATION,SHORT,SHORT,1709058180000000000,2024-02-27,18,1709058180000000000,57006.3,57006.3,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-182300-001-000-102,57094.3,56743.0,EFFICIENT_FLOW_SHOCK_LIQUIDITY_OR_MEASURED_EXTENSION,57091.15,63.22000000000044,16.201,90771.5711034,2723.1471331019998,168.08142769999859,1.0915869320641456,0.0007,,False,True,(),False,57006.2,1709058180000000000,2542,,,,,,,18,56953.1,57132.9,53.099999999998545,126.70000000000437,0.6027241770714533,1.4381384790010896,0.8399240746598889,2.0041126225878436,-0.19797541260415652,-0.15987197614696183,,,57094.4,1709059200000000000,2024-02-27,18,17.0,-2722.90887442,-0.0015472001291088402,-0.9999125061297263,STOP
AFIB-1709063940000000000-000388,AFIB_REVERSAL,AFIB_REVERSAL,SHORT,SHORT,1709064120000000000,2024-02-27,20,1709064120000000000,57217.7,57217.7,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-200200-001-000-105,57418.8,56700.0,ABSORBED_FLOW_SHOCK_PRIOR_SIDE_LIQUIDITY,57383.350000000006,100.27000000000007,9.381,88048.66222898,2641.4598668694,281.5590594500067,1.5547630072891503,0.0007,,False,True,(),False,57217.6,1709064120000000000,2641,,,,,,TIMEOUT,31,57045.0,57315.6,172.59999999999854,98.0,0.8578528827037515,0.48707753479124194,1.721352348658606,0.9773611249626003,0.24364167196039405,0.32823017728686454,,,57134.1,1709065920000000000,2024-02-27,20,30.0,32.40019161,0.0014593411817342915,0.01226601699173268,TIMEOUT
AFIB-1709076540000000000-000412,AFIB_CONTINUATION,AFIB_CONTINUATION,SHORT,SHORT,1709076600000000000,2024-02-27,23,1709076600000000000,57092.0,57092.0,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-233000-001-000-109,57132.6,56886.8,EFFICIENT_FLOW_SHOCK_LIQUIDITY_OR_MEASURED_EXTENSION,57131.0,31.41999999999971,21.887,88081.06242059,2642.4318726177,120.72819970000354,1.0371631508723094,0.0007,,False,True,(),False,57091.9,1709076600000000000,2849,,,,,,TIMEOUT,31,56980.0,57120.4,111.90000000000146,28.5,2.749385749385982,0.7002457002457503,3.561425843411919,0.9070655633354635,0.18838432161265994,0.2638130120315254,,,57074.6,1709078400000000000,2024-02-28,0,30.0,-1370.48842985,0.00030302021827970186,-0.5186466466938044,TIMEOUT
