ts_ns,nav
1709052420000000000,90771.5711034
1709052480000000000,90771.5711034
1709052540000000000,90771.5711034
1709052600000000000,90771.5711034
1709052660000000000,90771.5711034
1709052720000000000,90771.5711034
1709052780000000000,90771.5711034
1709052840000000000,90771.5711034
1709052900000000000,90771.5711034
1709052960000000000,90771.5711034
1709053020000000000,90771.5711034
1709053080000000000,90771.5711034
1709053140000000000,90771.5711034
1709053200000000000,90771.5711034
1709053260000000000,90771.5711034
1709053320000000000,90771.5711034
1709053380000000000,90771.5711034
1709053440000000000,90771.5711034
1709053500000000000,90771.5711034
1709053560000000000,90771.5711034
1709053620000000000,90771.5711034
1709053680000000000,90771.5711034
1709053740000000000,90771.5711034
1709053800000000000,90771.5711034
1709053860000000000,90771.5711034
1709053920000000000,90771.5711034
1709053980000000000,90771.5711034
1709054040000000000,90771.5711034
1709054100000000000,90771.5711034
1709054160000000000,90771.5711034
1709054220000000000,90771.5711034
1709054280000000000,90771.5711034
1709054340000000000,90771.5711034
1709054400000000000,90771.5711034
1709054460000000000,90771.5711034
1709054520000000000,90771.5711034
1709054580000000000,90771.5711034
1709054640000000000,90771.5711034
1709054700000000000,90771.5711034
1709054760000000000,90771.5711034
1709054820000000000,90771.5711034
1709054880000000000,90771.5711034
1709054940000000000,90771.5711034
1709055000000000000,90771.5711034
1709055060000000000,90771.5711034
1709055120000000000,90771.5711034
1709055180000000000,90771.5711034
1709055240000000000,90771.5711034
1709055300000000000,90771.5711034
1709055360000000000,90771.5711034
1709055420000000000,90771.5711034
1709055480000000000,90771.5711034
1709055540000000000,90771.5711034
1709055600000000000,90771.5711034
1709055660000000000,90771.5711034
1709055720000000000,90771.5711034
1709055780000000000,90771.5711034
1709055840000000000,90771.5711034
1709055900000000000,90771.5711034
1709055960000000000,90771.5711034
1709056020000000000,90771.5711034
1709056080000000000,90771.5711034
1709056140000000000,90771.5711034
1709056200000000000,90771.5711034
1709056260000000000,90771.5711034
1709056320000000000,90771.5711034
1709056380000000000,90771.5711034
1709056440000000000,90771.5711034
1709056500000000000,90771.5711034
1709056560000000000,90771.5711034
1709056620000000000,90771.5711034
1709056680000000000,90771.5711034
1709056740000000000,90771.5711034
1709056800000000000,90771.5711034
1709056860000000000,90771.5711034
1709056920000000000,90771.5711034
1709056980000000000,90771.5711034
1709057040000000000,90771.5711034
1709057100000000000,90771.5711034
1709057160000000000,90771.5711034
1709057220000000000,90771.5711034
1709057280000000000,90771.5711034
1709057340000000000,90771.5711034
1709057400000000000,90771.5711034
1709057460000000000,90771.5711034
1709057520000000000,90771.5711034
1709057580000000000,90771.5711034
1709057640000000000,90771.5711034
1709057700000000000,90771.5711034
1709057760000000000,90771.5711034
1709057820000000000,90771.5711034
1709057880000000000,90771.5711034
1709057940000000000,90771.5711034
1709058000000000000,90771.5711034
1709058060000000000,90771.5711034
1709058120000000000,90771.5711034
1709058180000000000,90123.46079106
1709058240000000000,90881.66759106
1709058300000000000,90253.06879106
1709058360000000000,90308.15219106
1709058420000000000,90060.27689106
1709058480000000000,90146.14219106
1709058540000000000,89812.40159106
1709058600000000000,89639.05089106
1709058660000000000,90123.46079106
1709058720000000000,89720.05589106
1709058780000000000,90128.32109106
1709058840000000000,89809.16139106
1709058900000000000,90069.99749106
1709058960000000000,89444.63889106
1709059020000000000,89441.39869106
1709059080000000000,89352.29319106
1709059140000000000,88932.68729106
1709059200000000000,88048.66222898
1709059260000000000,88048.66222898
1709059320000000000,88048.66222898
1709059380000000000,88048.66222898
1709059440000000000,88048.66222898
1709059500000000000,88048.66222898
1709059560000000000,88048.66222898
1709059620000000000,88048.66222898
1709059680000000000,88048.66222898
1709059740000000000,88048.66222898
1709059800000000000,88048.66222898
1709059860000000000,88048.66222898
1709059920000000000,88048.66222898
1709059980000000000,88048.66222898
1709060040000000000,88048.66222898
1709060100000000000,88048.66222898
1709060160000000000,88048.66222898
1709060220000000000,88048.66222898
1709060280000000000,88048.66222898
1709060340000000000,88048.66222898
1709060400000000000,88048.66222898
1709060460000000000,88048.66222898
1709060520000000000,88048.66222898
1709060580000000000,88048.66222898
1709060640000000000,88048.66222898
1709060700000000000,88048.66222898
1709060760000000000,88048.66222898
1709060820000000000,88048.66222898
1709060880000000000,88048.66222898
1709060940000000000,88048.66222898
1709061000000000000,88048.66222898
1709061060000000000,88048.66222898
1709061120000000000,88048.66222898
1709061180000000000,88048.66222898
1709061240000000000,88048.66222898
1709061300000000000,88048.66222898
1709061360000000000,88048.66222898
1709061420000000000,88048.66222898
1709061480000000000,88048.66222898
1709061540000000000,88048.66222898
1709061600000000000,88048.66222898
1709061660000000000,88048.66222898
1709061720000000000,88048.66222898
1709061780000000000,88048.66222898
1709061840000000000,88048.66222898
1709061900000000000,88048.66222898
1709061960000000000,88048.66222898
1709062020000000000,88048.66222898
1709062080000000000,88048.66222898
1709062140000000000,88048.66222898
1709062200000000000,88048.66222898
1709062260000000000,88048.66222898
1709062320000000000,88048.66222898
1709062380000000000,88048.66222898
1709062440000000000,88048.66222898
1709062500000000000,88048.66222898
1709062560000000000,88048.66222898
1709062620000000000,88048.66222898
1709062680000000000,88048.66222898
1709062740000000000,88048.66222898
1709062800000000000,88048.66222898
1709062860000000000,88048.66222898
1709062920000000000,88048.66222898
1709062980000000000,88048.66222898
1709063040000000000,88048.66222898
1709063100000000000,88048.66222898
1709063160000000000,88048.66222898
1709063220000000000,88048.66222898
1709063280000000000,88048.66222898
1709063340000000000,88048.66222898
1709063400000000000,88048.66222898
1709063460000000000,88048.66222898
1709063520000000000,88048.66222898
1709063580000000000,88048.66222898
1709063640000000000,88048.66222898
1709063700000000000,88048.66222898
1709063760000000000,88048.66222898
1709063820000000000,88048.66222898
1709063880000000000,88048.66222898
1709063940000000000,88048.66222898
1709064000000000000,88048.66222898
1709064060000000000,88048.66222898
1709064120000000000,87671.99331506
1709064180000000000,87915.89931506
1709064240000000000,88087.57161506
1709064300000000000,88294.89171506
1709064360000000000,87838.97511506
1709064420000000000,88341.79671506
1709064480000000000,87914.96121506
1709064540000000000,88070.68581506
1709064600000000000,87908.39451506
1709064660000000000,86913.07041506
1709064720000000000,88118.52891506
1709064780000000000,87398.06811506
1709064840000000000,87760.17471506
1709064900000000000,87648.54081506
1709064960000000000,88150.42431506
1709065020000000000,88656.06021506
1709065080000000000,88724.54151506
1709065140000000000,88861.50411506
1709065200000000000,88929.98541506
1709065260000000000,89068.82421506
1709065320000000000,88507.84041506
1709065380000000000,88877.45181506
1709065440000000000,88601.65041506
1709065500000000000,88677.63651506
1709065560000000000,88226.41041506
