symbol,spot_state,perp_state,spot_direction,futures_direction,spot_return_z,futures_return_z,spot_volume_z,futures_volume_z,relative_return_z,open_interest_z,spot_directional_taker_pressure,futures_directional_taker_pressure,spot_confirmation_follow,futures_confirmation_follow_spot_direction,futures_confirmation_follow_futures_direction,confirmation_open_interest_z,confirmation_futures_pressure_spot_direction,confirmation_futures_pressure_futures_direction,spot_gap_repair,perp_gap_repair,spot_index_follow_ratio,perp_spot_follow_ratio,entry_ts,entry_price,spot_continuation_return,perp_reversal_return,event_score,spot_cross_market_breadth,route,horizon_minutes,gross_return,net_return,state_quality,rank_score
ETHUSDT,True,False,-1.0,-1.0,-3.007877532474018,-2.9509492326674156,1.5643665429072473,1.4820327195393166,1.4562130502138877,2.8518411689511933,0.10146514482574187,0.07181453608018984,0.007422098280013167,0.0075756044749187845,0.0075756044749187845,10.126761610397331,0.3735283897512155,0.3735283897512155,2.227478448776374,2.227478448776374,1.134017522320512,1.2166550671132932,2024-12-19 19:40:00+00:00,3437.51,-0.0034705353584425502,-0.018015947589970716,1.9827401515575078,1.0,SPOT_LED_POSITION_BUILDUP_CONTINUATION,120,-0.0034705353584425502,-0.00507053535844255,7.203749627804209,14.283163628814858
ETHUSDT,True,False,-1.0,-1.0,-2.46957123771615,-2.365794928242009,2.6590774660988123,2.7414556959271685,1.99116642054946,1.0665355855582184,0.27841676546642224,0.0956910860761494,0.0016959875488969933,0.0018360125847075581,0.0018360125847075581,0.5055445128322013,0.2870255805904395,0.2870255805904395,1.7592236026569146,1.7592236026569146,0.31688894396314266,0.38560164522957535,2024-12-29 14:40:00+00:00,3359.81,0.0035507960271562444,0.004018084355960516,3.8826732349710618,1.0,SPOT_LED_POSITION_BUILDUP_CONTINUATION,120,0.0035507960271562444,0.0019507960271562444,0.5945706687160708,2.308523621722734
ETHUSDT,True,False,-1.0,-1.0,-2.1023847443611476,-2.021891192334296,1.8319843316101176,2.1415057389351158,1.214180557615289,1.4588454396349302,0.3335691372289573,0.34469051219101476,0.0010244331820216113,0.0012803212223760907,0.0012803212223760907,2.5018598737285074,0.05372882752747332,0.05372882752747332,3.346017897525691,3.346017897525691,0.274580171422769,0.31431361353208664,2024-12-31 01:05:00+00:00,3323.03,-0.0035961155932988653,0.004995440907846094,2.2756861667676866,0.5,SPOT_LED_POSITION_BUILDUP_CONTINUATION,120,-0.0035961155932988653,-0.005196115593298865,0.6701572462923465,1.5250675749466185
BTCUSDT,False,True,-1.0,-1.0,-5.44053153286824,-5.510577700525403,2.6992520315976964,2.980182717360348,-1.1384463255242665,-2.041401760796097,0.21652998069517082,0.15990669053751194,-0.003660325557894639,-0.0037507231471363145,-0.0037507231471363145,0.5990164419897868,-0.18201140448218056,-0.18201140448218056,1.91018001844014,1.91018001844014,-0.47946518180030867,-0.48897582019568014,2024-12-31 17:45:00+00:00,93692.1,-0.0012818583423788166,0.004037693679616483,6.103060878659381,1.0,PERP_LED_DELEVERAGING_NONCONFIRMATION_REVERSAL,60,0.004037693679616483,0.002437693679616483,2.4916509733053975,15.206697578453742
XRPUSDT,True,False,1.0,1.0,2.0730430982497494,1.8881500489384702,1.706211401067653,1.3724871577717441,-3.8619745643185426,2.2385921020742834,0.29354612316950734,0.16596960056086218,0.0066173608407940065,0.006750324534833485,0.006750324534833485,0.5205265516292518,0.21797849171034067,0.21797849171034067,1.2780875222792505,1.2780875222792505,1.2494489041331667,1.46383657214721,2025-01-01 19:50:00+00:00,2.3266,-0.0019771340153013073,0.007951517235450845,8.97639377965244,1.0,SPOT_LED_POSITION_BUILDUP_CONTINUATION,120,-0.0019771340153013073,-0.003577134015301307,3.5748190418664767,32.08898341079334
ETHUSDT,False,True,-1.0,-1.0,-2.3179764487223466,-2.432906498546798,2.4840774330718456,2.434130756169653,-2.1198811947474794,-2.4118905426103336,0.33757927371690666,0.1672307511259814,-0.003471528066696594,-0.003475337534726286,-0.003475337534726286,0.19041116414230433,-0.08091059698310121,-0.08091059698310121,1.0204519034999056,1.0204519034999056,-1.134062336015833,-1.0564144458438627,2025-01-06 16:55:00+00:00,3713.22,0.008388945443577156,-0.0113378684807256,5.063543900414844,0.5,PERP_LED_DELEVERAGING_NONCONFIRMATION_REVERSAL,60,-0.0113378684807256,-0.0129378684807256,2.969249305752904,15.034924210956127
XRPUSDT,False,True,1.0,1.0,2.871922427372027,2.9315432644379245,2.458287761249124,2.4767493375822833,1.1169220649325822,-3.1757826927887964,0.09257345820735385,0.17647314167629458,-0.005780838221542073,-0.0058675964114122126,-0.0058675964114122126,0.629924734641085,-0.2499097294290603,-0.2499097294290603,1.6584355819396692,1.6584355819396692,-0.7370773039059341,-0.7537696317921322,2025-01-08 21:50:00+00:00,2.3381,0.016765749967922794,-0.018818698943586787,4.54496589822677,1.0,PERP_LED_DELEVERAGING_NONCONFIRMATION_REVERSAL,60,-0.018818698943586787,-0.020418698943586788,4.76000193005631,21.634046447599534
BTCUSDT,False,True,-1.0,-1.0,-3.5379412235472123,-3.6325970297328642,3.2205400791901666,3.1169727077172498,-1.5180797612388053,-1.9965624701953892,0.3294146429960336,0.35148053807767476,-0.0014651974128188083,-0.0016756872325438543,-0.0016756872325438543,1.3651316839973482,-0.1591969851747359,-0.1591969851747359,2.572358065803048,2.572358065803048,-0.2592724168952701,-0.30315278260557954,2025-01-09 13:45:00+00:00,92295.7,-0.017030045820119577,-0.0013218383955049262,12.062268721270668,1.0,PERP_LED_DELEVERAGING_NONCONFIRMATION_REVERSAL,60,-0.0013218383955049262,-0.002921838395504926,2.3273354012078813,28.072945013895747
ETHUSDT,True,False,1.0,1.0,3.718156515145897,3.65968085898474,2.2348504014124515,2.383926875269036,-1.0467440752828143,5.453888426423303,0.2145598268349438,0.28271250965462236,0.006958927495784861,0.007073407801944542,0.007073407801944542,4.476577719524209,0.15130440399276202,0.15130440399276202,2.234532081951672,2.234532081951672,1.0025868451620863,1.0338892447915453,2025-01-13 00:35:00+00:00,3325.87,-0.020788545553494187,0.007110921352909139,10.178207373410503,1.0,SPOT_LED_POSITION_BUILDUP_CONTINUATION,120,-0.020788545553494187,-0.022388545553494187,12.218414254199384,124.36155405347617
SOLUSDT,True,False,1.0,1.0,3.030530521786022,2.9380221629475725,2.57317299301236,2.5086368528216645,-2.062543857605585,1.5752145116541907,0.19801393181736593,0.14780412395536846,0.004761671002896373,0.004765179799567587,0.004765179799567587,1.8932021476432368,0.27514939445176023,0.27514939445176023,1.0143983386304123,1.0143983386304123,0.6505067502010652,0.6546163897791424,2025-01-16 11:30:00+00:00,204.53,0.022881728841734672,-0.046790201926367736,5.016794254680822,1.0,SPOT_LED_POSITION_BUILDUP_CONTINUATION,120,0.022881728841734672,0.02128172884173467,1.0394414729497674,5.214664009571364
BTCUSDT,True,False,-1.0,-1.0,-4.099247676966927,-3.9824359215469167,2.2875850570341694,2.562455483322346,2.2261036611452556,0.9305010498362362,0.38162271787029467,0.12603798630608054,0.00682491183394851,0.006855451172980476,0.006855451172980476,2.1307494154868616,0.10520338914205185,0.10520338914205185,1.1572220931735329,1.1572220931735329,1.0611132703649224,1.1009985197820673,2025-01-16 14:50:00+00:00,97555.0,-0.017590077392240167,0.009236840756496445,7.412724880102586,1.0,SPOT_LED_POSITION_BUILDUP_CONTINUATION,120,-0.017590077392240167,-0.019190077392240167,1.1426029204378207,8.46980109640731
BTCUSDT,True,False,1.0,1.0,2.340036942337018,2.27673878305451,1.581287445060259,1.6587873318037463,-1.0560560811744406,0.7614893898644673,0.10665574971633118,0.19605327236683157,0.0033699324111191586,0.003390212376266133,0.003390212376266133,0.05081548502859616,0.21097304990962495,0.21097304990962495,1.2189423028251238,1.2189423028251238,0.9787067083237365,0.9727530301119005,2025-01-17 15:00:00+00:00,103322.0,0.01550395849867403,-0.006041307756334602,0.3173720284329978,1.0,SPOT_LED_POSITION_BUILDUP_CONTINUATION,120,0.01550395849867403,0.01390395849867403,0.9084469494736439,0.2883156510782194
ETHUSDT,False,True,1.0,1.0,3.5453403407123036,3.6179265933446496,1.4086483982436844,1.9615388142698578,2.163612807692911,-2.1093792987118407,0.4785180628983712,0.36284568944795637,-0.002868915000763028,-0.003037370339391887,-0.003037370339391887,0.3919946319449683,-0.31939859683573035,-0.31939859683573035,1.870269279213586,1.870269279213586,-0.33802155537179573,-0.3779318910932222,2025-01-18 11:00:00+00:00,3265.91,0.006978146978943167,-0.013665410253191235,11.75202883589711,1.0,PERP_LED_DELEVERAGING_NONCONFIRMATION_REVERSAL,60,-0.013665410253191235,-0.015265410253191235,2.082747957766079,24.476514057572775
SOLUSDT,True,False,1.0,1.0,2.2979026525360537,2.2447830279219225,2.083408242577882,2.112752507788916,-1.4365566476825753,3.2737481808406392,0.16607603234779655,0.17093514636628937,0.01187365508761129,0.011876849752085139,0.011876849752085139,0.43279641305690764,0.23873090261579955,0.23873090261579955,1.0165482676429043,1.0165482676429043,1.322537419025656,1.5404724977484947,2025-01-18 23:35:00+00:00,263.26,-0.03278128086302512,7.59705234368857e-05,3.7392197722547107,1.0,SPOT_LED_POSITION_BUILDUP_CONTINUATION,120,-0.03278128086302512,-0.03438128086302512,4.401302750593632,16.457438268698752
ETHUSDT,False,True,1.0,1.0,6.020123877884207,6.098124872451971,3.465517883553164,3.414384471543775,2.7963459973830247,-3.459137891662797,0.19068338574207178,0.20298005011190767,-0.0020399996389381947,-0.002334775518554766,-0.002334775518554766,3.77522059448855,-0.048290416539553904,-0.048290416539553904,2.1498078561789917,2.1498078561789917,-0.14946709674082273,-0.14109416122138166,2025-01-19 14:10:00+00:00,3315.9,0.026167857896800317,-0.024482041074821215,40.88093992078068,0.25,PERP_LED_DELEVERAGING_NONCONFIRMATION_REVERSAL,60,-0.024482041074821215,-0.026082041074821215,2.164716436405499,88.49564258221967
BTCUSDT,False,True,-1.0,-1.0,-7.97738789674774,-8.091543131845027,3.0005173683520954,2.6216544640297776,-2.4794781372253603,-4.857740879966193,0.2295391963194573,0.1653236718667941,-0.01549065910978098,-0.015620263278879998,-0.015620263278879998,2.4198919818562046,-0.31005358793937376,-0.31005358793937376,1.585150421797977,1.585150421797977,-1.1088705251903812,-1.0946436345726074,2025-01-19 23:45:00+00:00,101176.7,0.011196253682913215,-0.004414059758817923,42.241222159164735,0.25,PERP_LED_DELEVERAGING_NONCONFIRMATION_REVERSAL,60,-0.004414059758817923,-0.006014059758817923,9.584067153171276,404.84270980546137
BTCUSDT,True,False,1.0,1.0,3.115514527955989,2.9948318917592007,1.7743377133203606,1.725470643171358,-1.887649446845508,1.9589416136255546,0.16814564984492852,0.250863440085048,0.004157149469409482,0.004128585648357719,0.004128585648357719,0.8059673501710221,0.06453430536863713,0.06453430536863713,0.8599559637831333,0.8599559637831333,0.8273015416077961,0.6779188238523749,2025-01-20 16:45:00+00:00,106527.6,-0.024178710493806377,0.054643115962435984,3.4371187537261774,1.0,SPOT_LED_POSITION_BUILDUP_CONTINUATION,120,-0.024178710493806377,-0.025778710493806378,1.393675091857314,4.790226794823827
BTCUSDT,False,True,-1.0,-1.0,-5.307214218377889,-5.356873499390498,2.613944996798597,2.34391114335329,-2.037134083678068,-1.921810536015778,0.3153339950263936,0.38555554446856766,-0.004192078025477608,-0.004202922932807995,-0.004202922932807995,0.616063229548692,-0.11159353608141354,-0.11159353608141354,1.0467456663774746,1.0467456663774746,-0.38080020796127356,-0.33421604884328626,2025-01-21 01:35:00+00:00,100876.1,-0.020249593312984926,0.014349285906176013,18.95263821574589,1.0,PERP_LED_DELEVERAGING_NONCONFIRMATION_REVERSAL,60,0.014349285906176013,0.012749285906176012,0.9740716894588545,18.461228326514046
