scenario_id,family,source_family,source_direction,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,sac_entry_confirmation,failed_acceptance_trap,favorable_drift_guard_enabled,actual_entry_price,opened_ts_ns,opened_bar_index,path_observations,mfe_price,mae_price,mfe_price_distance,mae_price_distance,mfe_stop_units,mae_stop_units,mfe_atr,mae_atr,mfe_close_net_r_after_cost,mfe_intrabar_net_r_after_cost,first_close_half_r_ts_ns,first_close_one_r_ts_ns,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome,forced_exit_reason
HSP-1708955460000000000-000003,HSP,HSP,LONG,LONG,1708955520000000000,2024-02-26,13,1708955580000000000,51315.0,51297.7,51258.0,51454.0,PRIOR_FAST_BUYSIDE_LIQUIDITY,51282.5,27.68000000000102,26.854,100000.0,3000.0,111.7148052499969,0.7534704984861911,0.0007,,False,True,51297.8,1708955580000000000,832,9,51334.0,51237.9,36.19999999999709,59.900000000001455,0.9095477386933277,1.5050251256280671,1.3078034682079391,2.1640173410404353,-0.5498316884905743,-0.3208371524239301,,,51257.9,1708956060000000000,2024-02-26,14,8.0,-2999.29613746,-0.0007778111342007153,-0.9997653791533333,STOP,
HSP-1708979280000000000-000004,HSP,HSP,LONG,LONG,1708979400000000000,2024-02-26,20,1708979460000000000,54423.0,54383.0,54312.8,54991.8,HIGHER_TIMEFRAME_ACCEPTED_EXTREME,54338.2,93.25500000000102,19.862,97000.70386254,2910.0211158762,146.50996062499902,3.631409343981635,0.0007,,False,True,54383.100000000006,1708979460000000000,1230,61,54716.9,54321.0,333.79999999999563,62.10000000000582,4.748221906116385,0.8833570412518243,3.5794327381908957,0.6659160366736919,1.6124821752200045,1.755716805210201,1.70898018e+18,1.7089803e+18,54673.8,1708983060000000000,2024-02-26,21,60.0,4257.62169654,0.005345410614694584,1.4630896227218753,TIMEOUT,TIMEOUT
HSP-1709013660000000000-000012,HSP,HSP,LONG,LONG,1709013720000000000,2024-02-27,6,1709013780000000000,56212.2,56210.4,56096.3,57780.0,HIGHER_TIMEFRAME_ACCEPTED_EXTREME,56111.1,56.19499999999971,15.743,101258.32555908,3037.7497667723997,192.94945731250425,7.720191291273787,0.0007,,False,True,56210.5,1709013780000000000,1802,61,56497.0,56173.0,286.5,37.5,2.508756567425633,0.3283712784588525,5.098318355725625,0.6673191565085896,1.0448788652121888,1.074917508910552,1.709016e+18,1.70901612e+18,56355.9,1709017380000000000,2024-02-27,7,60.0,1048.53921536,0.0025867053308545815,0.34516971306496713,TIMEOUT,TIMEOUT
HSP-1709017800000000000-000013,HSP,HSP,LONG,LONG,1709017980000000000,2024-02-27,7,1709018040000000000,56252.9,56253.1,56169.2,56465.0,PRIOR_FAST_BUYSIDE_LIQUIDITY,56183.7,47.54500000000007,18.849,102306.86477444,3069.2059432332,162.8303773124999,0.8155562382880205,0.0007,,False,True,56253.2,1709018040000000000,1873,4,56272.5,56168.2,19.30000000000291,85.0,0.22976190476193942,1.0119047619047619,0.4059312230519062,1.7877799978967266,-0.48550160789887103,-0.36644261952107254,,,56169.100000000006,1709018220000000000,2024-02-27,7,3.0,-3068.53445289,-0.0014950260607395007,-0.9997812169155086,STOP,
HSP-1709116080000000000-000030,HSP,HSP,LONG,LONG,1709116260000000000,2024-02-28,10,1709116320000000000,59231.4,59179.1,59158.8,59566.200000000004,HIGHER_TIMEFRAME_ACCEPTED_EXTREME,59186.1,55.8799999999992,28.803,99238.33032155,2977.1499096465,103.36172068750214,2.9389825167329042,0.0007,,False,True,59179.2,1709116320000000000,3511,61,59546.8,59164.6,367.6000000000058,14.599999999998545,18.019607843142683,0.7156862745099368,6.578382247673785,0.2612741589119319,2.5377596101853825,2.750455372734334,1.70911668e+18,1.70911812e+18,59398.1,1709119920000000000,2024-02-28,11,60.0,3914.20931967,0.003698934760861949,1.3147504957635017,TIMEOUT,TIMEOUT
HSP-1709191860000000000-000038,HSP,HSP,LONG,LONG,1709191920000000000,2024-02-29,7,1709191980000000000,62797.1,62813.5,62585.100000000006,63221.6,PRIOR_FAST_BUYSIDE_LIQUIDITY,62690.0,115.56000000000058,9.78,103152.53964122,3094.5761892366,316.41441187500044,1.0103061618011457,0.0007,,False,True,62813.6,1709191980000000000,4772,54,63217.4,62385.0,403.8000000000029,428.59999999999854,1.7671772428884716,1.8757111597374714,3.4942886812045764,3.7088958116995188,0.9180862789358717,0.9967254592834196,1.70919438e+18,,62584.99999999999,1709195160000000000,2024-02-29,8,53.0,-3094.1868156,-0.003639339251372407,-0.999874175456415,STOP,
HSP-1709196480000000000-000039,HSP,HSP,LONG,LONG,1709196660000000000,2024-02-29,8,1709196720000000000,62849.0,62863.3,62578.4,63555.00000000001,PRIOR_SLOW_BUYSIDE_LIQUIDITY,62618.6,92.03000000000065,8.048,100058.35282562,3001.7505847685998,372.9445818750005,1.616881486703315,0.0007,,False,True,62863.399999999994,1709196720000000000,4851,32,63068.6,62539.2,205.20000000000437,324.1999999999971,0.7200000000000337,1.1375438596491416,2.2297077040095936,3.5227643159838617,0.12949811405543632,0.3133108930354914,,,62578.3,1709198580000000000,2024-02-29,9,31.0,-3001.17316112,-0.0045352303566143625,-0.9998076376993046,STOP,
HSP-1709199120000000000-000040,HSP,HSP,LONG,LONG,1709199180000000000,2024-02-29,9,1709199240000000000,62588.7,62581.8,62319.5,62946.700000000004,PRIOR_FAST_BUYSIDE_LIQUIDITY,62380.0,92.35500000000029,8.319,97057.1796645,2911.715389935,349.96630187500193,0.791019159607173,0.0007,,False,True,62581.9,1709199240000000000,4893,44,62856.6,62151.1,274.6999999999971,430.8000000000029,1.0468749999999831,1.641768292682929,2.9743922906176845,4.664609387688826,0.48120593067886647,0.5334600760123429,,,62319.399999999994,1709201820000000000,2024-02-29,10,43.0,-2911.07524029,-0.004194503522584122,-0.9997801469033639,STOP,
HSP-1709208420000000000-000045,HSP,HSP,LONG,LONG,1709208600000000000,2024-02-29,12,1709208660000000000,62713.2,62600.1,62360.1,63136.0,PRIOR_FAST_BUYSIDE_LIQUIDITY,62401.7,111.6349999999984,8.618,94146.10442421,2824.3831327263,327.707531874999,1.3661105908629732,0.0007,,False,True,62600.19999999999,1709208660000000000,5050,61,62859.3,62422.3,259.1000000000131,177.8999999999869,1.0791336942941379,0.7409412744689436,2.3209566892105236,1.5935862408741832,0.4049501982475972,0.5220458285507741,,,62814.5,1709212260000000000,2024-02-29,13,60.0,1090.26068078,0.0034233117466080016,0.38601727511649636,TIMEOUT,TIMEOUT
HSP-1709212380000000000-000046,HSP,HSP,LONG,LONG,1709212440000000000,2024-02-29,13,1709212500000000000,62831.5,62833.9,62666.5,63460.8,PRIOR_SLOW_BUYSIDE_LIQUIDITY,62690.8,60.82000000000007,11.182,95236.36510499,2857.0909531497,255.4856718750005,2.1069428514306985,0.0007,,False,True,62834.0,1709212500000000000,5114,7,62888.8,62614.0,54.80000000000291,220.0,0.32716417910449497,1.3134328358208955,0.9010194015127071,3.6172311739559313,-0.20702652172946634,-0.13075472982430644,,,62666.4,1709212860000000000,2024-02-29,13,6.0,-2856.44503096,-0.0026673457045548357,-0.9997739231266027,STOP,
