trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,price,expire_time_ns,is_post_only,display_qty,trigger_instrument_id,trigger_price,trigger_type
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-9b94842dcb94fc05-3434,MARKET,BUY,4.463,GTC,False,False,4.463,TAKER,53316.3,0.0,['166.56545283 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240226-162700-001-000-1,"['O-20240226-162700-001-000-2', 'O-20240226-162700-001-000-3']",,,,,"['scenario=DIRC-1708963800000000000-000016', 'family=DIRC']",c6a07be8-5875-4613-8516-05d6f94818cf,2024-02-26 16:27:00+00:00,2024-02-26 16:27:00+00:00,,,,,,,
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-004,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-d740a7ea740a52a7-3777,MARKET,SELL,4.463,GTC,True,False,4.463,TAKER,53446.899999999994,0.0,['166.97346029 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,56c26c99-a249-48f8-a39a-fedb383a3853,2024-02-26 17:57:00+00:00,2024-02-26 17:57:00+00:00,,,,,,,
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-005,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-5fb4672fbbcc294d-4135,MARKET,BUY,3.275,GTC,False,False,3.275,TAKER,54356.1,0.0,['124.61135925 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240226-193200-001-000-2,"['O-20240226-193200-001-000-6', 'O-20240226-193200-001-000-7']",,,,,"['scenario=DIRC-1708975500000000000-000019', 'family=DIRC']",a465f3f5-f38b-484c-8e04-c325ce1d3bed,2024-02-26 19:32:00+00:00,2024-02-26 19:32:00+00:00,,,,,,,
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-008,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-d915ef3e0d4f191b-4482,MARKET,SELL,3.275,GTC,True,False,3.275,TAKER,54430.1,0.0,['124.78100425 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c333e6d3-a3fe-4004-9267-fae02357b832,2024-02-26 21:02:00+00:00,2024-02-26 21:02:00+00:00,,,,,,,
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-011,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-b7c2f18e48393e90-5498,LIMIT,SELL,11.897,GTC,True,False,11.897,MAKER,54939.8,0.09999999999854481,['457.53316042 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240227-012000-001-000-3,['O-20240227-012000-001-000-10'],O-20240227-012000-001-000-9,,,,"['scenario=DIRC-1708996200000000000-000022', 'family=DIRC']",b9c0176c-45ed-4332-a989-b9e56dc01d54,2024-02-27 01:20:00+00:00,2024-02-27 01:43:00+00:00,54939.9,,True,,,,
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-009,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-220b121649707136-5413,MARKET,BUY,11.897,GTC,False,False,11.897,TAKER,54690.0,0.0,['455.45285100 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240227-012000-001-000-3,"['O-20240227-012000-001-000-10', 'O-20240227-012000-001-000-11']",,,,,"['scenario=DIRC-1708996200000000000-000022', 'family=DIRC']",01e0ae61-6d5e-479d-b4b9-ac43631d0f0f,2024-02-27 01:20:00+00:00,2024-02-27 01:20:00+00:00,,,,,,,
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-012,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-afd160c5c2fc91e5-6677,MARKET,BUY,13.690,GTC,False,False,13.690,TAKER,56398.2,0.0,['540.46395060 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240227-065100-001-000-4,"['O-20240227-065100-001-000-13', 'O-20240227-065100-001-000-14']",,,,,"['scenario=DIRC-1709016000000000000-000025', 'family=DIRC']",5c177aab-efb9-40ba-b15c-a4e23bf4e5d8,2024-02-27 06:51:00+00:00,2024-02-27 06:51:00+00:00,,,,,,,
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-013,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-042dae429862f599-6724,STOP_MARKET,SELL,13.690,GTC,True,False,13.690,TAKER,56252.899999999994,0.10000000000582077,['539.07154070 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240227-065100-001-000-4,['O-20240227-065100-001-000-14'],O-20240227-065100-001-000-12,,,,"['scenario=DIRC-1709016000000000000-000025', 'family=DIRC']",480ca0df-725e-4fdb-83bf-72ec93d517bb,2024-02-27 06:51:00+00:00,2024-02-27 07:04:00+00:00,,,,,,56253.0,DEFAULT
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-015,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-8903eb6ff45fa2ec-7374,MARKET,SELL,13.503,GTC,False,False,13.503,TAKER,56665.8,0.0,['535.61080818 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240227-095600-001-000-5,"['O-20240227-095600-001-000-16', 'O-20240227-095600-001-000-17']",,,,,"['scenario=DIRC-1709027400000000000-000029', 'family=DIRC']",df9138fc-505a-4f9e-bcf9-328b64e20757,2024-02-27 09:56:00+00:00,2024-02-27 09:56:00+00:00,,,,,,,
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-016,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-57e8fc2563cdacb4-7481,STOP_MARKET,BUY,13.503,GTC,True,False,13.503,TAKER,56806.8,0.09999999999854481,['536.94355428 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240227-095600-001-000-5,['O-20240227-095600-001-000-17'],O-20240227-095600-001-000-15,,,,"['scenario=DIRC-1709027400000000000-000029', 'family=DIRC']",4f27a955-3dd4-4130-97e3-db3e63b1b880,2024-02-27 09:56:00+00:00,2024-02-27 10:25:00+00:00,,,,,,56806.7,DEFAULT
