plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,risk_bps,risk_range,cost_r,planned_rr,defense_age,target_scale,defense_prominence,target_prominence,defense_distance,target_distance,move_5,flow_5,efficiency_5,activity_5,location_5,value_distance_5,move_15,flow_15,efficiency_15,activity_15,location_15,value_distance_15,move_60,flow_60,efficiency_60,activity_60,location_60,value_distance_60,move_240,flow_240,efficiency_240,activity_240,location_240,value_distance_240,move_block_0,flow_block_0,range_block_0,location_block_0,move_block_1,flow_block_1,range_block_1,location_block_1,move_block_2,flow_block_2,range_block_2,location_block_2,move_block_3,flow_block_3,range_block_3,location_block_3,move_block_4,flow_block_4,range_block_4,location_block_4,move_block_5,flow_block_5,range_block_5,location_block_5,move_block_6,flow_block_6,range_block_6,location_block_6,move_block_7,flow_block_7,range_block_7,location_block_7,high_change_15,low_change_15,high_change_60,low_change_60,high_change_240,low_change_240,market_move_5,relative_move_5,market_move_15,relative_move_15,market_move_60,relative_move_60,market_move_240,relative_move_240,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:LOW:6611:s2:ETHUSDT:15m:PIVOT:HIGH:2208:s2:1724462100000000000,ETHUSDT:PATH:ETHUSDT:5m:PIVOT:LOW:6611:s2:ETHUSDT:15m:PIVOT:HIGH:2208:s2,ETHUSDT,1,1724462100000000000,1724454000000000000,2752.04,2742.99,2768.43,1.8110497237568557,2743.0,5,ETHUSDT:5m:PIVOT:LOW:6611:s2,15M_NEAREST_OPPOSING_LIQUIDITY,2743.0,2752.04,2768.44,2752.04,LEARNED_AUCTION_DIRECTION,32.88469644336631,1.027120858115091,0.36491138121546224,1.8110497237568557,9.0,1.0986122886681098,3.1378353376503023,1.5049957179560494,3.9780219780220185,7.204395604395477,0.30862652524615397,0.36566801359873063,0.15139826422373964,0.6880140767696338,0.42028985507242395,0.04077192754748687,-0.5629303266575455,-0.15453067951759472,-0.12916666666666424,1.771142161317771,0.5960317460317316,0.20106694071787284,-0.3206205993563669,-0.09261800896610688,-0.04139194139194165,1.1525524195045853,0.3520862634786587,-0.17791067083096443,0.007660846179310782,-0.009224950583478202,0.00035944405985406777,1.7942031266177318,0.16177523264137342,-0.47685767959908787,0.30862652524615397,0.3656680135987306,0.8138304551075827,0.42028985507242395,-0.16709079392304169,-0.20853599012727334,1.4861251788921426,0.7870370370370187,-1.1126281101229327,-0.27778846727421874,1.205019490292204,0.05546492659056109,-0.3499077802153876,-0.002690562311127702,0.9199822535999616,0.1645299145299004,-0.6231503726307188,-0.18718493051495627,1.4527070201076058,0.040595399188114833,0.7607545558614379,-0.06121257253191448,1.3563840918460308,1.0,0.3105922992923505,0.3003498182228701,0.9907501192614283,0.3154761904762216,0.6133215023999148,0.24311059014378253,0.8629748062614238,0.7881548974942328,-3.454757891825724,8.499566968424032,5.6854828052237,6.355097508304227,-0.5547020103908789,1.2092787561564822,-0.046264177981891766,0.3548907032280457,-0.5081597546129866,-0.05477057204455893,-0.2370948930403897,-0.0835257063159772,0.1748456410760035,-0.16718479489669272,10000.0,0.0021484680539870585,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724462100000000000,1724463840000000000,2752.37,2742.62,23.546,-294.26601727,29.0,False,0.0,-294.26601727,-0.9808867242333335,0.510949874816915
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:LOW:6644:s2:ETHUSDT:15m:PIVOT:HIGH:2211:s2:1724464800000000000,ETHUSDT:PATH:ETHUSDT:5m:PIVOT:LOW:6644:s2:ETHUSDT:15m:PIVOT:HIGH:2211:s2,ETHUSDT,1,1724464800000000000,1724463900000000000,2751.97,2741.1099999999997,2765.85,1.278084714548798,2741.12,5,ETHUSDT:5m:PIVOT:LOW:6644:s2,15M_NEAREST_OPPOSING_LIQUIDITY,2741.12,2751.97,2765.86,2751.97,LEARNED_AUCTION_DIRECTION,39.462639490983285,1.3522134428488302,0.3040850828729246,1.278084714548798,1.0,1.0986122886681098,1.7424483306836889,1.4267882861257974,5.237100144671314,6.693457643465705,0.2458560515366788,0.16619883942694905,0.12076271186439841,0.598604229384565,0.8382978723403728,0.17037627234067618,1.3484780465978417,0.3409362830952444,0.37973352033661567,0.7530259278623621,0.9661319073083675,0.4873800280966124,-0.3131507190391255,-0.01638649825446461,-0.0404275839897137,0.9908083704310726,0.6777014366021088,0.23340296804665017,-0.5948618529659533,-0.024930459049046037,-0.02854198404875004,1.4788801369037026,0.18784626038780936,-0.4568468606684184,0.2458560515366788,0.16619883942694896,0.506808527290559,0.8382978723403728,0.47230241479421065,0.28168131309481204,0.907942085061002,0.8479809976247347,1.6110041271747881,0.48985565138573484,1.6907995123225448,0.9540816326531012,-0.47014578276313984,-0.06861754401900405,0.6987487780517425,0.0030864197531535647,-0.36447081324302366,0.061949396814754844,0.4917121030734557,0.10964912280700792,-0.40976008589443197,-0.28815879033347624,0.9791109420847697,0.046255506607937896,0.40760345386345925,0.2516926206489939,1.0287134787983196,0.4318658280922334,-0.29761522028120146,-0.009614771463188168,0.8626528124094957,0.007500000000050022,-0.3212440775828584,9.324794174488723,6.237489173067346,6.9721171024235,-0.6085583058861548,1.3266882351339073,0.18758915250819208,0.058266899028486724,1.2757341234887272,0.07274392310911448,-0.3551822322237498,0.04203151318462428,-0.6439610153541746,0.04909916238822132,9705.73398273,0.0024288790873950063,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724464800000000000,1724475660000000000,2752.33,2740.7,19.949,-286.79709774,181.0,False,0.0,-286.79709774,-0.9849747865550936,0.6046781105049742
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:6684:s2:XRPUSDT:15m:PIVOT:HIGH:2202:s2:1724480100000000000,XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:6684:s2:XRPUSDT:15m:PIVOT:HIGH:2202:s2,XRPUSDT,1,1724480100000000000,1724475900000000000,0.6106,0.6059,0.6156,1.063829787234035,0.606,5,XRPUSDT:5m:PIVOT:LOW:6684:s2,15M_NEAREST_OPPOSING_LIQUIDITY,0.606,0.6106,0.6157,0.6106,LEARNED_AUCTION_DIRECTION,76.97346871929311,4.160690680497021,0.1558978723404243,1.063829787234035,4.666666666666667,1.0986122886681098,1.920000000000007,1.445378151260505,16.11428571428537,17.142857142856652,1.8399645071997401,0.43062476617081896,0.48000000000000176,6.036936666702537,0.812500000000026,0.875070894954539,1.9475573398070827,0.39717220139697734,0.3859649122807031,3.375116666128622,0.8965517241379429,0.9241019672978317,1.6819813389243254,0.2552778760427067,0.21714285714285222,1.6699503339467046,0.9285714285714362,0.8997938116262612,0.907384669682852,0.10674621136417835,0.05570652173913025,1.38120008790313,0.9387755102040886,0.6252775480780536,1.8399645071997401,0.43062476617081896,2.453286009599767,0.812500000000026,1.2266430047998835,0.5745430443444144,1.3799733803998477,1.0,0.4599911267998925,0.09394932627079854,1.533303755999812,0.7000000000000333,0.4599911268000627,-0.07151238988175666,0.9199822535999552,0.8333333333333641,1.0733126291997492,0.31888014073302506,1.6866341315997762,0.7272727272726539,-0.30666075119992836,0.019593362199596977,0.7666518779998208,0.2,0.9199822535999552,0.43829177398415603,1.2266430047998835,0.8750000000000173,0.30666075119992836,0.3838231876406668,0.7666518779998208,0.6,0.6196773353931985,-0.2655760008827572,-3.009861343338259,6.063985353490262,-0.6639400022069667,-0.6860713356138631,0.19320756449876797,1.6467569427009723,-0.057904879348340585,2.005462219155423,0.43448908643095285,1.2474922524933727,0.14381632960611093,0.7635683400767411,9418.93688499,0.0031851307405186997,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724480100000000000,1724505000000000000,0.6107,0.6156,50745.0,226.90778985,415.0,False,-2.34536458233,224.56242526767,0.7947196447953422,0.6176156502881451
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:6798:s2:XRPUSDT:15m:PIVOT:LOW:2255:s2:1724512800000000000,XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:6798:s2:XRPUSDT:15m:PIVOT:LOW:2255:s2,XRPUSDT,-1,1724512800000000000,1724510100000000000,0.6196,0.6299,0.6093,1.0000000000000109,0.6298,5,XRPUSDT:5m:PIVOT:HIGH:6798:s2,15M_NEAREST_OPPOSING_LIQUIDITY,0.6196,0.6298,0.6196,0.6092,LEARNED_AUCTION_DIRECTION,166.23628147191698,2.917128224200091,0.07218640776699047,1.0000000000000109,3.0,1.0986122886681098,2.20833333333336,1.5517241379310476,11.297989031078567,11.29798903107869,1.3735262165263344,0.29817763759449856,0.4242424242424008,0.8761045899951697,0.8235294117646905,0.43980232419239834,0.849648997339835,0.2672472773843226,0.22727272727272382,0.4797375596298581,0.8723404255319064,0.5070655016882739,0.7080408311165292,0.04834803362994693,0.09140767824497252,0.4132228814686398,0.9444444444444404,0.6972745955569883,-0.5522718482708944,-0.05620755457145403,-0.03354838709677428,0.48514315631085986,0.5251141552511387,0.1764260437648066,1.3735262165263344,0.29817763759449856,1.667853262924866,0.8235294117646905,0.5886540927970627,0.3132963666816225,0.7848721237293808,0.7500000000000346,-0.39243606186463587,0.13697940782074913,0.8339266314624602,0.17647058823533637,0.9810901546616987,0.18614942262108072,1.2263626933270961,1.0,-0.04905450773307948,-0.26134813127605394,0.49054507733084934,0.3999999999999556,-0.5395995850639833,-0.3792272178207151,1.030144662394778,0.3809523809523407,0.5886540927970083,0.23723763551243301,1.422580724259414,0.6551724137930915,0.5395995850639288,0.008355979565444696,0.9320356469286192,0.7368421052631302,0.2548946992019536,-0.5664326648932233,-0.16992979946796385,-0.5097893984039072,0.21949265764612325,-0.9133726721403234,0.8963342678159671,0.4771919487103673,0.5719378195723696,0.27771117776746546,0.22558873742435384,0.48245209369217534,0.12115065016654135,-0.6734224984374357,9643.49931026,0.0010408644538910383,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724512800000000000,1724535420000000000,0.6195,0.6093,25952.0,253.50925728,377.0,False,1.608389940736,255.11764722073602,0.8818294376790138,0.5565619663218546
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:6887:s2:SOLUSDT:15m:PIVOT:HIGH:2285:s2:1724539800000000000,SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:6887:s2:SOLUSDT:15m:PIVOT:HIGH:2285:s2,SOLUSDT,1,1724539800000000000,1724536800000000000,159.034,157.21,161.931,1.588267543859674,157.22,5,SOLUSDT:5m:PIVOT:LOW:6887:s2,15M_NEAREST_OPPOSING_LIQUIDITY,157.22,159.034,161.941,159.034,LEARNED_AUCTION_DIRECTION,114.69245570129557,1.7345335764489116,0.10462763157894828,1.588267543859674,3.3333333333333335,1.0986122886681098,1.4167790666306992,1.2659883720930454,6.717819655024224,10.669694923577566,-0.15317978410719138,-0.0983295775655471,-0.12125162972622527,0.3733170720308193,0.6138328530259041,0.060148198961882046,0.25295281323212676,0.15841036580548312,0.10410958904108983,0.5070366112988605,0.4318181818181776,-0.06282571406659862,-0.028053037557698012,-0.035438694370766084,-0.0036216315757165193,1.1927253668529818,0.8382624768946413,0.3489607939736755,-0.5812684476997895,-0.05820809978187918,-0.04858420268256386,0.7867988008773091,0.3842406269858063,-0.09514428774659989,-0.15317978410719138,-0.0983295775655471,0.5715417751095329,0.6138328530259041,-0.041177361319138975,0.09442452902143239,0.3607136851555657,0.5251141552510675,0.6209546086924903,0.3066595238892423,1.0146101829033296,0.612012987013017,0.7197802758584051,0.06692849623451291,1.3193226566648926,0.6766541822721721,-0.11529661169355168,-0.3850507038788028,0.6242487975979896,0.48812664907653514,-0.6720145367281739,-0.011878230901780586,0.9800211993952829,0.04705882352939771,1.614152563709864,0.2684733228257135,2.352050878548679,0.7521008403361246,0.05764830584677584,-0.02678554085814735,0.5138934692627102,0.4743589743589872,-0.3651649634629188,-2.843341772797318,1.7331071508103912,-0.34662143016208635,0.12552545619038086,0.9271766650426021,-0.16707480343648562,0.01389501932929424,0.32793495154680546,-0.0749821383146787,-0.10783157294306567,0.07977853538536765,-0.5647668237315936,-0.016501623968195878,9898.61695748,4.375651478738529e-05,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724539800000000000,1724569860000000000,159.05,157.19,145.68,-293.9997216,501.0,False,-2.283887332272,-296.283608932272,-0.9977272926274209,0.4316797494279739
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:7001:s2:XRPUSDT:60m:PIVOT:LOW:542:s2:1724571900000000000,XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:7001:s2:XRPUSDT:60m:PIVOT:LOW:542:s2,XRPUSDT,-1,1724571900000000000,1724571000000000000,0.5965,0.602,0.5904,1.1090909090909182,0.6019,5,XRPUSDT:5m:PIVOT:HIGH:7001:s2,60M_NEAREST_OPPOSING_LIQUIDITY,0.5965,0.6019,0.5965,0.5903,LEARNED_AUCTION_DIRECTION,92.20452640402262,1.641727044635115,0.13014545454545573,1.1090909090909182,1.0,2.4849066497880004,1.259259259259253,1.8238341968911764,6.358381502890121,7.0520231213872835,-0.4653089432947605,-0.06634675532038253,-0.15789473684210628,3.6336456467321576,0.14999999999998337,-0.3698686084373599,1.074584974670248,0.22967106651168062,0.19565217391304268,5.413054575269115,0.6666666666666602,0.07566595662600953,1.2536824704486393,0.2172569402894422,0.1618497109826584,3.5813493455500613,0.8288288288288277,0.45143633937004024,0.6492284221966145,0.1609736813630315,0.05958904109589024,1.8788981002086695,0.8707482993197264,0.4917935343536355,-0.4653089432947605,-0.06634675532038256,1.034019873988344,0.14999999999998334,1.7061327920807503,0.3646229454097721,2.6884516723696827,0.7884615384615397,0.517009936994172,0.03295851886823544,0.6721129180924064,0.9230769230769297,0.5687109306935835,-0.06952854604901919,0.930617886589521,1.0,-1.1891228550865784,-0.04140389786179016,1.4993288172831045,0.06896551724140967,0.3102059621965262,0.08547804374131776,0.7238139117918179,1.0,1.24082384878599,0.29749525581627545,1.4993288172831045,0.8620689655172189,0.4136079495953491,0.2713943430383698,0.7755149054912293,0.8000000000000148,1.1641337225594603,-0.328345408927023,0.11939833051892197,1.5820278793756624,0.23133426538040408,-1.1492089312445888,-0.43215814339060504,-0.03315079990415548,1.112860440765326,-0.038275466095077926,1.0712616868473268,0.18242078360131253,0.480256586526394,0.16897183567022045,9602.33334855,0.0010137061191712905,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724571900000000000,1724584800000000000,0.5964,0.6021,45607.299999999996,-287.29178453,215.0,False,-2.3514900619496455,-289.6432745919496,-1.005461429975202,0.552438795653263
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:7164:s2:SOLUSDT:15m:PIVOT:HIGH:2392:s2:1724626200000000000,SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:7164:s2:SOLUSDT:15m:PIVOT:HIGH:2392:s2,SOLUSDT,1,1724626200000000000,1724619900000000000,160.214,158.685,161.88,1.0896010464355794,158.695,5,SOLUSDT:5m:PIVOT:LOW:7164:s2,15M_NEAREST_OPPOSING_LIQUIDITY,158.695,160.214,161.89,160.214,LEARNED_AUCTION_DIRECTION,95.43485588025993,1.8131633607933488,0.12574022236756077,1.0896010464355794,7.0,1.0986122886681098,1.2450028555111694,1.6696598639455642,7.022351500306111,7.651561543171999,-0.3286321583588081,-0.07755910892442258,-0.21887824897400518,0.4504045376959369,0.2687338501291599,-0.12383167216088045,-0.3320377639124532,-0.02493358684952196,-0.0899165061014799,0.7608001754343218,0.16855753646675306,-0.27389157735022573,-0.5739509919058033,-0.033306277137917194,-0.07409675443968014,0.8500075021256023,0.0584269662921273,-0.5130189050707452,0.19803680919064282,0.011458662571756494,0.014681641354755108,0.6877275484464188,0.5106569343065704,0.02249744834363893,-0.3286321583588081,-0.07755910892442258,0.794879033030385,0.2687338501291599,-0.3614953741946714,-0.10787350648466487,0.8914147295482809,0.3433179723502345,0.11707520641530314,0.08143700656803556,0.782555327091929,0.5380577427821102,-0.5258114533741046,-0.30981120396162176,1.0167057399225936,0.22222222222224775,-0.4292757568562088,-0.16545774260907792,0.4703547766510817,0.004366812227094831,-1.4049024769839296,-0.3984048613748576,1.739696488311995,0.1275088547815856,-0.38203488409213704,0.045042512824116365,0.7517460622458181,0.33060109289618783,0.8523896607432188,0.16121453972034047,0.9776806711174731,0.871848739495843,2.873312506999507,-0.17787737352453453,0.7447132704893564,-1.2208317069566743,5.187200674264433,3.7416505520884447,-0.2742866354498795,-0.05434552290892858,-0.13390449383678465,-0.19813327007566855,-0.3125363280276686,-0.2614146638781347,0.14663705229459914,0.051399756896043675,9312.69007396,2.5760245187099462e-05,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724626200000000000,1724629740000000000,160.23,158.67,160.15,-275.3699175,59.0,False,0.0,-275.3699175,-0.9856440166162266,0.5373467423163278
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:7228:s2:XRPUSDT:15m:PIVOT:HIGH:2405:s2:1724640300000000000,XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:7228:s2:XRPUSDT:15m:PIVOT:HIGH:2405:s2,XRPUSDT,1,1724640300000000000,1724639100000000000,0.5954,0.5909,0.6,1.0222222222221948,0.591,5,XRPUSDT:5m:PIVOT:LOW:7228:s2,15M_NEAREST_OPPOSING_LIQUIDITY,0.591,0.5954,0.6001,0.5954,LEARNED_AUCTION_DIRECTION,75.57944239167045,1.4055181498333464,0.15877333333333124,1.0222222222221948,1.3333333333333333,1.0986122886681098,2.618181818181824,1.1186440677965968,5.443548387096812,5.564516129032148,0.48688576929431243,0.11385974070726253,0.3600000000000124,0.37417665368305847,0.6923076923077186,0.1606603956639472,0.09370120998891288,-0.0221203674836456,0.032967032967040746,0.5865391000350522,0.8181818181818366,0.14187971670885796,-0.3748048399555475,-0.1705167031251981,-0.048387096774192395,1.9903453509765432,0.578947368421058,0.16499485144564718,-0.5153566549388822,-0.125905713499027,-0.047930283224400336,1.1521741808914887,0.3333333333333389,-0.16768096566149537,0.48688576929431243,0.11385974070726262,0.7032794445362024,0.6923076923077186,-0.3786889316733074,-0.2827801966608907,0.9196731197781524,0.5294117647058785,0.0,0.13189966474102552,0.48688576929431243,0.33333333333329224,0.43278735048377986,0.2275656821661112,0.8114762821572074,0.7333333333332988,0.21639367524188993,-0.17520579521546498,1.7311494019352998,1.0,-0.10819683762094497,-0.039506182680225474,0.6491810257257299,0.3333333333333025,0.3245905128628349,-0.2901500534495117,1.0278699573990973,0.9473684210526377,-0.8655747009676198,-0.17244568960735754,1.4065588890724048,0.38461538461539446,-0.49973978660741974,-0.5309735232703792,-0.2654867616351896,-0.0780843416573985,1.202498861524067,0.3357626691268482,0.3524455213296065,0.13444024796470594,-0.07376878548342293,0.16746999547233582,-0.2995302506079326,-0.07527458934761488,-0.6397532426838819,0.12439658774499973,9037.320156459999,0.0008803059298992874,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724640300000000000,1724675700000000000,0.5955,0.5908,50283.4,-266.15757871000005,590.0,False,-0.5775094422276832,-266.7350881522277,-0.9838281095661671,0.5907967207462833
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:7354:s2:SOLUSDT:15m:PIVOT:HIGH:2443:s2:1724678400000000000,SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:7354:s2:SOLUSDT:15m:PIVOT:HIGH:2443:s2,SOLUSDT,1,1724678400000000000,1724676900000000000,160.267,158.59,161.99,1.027429934406691,158.6,5,SOLUSDT:5m:PIVOT:LOW:7354:s2,15M_NEAREST_OPPOSING_LIQUIDITY,158.6,160.267,162.0,160.267,LEARNED_AUCTION_DIRECTION,104.6378855285238,1.7229240855732753,0.11468121645796114,1.027429934406691,1.6666666666666667,1.0986122886681098,1.5946477764659506,1.382211538461544,6.672856290204938,6.855892300550535,0.6174804070766904,0.06502116533864542,0.38684503901896516,1.3963965106023863,0.8539823008849496,0.3777219278811973,1.1773828277083835,0.1211799070063188,0.36015084852294516,1.458230635636116,0.9459016393442602,0.4287581656036799,-0.07448538831489077,-0.010283720592154677,-0.009616022282645484,1.8686151611682273,0.8548717948717882,0.43732317848754176,0.2057337794490427,-0.009966489252320881,0.014784053156145912,1.576398937316525,0.5233773377337717,-0.03990835667747506,0.6174804070766904,0.06502116533864542,0.8043260633967036,0.8539823008849496,0.0071179297645560385,0.0562121829639151,0.47334232934406395,0.5263157894736504,1.432483365120203,0.22701831981871298,1.4698524963842359,0.9842615012106473,-0.28293770814174735,0.09590007469499544,0.847033641984141,0.6239495798319278,0.42173733855096945,0.3596650383810188,1.43960129488486,0.2929542645241231,-0.48757818887322657,-0.16454063919693693,1.2794478751819192,0.6189151599443627,0.745603142838952,0.1996064879045481,1.2847863225053742,0.5941828254847604,-0.42707578587432327,-0.04926517571884984,0.9502436235704312,0.31460674157305046,1.3910788383221515,-0.3862966345709974,0.47156956188320953,0.44948079155534365,-0.11172808247232886,0.5576130276952271,0.554007588336608,0.06347281874008237,1.2413774074785338,-0.06399457977015022,-0.0718229026057224,-0.002662485709168369,0.05652645995951487,0.1492073194895278,8770.58506831,0.00025265751625273315,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724678400000000000,1724681700000000000,160.29,158.57,139.15,-261.5226845,55.0,False,0.0,-261.5226845,-0.9939385740826551,0.552336096887029
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:7383:s2:SOLUSDT:15m:PIVOT:HIGH:2456:s2:1724687400000000000,SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:7383:s2:SOLUSDT:15m:PIVOT:HIGH:2456:s2,SOLUSDT,1,1724687400000000000,1724685600000000000,158.055,155.812,161.71200000000002,1.6304057066428974,155.822,5,SOLUSDT:5m:PIVOT:LOW:7383:s2,15M_NEAREST_OPPOSING_LIQUIDITY,155.822,158.055,161.722,158.055,LEARNED_AUCTION_DIRECTION,141.91262535193414,2.3393299166670776,0.08455907267053073,1.6304057066428974,2.0,1.0986122886681098,2.118177717636445,1.7147102526002969,9.060185808536376,14.771778645482701,0.7713486142930829,0.11661360688598042,0.33648542159182715,0.2728679122185331,0.9691833590138955,0.5868274693113367,1.1096955110716717,0.09367466297661647,0.33961059687200745,0.22045404104273633,0.9853907962016203,0.5907273007631896,0.684173172239688,0.008716863109947235,0.08832637673354034,0.25232151980564504,0.9911229471815437,0.5773943781893581,-0.6150779395249223,-0.06112096572996567,-0.032121897084655016,0.44509852550610784,0.38046967393140824,-0.07644919110562334,0.7713486142930829,0.11661360688598042,1.1723776362439975,0.9691833590138955,1.1019265918471806,0.18009129730525697,1.3349569694673622,0.8389715832205311,0.0307094296088492,-0.1478864947603909,0.6954782587888461,0.7844155844155993,-0.2962556738737037,-0.12989547185334416,1.0820557844532737,0.3188647746243686,0.3919968367718988,-0.02773052293819067,1.1380553325635008,0.8825396825397073,0.5473504218519685,0.2924758377743655,0.8002516068661083,0.6839729119638579,0.6990911328604421,-0.18148884160174455,1.5860517174456268,0.9373576309795224,-1.1470875177425681,-0.24276106194690267,1.3331505324315385,0.0,1.3109842644897614,-2.9171225041987623,0.4787126311860002,0.4562892726446049,-0.11342047634308809,0.5660594348065335,0.5012512655595505,0.2700973487335324,0.8582477939265608,0.25144771714511094,0.5378355636781557,0.14633760856153233,-0.2880863021227798,-0.3269916374021425,8509.06238381,4.217154989584471e-06,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724687400000000000,1724694420000000000,158.08,155.79,104.06,-254.6280561,117.0,False,-0.3367055621644,-254.96476166216442,-0.9987969303068381,0.41748734459010983
