client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type,expire_time_ns,trigger_instrument_id,price,is_post_only,display_qty
O-20240901-093159-001-001-1,BACKTESTER-001,SharedAccountV43ETHStrategy-001,ETHUSDT-PERP.BINANCE,BINANCE-2-001,ETHUSDT-PERP.BINANCE-SharedAccountV43ETHStrategy-001,BINANCE-001,T-6e45f5aca1bc0c09-38928,MARKET,BUY,392.143,GTC,False,False,392.143,TAKER,2487.17692023063,0.0,['731.49676427 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240901-093159-001-001-1,"['O-20240901-093159-001-001-2', 'O-20240901-093159-001-001-3']",,,,,['ENTRY'],b2f8729b-f32a-4e3d-93bd-e3bc4593af71,2024-09-01 09:31:59.999000+00:00,2024-09-01 09:32:59.999000+00:00,,,,,,,
O-20240901-093159-001-001-2,BACKTESTER-001,SharedAccountV43ETHStrategy-001,ETHUSDT-PERP.BINANCE,BINANCE-2-002,ETHUSDT-PERP.BINANCE-SharedAccountV43ETHStrategy-001,BINANCE-001,T-e9ab833d81fb24e5-38990,STOP_MARKET,SELL,392.143,GTC,True,False,392.143,TAKER,2484.47,0.010000000000218279,['730.70063941 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240901-093159-001-001-1,['O-20240901-093159-001-001-3'],O-20240901-093159-001-001-1,,,,['STOP_LOSS'],0c9e4ff2-d76b-427f-94d1-30bcba5dcd7f,2024-09-01 09:31:59.999000+00:00,2024-09-01 09:47:59.999000+00:00,2484.48,DEFAULT,,,,,
O-20240902-081059-001-001-4,BACKTESTER-001,SharedAccountV43ETHStrategy-001,ETHUSDT-PERP.BINANCE,BINANCE-2-004,ETHUSDT-PERP.BINANCE-SharedAccountV43ETHStrategy-001,BINANCE-001,T-f5e52937baac8ad8-43930,MARKET,BUY,383.081,GTC,False,False,383.081,TAKER,2442.923459007364,0.0,['701.87817120 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240902-081059-001-001-2,"['O-20240902-081059-001-001-5', 'O-20240902-081059-001-001-6']",,,,,['ENTRY'],bfa2bfcf-75fe-40bf-9464-24580d348e8e,2024-09-02 08:10:59.999000+00:00,2024-09-02 08:11:59.999000+00:00,,,,,,,
O-20240902-081059-001-001-6,BACKTESTER-001,SharedAccountV43ETHStrategy-001,ETHUSDT-PERP.BINANCE,BINANCE-2-006,ETHUSDT-PERP.BINANCE-SharedAccountV43ETHStrategy-001,BINANCE-001,T-c63ada72b5009e17-43968,LIMIT,SELL,383.081,GTC,True,False,383.081,MAKER,2457.67,0.009999999999763531,['706.11501095 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240902-081059-001-001-2,['O-20240902-081059-001-001-5'],O-20240902-081059-001-001-4,,,,['TAKE_PROFIT'],0f49a9a5-5d92-4b93-b22f-c8c636403fe8,2024-09-02 08:10:59.999000+00:00,2024-09-02 08:20:59.999000+00:00,,,,,2457.68,True,
O-20240904-224359-001-001-7,BACKTESTER-001,SharedAccountV43ETHStrategy-001,ETHUSDT-PERP.BINANCE,BINANCE-2-007,ETHUSDT-PERP.BINANCE-SharedAccountV43ETHStrategy-001,BINANCE-001,T-65c99b738830f09e-57791,MARKET,SELL,450.353,GTC,False,False,450.353,TAKER,2457.732720177283,0.0,['830.13547780 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240904-224359-001-001-3,"['O-20240904-224359-001-001-8', 'O-20240904-224359-001-001-9']",,,,,['ENTRY'],f4df65ba-e1df-440c-b90d-de2dc61daf67,2024-09-04 22:43:59.999000+00:00,2024-09-04 22:44:59.999000+00:00,,,,,,,
O-20240904-224359-001-001-8,BACKTESTER-001,SharedAccountV43ETHStrategy-001,ETHUSDT-PERP.BINANCE,BINANCE-2-008,ETHUSDT-PERP.BINANCE-SharedAccountV43ETHStrategy-001,BINANCE-001,T-42809c0c89f88d9c-57804,STOP_MARKET,BUY,450.353,GTC,True,False,450.353,TAKER,2459.628194993705,0.018194993705037632,['830.77570238 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240904-224359-001-001-3,['O-20240904-224359-001-001-9'],O-20240904-224359-001-001-7,,,,['STOP_LOSS'],a6252b53-0003-4b43-b574-158d015bcc41,2024-09-04 22:43:59.999000+00:00,2024-09-04 22:46:59.999000+00:00,2459.61,DEFAULT,,,,,
O-20240908-013759-001-000-1,BACKTESTER-001,SharedAccountV43BTCStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-SharedAccountV43BTCStrategy-000,BINANCE-001,T-92700fb40c1dd330-73091,MARKET,SELL,24.168,GTC,False,False,24.168,TAKER,54182.331761006295,0.0,['982.10894550 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240908-013759-001-000-1,"['O-20240908-013759-001-000-2', 'O-20240908-013759-001-000-3']",,,,,['ENTRY'],71d1b777-483a-446b-bb67-e305f0c3b3ea,2024-09-08 01:37:59.999000+00:00,2024-09-08 01:38:59.999000+00:00,,,,,,,
O-20240908-013759-001-000-2,BACKTESTER-001,SharedAccountV43BTCStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-002,BTCUSDT-PERP.BINANCE-SharedAccountV43BTCStrategy-000,BINANCE-001,T-d22ad4bd2258654a-73134,STOP_MARKET,BUY,24.168,GTC,True,False,24.168,TAKER,54196.24131082423,0.1413108242340968,['982.36107000 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240908-013759-001-000-1,['O-20240908-013759-001-000-3'],O-20240908-013759-001-000-1,,,,['STOP_LOSS'],f92db3e8-166a-41d1-905f-a90eef8f0de3,2024-09-08 01:37:59.999000+00:00,2024-09-08 01:51:59.999000+00:00,54196.1,DEFAULT,,,,,
O-20240910-030659-001-001-10,BACKTESTER-001,SharedAccountV43ETHStrategy-001,ETHUSDT-PERP.BINANCE,BINANCE-2-010,ETHUSDT-PERP.BINANCE-SharedAccountV43ETHStrategy-001,BINANCE-001,T-f182d73279165c74-85443,MARKET,SELL,358.948,GTC,False,False,358.948,TAKER,2340.9268039381745,0.0,['630.20324582 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240910-030659-001-001-4,"['O-20240910-030659-001-001-11', 'O-20240910-030659-001-001-12']",,,,,['ENTRY'],b7d49fa7-6f39-4174-8c3c-9f7264141eb4,2024-09-10 03:06:59.999000+00:00,2024-09-10 03:07:59.999000+00:00,,,,,,,
O-20240910-030659-001-001-11,BACKTESTER-001,SharedAccountV43ETHStrategy-001,ETHUSDT-PERP.BINANCE,BINANCE-2-011,ETHUSDT-PERP.BINANCE-SharedAccountV43ETHStrategy-001,BINANCE-001,T-69d9e47eed3e36db-85522,STOP_MARKET,BUY,358.948,GTC,True,False,358.948,TAKER,2344.3645001225805,0.014500122580557218,['631.12871144 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240910-030659-001-001-4,['O-20240910-030659-001-001-12'],O-20240910-030659-001-001-10,,,,['STOP_LOSS'],b79ee83a-4cc2-4a4d-8bbc-175d1e16ed4b,2024-09-10 03:06:59.999000+00:00,2024-09-10 03:28:59.999000+00:00,2344.35,DEFAULT,,,,,
