trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type,expire_time_ns,trigger_instrument_id
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-2e75ac4cb9875ede-36179,MARKET,SELL,10.172,GTC,False,False,10.172,TAKER,26189.9,0.0,['213.12293024 USDT'],NO_TRIGGER,FILLED,OTO,OL-20230912-141000-001-000-1,"['O-20230912-141000-001-000-2', 'O-20230912-141000-001-000-3']",,,,,['ENTRY'],884f5866-dc9f-4c1a-bf15-47ce9b8ac735,2023-09-12 14:10:00+00:00,2023-09-12 14:10:00+00:00,,,,
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-002,BTCUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-be9c66757f4047c9-36703,STOP_MARKET,BUY,10.172,GTC,True,False,10.172,TAKER,26442.7,0.10000000000218279,['215.18011552 USDT'],NO_TRIGGER,FILLED,OUO,OL-20230912-141000-001-000-1,['O-20230912-141000-001-000-3'],O-20230912-141000-001-000-1,,,,['STOP_LOSS'],5d7cdefc-8ed2-49e3-b4e9-c965ca7dea6b,2023-09-12 14:10:00+00:00,2023-09-12 16:31:00+00:00,26442.6,DEFAULT,,
