,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2024-12-28 00:01:00+00:00,100000.00000000,0.00000000,100000.00000000,USDT,BINANCE-001,MARGIN,USDT,[],True,{}
2024-12-30 02:33:00+00:00,98951.58327634,39.46980607,98912.11347027,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '39.46980607', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-30 02:33:00+00:00,98951.58327634,39.46980607,98912.11347027,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '39.46980607', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-30 02:33:00+00:00,98951.58327634,39.46980607,98912.11347027,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '39.46980607', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-30 02:35:00+00:00,96876.07192582,0.00000000,96876.07192582,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-12-30 02:35:00+00:00,96876.07192582,0.00000000,96876.07192582,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-12-30 03:23:00+00:00,95885.75702024,37.28244350,95848.47457674,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '37.28244350', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-30 03:23:00+00:00,95885.75702024,37.28244350,95848.47457674,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '37.28244350', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-30 03:23:00+00:00,95885.75702024,37.28244350,95848.47457674,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '22.27329212', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-30 03:42:00+00:00,96849.05132826,22.27329212,96826.77803614,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '22.27329212', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-30 03:42:00+00:00,96849.05132826,22.27329212,96826.77803614,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '22.27329212', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-30 03:42:00+00:00,98278.56156389,0.00000000,98278.56156389,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-12-30 03:42:00+00:00,98278.56156389,0.00000000,98278.56156389,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
