decision_close,decision_fan_gain,decision_fan_magnitude,decision_time,entry_index,entry_price,entry_time,entry_transition,event_id,exit_index,exit_price,exit_reason,exit_time,gross_return,hold_minutes,mae_120m_net,mae_30m_net,mae_60m_net,mfe_120m_net,mfe_30m_net,mfe_60m_net,net_return,original_signal_time,period_label,planned_loss_fraction,policy,r_multiple,segment_id,signal_close,signal_fan_magnitude,signal_to_decision_minutes,split,stop_price,symbol,symbol_priority,rejection_reason
29.812,1.0027277248097048,1.135818448063756,2023-07-14 01:34:59.999000+00:00,13555,29.809,2023-07-14 01:35:00+00:00,immediate,continuous_boolean_run:SOLUSDT:2023-07-14T01:34:59.999000+00:00:1,13579,28.31855,stoploss,2023-07-14 03:39:59.999000+00:00,-0.050000000000000044,124.99998333333333,-0.047691539467946006,-0.02742920258982194,-0.035077899292160084,0.007862152370089482,0.007862152370089482,0.007862152370089482,-0.05190000000000004,2023-07-14 01:34:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,-1.0000000000000009,1,29.812,1.135818448063756,0.0,fresh_confirmation,28.31855,SOLUSDT,2,GLOBAL_SLOT_OCCUPIED
29.921,1.002707833244857,1.1388940550175448,2023-07-14 01:39:59.999000+00:00,13556,29.921,2023-07-14 01:40:00+00:00,immediate,continuous_boolean_run:SOLUSDT:2023-07-14T01:39:59.999000+00:00:1,13579,28.42495,stoploss,2023-07-14 03:39:59.999000+00:00,-0.050000000000000044,119.99998333333333,-0.058214962735202644,-0.038696898499381724,-0.038696898499381724,0.00408242037365071,0.00408242037365071,0.00408242037365071,-0.05190000000000004,2023-07-14 01:39:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,-1.0000000000000009,1,29.921,1.1388940550175448,0.0,fresh_confirmation,28.42495,SOLUSDT,2,GLOBAL_SLOT_OCCUPIED
29.425,1.0020577476978803,1.1412376116373866,2023-07-14 01:44:59.999000+00:00,13557,29.424,2023-07-14 01:45:00+00:00,immediate,continuous_boolean_run:SOLUSDT:2023-07-14T01:44:59.999000+00:00:1,13640,29.424,roi_0,2023-07-14 08:44:59.999000+00:00,0.0,419.9999833333333,-0.04309086460032628,-0.0224274605764002,-0.0224274605764002,0.00017313757476890182,0.00017313757476890182,0.00017313757476890182,-0.0019,2023-07-14 01:44:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,-0.036608863198458574,1,29.425,1.1412376116373866,0.0,fresh_confirmation,27.9528,SOLUSDT,2,GLOBAL_SLOT_OCCUPIED
0.6647,1.002111760100065,1.033524009191975,2024-11-12 08:49:59.999000+00:00,13354,0.6647,2024-11-12 08:50:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-12T08:49:59.999000+00:00:1,13356,0.6864,roi_0.03,,0.03264630660448331,10.0,-0.08103344365879338,-0.0020504438092372327,-0.01634260568677591,0.05045444561456304,0.05045444561456304,0.05045444561456304,0.03074630660448331,2024-11-12 08:49:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,0.5924143854428383,1,0.6647,1.033524009191975,0.0,fresh_confirmation,0.6314649999999999,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6863,1.0029016240271584,1.0393360894667936,2024-11-12 08:59:59.999000+00:00,13356,0.6864,2024-11-12 09:00:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-12T08:59:59.999000+00:00:1,13367,0.65208,stoploss,2024-11-12 09:59:59.999000+00:00,-0.050000000000000044,59.99998333333333,-0.11845011655011649,-0.044586480186480135,-0.05915524475524479,0.0171850815850816,0.0171850815850816,0.0171850815850816,-0.05190000000000004,2024-11-12 08:59:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,-1.0000000000000009,1,0.6863,1.0393360894667936,0.0,fresh_confirmation,0.65208,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6946,1.0031568428980622,1.0426171102195265,2024-11-12 09:04:59.999000+00:00,13357,0.6945,2024-11-12 09:05:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-12T09:04:59.999000+00:00:1,13360,0.659775,stoploss,2024-11-12 09:24:59.999000+00:00,-0.050000000000000044,19.999983333333333,-0.1287538516918646,-0.055751691864650774,-0.08354146868250532,0.005011447084233302,0.005011447084233302,0.005011447084233302,-0.05190000000000004,2024-11-12 09:04:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,-1.0000000000000009,1,0.6946,1.0426171102195265,0.0,fresh_confirmation,0.659775,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6736,1.002064591255554,1.0447696883881767,2024-11-12 09:09:59.999000+00:00,13358,0.6736,2024-11-12 09:10:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-12T09:09:59.999000+00:00:1,13368,0.6399199999999999,stoploss,2024-11-12 10:04:59.999000+00:00,-0.050000000000000044,54.99998333333333,-0.10166247030878849,-0.026395249406175755,-0.07004133016627066,0.011164133016627232,0.011164133016627232,0.011164133016627232,-0.05190000000000004,2024-11-12 09:09:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,-1.0000000000000009,1,0.6736,1.0447696883881767,0.0,fresh_confirmation,0.6399199999999999,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
0.6774,1.0020669844288121,1.0488837469229744,2024-11-12 09:19:59.999000+00:00,13360,0.6775,2024-11-12 09:20:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-12T09:19:59.999000+00:00:1,13368,0.643625,stoploss,2024-11-12 10:04:59.999000+00:00,-0.04999999999999993,44.99998333333333,-0.1068446494464944,-0.034962730627306246,-0.07540553505535051,0.005332472324723238,0.005332472324723238,0.005332472324723238,-0.05189999999999993,2024-11-12 09:19:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,-0.9999999999999987,1,0.6774,1.0488837469229744,0.0,fresh_confirmation,0.643625,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
1.1945,1.0022195139109296,1.1855800223535113,2024-11-16 14:59:59.999000+00:00,14580,1.1945,2024-11-16 15:00:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-16T14:59:59.999000+00:00:1,14581,1.254225,roi_0.05,2024-11-16 15:09:59.999000+00:00,0.050000000000000044,9.999983333333335,-0.10596027626622005,-0.09465847634993706,-0.10596027626622005,0.061306362494767855,0.061306362494767855,0.061306362494767855,0.048100000000000045,2024-11-16 14:59:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,0.9267822736030837,1,1.1945,1.1855800223535113,0.0,fresh_confirmation,1.1347749999999999,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
1.2253,1.0028907261481517,1.189007209524855,2024-11-16 15:04:59.999000+00:00,14581,1.2253,2024-11-16 15:05:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-16T15:04:59.999000+00:00:1,14582,1.164035,stoploss,2024-11-16 15:14:59.999000+00:00,-0.050000000000000044,9.999983333333335,-0.12848124540928751,-0.11746353546070341,-0.12848124540928751,0.03458086182975585,0.03458086182975585,0.03458086182975585,-0.05190000000000004,2024-11-16 15:04:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,-1.0000000000000009,1,1.2253,1.189007209524855,0.0,fresh_confirmation,1.164035,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
1.238,1.0022853700435526,1.0275634754730965,2024-11-21 19:04:59.999000+00:00,16069,1.2379,2024-11-21 19:05:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-21T19:04:59.999000+00:00:1,16075,1.176005,stoploss,2024-11-21 19:39:59.999000+00:00,-0.050000000000000044,34.99998333333333,-0.06385977057920676,-0.039625179739881985,-0.06385977057920676,-0.00028436061071167415,-0.00028436061071167415,-0.00028436061071167415,-0.05190000000000004,2024-11-21 19:04:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,-1.0000000000000009,1,1.238,1.0275634754730965,0.0,fresh_confirmation,1.176005,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
1.232,1.0020408899416242,1.0296606194345699,2024-11-21 19:09:59.999000+00:00,16070,1.232,2024-11-21 19:10:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-21T19:09:59.999000+00:00:1,16076,1.1703999999999999,stoploss,2024-11-21 19:44:59.999000+00:00,-0.050000000000000044,34.99998333333333,-0.059367532467532444,-0.04954610389610391,-0.059367532467532444,0.00361948051948048,0.00361948051948048,0.00361948051948048,-0.05190000000000004,2024-11-21 19:09:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,-1.0000000000000009,1,1.232,1.0296606194345699,0.0,fresh_confirmation,1.1703999999999999,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
1.372,1.0025395437285518,1.0891123100166036,2024-11-22 01:44:59.999000+00:00,16149,1.372,2024-11-22 01:45:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-22T01:44:59.999000+00:00:1,16158,1.3973,roi_0.01,,0.018440233236151515,45.0,-0.02376588921282806,-0.02150641399416918,-0.02150641399416918,0.027254518950437193,0.014499416909620878,0.027254518950437193,0.016540233236151516,2024-11-22 01:44:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,0.31869428200677297,1,1.372,1.0891123100166036,0.0,fresh_confirmation,1.3034000000000001,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
1.3568,1.0020788966059346,1.0913764619013788,2024-11-22 01:49:59.999000+00:00,16150,1.3569,2024-11-22 01:50:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-22T01:49:59.999000+00:00:1,16155,1.397607,roi_0.03,2024-11-22 02:19:59.999000+00:00,0.030000000000000027,29.999983333333333,-0.012880912373793173,-0.010596293020856394,-0.012880912373793173,0.03870726656349023,0.03723331859385361,0.03870726656349023,0.028100000000000028,2024-11-22 01:49:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,0.5414258188824668,1,1.3568,1.0913764619013788,0.0,fresh_confirmation,1.2890549999999998,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
1.3586,1.0020222602600912,1.0935835091490809,2024-11-22 01:54:59.999000+00:00,16151,1.3586,2024-11-22 01:55:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-22T01:54:59.999000+00:00:1,16155,1.399358,roi_0.03,2024-11-22 02:19:59.999000+00:00,0.030000000000000027,24.999983333333333,-0.014118460179596603,-0.011836699543647954,-0.014118460179596603,0.03740516708376253,0.03740516708376253,0.03740516708376253,0.028100000000000028,2024-11-22 01:54:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,0.5414258188824668,1,1.3586,1.0935835091490809,0.0,fresh_confirmation,1.29067,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
1.4007,1.0024612906874304,1.1056698912781036,2024-11-22 02:19:59.999000+00:00,16156,1.4008,2024-11-22 02:20:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-22T02:19:59.999000+00:00:1,16177,1.414808,roi_0.01,2024-11-22 04:09:59.999000+00:00,0.010000000000000009,109.99998333333333,-0.04387601370645343,-0.04387601370645343,-0.04387601370645343,0.022371844660194165,0.00609543118218149,0.00609543118218149,0.008100000000000008,2024-11-22 02:19:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,0.15606936416184986,1,1.4007,1.1056698912781036,0.0,fresh_confirmation,1.33076,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
1.3899,1.0021062839989223,1.1079987460781928,2024-11-22 02:24:59.999000+00:00,16157,1.3898,2024-11-22 02:25:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-22T02:24:59.999000+00:00:1,16177,1.403698,roi_0.01,2024-11-22 04:09:59.999000+00:00,0.010000000000000009,104.99998333333333,-0.03629343790473437,-0.03629343790473437,-0.03629343790473437,0.030478759533745917,0.010403928622823478,0.010403928622823478,0.008100000000000008,2024-11-22 02:24:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,0.15606936416184986,1,1.3899,1.1079987460781928,0.0,fresh_confirmation,1.3203099999999999,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
1.3974,1.0021701626687665,1.1104032835939717,2024-11-22 02:29:59.999000+00:00,16158,1.3973,2024-11-22 02:30:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-22T02:29:59.999000+00:00:1,16177,1.411273,roi_0.01,2024-11-22 04:09:59.999000+00:00,0.010000000000000009,99.99998333333333,-0.041476325771130015,-0.041476325771130015,-0.041476325771130015,0.024937472267945418,0.0026086953410147237,0.0026086953410147237,0.008100000000000008,2024-11-22 02:29:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,0.15606936416184986,1,1.3974,1.1104032835939717,0.0,fresh_confirmation,1.327435,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
1.5403,1.0023967236892872,1.0397620959768663,2026-02-06 15:44:59.999000+00:00,2781,1.5403,2026-02-06 15:45:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2026-02-06T15:44:59.999000+00:00:1,2809,1.463285,stoploss,2026-02-06 18:09:59.999000+00:00,-0.050000000000000044,144.99998333333332,-0.04085345062650135,-0.026505596312406662,-0.029946484451080932,-0.001185853405180724,-0.001185853405180724,-0.001185853405180724,-0.05190000000000004,2026-02-06 15:44:59.999000+00:00,fresh_2026_feb_mar,0.0519,continuous_boolean_run,-1.0000000000000009,1,1.5403,1.0397620959768663,0.0,fresh_confirmation,1.463285,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
1.5258,1.0020037384394311,1.0418455072564385,2026-02-06 15:49:59.999000+00:00,2782,1.5257,2026-02-06 15:50:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2026-02-06T15:49:59.999000+00:00:1,2822,1.449415,stoploss,2026-02-06 19:14:59.999000+00:00,-0.050000000000000155,204.99998333333332,-0.031656832929147324,-0.01717167857376943,-0.024578114963623263,0.0037367568984727614,0.0037367568984727614,0.0037367568984727614,-0.051900000000000154,2026-02-06 15:49:59.999000+00:00,fresh_2026_feb_mar,0.0519,continuous_boolean_run,-1.0000000000000029,1,1.5258,1.0418455072564385,0.0,fresh_confirmation,1.449415,XRPUSDT,3,GLOBAL_SLOT_OCCUPIED
