decision_close,decision_fan_gain,decision_fan_magnitude,decision_time,entry_index,entry_price,entry_time,entry_transition,event_id,exit_index,exit_price,exit_reason,exit_time,gross_return,hold_minutes,mae_120m_net,mae_30m_net,mae_60m_net,mfe_120m_net,mfe_30m_net,mfe_60m_net,net_return,original_signal_time,period_label,planned_loss_fraction,policy,r_multiple,segment_id,signal_close,signal_fan_magnitude,signal_to_decision_minutes,split,stop_price,symbol,symbol_priority
0.7309,1.0080247427401776,1.1559436388768185,2023-07-13 17:44:59.999000+00:00,13461,0.7309,2023-07-13 17:45:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T17:44:59.999000+00:00:1,13464,0.752827,roi_0.03,2023-07-13 18:04:59.999000+00:00,0.030000000000000027,19.999983333333333,-0.04144029278971138,-0.04144029278971138,-0.04144029278971138,0.3183900533588726,0.1030391161581612,0.3183900533588726,0.028100000000000028,2023-07-13 17:44:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5414258188824668,1,0.7309,1.1559436388768185,0.0,fresh_confirmation,0.6943549999999999,XRPUSDT,3
0.7639,1.0080760206444506,1.1905068570439787,2023-07-13 18:04:59.999000+00:00,13465,0.7639,2023-07-13 18:05:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T18:04:59.999000+00:00:1,13466,0.8020950000000001,roi_0.05,2023-07-13 18:14:59.999000+00:00,0.050000000000000044,9.999983333333335,-0.025332386438015483,-0.025332386438015483,-0.025332386438015483,0.26135435266396123,0.26135435266396123,0.26135435266396123,0.048100000000000045,2023-07-13 18:04:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.9267822736030837,1,0.7639,1.1905068570439787,0.0,fresh_confirmation,0.7257049999999999,XRPUSDT,3
0.8017,1.0089806189545127,1.2110891948509286,2023-07-13 18:14:59.999000+00:00,13467,0.8017,2023-07-13 18:15:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T18:14:59.999000+00:00:1,13467,0.841785,roi_0.05,2023-07-13 18:19:59.999000+00:00,0.050000000000000044,4.999983333333334,-0.06514061369589617,-0.03320846950230759,-0.06514061369589617,0.20179215417238372,0.20179215417238372,0.20179215417238372,0.048100000000000045,2023-07-13 18:14:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.9267822736030837,1,0.8017,1.2110891948509286,0.0,fresh_confirmation,0.7616149999999999,XRPUSDT,3
0.8387,1.0101969662069752,1.2234386304444562,2023-07-13 18:19:59.999000+00:00,13468,0.8389,2023-07-13 18:20:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T18:19:59.999000+00:00:1,13468,0.880845,roi_0.05,2023-07-13 18:24:59.999000+00:00,0.050000000000000044,4.999983333333334,-0.10668006913815707,-0.10668006913815707,-0.10668006913815707,0.14841588985576348,0.14841588985576348,0.14841588985576348,0.048100000000000045,2023-07-13 18:19:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.9267822736030837,1,0.8387,1.2234386304444562,0.0,fresh_confirmation,0.796955,XRPUSDT,3
0.9099,1.0128575653859833,1.2391690726311335,2023-07-13 18:24:59.999000+00:00,13469,0.9101,2023-07-13 18:25:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T18:24:59.999000+00:00:1,13469,0.864595,stoploss,2023-07-13 18:29:59.999000+00:00,-0.050000000000000044,4.999983333333334,-0.17671595429073728,-0.17671595429073728,-0.17671595429073728,0.05842304142401923,0.05842304142401923,0.05842304142401923,-0.05190000000000004,2023-07-13 18:24:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,-1.0000000000000009,1,0.9099,1.2391690726311335,0.0,fresh_confirmation,0.864595,XRPUSDT,3
0.8528,1.0095501821409278,1.2510033629781654,2023-07-13 18:29:59.999000+00:00,13470,0.8525,2023-07-13 18:30:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T18:29:59.999000+00:00:1,13470,0.809875,stoploss,2023-07-13 18:34:59.999000+00:00,-0.050000000000000044,4.999983333333334,-0.12096158357771268,-0.12096158357771268,-0.12096158357771268,0.03305601173020524,-0.0004923753665688629,-0.0004923753665688629,-0.05190000000000004,2023-07-13 18:29:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,-1.0000000000000009,1,0.8528,1.2510033629781654,0.0,fresh_confirmation,0.809875,XRPUSDT,3
0.8096,1.007111508002612,1.2598998834052793,2023-07-13 18:34:59.999000+00:00,13471,0.8097,2023-07-13 18:35:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T18:34:59.999000+00:00:1,13473,0.769215,stoploss,2023-07-13 18:49:59.999000+00:00,-0.050000000000000044,14.999983333333335,-0.07439598616771646,-0.07439598616771646,-0.07439598616771646,0.08776283808818076,0.029346140545881264,0.029346140545881264,-0.05190000000000004,2023-07-13 18:34:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,-1.0000000000000009,1,0.8096,1.2598998834052793,0.0,fresh_confirmation,0.769215,XRPUSDT,3
0.8197,1.005133358476105,1.3115703381144699,2023-07-13 19:14:59.999000+00:00,13479,0.8198,2023-07-13 19:15:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T19:14:59.999000+00:00:1,13483,0.844394,roi_0.03,2023-07-13 19:39:59.999000+00:00,0.030000000000000027,24.999983333333333,-0.06691585752622596,-0.046667016345450105,-0.046667016345450105,0.07433810685533061,0.07433810685533061,0.07433810685533061,0.028100000000000028,2023-07-13 19:14:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5414258188824668,1,0.8197,1.3115703381144699,0.0,fresh_confirmation,0.7788099999999999,XRPUSDT,3
0.8328,1.004489510142246,1.3364791737218573,2023-07-13 19:39:59.999000+00:00,13484,0.8327,2023-07-13 19:40:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T19:39:59.999000+00:00:1,13501,0.7910649999999999,stoploss,2023-07-13 21:09:59.999000+00:00,-0.050000000000000155,89.99998333333333,-0.08140042031944282,-0.048855686321604405,-0.048855686321604405,0.00986894439774223,0.00986894439774223,0.00986894439774223,-0.051900000000000154,2023-07-13 19:39:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,-1.0000000000000029,1,0.8328,1.3364791737218573,0.0,fresh_confirmation,0.7910649999999999,XRPUSDT,3
30.522,1.0047555065410874,1.109362869275936,2023-07-14 00:49:59.999000+00:00,13546,30.519,2023-07-14 00:50:00+00:00,immediate,continuous_boolean_run:SOLUSDT:2023-07-14T00:49:59.999000+00:00:1,13547,28.993049999999997,stoploss,2023-07-14 00:59:59.999000+00:00,-0.050000000000000044,9.999983333333335,-0.07467433729807658,-0.07467433729807658,-0.07467433729807658,0.005210324715750904,0.005210324715750904,0.005210324715750904,-0.05190000000000004,2023-07-14 00:49:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,-1.0000000000000009,1,30.522,1.109362869275936,0.0,fresh_confirmation,28.993049999999997,SOLUSDT,2
29.381,1.0031185810763756,1.1169592458884872,2023-07-14 00:59:59.999000+00:00,13548,29.378,2023-07-14 01:00:00+00:00,immediate,continuous_boolean_run:SOLUSDT:2023-07-14T00:59:59.999000+00:00:1,13636,29.378,roi_0,2023-07-14 08:24:59.999000+00:00,0.0,444.9999833333333,-0.038662203009054416,-0.038662203009054416,-0.038662203009054416,0.022676213493090028,0.008992504595275464,0.022676213493090028,-0.0019,2023-07-14 00:59:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,-0.036608863198458574,1,29.381,1.1169592458884872,0.0,fresh_confirmation,27.9091,SOLUSDT,2
0.6582,1.0020560055221375,1.0274300708871398,2024-11-12 08:34:59.999000+00:00,13351,0.6582,2024-11-12 08:35:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-12T08:34:59.999000+00:00:1,13354,0.677946,roi_0.03,2024-11-12 08:54:59.999000+00:00,0.030000000000000027,19.999983333333333,-0.04823849893649344,-0.009952263749620093,-0.009952263749620093,0.06084688544515339,0.06084688544515339,0.06084688544515339,0.028100000000000028,2024-11-12 08:34:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,0.5414258188824668,1,0.6582,1.0274300708871398,0.0,fresh_confirmation,0.62529,XRPUSDT,3
0.6797,1.0027140569275579,1.03632905218892,2024-11-12 08:54:59.999000+00:00,13355,0.6796,2024-11-12 08:55:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-12T08:54:59.999000+00:00:1,13368,0.64562,stoploss,2024-11-12 10:04:59.999000+00:00,-0.050000000000000044,69.99998333333333,-0.10961041789287805,-0.03500771041789284,-0.03795061801059439,0.02738193054738082,0.02738193054738082,0.02738193054738082,-0.05190000000000004,2024-11-12 08:54:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,-1.0000000000000009,1,0.6797,1.03632905218892,0.0,fresh_confirmation,0.64562,XRPUSDT,3
0.8368,1.002070923819868,1.0873530371258802,2024-11-14 21:39:59.999000+00:00,14084,0.8369,2024-11-14 21:40:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-14T21:39:59.999000+00:00:1,14093,0.8452689999999999,roi_0.01,2024-11-14 22:29:59.999000+00:00,0.010000000000000009,49.99998333333333,-0.10095604014816582,-0.034400896164416314,-0.03667117935237184,0.011124256183534532,0.0021626120205520257,0.011124256183534532,0.008100000000000008,2024-11-14 21:39:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,0.15606936416184986,1,0.8368,1.0873530371258802,0.0,fresh_confirmation,0.795055,XRPUSDT,3
1.1588,1.0020857759198039,1.1694172275515933,2024-11-16 14:14:59.999000+00:00,14571,1.1587,2024-11-16 14:15:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-16T14:14:59.999000+00:00:1,14578,1.193461,roi_0.03,2024-11-16 14:54:59.999000+00:00,0.030000000000000027,39.99998333333333,-0.07827870026754123,-0.035299499439026424,-0.035299499439026424,0.09415592474324665,-8.762406144823096e-05,0.09415592474324665,0.028100000000000028,2024-11-16 14:14:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,0.5414258188824668,1,1.1588,1.1694172275515933,0.0,fresh_confirmation,1.100765,XRPUSDT,3
1.19,1.0022229436035388,1.1829544385212176,2024-11-16 14:54:59.999000+00:00,14579,1.1901,2024-11-16 14:55:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-16T14:54:59.999000+00:00:1,14581,1.225803,roi_0.03,2024-11-16 15:09:59.999000+00:00,0.030000000000000027,14.999983333333335,-0.10264783631627582,-0.0523999579867238,-0.10264783631627582,0.0652372153600538,0.0652372153600538,0.0652372153600538,0.028100000000000028,2024-11-16 14:54:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,0.5414258188824668,1,1.19,1.1829544385212176,0.0,fresh_confirmation,1.1305949999999998,XRPUSDT,3
239.05,1.0020342371184023,1.0263464062145367,2024-11-17 05:09:59.999000+00:00,14750,239.04,2024-11-17 05:10:00+00:00,immediate,continuous_boolean_run:SOLUSDT:2024-11-17T05:09:59.999000+00:00:1,14785,239.04,roi_0,2024-11-17 08:09:59.999000+00:00,0.0,179.99998333333332,-0.02080896921017393,-0.02080896921017393,-0.02080896921017393,0.003329250334672031,0.00044270414993309473,0.00044270414993309473,-0.0019,2024-11-17 05:09:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,-0.036608863198458574,1,239.05,1.0263464062145367,0.0,fresh_confirmation,227.088,SOLUSDT,2
1.225,1.002332618879449,1.0184615725034085,2024-11-21 18:39:59.999000+00:00,16064,1.2249,2024-11-21 18:40:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-21T18:39:59.999000+00:00:1,16078,1.163655,stoploss,2024-11-21 19:54:59.999000+00:00,-0.050000000000000044,74.99998333333333,-0.05390424524450986,-0.029820646583394547,-0.04402588782757787,0.010345897624295842,0.010345897624295842,0.010345897624295842,-0.05190000000000004,2024-11-21 18:39:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,-1.0000000000000009,1,1.225,1.0184615725034085,0.0,fresh_confirmation,1.163655,XRPUSDT,3
1.3489,1.0021131659577187,1.0863534678802578,2024-11-22 01:39:59.999000+00:00,16148,1.3489,2024-11-22 01:40:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-22T01:39:59.999000+00:00:1,16153,1.389367,roi_0.03,2024-11-22 02:09:59.999000+00:00,0.030000000000000027,29.999983333333333,-0.0070152791163169284,-0.005532589517384432,-0.005532589517384432,0.04487885684631922,0.029384750537474927,0.04487885684631922,0.028100000000000028,2024-11-22 01:39:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,0.5414258188824668,1,1.3489,1.0863534678802578,0.0,fresh_confirmation,1.281455,XRPUSDT,3
1.387,1.0023831401345347,1.1002947412651891,2024-11-22 02:09:59.999000+00:00,16154,1.3868,2024-11-22 02:10:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-22T02:09:59.999000+00:00:1,16177,1.3913,roi_0,,0.0032448802999711646,115.0,-0.03420458609749054,-0.02122506489760599,-0.03420458609749054,0.022256331122007436,0.016271329679838478,0.016271329679838478,0.0013448802999711646,2024-11-22 02:09:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,0.025912915221024364,1,1.387,1.1002947412651891,0.0,fresh_confirmation,1.31746,XRPUSDT,3
1.3936,1.0024179490784078,1.102955197920808,2024-11-22 02:14:59.999000+00:00,16155,1.3937,2024-11-22 02:15:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2024-11-22T02:14:59.999000+00:00:1,16177,1.407637,roi_0.01,2024-11-22 04:09:59.999000+00:00,0.010000000000000009,114.99998333333333,-0.038995501183898926,-0.029667812298199023,-0.038995501183898926,0.02758984716940517,0.011230515892946892,0.011230515892946892,0.008100000000000008,2024-11-22 02:14:59.999000+00:00,fresh_2024_autumn,0.0519,continuous_boolean_run,0.15606936416184986,1,1.3936,1.102955197920808,0.0,fresh_confirmation,1.324015,XRPUSDT,3
1.5273,1.0022295732531346,1.0372760319387888,2026-02-06 15:39:59.999000+00:00,2780,1.5272,2026-02-06 15:40:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2026-02-06T15:39:59.999000+00:00:1,2813,1.45084,stoploss,2026-02-06 18:29:59.999000+00:00,-0.050000000000000044,169.99998333333332,-0.03260979570455734,-0.01813886851754841,-0.01813886851754841,0.0075290204295444104,0.0075290204295444104,0.0075290204295444104,-0.05190000000000004,2026-02-06 15:39:59.999000+00:00,fresh_2026_feb_mar,0.0519,continuous_boolean_run,-1.0000000000000009,1,1.5273,1.0372760319387888,0.0,fresh_confirmation,1.45084,XRPUSDT,3
18.156,1.0020701355127581,1.033906419252412,2023-06-29 11:19:59.999000+00:00,9352,18.156,2023-06-29 11:20:00+00:00,immediate,fan_wave:SOLUSDT:2023-06-29T11:19:59.999000+00:00:1,9505,18.156,roi_0,2023-06-30 00:09:59.999000+00:00,0.0,769.9999833333334,-0.019635183961224864,-0.019635183961224864,-0.019635183961224864,0.00239610046265716,0.00239610046265716,0.00239610046265716,-0.0019,2023-06-29 11:19:59.999000+00:00,fresh_2023_summer,0.0519,fan_wave,-0.036608863198458574,1,18.156,1.033906419252412,0.0,fresh_confirmation,17.248199999999997,SOLUSDT,2
0.5448,1.0043078351070716,1.006533548565962,2023-07-13 15:29:59.999000+00:00,13434,0.5449,2023-07-13 15:30:00+00:00,immediate,fan_wave:XRPUSDT:2023-07-13T15:29:59.999000+00:00:1,13436,0.567,roi_0.03,,0.04055790053220765,10.0,-0.026124628372178535,-0.026124628372178535,-0.026124628372178535,0.19391574600844175,0.18418919067718842,0.18418919067718842,0.03865790053220765,2023-07-13 15:29:59.999000+00:00,fresh_2023_summer,0.0519,fan_wave,0.7448535748016888,1,0.5448,1.006533548565962,0.0,fresh_confirmation,0.517655,XRPUSDT,3
24.555,1.0026837632949992,1.0197086723472095,2023-07-13 15:49:59.999000+00:00,13438,24.555,2023-07-13 15:50:00+00:00,immediate,fan_wave:SOLUSDT:2023-07-13T15:49:59.999000+00:00:1,13449,24.80055,roi_0.01,2023-07-13 16:49:59.999000+00:00,0.010000000000000009,59.99998333333333,-0.029592934229281206,-0.029592934229281206,-0.029592934229281206,0.07954980655670953,0.01133559356546533,0.01133559356546533,0.008100000000000008,2023-07-13 15:49:59.999000+00:00,fresh_2023_summer,0.0519,fan_wave,0.15606936416184986,1,24.555,1.0197086723472095,0.0,fresh_confirmation,23.32725,SOLUSDT,2
30.522,1.0047555065410874,1.109362869275936,2023-07-14 00:49:59.999000+00:00,13546,30.519,2023-07-14 00:50:00+00:00,immediate,fan_wave:SOLUSDT:2023-07-14T00:49:59.999000+00:00:1,13547,28.993049999999997,stoploss,2023-07-14 00:59:59.999000+00:00,-0.050000000000000044,9.999983333333335,-0.07467433729807658,-0.07467433729807658,-0.07467433729807658,0.005210324715750904,0.005210324715750904,0.005210324715750904,-0.05190000000000004,2023-07-14 00:49:59.999000+00:00,fresh_2023_summer,0.0519,fan_wave,-1.0000000000000009,1,30.522,1.109362869275936,0.0,fresh_confirmation,28.993049999999997,SOLUSDT,2
0.6582,1.0020560055221375,1.0274300708871398,2024-11-12 08:34:59.999000+00:00,13351,0.6582,2024-11-12 08:35:00+00:00,immediate,fan_wave:XRPUSDT:2024-11-12T08:34:59.999000+00:00:1,13354,0.677946,roi_0.03,2024-11-12 08:54:59.999000+00:00,0.030000000000000027,19.999983333333333,-0.04823849893649344,-0.009952263749620093,-0.009952263749620093,0.06084688544515339,0.06084688544515339,0.06084688544515339,0.028100000000000028,2024-11-12 08:34:59.999000+00:00,fresh_2024_autumn,0.0519,fan_wave,0.5414258188824668,1,0.6582,1.0274300708871398,0.0,fresh_confirmation,0.62529,XRPUSDT,3
0.8368,1.002070923819868,1.0873530371258802,2024-11-14 21:39:59.999000+00:00,14084,0.8369,2024-11-14 21:40:00+00:00,immediate,fan_wave:XRPUSDT:2024-11-14T21:39:59.999000+00:00:1,14093,0.8452689999999999,roi_0.01,2024-11-14 22:29:59.999000+00:00,0.010000000000000009,49.99998333333333,-0.10095604014816582,-0.034400896164416314,-0.03667117935237184,0.011124256183534532,0.0021626120205520257,0.011124256183534532,0.008100000000000008,2024-11-14 21:39:59.999000+00:00,fresh_2024_autumn,0.0519,fan_wave,0.15606936416184986,1,0.8368,1.0873530371258802,0.0,fresh_confirmation,0.795055,XRPUSDT,3
1.1588,1.0020857759198039,1.1694172275515933,2024-11-16 14:14:59.999000+00:00,14571,1.1587,2024-11-16 14:15:00+00:00,immediate,fan_wave:XRPUSDT:2024-11-16T14:14:59.999000+00:00:1,14578,1.193461,roi_0.03,2024-11-16 14:54:59.999000+00:00,0.030000000000000027,39.99998333333333,-0.07827870026754123,-0.035299499439026424,-0.035299499439026424,0.09415592474324665,-8.762406144823096e-05,0.09415592474324665,0.028100000000000028,2024-11-16 14:14:59.999000+00:00,fresh_2024_autumn,0.0519,fan_wave,0.5414258188824668,1,1.1588,1.1694172275515933,0.0,fresh_confirmation,1.100765,XRPUSDT,3
239.05,1.0020342371184023,1.0263464062145367,2024-11-17 05:09:59.999000+00:00,14750,239.04,2024-11-17 05:10:00+00:00,immediate,fan_wave:SOLUSDT:2024-11-17T05:09:59.999000+00:00:1,14785,239.04,roi_0,2024-11-17 08:09:59.999000+00:00,0.0,179.99998333333332,-0.02080896921017393,-0.02080896921017393,-0.02080896921017393,0.003329250334672031,0.00044270414993309473,0.00044270414993309473,-0.0019,2024-11-17 05:09:59.999000+00:00,fresh_2024_autumn,0.0519,fan_wave,-0.036608863198458574,1,239.05,1.0263464062145367,0.0,fresh_confirmation,227.088,SOLUSDT,2
1.225,1.002332618879449,1.0184615725034085,2024-11-21 18:39:59.999000+00:00,16064,1.2249,2024-11-21 18:40:00+00:00,immediate,fan_wave:XRPUSDT:2024-11-21T18:39:59.999000+00:00:1,16078,1.163655,stoploss,2024-11-21 19:54:59.999000+00:00,-0.050000000000000044,74.99998333333333,-0.05390424524450986,-0.029820646583394547,-0.04402588782757787,0.010345897624295842,0.010345897624295842,0.010345897624295842,-0.05190000000000004,2024-11-21 18:39:59.999000+00:00,fresh_2024_autumn,0.0519,fan_wave,-1.0000000000000009,1,1.225,1.0184615725034085,0.0,fresh_confirmation,1.163655,XRPUSDT,3
