plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,rejection,scale,higher_direction,context_location,impulse_progress,impulse_efficiency,impulse_pressure,return_depth,return_pressure,return_effort,response_progress,response_pressure,peer_progress,source_penetration,source_distance,risk_range,cost_r,planned_rr,label_closed,label_net_r,label_win,label_target,label_hold,label_ambiguous,month,forecast,utility
BTCUSDT:CONTROL:60:1724641200000000000:-1:1724656740000000000,BTCUSDT:CONTROL:60:1724641200000000000:-1,BTCUSDT,-1,1724656740000000000,1724655060000000000,63784.4,64000.1,63542.0,1.1237830319888953,63711.2,60,60:1724641200000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,63803.3,63841.2,63823.0,63541.9,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,1.0,-0.05872080331805618,0.6903089887640583,0.5646180356117624,0.1216552473395155,0.5292448712352718,0.0523679306080505,0.6533673422164091,0.22120786516853708,0.052069860622450594,-1.1951807228915707,0.9922752808988357,-0.5140449438202501,1.5147471910112,0.3554506258692676,1.1237830319888953,1724664600000000000,0.648092870011284,1,1,131.0,False,2024-08,0.5,0.6445493741307324
XRPUSDT:CONTROL:15:1724647500000000000:1:1724660460000000000,XRPUSDT:CONTROL:15:1724647500000000000:1,XRPUSDT,-1,1724660460000000000,1724651460000000000,0.5964,0.5979,0.5916,3.2000000000001334,0.5976,15,15:1724647500000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,0.597,0.5972,0.5971,0.5915,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,1.0,-0.43750000000000866,0.9999999999999347,0.8095238095238196,0.316286912585592,0.765625000000007,-0.14607801200818868,1.1538513813252562,0.2941176470587851,0.45701241508598556,-0.9649390243902561,0.11764705882351405,0.7058823529411495,0.8823529411764206,0.47772000000001724,3.2000000000001334,1724660520000000000,-0.9737986991591453,0,0,1.0,False,2024-08,0.5,0.5222799999999828
ETHUSDT:CONTROL:15:1724670900000000000:-1:1724677980000000000,ETHUSDT:CONTROL:15:1724670900000000000:-1,ETHUSDT,-1,1724677980000000000,1724675280000000000,2733.73,2736.1400000000003,2716.86,6.999999999999057,2733.51,15,15:1724670900000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2729.04,2733.19,2734.54,2716.85,ACCEPTED_CONTROL_RETURN,0.0,0.0,1.0,-0.38758734073162016,2.222996515679448,0.9989561586638603,0.06249984125368694,0.8750648004147094,-0.30571448139773566,1.0515961180655045,0.15563298490129218,0.030255345265621826,-1.1302644466210268,2.346109175377518,-0.05110336817649167,0.5598141695703307,1.361793360995676,6.999999999999057,1724678400000000000,-0.9541727811449704,0,0,7.0,False,2024-08,0.5,-0.36179336099567605
BTCUSDT:CONTROL:15:1724677200000000000:-1:1724687460000000000,BTCUSDT:CONTROL:15:1724677200000000000:-1,BTCUSDT,-1,1724687460000000000,1724681760000000000,63514.3,63636.7,63032.1,3.939542483660354,63429.0,15,15:1724677200000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,63501.0,63535.4,63550.0,63032.0,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,1.0,-0.8621621621621733,1.7085099445712584,0.7920193470374779,0.08548633093605108,0.7975855796262696,-0.24713150640505918,0.5709935992299596,0.13759373981088194,0.21817017475859043,-1.5451936872309813,2.0795565699380796,-0.5562438865340966,0.7981741115095882,0.6232892156863041,3.939542483660354,1724690220000000000,-0.9572898704468528,0,0,46.0,False,2024-08,0.5,0.37671078431369587
ETHUSDT:CONTROL:15:1724684400000000000:1:1724688540000000000,ETHUSDT:CONTROL:15:1724684400000000000:1,ETHUSDT,1,1724688540000000000,1724687040000000000,2720.33,2714.5899999999997,2729.2099999999996,1.5470383275260084,2725.3,15,15:1724684400000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2720.32,2721.0,2729.22,2718.67,ACCEPTED_CONTROL_RETURN,0.0,0.0,-1.0,0.3783216783216852,1.3285509325681102,1.0010810810810555,0.12413042596365452,0.6076555023923312,-0.13385430769754947,0.7591369797056882,0.15925394548064892,0.2951566882677241,-0.437500000000039,0.2912482065996754,-0.7130559540889864,0.8235294117647366,0.5681101045295932,1.5470383275260084,1724690820000000000,0.7227256361893492,1,1,38.0,False,2024-08,0.5,0.4318898954704068
ETHUSDT:CONTROL:15:1724688000000000000:1:1724692080000000000,ETHUSDT:CONTROL:15:1724688000000000000:1,ETHUSDT,-1,1724692080000000000,1724690820000000000,2728.16,2731.36,2722.51,1.7656249999997358,2729.22,15,15:1724688000000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2727.01,2729.41,2729.4,2722.5,REJECTED_CONTROL_RETURN,1.0,0.0,1.0,-0.6179640718562767,0.3443328550932685,0.33333333333337545,0.11606772669697883,0.6388261851015545,-0.39302522754818103,0.4337815593593866,0.15351506456243322,-0.2306756874454622,-0.5695187165775748,0.30559540889527986,0.15208034433284667,0.4591104734577131,1.0236599999999128,1.7656249999997358,1724692320000000000,0.5139992614684785,1,1,4.0,False,2024-08,0.5,-0.02365999999991275
BTCUSDT:CONTROL:60:1724666400000000000:-1:1724694480000000000,BTCUSDT:CONTROL:60:1724666400000000000:-1,BTCUSDT,1,1724694480000000000,1724685360000000000,63226.2,63031.9,63859.1,3.257334019557466,63074.5,60,60:1724666400000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,63234.7,63235.2,63859.2,63206.7,REJECTED_CONTROL_RETURN,1.0,0.0,-1.0,-0.9237197994225844,1.2312799704905781,1.0011997600480167,-0.013378637142670157,0.7651396107820662,-0.03577551953568073,3.217201411111326,0.043526374031678736,0.3632209980557355,-5.427215189873501,0.3135374400590121,1.1191442272223817,1.433419402434463,0.3898860524961487,3.257334019557466,1724707320000000000,-0.9771232797802398,0,0,214.0,False,2024-08,0.5,0.6101139475038513
SOLUSDT:CONTROL:15:1724690700000000000:-1:1724695200000000000,SOLUSDT:CONTROL:15:1724690700000000000:-1,SOLUSDT,-1,1724695200000000000,1724693880000000000,157.382,157.89499999999998,155.46099999999998,3.744639376218533,156.9,15,15:1724690700000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,157.427,157.468,157.713,155.451,ACCEPTED_CONTROL_RETURN,0.0,0.0,1.0,-0.5866885784716627,1.5325542570951232,0.9244712990936402,0.32811066314472404,0.7900981996726762,0.2072952221336549,3.401014875573474,0.5525876460767595,0.6449405110527284,2.1044303797468853,0.6677796327211915,-0.8046744574290231,0.8564273789648772,0.3687450292397827,3.744639376218533,1724696040000000000,-0.9780776182037575,0,0,14.0,False,2024-08,0.5,0.6312549707602173
XRPUSDT:CONTROL:60:1724677200000000000:-1:1724697240000000000,XRPUSDT:CONTROL:60:1724677200000000000:-1,XRPUSDT,-1,1724697240000000000,1724694000000000000,0.5848,0.5895,0.5769,1.6808510638297778,0.5846,60,60:1724677200000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,0.5847,0.5886,0.5855,0.5768,ACCEPTED_CONTROL_RETURN,0.0,0.0,1.0,-0.322314049586778,3.538461538461578,1.0,0.19024032185728115,0.629921259842518,-0.016243764528070043,0.3405879956205564,0.38461538461543715,0.4002885224405438,-2.360088365243017,1.923076923077015,-0.1538461538461407,3.6153846153847335,0.14991063829787116,1.6808510638297778,1724714040000000000,-0.9892954195999998,0,0,280.0,False,2024-08,0.5,0.8500893617021288
ETHUSDT:CONTROL:15:1724697000000000000:-1:1724703480000000000,ETHUSDT:CONTROL:15:1724697000000000000:-1,ETHUSDT,-1,1724703480000000000,1724702940000000000,2676.16,2681.61,2670.01,1.1284403669723537,2673.66,15,15:1724697000000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2679.96,2680.89,2680.42,2670.0,ACCEPTED_CONTROL_RETURN,0.0,0.0,1.0,0.5368421052631673,1.344206008583668,0.808049535603741,0.2319569904105461,0.5305770887166052,-0.4573654023481102,0.8445057215225205,0.6952789699571074,-0.03910127037925324,0.5601317957166325,0.6283261802574809,-0.4291845493562198,0.9356223175966061,0.5898462385320806,1.1284403669723537,1724703720000000000,-0.97003947621201,0,0,4.0,False,2024-08,0.5,0.4101537614679194
ETHUSDT:CONTROL:15:1724713200000000000:-1:1724717100000000000,ETHUSDT:CONTROL:15:1724713200000000000:-1,ETHUSDT,-1,1724717100000000000,1724716140000000000,2682.3,2686.7200000000003,2677.3,1.131221719456995,2682.0,15,15:1724713200000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2682.72,2684.48,2685.22,2677.29,ACCEPTED_CONTROL_RETURN,0.0,0.0,1.0,0.3155737704917675,1.51035322777096,1.0000000000000733,0.19665856521915137,0.5312831389183524,-0.4379478445890277,3.135054403644002,0.6747868453105894,-0.12471146743401407,-0.11111111111109741,0.3629719853836237,-0.07308160779541549,1.076735688185153,0.7288262443438794,1.131221719456995,1724718000000000000,-0.9660882529197004,0,0,15.0,False,2024-08,0.5,0.27117375565612056
ETHUSDT:CONTROL:15:1724716800000000000:-1:1724720760000000000,ETHUSDT:CONTROL:15:1724716800000000000:-1,ETHUSDT,-1,1724720760000000000,1724719980000000000,2685.09,2693.11,2672.38,1.584788029925195,2677.29,15,15:1724716800000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2688.54,2691.18,2689.22,2672.37,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,1.0,-0.2272069464544373,1.2245311708058708,0.695852534562221,0.16832682289863288,0.6133076181292242,-0.21298595706233228,3.1602220657477265,0.060821084642666855,-0.21298595706233228,-1.2928039702234349,0.49873289406995114,-0.7906741003548073,0.8129751647237683,0.40235910224439,1.584788029925195,1724726700000000000,0.9174303670753438,1,1,99.0,False,2024-08,0.5,0.59764089775561
XRPUSDT:CONTROL:15:1724748300000000000:-1:1724753520000000000,XRPUSDT:CONTROL:15:1724748300000000000:-1,XRPUSDT,-1,1724753520000000000,1724751540000000000,0.5868,0.5897,0.5833,1.2068965517241141,0.5874,15,15:1724748300000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,0.5862,0.589,0.5873,0.5832,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,-0.0,-0.1249999999999869,2.399999999999941,0.7199999999999929,0.14997236418584578,0.5538461538461483,-0.3170268024919874,5.700782366048164,0.1333333333333136,-0.006754130575242056,2.8997289972900013,2.066666666666583,0.4000000000000148,1.9333333333332692,0.24341379310344707,1.2068965517241141,1724763000000000000,-0.9839872904944004,0,0,158.0,False,2024-08,0.5,0.756586206896553
BTCUSDT:CONTROL:15:1724757300000000000:-1:1724764020000000000,BTCUSDT:CONTROL:15:1724757300000000000:-1,BTCUSDT,1,1724764020000000000,1724762700000000000,62239.6,62091.4,62459.3,1.4824561403509358,62200.2,15,15:1724757300000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,62241.5,62299.3,62459.4,62223.0,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,-1.0,-0.19488991573798342,0.6416295353277949,0.4658040665434148,0.0208012410114416,0.5972826086956601,-0.2386440204771377,0.9312410597728401,0.10566518141310438,0.09082570457365882,-0.17636684303350744,0.6919159770846474,0.25079567154679705,0.9433481858688635,0.5033643724696455,1.4824561403509358,1724765520000000000,0.741679195359666,1,1,25.0,False,2024-08,0.5,0.4966356275303545
BTCUSDT:CONTROL:15:1724763600000000000:1:1724766900000000000,BTCUSDT:CONTROL:15:1724763600000000000:1,BTCUSDT,-1,1724766900000000000,1724765520000000000,62296.4,62485.299999999996,62100.1,1.0391741662255636,62459.4,15,15:1724763600000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,62314.5,62426.2,62359.7,62100.0,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,1.0,-0.019730010384231278,0.9516231699554512,0.40091177259319477,-0.004353257320154351,0.5097326758370196,-0.05825950885085328,0.9173988137219287,0.37046467218330764,0.3469628406762672,-1.1018099547511013,0.16422660725649824,1.0375556970082846,1.202418841502202,0.3963420857596734,1.0391741662255636,1724767620000000000,0.5426147478658165,1,1,12.0,False,2024-08,0.5,0.6036579142403267
XRPUSDT:CONTROL:60:1724662800000000000:1:1724777220000000000,XRPUSDT:CONTROL:60:1724662800000000000:1,XRPUSDT,-1,1724777220000000000,1724776200000000000,0.5984,0.6001,0.5961,1.3529411764706958,0.5995,60,60:1724662800000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,0.5988,0.5992,0.5991,0.596,REJECTED_CONTROL_RETURN,1.0,0.0,-1.0,-0.5897435897436081,0.5263157894736965,0.5263157894736812,0.13497418523872431,0.5853658536585544,-0.5148027218000553,2.280389507136034,0.31578947368418286,0.3733713650751335,1.4423428920073527,0.26315789473681905,0.5789473684210603,0.8947368421052432,0.4230000000000189,1.3529411764706958,1724779320000000000,0.734898755113114,1,1,35.0,False,2024-08,0.5,0.5769999999999811
XRPUSDT:CONTROL:15:1724775300000000000:-1:1724788860000000000,XRPUSDT:CONTROL:15:1724775300000000000:-1,XRPUSDT,-1,1724788860000000000,1724788140000000000,0.5926,0.5934,0.5916,1.2499999999999654,0.5922,15,15:1724775300000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,0.5929,0.5931,0.593,0.5915,ACCEPTED_CONTROL_RETURN,0.0,0.0,-1.0,0.488372093023257,0.6956521739130729,0.7272727272727548,0.10260484363896945,0.5789473684210434,-0.3082263455050855,1.3649086072622774,0.2608695652173661,0.17577781699915873,0.29493975903613057,0.4347826086956102,-0.3478260869565847,0.6956521739130729,0.8894999999999744,1.2499999999999654,1724789220000000000,0.33494368053167556,1,1,6.0,False,2024-08,0.5,0.11050000000002558
ETHUSDT:CONTROL:15:1724799600000000000:1:1724815680000000000,ETHUSDT:CONTROL:15:1724799600000000000:1,ETHUSDT,1,1724815680000000000,1724814960000000000,2465.63,2463.79,2474.3399999999997,4.733695652173311,2468.88,15,15:1724799600000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2465.48,2466.28,2474.35,2465.29,ACCEPTED_CONTROL_RETURN,0.0,0.0,-1.0,0.5277552125643197,1.031994554118434,0.8257080610021446,0.22284669138034635,0.825757575757561,0.25045855359691566,1.4919756322404751,0.042205582028583294,0.25709195387877476,0.7563959955505947,0.7447243022463962,-0.44247787610619305,0.250510551395526,1.6074195652172643,4.733695652173311,1724815800000000000,-0.9511196671831631,0,0,2.0,False,2024-08,0.5,-0.6074195652172643
XRPUSDT:CONTROL:15:1724815800000000000:1:1724824800000000000,XRPUSDT:CONTROL:15:1724815800000000000:1,XRPUSDT,1,1724824800000000000,1724821800000000000,0.5697,0.5688,0.5744,5.222222222222195,0.5694,15,15:1724815800000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,0.5691,0.5693,0.5745,0.5691,ACCEPTED_CONTROL_RETURN,0.0,0.0,0.0,-0.39130434782609114,0.869565217391275,0.7692307692307889,0.12880407082986103,0.8421052631578937,-0.15265931109074832,1.4340720489143484,0.4347826086955892,0.29235050008557056,-1.9760837070254662,0.869565217391275,0.26086956521735355,0.7826086956521571,0.7589999999999899,5.222222222222195,1724831940000000000,-0.965263705207755,0,0,119.0,False,2024-08,0.5,0.2410000000000101
BTCUSDT:CONTROL:15:1724801400000000000:1:1724841540000000000,BTCUSDT:CONTROL:15:1724801400000000000:1,BTCUSDT,1,1724841540000000000,1724838840000000000,59680.7,59349.3,60185.9,1.524441762220921,59757.7,15,15:1724801400000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,59488.9,59772.7,60186.0,59675.1,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,-1.0,-0.2753730422986925,3.0103981739791816,0.5753756665050896,0.06614722379233881,0.6039201625433306,-0.20740940862951346,0.601534133197607,0.0030433679939058603,0.15498932196299747,-0.6138392857142442,2.232310423535392,-0.390565559218866,1.6809535886380509,0.21550392275196514,1.524441762220921,1724853540000000000,-0.9854005459872894,0,0,200.0,False,2024-08,0.5,0.7844960772480348
XRPUSDT:CONTROL:15:1724841000000000000:1:1724850540000000000,XRPUSDT:CONTROL:15:1724841000000000000:1,XRPUSDT,1,1724850540000000000,1724843520000000000,0.5795,0.5766,0.5842,1.620689655172419,0.5796,15,15:1724841000000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,0.5772,0.5792,0.5843,0.5786,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,0.0,-0.6551724137931048,0.8163265306122246,0.3333333333333333,-0.019955358881337436,0.6233766233766236,0.1879102309860797,1.9392782501185861,0.36734693877550556,0.6038025265088314,-1.546409807355494,1.2244897959183367,-0.0408163265306067,1.1836734693877302,0.2391931034482747,1.620689655172419,1724852400000000000,-0.9841303274445882,0,0,31.0,False,2024-08,0.5,0.7608068965517253
SOLUSDT:CONTROL:15:1724843700000000000:-1:1724854320000000000,SOLUSDT:CONTROL:15:1724843700000000000:-1,SOLUSDT,-1,1724854320000000000,1724852520000000000,146.549,147.051,144.798,3.488047808765081,146.5,15,15:1724843700000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,146.657,146.694,146.76,144.788,ACCEPTED_CONTROL_RETURN,0.0,0.0,1.0,-0.3171278982797383,0.6808510638297792,0.7710843373494791,-0.003017814219710309,0.7781705700397763,0.13840704481723815,1.6254136100702556,0.16223404255320817,0.32880003626637655,-1.504883227176196,0.7952127659574543,-0.1303191489361861,1.3351063829786562,0.3509163346613678,3.488047808765081,1724856420000000000,2.3586651029734473,1,1,35.0,False,2024-08,0.5,0.6490836653386323
XRPUSDT:CONTROL:15:1724805000000000000:-1:1724862780000000000,XRPUSDT:CONTROL:15:1724805000000000000:-1,XRPUSDT,-1,1724862780000000000,1724861940000000000,0.5617,0.5650999999999999,0.5555,1.8235294117647232,0.5595,15,15:1724805000000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,0.5589,0.5622,0.5633,0.5554,ACCEPTED_CONTROL_RETURN,0.0,0.0,-1.0,0.10000000000000475,3.2195121951219816,0.970588235294121,0.07985302686194304,0.649484536082476,-0.10479471854734843,1.034566732478781,0.6341463414634001,0.07878863772463465,-0.008836524300456162,2.0,-1.0731707317073091,1.6585365853658365,0.19884705882353176,1.8235294117647232,1724863260000000000,-0.9864069623086635,0,0,8.0,False,2024-08,0.5,0.8011529411764682
SOLUSDT:CONTROL:15:1724879700000000000:-1:1724887740000000000,SOLUSDT:CONTROL:15:1724879700000000000:-1,SOLUSDT,-1,1724887740000000000,1724882400000000000,143.921,144.76,141.518,2.8641239570917705,143.049,15,15:1724879700000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,143.879,144.455,143.984,141.508,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,1.0,-0.8659434327779911,0.9710642471799773,0.46218487394956553,0.17121628126487443,0.7420049200491994,-0.11450578491088981,2.5032606094179846,0.06179499754783423,0.10153666601828439,-0.23616734143050397,0.39136831780284786,-0.8553212358999422,0.8229524276606217,0.20644648390941625,2.8641239570917705,1724890620000000000,-0.9883952474771434,0,0,48.0,False,2024-08,0.5,0.7935535160905838
BTCUSDT:CONTROL:15:1724886000000000000:1:1724892120000000000,BTCUSDT:CONTROL:15:1724886000000000000:1,BTCUSDT,-1,1724892120000000000,1724890920000000000,59102.1,59218.7,58888.799999999996,1.829331046312226,59177.9,15,15:1724886000000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,59106.9,59170.3,59156.1,58888.7,REJECTED_CONTROL_RETURN,1.0,0.0,1.0,-0.29372537132464704,0.5745422842197127,0.3418049792531144,0.11710798831700062,0.646666666666671,-0.32223025303924563,3.513215580702111,0.1996512641674046,-0.18554337703273863,0.20463320463319382,0.35483870967739173,0.6608544027899078,1.0165649520488038,0.6088548885077262,1.829331046312226,1724893740000000000,-0.9694567338056131,0,0,27.0,False,2024-08,0.5,0.3911451114922738
BTCUSDT:CONTROL:15:1724892300000000000:-1:1724899200000000000,BTCUSDT:CONTROL:15:1724892300000000000:-1,BTCUSDT,1,1724899200000000000,1724896020000000000,58978.7,58833.9,59163.9,1.2790055248619472,58888.7,15,15:1724892300000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,58970.2,58988.6,59164.0,58908.7,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,-1.0,-0.1230303030303207,0.41878797832156245,0.7764920828258359,0.1351103002823741,0.5613450469554794,-0.20750407640005014,2.874271427900706,0.19280670060764313,0.0695644266618169,-0.9000000000000111,0.17966825422892743,0.2956150435211029,0.4756117589094935,0.488173756906092,1.2790055248619472,1724900760000000000,0.6232435940567832,1,1,26.0,False,2024-08,0.5,0.511826243093908
SOLUSDT:CONTROL:15:1724898600000000000:1:1724902440000000000,SOLUSDT:CONTROL:15:1724898600000000000:1,SOLUSDT,-1,1724902440000000000,1724900460000000000,143.845,144.154,143.41,1.4077669902912808,143.945,15,15:1724898600000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,143.849,144.0,143.896,143.4,REJECTED_CONTROL_RETURN,1.0,0.0,-0.0,-0.5479969765683976,0.43363994743754747,0.35331905781581896,-0.03943564605329311,0.5901856763925712,-0.23181742646651526,1.4181906737053795,0.1340341655715798,0.12878270762229807,-0.6062081558124741,0.5229960578186753,0.26281208935608713,0.8120893561103488,0.5592213592233055,1.4077669902912808,1724903400000000000,0.644958839353712,1,1,16.0,False,2024-08,0.5,0.4407786407766945
XRPUSDT:CONTROL:15:1724881500000000000:1:1724908800000000000,XRPUSDT:CONTROL:15:1724881500000000000:1,XRPUSDT,-1,1724908800000000000,1724902320000000000,0.5721,0.5730999999999999,0.57,2.100000000000333,0.5729,15,15:1724881500000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,0.5725,0.5726,0.5725,0.5699,REJECTED_CONTROL_RETURN,1.0,0.0,-0.0,-0.6800000000000426,0.8888888888889026,0.8888888888889026,0.13121346725453534,0.6875000000000325,-0.18031183868179204,2.2971355506227744,0.11111111111109741,-0.18031183868179204,-2.3341584158414332,0.11111111111109741,0.8888888888887793,1.111111111110974,0.6871200000000757,2.100000000000333,1724910780000000000,-0.9672023355672398,0,0,33.0,False,2024-08,0.5,0.31287999999992433
ETHUSDT:CONTROL:60:1724896800000000000:1:1724912340000000000,ETHUSDT:CONTROL:60:1724896800000000000:1,ETHUSDT,1,1724912340000000000,1724910060000000000,2536.86,2532.7599999999998,2543.8399999999997,1.7024390243899863,2536.87,60,60:1724896800000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2534.9,2535.8,2543.85,2535.17,ACCEPTED_CONTROL_RETURN,0.0,0.0,0.0,0.21504772599665323,0.40389294403888154,0.4811594202897748,0.2385086802651156,0.630297565374183,-0.30810010003894645,0.6614403639399457,0.3600973236009665,-0.07978904859811357,-1.3536487570168954,0.27493917274940977,-0.0024330900242732897,0.9975669099757267,0.7418956097560316,1.7024390243899863,1724912520000000000,0.669193058360862,1,1,3.0,False,2024-08,0.5,0.25810439024396836
BTCUSDT:CONTROL:15:1724877000000000000:1:1724914740000000000,BTCUSDT:CONTROL:15:1724877000000000000:1,BTCUSDT,1,1724914740000000000,1724913060000000000,59537.5,59448.700000000004,59734.0,2.2128378378379465,59579.8,15,15:1724877000000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,59459.6,59550.0,59734.1,59531.5,ACCEPTED_CONTROL_RETURN,0.0,0.0,0.0,0.014783262340269276,2.0449077786688528,0.4134241245136167,0.14316641672398434,0.6888577435178787,-0.5470192950053052,0.4158412184979483,0.09623095429029896,-0.12799358313280626,-0.8867623604465307,1.8235765838011186,-0.6784282277466543,1.4242181234963545,0.8039608108108504,2.2128378378379465,1724918880000000000,-0.9582731159386997,0,0,69.0,False,2024-08,0.5,0.19603918918914964
SOLUSDT:CONTROL:15:1724916600000000000:-1:1724919780000000000,SOLUSDT:CONTROL:15:1724916600000000000:-1,SOLUSDT,1,1724919780000000000,1724919120000000000,144.5,144.34,144.99,3.062500000000122,144.375,15,15:1724916600000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,144.501,144.635,145.0,144.358,REJECTED_CONTROL_RETURN,1.0,0.0,0.0,-0.6103896103896008,0.96354992076066,0.5305410122164278,0.15814015233227685,0.7575757575757615,0.08361269008404995,0.853882149909563,0.06339144215533858,0.25969578721032094,-0.48432432432427713,0.0792393026941507,0.3961965134706635,0.5071315372424384,1.0831500000000231,3.062500000000122,1724919840000000000,-0.9584476612778137,0,0,1.0,False,2024-08,0.5,-0.08315000000002315
SOLUSDT:CONTROL:15:1724933700000000000:-1:1724939880000000000,SOLUSDT:CONTROL:15:1724933700000000000:-1,SOLUSDT,-1,1724939880000000000,1724937960000000000,145.454,145.72299999999998,144.64,3.0260223048330515,145.085,15,15:1724933700000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,145.39,145.602,145.56,144.63,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,-1.0,-0.5216989843028874,0.9256198347107278,0.543103448275837,0.26135515627237804,0.7538883806038612,-0.08169158698581788,1.7619368277172096,0.045913682277329136,0.2686205703553601,-2.555555555555487,0.8356290174472233,-0.6776859504132235,0.49403122130390703,0.6494654275093491,3.0260223048330515,1724940480000000000,-0.9682589508689108,0,0,10.0,False,2024-08,0.5,0.3505345724906509
BTCUSDT:CONTROL:15:1724920200000000000:-1:1724960340000000000,BTCUSDT:CONTROL:15:1724920200000000000:-1,BTCUSDT,-1,1724960340000000000,1724956680000000000,59579.9,59731.2,58876.9,4.646397884996829,59340.0,15,15:1724920200000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,59596.2,59609.0,59613.4,58876.8,ACCEPTED_CONTROL_RETURN,0.0,0.0,-1.0,-0.9020695252265729,1.9596832253419312,0.9118927973199232,0.20031012524727362,0.8229166666666705,-0.37733625083857386,0.8022931428048294,0.06767458603312712,0.23803698344372368,-0.7411025819958327,0.7415406767458526,-1.7271418286537001,1.0892728581713034,0.4731438202247327,4.646397884996829,1724969340000000000,2.8642996853761273,1,1,150.0,False,2024-08,0.5,0.5268561797752673
XRPUSDT:CONTROL:15:1724968800000000000:1:1724978940000000000,XRPUSDT:CONTROL:15:1724968800000000000:1,XRPUSDT,-1,1724978940000000000,1724978160000000000,0.5632,0.5639,0.5619,1.8571428571431743,0.5634,15,15:1724968800000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,0.5631,0.5633,0.5636,0.5618,REJECTED_CONTROL_RETURN,1.0,0.0,-0.0,-0.6842105263158171,0.8000000000000222,0.6666666666666975,0.25969512236552394,0.6666666666667019,-0.14194425270180175,0.839650134463028,0.3999999999999556,0.607342409924797,1.3333333333333077,0.3999999999999556,0.1999999999999778,0.6999999999999222,0.9660857142858206,1.8571428571431743,1724979060000000000,-0.9606863386338025,0,0,2.0,False,2024-08,0.5,0.033914285714179426
