plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,risk_bps,risk_range,cost_r,planned_rr,defense_age,target_scale,defense_prominence,target_prominence,defense_distance,target_distance,move_5,flow_5,efficiency_5,activity_5,location_5,value_distance_5,move_15,flow_15,efficiency_15,activity_15,location_15,value_distance_15,move_60,flow_60,efficiency_60,activity_60,location_60,value_distance_60,move_240,flow_240,efficiency_240,activity_240,location_240,value_distance_240,move_block_0,flow_block_0,range_block_0,location_block_0,move_block_1,flow_block_1,range_block_1,location_block_1,move_block_2,flow_block_2,range_block_2,location_block_2,move_block_3,flow_block_3,range_block_3,location_block_3,move_block_4,flow_block_4,range_block_4,location_block_4,move_block_5,flow_block_5,range_block_5,location_block_5,move_block_6,flow_block_6,range_block_6,location_block_6,move_block_7,flow_block_7,range_block_7,location_block_7,high_change_15,low_change_15,high_change_60,low_change_60,high_change_240,low_change_240,market_move_5,relative_move_5,market_move_15,relative_move_15,market_move_60,relative_move_60,market_move_240,relative_move_240,inventory_change_5,inventory_change_15,inventory_change_60,inventory_change_surprise,spot_flow_15,relative_flow_15,spot_move_15,relative_spot_move_15,premium_bps,premium_change_15,spot_participation,futures_participation,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:2592:s2:XRPUSDT:15m:PIVOT:HIGH:810:s2:1739146800000000000,XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:2592:s2:XRPUSDT:15m:PIVOT:HIGH:810:s2,XRPUSDT,1,1739146800000000000,1739145900000000000,2.4272,2.3901999999999997,2.4684,1.1135135135135,2.3903,5,XRPUSDT:5m:PIVOT:LOW:2592:s2,15M_NEAREST_OPPOSING_LIQUIDITY,2.3903,2.4272,2.4685,2.4272,LEARNED_AUCTION_DIRECTION,152.4390243902454,1.8586301402033145,0.07871999999999922,1.1135135135135,1.0,1.0986122886681098,0.7828162291169428,1.093333333333342,7.198443579766593,8.015564202334595,0.6699503278890248,0.2102837262828014,0.17539863325739974,1.5552910736607501,0.5202312138728236,-0.06658198637666807,0.6982421337520502,0.03814773005740637,0.1261343012704183,1.5151552477040318,0.6782945736434066,0.29068831554913543,1.1302480582317322,0.04305997698452215,0.145914396887159,0.8302659774549268,0.8637110016420333,0.5425021184632306,0.2687478716239884,0.007154103897252059,0.01450749101755801,1.1047767017187304,0.9335999999999984,0.7671723807570415,0.6699503278890248,0.21028372628280145,1.5052130743481122,0.5202312138728236,-0.23491764744160507,-0.11985170148968305,1.0614797402917255,0.5901639344262378,0.7830588248053632,-0.024871019511207716,1.2789960805154355,0.8571428571428571,1.9576470620134658,0.16687133948627642,2.044653598102942,0.9829787234042574,-0.47853594849217707,-0.2124027318592373,0.6699503278890634,0.05194805194804446,0.46983529488321013,-0.03085490498560637,0.6351477134532343,0.7397260273972536,0.5133385629279675,0.07763145092932397,1.2267921588617496,0.5035460992908034,-0.46983529488321013,-0.2428975197076636,0.8091607856321866,0.21505376344084481,-1.1804813052642482,-3.656980383967565,-0.2938644951402464,-1.707930399105722,-0.4094009633150499,1.0435957071006339,0.5652710539348822,0.10467927395414256,0.5678496436973517,0.13039249005469855,1.2125818670280215,-0.08233380879628927,0.4204970220772445,-0.1517491504532561,8.624784435937727,11.2198979507383,-38.06243137788101,0.4546201484131187,0.08604098670936437,-0.04789325665195771,61.515789637413,-4.497910089740209,-8.0077,-2.9042,0.887898646076744,0.9206935955764001,10000.0,0.0027910127904514845,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739146800000000000,1739149860000000000,2.4275,2.3899,7461.4,-298.52091418,51.0,False,0.0,-298.52091418,-0.9950697139333332,0.5593449464649214
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:2610:s2:XRPUSDT:15m:PIVOT:LOW:855:s2:1739152200000000000,XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:2610:s2:XRPUSDT:15m:PIVOT:LOW:855:s2,XRPUSDT,-1,1739152200000000000,1739151300000000000,2.3493,2.3869000000000002,2.3106000000000004,1.029255319148915,2.3868,5,XRPUSDT:5m:PIVOT:HIGH:2610:s2,15M_NEAREST_OPPOSING_LIQUIDITY,2.3493,2.3868,2.3493,2.3105,LEARNED_AUCTION_DIRECTION,160.04767377516836,1.764072366049674,0.07497765957446748,1.029255319148915,1.0,1.0986122886681098,1.0166414523449336,1.3317422434367439,6.832222895215102,7.032101756511143,-0.22753447620834905,-0.2317763031022449,-0.04895104895105101,2.87521257084997,0.09826589595375868,-0.4791973623436994,1.520104911170451,-0.029496211361457917,0.2496147919876734,2.134047822838245,0.6763485477178413,0.04037608932232893,1.559984206679553,0.05439420356937141,0.20139309509388328,1.1993650159909994,0.8166862514688599,0.5211483298630696,-0.3424927731958104,-0.012850196616287104,-0.01969380184797998,1.1906014211500666,0.6896000000000022,0.25649101654655226,-0.22753447620834905,-0.2317763031022448,1.4058380137158104,0.0982658959537587,2.3241021498423065,0.15450432808397183,2.901064571656297,0.806722689075632,0.5363312653482023,-0.002731570955586099,0.8370018231949558,0.6601941747572535,-0.22753447620834905,-0.24936468154397237,0.9751477551785924,0.4250000000000083,-0.41443779595087377,-0.2068217531227727,0.902011673540188,0.19819819819821838,0.4063115646577378,0.0866418683313844,0.7313608163839352,0.5999999999999901,0.7394870476771074,0.16381290418106478,1.1783035375074613,0.9517241379310244,0.43881648983035393,0.13015444347586438,0.666350966038703,0.8536585365853275,3.415544368308915,-1.7499973205758648,1.5951718203640453,0.27446338673910514,-0.9746968990606826,0.3823720687049126,-0.27444140890003554,0.0469069326916865,1.715047838115169,-0.19494292694471804,1.5530140125505079,0.006970194129045204,-0.49108065818241037,0.14858788498659997,37.15992550009872,44.54888826181502,-13.335354675838573,1.8091263367342763,0.16191845371708055,-0.1914146650785387,137.3038616965716,-0.3327919548146099,8.4239,3.1349000000000005,0.7283535075310847,0.9655957183415128,9701.479085820001,0.0015281785622663704,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739152200000000000,1739158380000000000,2.349,2.3872,7144.1,-289.82256321,103.0,False,0.0,-289.82256321,-0.9958019825163023,0.5578795685867968
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:2653:s2:SOLUSDT:15m:PIVOT:HIGH:865:s2:1739167200000000000,SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:2653:s2:SOLUSDT:15m:PIVOT:HIGH:865:s2,SOLUSDT,1,1739167200000000000,1739164200000000000,202.35,199.79000000000002,204.99,1.0312500000000162,199.8,5,SOLUSDT:5m:PIVOT:LOW:2653:s2,15M_NEAREST_OPPOSING_LIQUIDITY,199.8,202.35,205.0,202.35,LEARNED_AUCTION_DIRECTION,126.51346676550402,1.7220733593210393,0.09485156250000096,1.0312500000000162,3.3333333333333335,1.0986122886681098,1.6782334384857909,1.1723202170963338,6.669561441597847,6.877985236647889,-2.155480204103134,-0.33028350232036424,-0.670289855072457,1.8052608940211097,0.0742574257425767,-0.842700751951875,-0.6188701135060156,-0.01286320269859424,-0.12831241283124323,1.8283558878999437,0.06329113924050861,-0.7898066395213326,0.4843331323090465,0.07695398586225122,0.06252713851498036,1.0704794361909804,0.5345911949685519,-0.022575510536913077,0.6827751795745601,0.011962977958094504,0.04007778644265214,1.4209720246170134,0.749435665914221,0.3215408220239841,-2.155480204103134,-0.33028350232036424,2.3535513579937115,0.0742574257425767,0.7573308825227317,0.2346146400223709,1.537964253738449,0.7272727272727371,0.349537330395084,0.05050876813163022,1.0486119911852851,0.644444444444443,1.1185194572643418,0.42509031663951263,1.3398930998479048,0.860869565217395,-0.26797861996956773,-0.2773766789013028,0.5010035068996237,0.4651162790697644,0.7456796381762058,0.2349855001881655,1.316590611154886,0.7787610619469018,0.34953733039511714,0.23120847176079734,0.5476084842856614,0.8510638297872481,0.20972239823707028,0.0805067429505517,0.48935226255316394,0.8333333333333559,-1.0628421514559734,2.7512812654777847,1.3756406327388924,0.837492707951064,0.6642763446599761,0.14126383025680603,-1.9630762726909872,-0.19240393141214662,-0.3856243444635746,-0.23324576904244104,0.407462527673372,0.07687060463567452,1.016903735291182,-0.3341285557166219,-9.834464657068054,-10.069681762061578,-14.784057776466852,-0.3946415928846437,0.18577650070621152,-0.19863970340480575,-45.83207884821583,0.46934635825834903,-6.5073,1.0581000000000003,0.8675509809087424,0.8263289912307739,9411.65652261,0.00045212403349553613,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739167200000000000,1739175060000000000,202.37,204.99,99.86,247.43480562,131.0,False,0.555282474656,247.990088094656,0.878308324359619,0.5465171673581019
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:2694:s2:SOLUSDT:60m:PIVOT:HIGH:197:s2:1739178000000000000,SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:2694:s2:SOLUSDT:60m:PIVOT:HIGH:197:s2,SOLUSDT,1,1739178000000000000,1739176500000000000,205.08,203.16,207.25,1.1302083333333175,203.17,5,SOLUSDT:5m:PIVOT:LOW:2694:s2,60M_NEAREST_OPPOSING_LIQUIDITY,203.17,205.08,207.26,205.08,LEARNED_AUCTION_DIRECTION,93.62200117027578,1.2926776227237382,0.12817499999999893,1.1302083333333175,1.6666666666666667,2.4849066497880004,1.6962750716332542,1.208121827411163,5.006518904824033,5.658409387222917,0.25655017212513764,0.03593291059320871,0.14102564102564266,1.3374821015530345,0.3571428571428629,-0.19540263815598716,0.006732695951699093,-0.06150842079570417,0.0019455252918325699,2.1058853765098946,0.5054945054945161,-0.06515423557671872,0.8045571662264916,0.020869948780611425,0.10386788352890117,2.23347223752004,0.8534201954397428,0.20962208868877955,0.7018835529632766,0.05014853203432634,0.051740824378986215,1.5976849812142795,0.9214659685863893,0.3119607806476305,0.25655017212513764,0.03593291059320871,0.8162960022163379,0.3571428571428629,0.011661371460222983,-0.12433619706953597,0.9095869738982213,0.1666666666666606,-0.2448888006648815,-0.04628714036822527,0.9562324597391463,0.2926829268292818,1.0845075458017317,0.1346267309894839,1.4226873181484965,0.8196721311475418,0.8512801165970401,0.30235372420887036,1.0495234314210296,0.9555555555555331,-0.41980937256839196,-0.026435188958622,0.8629414880572962,0.31081081081083156,-0.2682115435853606,-0.15589781200342256,0.7463277734549337,0.2968750000000028,-0.3148570294263188,-0.09173471724032664,0.8512801165970731,0.08219178082191887,-0.451090628762959,0.4376252368595991,-0.14475296296125303,0.8382206459849202,0.6648537252289985,0.8786168216950334,0.042185808495934986,0.21436436362920266,-0.12634741665870183,0.13308011261040092,0.6413972211746802,0.16315994505181142,0.660496466941376,0.041387086021900665,3.695760919999458,-20.911491435953167,-115.64825473513451,-0.811144718284873,0.028954786100635687,-0.09046320689633985,0.9746588701720071,-0.48703239196257186,-5.4959,1.5172999999999999,0.7702976224132212,0.8684505639181487,9659.6466107,8.913370278210153e-06,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739178000000000000,1739184180000000000,205.1,203.13,132.07,-287.13536804999995,103.0,False,0.0,-287.13536804999995,-0.9908415204752931,0.5279555837386366
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:2741:s2:XRPUSDT:15m:PIVOT:LOW:890:s2:1739191800000000000,XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:2741:s2:XRPUSDT:15m:PIVOT:LOW:890:s2,XRPUSDT,-1,1739191800000000000,1739190600000000000,2.4074,2.4285,2.3831,1.1516587677724943,2.4284,5,XRPUSDT:5m:PIVOT:HIGH:2741:s2,15M_NEAREST_OPPOSING_LIQUIDITY,2.4074,2.4284,2.4074,2.383,LEARNED_AUCTION_DIRECTION,87.6464235274575,1.4579830259585385,0.1369137440758286,1.1516587677724943,1.3333333333333333,1.0986122886681098,1.5030303030302825,1.867237687366153,5.646743978590515,6.503122212310305,1.2087932153120942,0.11043399625021671,0.36727272727272314,1.3983143409614516,0.7655172413793049,0.23293109870683215,0.6287983666456295,0.0868526400163994,0.15268456375838854,0.9870022288831872,0.7655172413793049,0.29968315943866847,0.77045074594491,0.10339469671324039,0.09946476360392394,0.8344135088559554,0.8924050632911373,0.46711093572486007,0.4681438389037444,0.06565135492246076,0.029741000877962845,1.0579368451286517,0.9307535641547849,0.3799322235398336,1.2087932153120942,0.11043399625021667,1.7353962002005265,0.7655172413793049,-0.5864442331712293,0.03706291595809437,0.70612672973677,0.0,0.46676173660568854,0.08225427009672963,0.7899044773326751,0.7878787878788164,0.7180949793933507,-0.07363721588677496,1.0053329711506485,0.7380952380952658,0.2872379917573509,0.0880227569717015,1.2806027132514186,0.5514018691588836,-0.5864442331711761,-0.06821209652423653,1.184856715998986,0.09090909090910314,0.2513332427876621,0.18580380282105227,0.9694282221810128,0.7037037037036895,0.562507733858068,0.22616796319813565,0.9095869738982157,0.7631578947368114,1.0710301849458599,0.37313309669079825,-0.3869528410126785,-1.1781332034404244,0.621888494484674,0.5631545811166828,0.8817361479652408,0.32705706734685336,0.6998195144194211,-0.07102114777379165,0.9018359785395869,-0.13138523259467683,0.46551628365309283,0.0026275552506515587,5.649033645873658,13.342756315175563,21.686377380412125,0.39287066063533077,0.04042547873536965,0.046427161281028716,40.6167667138746,-3.301743524357633,3.7466000000000004,0.18360000000000035,0.6817831290450056,0.6429386207482397,9372.51124265,0.000476683433856033,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739191800000000000,1739194980000000000,2.4071,2.4288,11522.6,-277.90149067000004,53.0,False,0.0,-277.90149067000004,-0.9883565655466944,0.5355001705705891
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:2759:s2:XRPUSDT:15m:PIVOT:LOW:915:s2:1739197200000000000,XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:2759:s2:XRPUSDT:15m:PIVOT:LOW:915:s2,XRPUSDT,-1,1739197200000000000,1739196000000000000,2.4452,2.4721,2.4041,1.527881040892161,2.472,5,XRPUSDT:5m:PIVOT:HIGH:2759:s2,15M_NEAREST_OPPOSING_LIQUIDITY,2.4452,2.472,2.4452,2.404,LEARNED_AUCTION_DIRECTION,110.01145100605419,1.2736338876892555,0.10907955390334421,1.527881040892161,1.3333333333333333,1.0986122886681098,1.8465829846583088,1.771653543307093,4.932762836185894,7.536674816625872,-0.7708694005561513,-0.19703858897933146,-0.3143812709030047,2.222635451037874,0.043478260869591834,-0.5216008478524664,0.23200022489507166,-0.06424292654347631,0.057176196032673515,2.7895054438374784,0.2944162436548309,-0.23069433873512524,-0.6983680239188116,-0.034295576449610066,-0.09015892420537801,2.8311137943778895,0.4565587734241937,0.017206363758876495,-0.12310216014839916,0.010836296220519213,-0.010499747602220813,1.4965191840207588,0.39411764705882546,-0.13955587622759363,-0.7708694005561513,-0.1970385889793314,1.131701885922899,0.0434782608695918,0.47564282161978083,-0.0801108780785152,0.8446760452902985,0.5631067961165062,0.6970627558220405,0.023859447804134067,0.9922893347584838,0.7768595041322051,0.8774789985054143,0.033445822570455405,1.795961688529751,0.7899543378995423,-0.4510406067083984,-0.03461586588241417,1.3777240350365412,0.6547619047619149,-1.0824974561001344,-0.15273994058647714,1.451530679770652,0.16949152542373477,-1.2055085306569735,0.037359015088172014,1.6401476607577958,0.21999999999999778,-0.8856797368092206,-0.03322138652113969,1.3695232967327349,0.2095808383233471,0.20832673255883258,0.25567371723128973,-0.2651431141657812,-0.8072660886654841,0.42612286205215655,0.38587792508056795,-0.8323740998273996,0.06150469927124835,0.2922180810721181,-0.06021785617704645,-0.6593076324466443,-0.03906039147216733,-0.15360666216370122,0.030504502015302068,13.689896380668642,24.796866496181735,53.910187750538796,0.7276992140389797,0.003217582092481105,-0.06746050863595782,17.967989152964936,2.459357902034885,7.3130999999999995,6.0566,1.0064349607967866,1.100043936849757,9094.609751979999,0.00034675886665129496,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739197200000000000,1739201940000000000,2.4449,2.4041,9038.2,353.36406509,79.0,False,0.0,353.36406509,1.295141022087538,0.4471321042036005
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:HIGH:2786:s2:ETHUSDT:15m:PIVOT:LOW:923:s2:1739205900000000000,ETHUSDT:PATH:ETHUSDT:5m:PIVOT:HIGH:2786:s2:ETHUSDT:15m:PIVOT:LOW:923:s2,ETHUSDT,-1,1739205900000000000,1739204100000000000,2658.75,2675.3900000000003,2637.59,1.2716346153845817,2675.38,5,ETHUSDT:5m:PIVOT:HIGH:2786:s2,15M_NEAREST_OPPOSING_LIQUIDITY,2658.75,2675.38,2658.75,2637.58,LEARNED_AUCTION_DIRECTION,62.585801598496765,1.353703573615333,0.19173677884615006,1.2716346153845817,2.0,1.0986122886681098,1.8603521554341393,1.3141044130372255,5.242871396313651,6.667016751562134,-0.8905287791502733,-0.15052044748435256,-0.5568281938326181,0.5957512013105959,0.06499261447563598,-0.4240710732973892,-0.015456951862198443,0.01629208305165524,-0.004292815183010613,0.8725653943704623,0.04178537511871283,-0.4987487819924334,-0.22615961145736266,-0.05485786143468713,-0.02919708029197019,0.9018722068013793,0.6223802395209562,0.04890741231030197,-0.332324465037174,0.0016796315835962523,-0.017646169463703565,1.0027852810709332,0.4833782569631635,-0.0363212459734359,-0.8905287791502733,-0.15052044748435248,0.9539366827289838,0.064992614475636,-0.15922429120877768,0.23613125039288713,0.725668229845549,0.26796116504856016,1.0215717798796384,-0.02558906680275152,1.3893376206363262,0.7363083164300329,0.6495787455510708,0.4200568673598421,0.8299390046194399,0.8387096774193822,-0.16767867835266556,0.1746956141169043,0.5128994867257591,0.14835164835164355,0.7510313912770205,0.19801489558604365,1.076525296314589,0.7617801047120306,0.2451772271711465,0.11128105571966317,1.2780215232425498,0.8897464167585466,-0.8693928112906818,-0.2377002093169193,1.7359674935333582,0.12824675324675036,-0.6166510269233128,0.8354889243406954,-2.973022662125689,-1.046598345826979,1.4019048577118909,1.9955738377874657,-0.7943647983072395,-0.09616398084303379,0.052473337740526586,-0.06793028960272503,-0.17025782768988434,-0.055901783767478314,0.023556860480064074,-0.35588132551723806,-3.4159044383663684,4.407563676238624,14.217641158023042,0.1559789585045201,0.13387791761229612,-0.11758583456064031,-1.3535768288264194,0.6389297607345412,2.5104,-1.9048999999999998,0.4988977002175504,0.6333400320485366,9447.97381707,0.0002271863878780759,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739205900000000000,1739208360000000000,2658.44,2675.7,14.042,-279.81591694,41.0,False,0.0,-279.81591694,-0.9872166680311438,0.522982438159915
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:HIGH:2826:s2:ETHUSDT:15m:PIVOT:LOW:933:s2:1739217600000000000,ETHUSDT:PATH:ETHUSDT:5m:PIVOT:HIGH:2826:s2:ETHUSDT:15m:PIVOT:LOW:933:s2,ETHUSDT,-1,1739217600000000000,1739216100000000000,2670.87,2690.67,2649.13,1.097979797979777,2690.66,5,ETHUSDT:5m:PIVOT:HIGH:2826:s2,15M_NEAREST_OPPOSING_LIQUIDITY,2670.87,2690.66,2670.87,2649.12,LEARNED_AUCTION_DIRECTION,74.13314762605512,1.763381897209737,0.1618709090909076,1.097979797979777,1.6666666666666667,1.0986122886681098,1.1629032258064702,1.4742915323264876,6.829548720896951,7.498706524863478,-0.2637776079235251,-0.21856416550353872,-0.161778618732269,0.572456240062542,0.18818380743984608,-0.14491614007664771,0.30903713047061515,-0.0684740326131453,0.08872411148044806,1.0271612884297803,0.47276688453161475,-0.0931947269666665,0.48582061865046966,-0.057439501876893326,0.06271917217591512,1.0412923828523315,0.8204747774480798,0.4113047158414305,-0.30191235512832976,7.324612898679517e-05,-0.01703046896586371,1.4879837755404248,0.4989848860816586,-0.009994698005775786,-0.2637776079235251,-0.21856416550353872,0.7049495135734077,0.18818380743984606,-0.30542670391144644,-0.37793640816965773,0.8746310157463478,0.44797178130513843,1.1060148823459963,0.15347803412599362,1.3944734360401208,0.8893805309734509,0.1650538248410579,-0.11923290683702514,0.5938852576055708,0.9428571428571935,0.9795250352715349,0.1483885738774747,1.7446343541608134,0.7064544650751389,0.7450560504506315,0.21746300998256898,1.4376650911386695,0.9527896995708082,-0.0940961057505149,0.05156699503796856,0.7867051464385528,0.664705882352928,0.029308623102621695,0.10398657832295959,0.7003218362413853,0.440528634361237,-1.7420075711829315,-0.7115869373083477,-3.2546864360368373,-1.145752934727428,1.5347211385690223,2.1846342393209293,-0.22132489816588996,-0.042452709757635154,0.3725370337278327,-0.06349990325721755,0.5793132139626674,-0.09349259531219778,-0.14259917598969193,-0.15931317913863782,3.4457845591262526,-1.0827192505047378,-33.746477895313376,-0.038090453959301315,-0.020198767320576832,-0.048275265292567315,13.948385763482563,-0.9274044318097197,4.670100000000001,-3.1024999999999996,0.6113097482313922,0.5151857782318637,9168.15790013,0.00013550391796840824,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739217600000000000,1739234280000000000,2670.55,2690.98,11.761,-271.80570716999995,278.0,False,-0.17894984980881404,-271.98465701980876,-0.9888742463592466,0.5509778830406573
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:HIGH:2899:s2:SOLUSDT:15m:PIVOT:LOW:952:s2:1739240100000000000,SOLUSDT:PATH:SOLUSDT:5m:PIVOT:HIGH:2899:s2:SOLUSDT:15m:PIVOT:LOW:952:s2,SOLUSDT,-1,1739240100000000000,1739238000000000000,202.43,204.57,199.14999999999998,1.5327102803738553,204.56,5,SOLUSDT:5m:PIVOT:HIGH:2899:s2,15M_NEAREST_OPPOSING_LIQUIDITY,202.43,204.56,202.43,199.14,LEARNED_AUCTION_DIRECTION,105.71555599466414,1.9995619688501494,0.113512149532711,1.5327102803738553,2.3333333333333335,1.0986122886681098,1.2048192771084258,1.7157894736842305,7.744270205066343,11.869722557298129,0.69590535367305,0.31184583019504974,0.33858267716536455,0.6167617989886963,0.7121212121212142,0.05432930741036972,1.0932184596049834,0.3308914286476785,0.28606356968215424,0.8003022164318171,0.8875739644970426,0.5449669999240848,-0.2896561730577359,0.17114854720746686,-0.03739445114595949,0.8855742379180171,0.7195945945945912,0.4939034478076397,-0.5372654822845089,0.02239846462137676,-0.03730374983781014,0.7094410597865263,0.3981308411214949,-0.1556655739628236,0.69590535367305,0.31184583019504974,1.0681337986609378,0.712121212121214,0.8415599625813199,0.4083802376485303,1.0357661077924079,0.8593749999999917,0.339860754119404,0.2360271491237642,1.294707634740556,0.675000000000016,0.5340668993304459,0.3579842261599918,0.8577438080156079,0.8490566037735616,0.06473538173705999,0.14815429007329772,0.8901114988840919,0.2727272727272915,-0.194206145211042,0.13774054951799833,1.1490530258322398,0.4084507042253764,0.9386630351868639,0.34448589414782,1.0357661077924079,1.0,-0.793008426278548,0.18561417819139076,0.9710307260553939,0.1833333333333578,1.5510620879865977,-1.6631870582024724,1.0044528581840795,-0.6260310837054262,-1.219359051097879,-0.38309364823765135,0.8167698929125395,-0.12086453923948959,0.6253834145875026,0.46783504501748086,0.004069309024730638,-0.2937254820824665,-0.5658636429853721,0.028598160700863184,-9.134085824928917,-7.194232200724571,65.18103312579626,-0.3048484267971528,0.31316024579610197,0.017731182851576544,60.05432767062224,-1.4406886149931353,6.5556,-0.3160000000000001,0.6583155312013439,0.766181155920764,8896.17324311,0.0005704834649132538,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739240100000000000,1739250240000000000,202.41,204.59,110.6,-263.6151,169.0,False,0.0,-263.6151,-0.9877471762148492,0.451242008722785
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:HIGH:3034:s2:SOLUSDT:60m:PIVOT:LOW:218:s2:1739281800000000000,SOLUSDT:PATH:SOLUSDT:5m:PIVOT:HIGH:3034:s2:SOLUSDT:60m:PIVOT:LOW:218:s2,SOLUSDT,-1,1739281800000000000,1739278500000000000,199.29,202.57,195.72,1.088414634146339,202.56,5,SOLUSDT:5m:PIVOT:HIGH:3034:s2,60M_NEAREST_OPPOSING_LIQUIDITY,199.29,202.56,199.29,195.71,LEARNED_AUCTION_DIRECTION,164.58427417331532,3.088969088282165,0.07291097560975607,1.088414634146339,3.6666666666666665,2.4849066497880004,1.3894736842105357,1.7616161616161603,11.963525835866335,13.021276595744732,1.3212511088935042,0.33937596063226205,0.33196721311475536,3.628419355517347,0.8226950354609925,0.6229219673792291,0.9888468117976548,0.20533910078302603,0.1871657754010711,1.938351671259914,0.861111111111112,0.6596559278233327,1.4832702176964687,0.17913720879908793,0.19148936170212913,1.1843234156165312,0.9289772727272729,0.669564941083479,0.9817836202848075,0.04713387590066957,0.07131862493586527,1.0432101539773824,0.943566591422122,0.5901237915285715,1.3212511088935042,0.33937596063226205,2.2999556339997915,0.8226950354609924,1.027639751361604,0.18297317841242264,1.1255102038722373,0.9855072463767836,-0.6687814254892971,-0.14317003473588746,0.9623927830211972,0.15254237288136083,0.42410529421276005,0.05648166307119043,1.6474859505955846,0.6534653465346559,0.8645223305105175,0.274360163595733,1.7453564031062179,0.7757009345794293,0.4567287783829403,0.19142105618129088,1.011328009276514,0.48387096774195026,0.9787045251063337,-0.021164900156161744,1.0439514934467404,0.9843750000000145,-0.06524696834040679,0.04387830818698986,0.7992753621701107,0.28571428571426916,-0.15068141894059017,0.6969015626002529,-0.9040885136435678,-0.7110279456259208,-1.3938031252004859,-0.386121136035274,1.5593323013844884,-0.23808119249098425,1.351026799270021,-0.3621799874723661,1.579813603930999,-0.09654338623453018,1.0743987521712992,-0.09261513188649173,50.86066133692668,72.33871686656457,87.80386055491363,3.080572499616083,0.35302631166715037,-0.14768721088412434,53.010726259579144,0.037141109361371605,8.8366,-0.5960000000000004,1.0857961989020537,1.064268457023944,8632.55814311,0.0012958357166002986,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739281800000000000,1739301960000000000,199.27,195.72,73.02,249.08735742,336.0,False,-4.033295846338026,245.05406157366195,0.9462396411012484,0.5378923989617458
