plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,cell_slope,cell_width_bps,cell_age,cell_turns,edge_divergence,event_activity,event_flow,event_duration,penetration,reclaim,approach_efficiency,response_flow,response_activity,risk_range,risk_bps,cost_r,planned_rr,market_move,relative_move,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1068:s2:XRPUSDT:15m:PIVOT:HIGH:1079:s2:EXCURSION:1739357580000000000:1,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1068:s2:XRPUSDT:15m:PIVOT:HIGH:1079:s2:EXCURSION:1739357580000000000:1,XRPUSDT,1,1739357580000000000,1739357580000000000,2.4009,2.39685,2.412086157407407,2.7620141746684785,2.3992646296296294,15,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1068:s2:XRPUSDT:15m:PIVOT:HIGH:1079:s2,AUCTION_VALUE,2.3992646296296294,2.4251076851851847,2.4251076851851847,2.3992646296296294,TWO_SIDED_AUCTION_RETURN,0.11307572418982009,107.63903351058073,4.383333333333334,4,0.8188316225076809,1.8655228156945485,-0.28397880160286226,1,0.010239873882578835,0.06328084412677362,-0.09533750869867758,-0.28397880160286226,1.8655228156945485,0.15671521470414063,16.868674247156846,0.7113777777777975,2.7620141746684785,-0.6792019766328752,-0.06466956376602961,8337.123058520001,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739357580000000000,1739358180000000000,2.4013,2.4121,33334.8,303.91103816,10.0,False,0.0,303.91103816,1.2150915690651927,
XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1068:s2:XRPUSDT:15m:PIVOT:HIGH:1079:s2:EXCURSION:1739360520000000000:-1,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1068:s2:XRPUSDT:15m:PIVOT:HIGH:1079:s2:EXCURSION:1739360520000000000:-1,XRPUSDT,-1,1739360520000000000,1739360520000000000,2.4249,2.43025,2.4146726388888884,1.9116562824507908,2.427494166666666,15,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1068:s2:XRPUSDT:15m:PIVOT:HIGH:1079:s2,AUCTION_VALUE,2.4016511111111107,2.427494166666666,2.427494166666666,2.4016511111111107,TWO_SIDED_AUCTION_RETURN,-0.11307572418982009,106.57369605161173,5.2,4,0.8188316225076809,12.628403743664919,-0.7359987542486274,1,0.0234427903477478,0.10038157682590117,-0.034348671419313435,-0.7359987542486274,12.628403743664919,0.20701886386843713,22.062765474864804,0.5439028037383211,1.9116562824507908,-0.5765236938272265,-0.030904672849512926,8641.03409668,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739360520000000000,1739360820000000000,2.4245,2.4307,29524.700000000004,-254.72730172999997,5.0,False,0.0,-254.72730172999997,-0.9826266118923181,
ETHUSDT:CELL:ETHUSDT:15m:PIVOT:HIGH:1047:s2:ETHUSDT:15m:PIVOT:LOW:1074:s2:EXCURSION:1739366400000000000:-1,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:HIGH:1047:s2:ETHUSDT:15m:PIVOT:LOW:1074:s2:EXCURSION:1739366400000000000:-1,ETHUSDT,-1,1739366400000000000,1739366400000000000,2645.5,2651.3999999999996,2622.8438963261933,3.840017571831878,2648.728761455669,15,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:HIGH:1047:s2:ETHUSDT:15m:PIVOT:LOW:1074:s2,AUCTION_VALUE,2596.9390311967177,2648.728761455669,2648.728761455669,2596.9390311967177,TWO_SIDED_AUCTION_RETURN,-0.04717139698577455,195.76537614421204,8.083333333333334,9,-0.33996193524312385,3.249258803627087,0.3614261991683847,1,0.004658038246668242,0.062343662334694565,-0.08170167319330758,0.3614261991683847,3.249258803627087,0.1139221998357461,22.302022302020927,0.5380677966102027,3.840017571831878,-0.011148964840504235,-0.6221690666148094,8386.30679495,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739366400000000000,1739366580000000000,2645.19,2651.71,26.653,-244.36669786,3.0,False,0.0,-244.36669786,-0.9712924645492769,
BTCUSDT:CELL:BTCUSDT:15m:PIVOT:HIGH:1126:s2:BTCUSDT:15m:PIVOT:LOW:1140:s2:EXCURSION:1739399880000000000:-1,BTCUSDT:CELL:BTCUSDT:15m:PIVOT:HIGH:1126:s2:BTCUSDT:15m:PIVOT:LOW:1140:s2:EXCURSION:1739399880000000000:-1,BTCUSDT,-1,1739399880000000000,1739399880000000000,98039.1,98133.95000000001,97430.04798295455,6.421212620405033,98040.75721590909,15,BTCUSDT:CELL:BTCUSDT:15m:PIVOT:HIGH:1126:s2:BTCUSDT:15m:PIVOT:LOW:1140:s2,AUCTION_VALUE,96819.13875,98040.75721590909,98040.75721590909,96819.13875,TWO_SIDED_AUCTION_RETURN,-0.09056725929670822,124.60523055689964,0.8833333333333333,4,-0.9502892609166733,5.140022315509278,-0.5250643278269361,1,0.026229780397978214,0.0013565740493724967,-0.06530258571456733,-0.5250643278269361,5.140022315509278,0.07764289968343031,9.674711416160063,1.24034707432781,6.421212620405033,-1.1233852513954954,0.28424775804245794,8141.94009709,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1739399880000000000,1739415180000000000,98027.90000000001,97430.0,1.084,573.8696542,255.0,False,10.604842883161082,584.474497083161,2.3928551430964937,
BTCUSDT:CELL:BTCUSDT:15m:PIVOT:LOW:1172:s2:BTCUSDT:15m:PIVOT:LOW:1199:s2:EXCURSION:1739453640000000000:-1,BTCUSDT:CELL:BTCUSDT:15m:PIVOT:LOW:1172:s2:BTCUSDT:15m:PIVOT:LOW:1199:s2:EXCURSION:1739453640000000000:-1,BTCUSDT,-1,1739453940000000000,1739453640000000000,96051.9,96296.29999999999,95807.1,1.0016366612111056,96065.59526470589,15,BTCUSDT:CELL:BTCUSDT:15m:PIVOT:LOW:1172:s2:BTCUSDT:15m:PIVOT:LOW:1199:s2,PREEXISTING_OPPOSING_TURN,95382.65394117647,96065.59526470589,96065.59526470589,95382.65394117647,TWO_SIDED_AUCTION_RETURN,0.10413606715415838,71.10128207036192,1.15,7,0.6284331118792172,2.8306332188089733,0.0363260389404094,6,0.2507948498144911,0.02005335485502129,-0.03084076270101807,0.5074548073128354,1.4426659177210628,0.35786383336264166,25.444577358698183,0.47161325695582135,1.0016366612111056,-0.06742188831599706,-0.054501999816949365,8726.41459417,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1739453940000000000,1739454420000000000,96041.40000000001,95807.1,0.705,117.8181054,8.0,False,0.0,117.8181054,0.45004395993559093,
BTCUSDT:CELL:BTCUSDT:15m:PIVOT:LOW:1172:s2:BTCUSDT:15m:PIVOT:LOW:1199:s2:EXCURSION:1739457960000000000:-1,BTCUSDT:CELL:BTCUSDT:15m:PIVOT:LOW:1172:s2:BTCUSDT:15m:PIVOT:LOW:1199:s2:EXCURSION:1739457960000000000:-1,BTCUSDT,-1,1739457960000000000,1739457960000000000,95950.1,96076.2,95807.1,1.1340206185567796,95986.17924509804,15,BTCUSDT:CELL:BTCUSDT:15m:PIVOT:LOW:1172:s2:BTCUSDT:15m:PIVOT:LOW:1199:s2,PREEXISTING_OPPOSING_TURN,95303.23792156862,95986.17924509804,95986.17924509804,95303.23792156862,TWO_SIDED_AUCTION_RETURN,0.10413606715415838,71.17671826599656,2.2666666666666666,7,0.6284331118792172,1.3037489447052224,-0.03343948333385439,1,0.012037278487508544,0.05282920194604808,-0.009519227464862784,-0.03343948333385439,1.3037489447052224,0.18464250976688654,13.1422478976042,0.9130858049167959,1.1340206185567796,0.08844827027077976,-0.18148292297359797,8844.23269957,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1739457960000000000,1739458140000000000,95939.5,95807.1,1.049,68.46700267,3.0,False,0.0,68.46700267,0.2580476452687969,
XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1204:s2:XRPUSDT:15m:PIVOT:HIGH:1215:s2:EXCURSION:1739472180000000000:-1,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1204:s2:XRPUSDT:15m:PIVOT:HIGH:1215:s2:EXCURSION:1739472180000000000:-1,XRPUSDT,-1,1739472240000000000,1739472180000000000,2.4367,2.4424,2.4275,1.6140350877192655,2.4389866666666666,15,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1204:s2:XRPUSDT:15m:PIVOT:HIGH:1215:s2,PREEXISTING_OPPOSING_TURN,2.3944866666666664,2.4389866666666666,2.4389866666666666,2.3944866666666664,TWO_SIDED_AUCTION_RETURN,0.11685393258426957,182.62404071079823,2.2333333333333334,4,0.4674157303370683,1.3319722649972567,0.13874466498265953,2,0.007340823970035612,0.05138576779025927,-0.018292682926829503,-0.10008838531167565,1.3127679460513628,0.1280898876404497,23.39229285509106,0.512989473684207,1.6140350877192655,0.3493184798338893,-0.4004859427411042,8912.699702240001,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739472240000000000,1739472360000000000,2.4363,2.4428,29174.9,-260.8104773,2.0,False,0.0,-260.8104773,-0.9754263990832892,
ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1218:s2:ETHUSDT:15m:PIVOT:LOW:1230:s2:EXCURSION:1739499060000000000:-1,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1218:s2:ETHUSDT:15m:PIVOT:LOW:1230:s2:EXCURSION:1739499060000000000:-1,ETHUSDT,-1,1739499120000000000,1739499060000000000,2701.7,2708.285,2686.0997500000003,2.3690584662109977,2703.5860000000002,15,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1218:s2:ETHUSDT:15m:PIVOT:LOW:1230:s2,AUCTION_VALUE,2668.5935,2703.5860000000002,2703.5860000000002,2668.5935,TWO_SIDED_AUCTION_RETURN,-0.18375366149889075,129.52030203205499,5.95,5,0.6221333142816217,7.567569770637117,-0.23385015254180225,2,0.06976256816936441,0.05389726369937576,-0.1561616497588542,0.22083888480865807,3.9595791822941027,0.1881831821104517,24.373542584298914,0.4923371298405439,2.3690584662109977,-0.47748751759897246,-0.6346613672258073,8651.88922494,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739499120000000000,1739504880000000000,2701.39,2708.64,25.482,-253.67369223000003,96.0,False,0.0,-253.67369223000003,-0.9773344897465028,
ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1218:s2:ETHUSDT:15m:PIVOT:LOW:1230:s2:EXCURSION:1739505000000000000:-1,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1218:s2:ETHUSDT:15m:PIVOT:LOW:1230:s2:EXCURSION:1739505000000000000:-1,ETHUSDT,-1,1739505120000000000,1739505000000000000,2714.28,2720.995,2696.816416666667,2.600682551501712,2714.302666666667,15,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1218:s2:ETHUSDT:15m:PIVOT:LOW:1230:s2,AUCTION_VALUE,2679.3101666666666,2714.302666666667,2714.302666666667,2679.3101666666666,TWO_SIDED_AUCTION_RETURN,-0.18375366149889075,128.92000825265,7.616666666666666,5,0.6221333142816217,6.267654224882988,0.00021249786248265024,3,0.13436212521729887,0.0006477578528752393,-0.17731944728064997,0.30029813969493013,2.24101216622569,0.19189826391368536,24.73952576742153,0.4850537602382949,2.600682551501712,-1.080540386792755,-0.0767938239383621,8398.215532709999,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739505120000000000,1739508720000000000,2713.95,2696.82,24.33,370.63497213,60.0,False,0.0,370.63497213,1.4710862114553707,
ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1218:s2:ETHUSDT:15m:PIVOT:LOW:1230:s2:EXCURSION:1739511240000000000:1,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1218:s2:ETHUSDT:15m:PIVOT:LOW:1230:s2:EXCURSION:1739511240000000000:1,ETHUSDT,1,1739511240000000000,1739511240000000000,2690.86,2687.145,2707.727416666666,4.540354419021634,2690.2411666666662,15,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1218:s2:ETHUSDT:15m:PIVOT:LOW:1230:s2,AUCTION_VALUE,2690.2411666666662,2725.2336666666665,2725.2336666666665,2690.2411666666662,TWO_SIDED_AUCTION_RETURN,0.18375366149889075,130.0420683350315,9.316666666666666,5,0.6221333142816217,3.687914766440224,-0.368872810376715,1,0.037755709556794956,0.017684741968532997,-0.1093169847163441,-0.368872810376715,3.687914766440224,0.10616560691577094,13.80599510937078,0.8691876177657801,4.540354419021634,-0.9636420659216898,-0.028933235998985007,8768.85050484,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739511240000000000,1739521320000000000,2691.22,2707.73,35.541,519.7104986,168.0,False,-7.903907025285895,511.80659157471416,1.9455480179232942,
SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1280:s2:SOLUSDT:15m:PIVOT:LOW:1301:s2:EXCURSION:1739545620000000000:-1,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1280:s2:SOLUSDT:15m:PIVOT:LOW:1301:s2:EXCURSION:1739545620000000000:-1,SOLUSDT,-1,1739545740000000000,1739545620000000000,200.95,202.41500000000002,199.2869107142857,1.1352145294977762,201.74914285714286,15,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1280:s2:SOLUSDT:15m:PIVOT:LOW:1301:s2,AUCTION_VALUE,196.80467857142858,201.74914285714286,201.74914285714286,196.80467857142858,TWO_SIDED_AUCTION_RETURN,-0.023402795333887078,246.05445562151158,1.15,4,0.24255119361479155,6.102578945106424,-0.12169920011620268,3,0.06769475242876216,0.16162374950341554,-0.14807383627608328,0.3614167812929849,2.220690884032648,0.29629094586298516,72.90370738989957,0.16460068259385305,1.1352145294977762,-0.3177951623512607,-0.5307798404694617,9280.657096410001,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739545740000000000,1739546160000000000,200.93,199.29,160.72,241.02808744,7.0,False,0.0,241.02808744,0.865700509982337,
