plan_id,ts,score,reason
BTCUSDT:CELL:BTCUSDT:15m:PIVOT:HIGH:878:s2:BTCUSDT:15m:PIVOT:LOW:903:s2:EXCURSION:1739188500000000000:1,1739188500000000000,1.0,candidate
BTCUSDT:CELL:BTCUSDT:15m:PIVOT:HIGH:878:s2:BTCUSDT:15m:PIVOT:LOW:903:s2:EXCURSION:1739188500000000000:1,1739188500000000000,1.0,selected
SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:855:s2:SOLUSDT:15m:PIVOT:HIGH:878:s2:EXCURSION:1739189460000000000:1,1739189460000000000,1.0,candidate
SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:855:s2:SOLUSDT:15m:PIVOT:HIGH:878:s2:EXCURSION:1739189460000000000:1,1739189460000000000,1.0,selected
ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:847:s2:ETHUSDT:15m:PIVOT:LOW:874:s2:EXCURSION:1739195820000000000:-1,1739196000000000000,1.0,candidate
ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:847:s2:ETHUSDT:15m:PIVOT:LOW:874:s2:EXCURSION:1739195820000000000:-1,1739196000000000000,1.0,selected
SOLUSDT:CELL:SOLUSDT:15m:PIVOT:HIGH:945:s2:SOLUSDT:15m:PIVOT:LOW:974:s2:EXCURSION:1739266560000000000:1,1739266560000000000,1.0,candidate
SOLUSDT:CELL:SOLUSDT:15m:PIVOT:HIGH:945:s2:SOLUSDT:15m:PIVOT:LOW:974:s2:EXCURSION:1739266560000000000:1,1739266560000000000,1.0,selected
ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:965:s2:ETHUSDT:15m:PIVOT:LOW:992:s2:EXCURSION:1739268420000000000:1,1739268480000000000,1.0,candidate
ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:965:s2:ETHUSDT:15m:PIVOT:LOW:992:s2:EXCURSION:1739268420000000000:1,1739268480000000000,1.0,selected
XRPUSDT:CELL:XRPUSDT:15m:PIVOT:HIGH:850:s2:XRPUSDT:15m:PIVOT:LOW:872:s2:EXCURSION:1739282160000000000:1,1739282220000000000,1.0,candidate
XRPUSDT:CELL:XRPUSDT:15m:PIVOT:HIGH:850:s2:XRPUSDT:15m:PIVOT:LOW:872:s2:EXCURSION:1739282160000000000:1,1739282220000000000,1.0,selected
