client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,account_id,trade_id,position_id,order_side,order_type,last_qty,last_px,currency,commission,liquidity_side,event_id,ts_event,ts_init,info,reconciliation
O-20240409-224459-001-000-16,BACKTESTER-001,RangeFVGStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-016,BINANCE-001,T-23ebfca8f7fc99cc-62513,BINANCE-1-001,BUY,LIMIT,15.890,69361.1,USDT,661.28872740 USDT,MAKER,d1fef46b-9b99-4818-b72f-12de4fbdc5a4,2024-04-09 22:51:59.999000+00:00,2024-04-09 22:51:59.999000+00:00,{},False
O-20240409-224459-001-000-17,BACKTESTER-001,RangeFVGStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-017,BINANCE-001,T-3e49f6a02e503d47-62562,BINANCE-1-001,SELL,STOP_MARKET,15.890,69263.0,USDT,660.35344200 USDT,TAKER,d9419a8d-8249-4ed8-bfa0-25d3f9d8809b,2024-04-09 23:06:59.999000+00:00,2024-04-09 23:06:59.999000+00:00,{},False
O-20240410-020959-001-000-19,BACKTESTER-001,RangeFVGStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-019,BINANCE-001,T-2208698caba81ac4-63272,BINANCE-1-002,BUY,LIMIT,9.116,69328.0,USDT,379.19642880 USDT,MAKER,35760d33-2e68-4b5a-9fdd-1fc952ddc8e0,2024-04-10 02:15:59.999000+00:00,2024-04-10 02:15:59.999000+00:00,{},False
O-20240410-020959-001-000-20,BACKTESTER-001,RangeFVGStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-020,BINANCE-001,T-d06aca9540bddb4e-63288,BINANCE-1-002,SELL,STOP_MARKET,9.116,69081.8,USDT,377.84981328 USDT,TAKER,d31567da-fb84-456e-bc87-99474e6cde87,2024-04-10 02:19:59.999000+00:00,2024-04-10 02:19:59.999000+00:00,{},False
O-20240410-080959-001-000-22,BACKTESTER-001,RangeFVGStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-022,BINANCE-001,T-2e3f6443ec7f31fe-64591,BINANCE-1-003,SELL,LIMIT,8.614,69241.5,USDT,357.86776860 USDT,MAKER,43aff432-779f-4f89-8799-52c8ec3f1ce3,2024-04-10 08:20:59.999000+00:00,2024-04-10 08:20:59.999000+00:00,{},False
O-20240410-121959-001-000-25,BACKTESTER-001,RangeFVGStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-025,BINANCE-001,T-0c2f27e9102f216f-65479,BINANCE-1-003,BUY,MARKET,8.614,68996.9,USDT,356.60357796 USDT,TAKER,0ad3ce1c-e4a4-4916-b4f1-2551e1af82f2,2024-04-10 12:19:59.999000+00:00,2024-04-10 12:19:59.999000+00:00,{},False
O-20240410-172959-001-000-29,BACKTESTER-001,RangeFVGStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-029,BINANCE-001,T-2af8d422cb8f68b4-66682,BINANCE-1-004,BUY,LIMIT,7.545,69464.0,USDT,314.46352800 USDT,MAKER,e312fc34-9128-48a1-9618-3b347b255b6c,2024-04-10 17:32:59.999000+00:00,2024-04-10 17:32:59.999000+00:00,{},False
O-20240410-172959-001-000-30,BACKTESTER-001,RangeFVGStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-030,BINANCE-001,T-f0f36ddf0d400f60-66734,BINANCE-1-004,SELL,STOP_MARKET,7.545,69154.8,USDT,313.06377960 USDT,TAKER,b3b2896d-9e73-4e48-86e0-36fa6490dc5f,2024-04-10 17:45:59.999000+00:00,2024-04-10 17:45:59.999000+00:00,{},False
