trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,price,time_in_force,expire_time_ns,filled_qty,liquidity_side,avg_px,slippage,commissions,status,is_post_only,is_reduce_only,is_quote_quantity,display_qty,emulation_trigger,trigger_instrument_id,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-001,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-56abb207b644a0e3-16751,LIMIT,SELL,552573,0.6525,GTD,1.626078180000001e+18,552573,MAKER,0.6524206685813457,7.93314186542382e-05,['144.20401844 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20210712-072300-001-000-1,"['O-20210712-072300-001-000-2', 'O-20210712-072300-001-000-3']",,,,,['ENTRY'],d01c31ae-4902-444a-9ee5-bb8d4ffae747,2021-07-12 07:23:00+00:00,2021-07-12 07:24:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-003,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-d37d9112cdda5cd0-17309,LIMIT,BUY,552573,0.6450,GTC,,552573,MAKER,0.6451,9.999999999998899e-05,['142.58593692 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20210712-072300-001-000-1,['O-20210712-072300-001-000-2'],O-20210712-072300-001-000-1,,,,['TAKE_PROFIT'],34d98d58-284a-44d6-8999-ab22d266a90d,2021-07-12 07:23:00+00:00,2021-07-12 09:59:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-0903eb3cf73f3297-22465,LIMIT,BUY,15.880,32896.0,GTD,1.626160740000001e+18,15.880,MAKER,32896.1,0.09999999999854481,['208.95602720 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20210713-061900-001-000-2,"['O-20210713-061900-001-000-5', 'O-20210713-061900-001-000-6']",,,,,['ENTRY'],9555cf25-b7b9-4f2c-8f28-bf70f7d36119,2021-07-13 06:19:00+00:00,2021-07-13 06:23:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-003,BTCUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-45246de4a7a20416-22646,LIMIT,SELL,15.880,33224.0,GTC,,15.880,MAKER,33223.9,0.09999999999854481,['211.03821280 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20210713-061900-001-000-2,['O-20210713-061900-001-000-5'],O-20210713-061900-001-000-4,,,,['TAKE_PROFIT'],e3c1d1f7-bed3-4acd-9edc-4d8d1363df0c,2021-07-13 06:19:00+00:00,2021-07-13 07:12:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-001,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-fddae2460e4a579e-28272,LIMIT,BUY,6847.5,27.820,GTD,1.626248280000001e+18,6847.5,MAKER,27.82019518072289,0.00019518072289059774,['76.19951460 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20210714-063800-001-000-3,"['O-20210714-063800-001-000-8', 'O-20210714-063800-001-000-9']",,,,,['ENTRY'],fd39c81d-9b30-4aff-996e-bc8e44339d86,2021-07-14 06:38:00+00:00,2021-07-14 06:56:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-003,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-6170f42e5920318b-29028,LIMIT,SELL,6847.5,29.287,GTC,,6847.5,MAKER,29.28625196056955,0.0007480394304479887,['80.21504412 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20210714-063800-001-000-3,['O-20210714-063800-001-000-8'],O-20210714-063800-001-000-7,,,,['TAKE_PROFIT'],10068e4f-04da-474f-bfa3-f2ffe506fc93,2021-07-14 06:38:00+00:00,2021-07-14 10:16:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-001,ETHUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-5173b0fb8a5bc66d-31549,LIMIT,BUY,152.815,2002.55,GTD,1.626286500000001e+18,152.815,MAKER,2002.56,0.009999999999990905,['122.40848256 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20210714-171500-001-000-4,"['O-20210714-171500-001-000-11', 'O-20210714-171500-001-000-12']",,,,,['ENTRY'],901b0f35-1a92-4d81-bccb-e2c2358f808c,2021-07-14 17:15:00+00:00,2021-07-14 17:17:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-002,ETHUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-2d0134bc3a58fc8e-31920,STOP_MARKET,SELL,152.815,,GTC,,152.815,TAKER,1981.68,0.009999999999990905,['242.26434336 USDT'],FILLED,,True,False,,NO_TRIGGER,,OUO,OL-20210714-171500-001-000-4,['O-20210714-171500-001-000-12'],O-20210714-171500-001-000-10,,,,['STOP_LOSS'],91b57efc-20d1-4860-9886-9e96daecfdeb,2021-07-14 17:15:00+00:00,2021-07-14 18:56:00+00:00,1981.69,DEFAULT
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-004,ETHUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-5710183b4891e575-41442,LIMIT,BUY,99.754,1878.02,GTD,1.626441600000001e+18,99.754,MAKER,1878.03,0.009999999999990905,['74.93640185 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20210716-122000-001-000-5,"['O-20210716-122000-001-000-14', 'O-20210716-122000-001-000-15']",,,,,['ENTRY'],d0d4a52b-597c-45ab-9a54-46c6e8933b99,2021-07-16 12:20:00+00:00,2021-07-16 12:23:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-006,ETHUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-41e142a39eaf0c81-42225,LIMIT,SELL,99.754,1929.50,GTC,,99.754,MAKER,1929.49,0.009999999999990905,['76.98973818 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20210716-122000-001-000-5,['O-20210716-122000-001-000-14'],O-20210716-122000-001-000-13,,,,['TAKE_PROFIT'],46afe6a0-ea8d-41d6-80cf-b0de6d1aca0f,2021-07-16 12:20:00+00:00,2021-07-16 15:45:00+00:00,,
