scenario_id,family,source_family,source_direction,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,entry_execution_mode,entry_order_type,entry_expiry_ts_ns,entry_client_order_id,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,sac_entry_confirmation,failed_acceptance_trap,favorable_drift_guard_enabled,causal_exit_reason_codes,causal_exit_open_position,actual_entry_price,opened_ts_ns,opened_bar_index,path_observations,mfe_price,mae_price,mfe_price_distance,mae_price_distance,mfe_stop_units,mae_stop_units,mfe_atr,mae_atr,mfe_close_net_r_after_cost,mfe_intrabar_net_r_after_cost,first_close_half_r_ts_ns,first_close_one_r_ts_ns,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome
OIIR-1708998600000000000-000014:ENTRY,OIIR_UC,OIIR_UC,LONG,LONG,1708998900000000000,2024-02-27,1,1708998900000000000,55772.8,55772.8,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-015500-001-000-1,55363.4,56412.1,INVENTORY_IMPULSE_RANGE_EXTENSION,55808.0,86.31000000000022,6.155,100000.0,3000.0,487.40013663999656,1.150123949214342,0.0007,,False,True,"('DELEVERAGING_CONTINUATION_THESIS_INVALIDATED',)",True,55772.899999999994,1708998900000000000,1554,13,56605.8,55494.1,832.9000000000087,278.79999999999563,2.0339438339438916,0.6808302808302823,9.650098482215348,3.2302166608735363,1.2011752890262968,1.5470551879573105,1708999620000000000,1.70899962e+18,56412.0,1708999620000000000,2024-02-27,2,12.0,3450.31185835,0.01145897021671826,1.1501039527833332,TARGET
OIIR-1709144100000000000-000037:ENTRY,OIIR_UC,OIIR_UC,SHORT,SHORT,1709144400000000000,2024-02-28,18,1709144400000000000,60274.9,60274.9,MARKET_AFTER_DEFENSE,MARKET,,O-20240228-182000-001-000-4,60921.7,59659.80000000001,INVENTORY_IMPULSE_RANGE_EXTENSION,60100.0,290.91500000000013,4.24,103450.31185835,3103.5093557505,731.8108012399961,0.7255231941102162,0.0007,,False,True,"('DELEVERAGING_CONTINUATION_THESIS_INVALIDATED',)",True,60274.8,1709144400000000000,3979,5,59385.8,60555.9,889.0,281.09999999999854,1.3742464059360149,0.4345339310558063,3.0558754275303768,0.9662616228107812,0.968925914728973,1.1000624459709079,1709144520000000000,,59659.9,1709144640000000000,2024-02-28,18,4.0,2251.2098104,0.010201609959717849,0.7253755514636127,TARGET
