client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type,expire_time_ns,trigger_instrument_id,price,is_post_only,display_qty
O-20240103-041859-001-001-1,BACKTESTER-001,SharedAccountV44ETHStrategy-001,ETHUSDT-PERP.BINANCE,BINANCE-2-001,ETHUSDT-PERP.BINANCE-SharedAccountV44ETHStrategy-001,BINANCE-001,T-d946426b3e96fa75-48164,MARKET,BUY,446.813,GTC,False,False,446.813,TAKER,2373.164997168838,0.0,['795.27072891 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240103-041859-001-001-1,"['O-20240103-041859-001-001-2', 'O-20240103-041859-001-001-3']",,,,,['ENTRY'],961d0033-0439-4eba-ba70-35f4282a741b,2024-01-03 04:18:59.999000+00:00,2024-01-03 04:19:59.999000+00:00,,,,,,,
O-20240103-041859-001-001-2,BACKTESTER-001,SharedAccountV44ETHStrategy-001,ETHUSDT-PERP.BINANCE,BINANCE-2-002,ETHUSDT-PERP.BINANCE-SharedAccountV44ETHStrategy-001,BINANCE-001,T-2dbee8f8a047bc2a-48213,STOP_MARKET,SELL,446.813,GTC,True,False,446.813,TAKER,2371.165412778948,0.014587221051897359,['794.60064869 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240103-041859-001-001-1,['O-20240103-041859-001-001-3'],O-20240103-041859-001-001-1,,,,['STOP_LOSS'],515dcbf3-294e-4278-b41f-a99448de59d3,2024-01-03 04:18:59.999000+00:00,2024-01-03 04:31:59.999000+00:00,2371.18,DEFAULT,,,,,
O-20240114-050659-001-000-1,BACKTESTER-001,SharedAccountV44BTCStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-SharedAccountV44BTCStrategy-000,BINANCE-001,T-fc14c0b91bdf3199-105889,MARKET,BUY,28.596,GTC,False,False,28.596,TAKER,42673.80907819275,0.0,['915.22518330 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240114-050659-001-000-1,"['O-20240114-050659-001-000-2', 'O-20240114-050659-001-000-3']",,,,,['ENTRY'],0a758615-a458-4aeb-84ec-326062c813e3,2024-01-14 05:06:59.999000+00:00,2024-01-14 05:07:59.999000+00:00,,,,,,,
O-20240114-050659-001-000-3,BACKTESTER-001,SharedAccountV44BTCStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-003,BTCUSDT-PERP.BINANCE-SharedAccountV44BTCStrategy-000,BINANCE-001,T-e309ab4df5ae436c-106052,LIMIT,SELL,28.596,GTC,True,False,28.596,MAKER,42812.4,0.09999999999854481,['918.19754280 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240114-050659-001-000-1,['O-20240114-050659-001-000-2'],O-20240114-050659-001-000-1,,,,['TAKE_PROFIT'],0f8d52a2-622b-4b2d-9bb5-5484999de4f6,2024-01-14 05:06:59.999000+00:00,2024-01-14 05:52:59.999000+00:00,,,,,42812.5,True,
O-20240125-085259-001-001-4,BACKTESTER-001,SharedAccountV44ETHStrategy-001,ETHUSDT-PERP.BINANCE,BINANCE-2-004,ETHUSDT-PERP.BINANCE-SharedAccountV44ETHStrategy-001,BINANCE-001,T-cb794b60a63ec41b-165384,MARKET,BUY,589.380,GTC,False,False,589.380,TAKER,2224.149192371645,0.0,['983.15178825 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240125-085259-001-001-2,"['O-20240125-085259-001-001-5', 'O-20240125-085259-001-001-6']",,,,,['ENTRY'],8142f715-1eb6-48bd-8695-5b5c56004baa,2024-01-25 08:52:59.999000+00:00,2024-01-25 08:53:59.999000+00:00,,,,,,,
O-20240125-085259-001-001-5,BACKTESTER-001,SharedAccountV44ETHStrategy-001,ETHUSDT-PERP.BINANCE,BINANCE-2-005,ETHUSDT-PERP.BINANCE-SharedAccountV44ETHStrategy-001,BINANCE-001,T-83bb1b204ae5b582-165469,STOP_MARKET,SELL,589.380,GTC,True,False,589.380,TAKER,2223.4932698768193,0.016730123180877854,['982.86184755 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240125-085259-001-001-2,['O-20240125-085259-001-001-6'],O-20240125-085259-001-001-4,,,,['STOP_LOSS'],ddbd95ea-3047-4ebb-9a53-055a67cd87a6,2024-01-25 08:52:59.999000+00:00,2024-01-25 09:16:59.999000+00:00,2223.51,DEFAULT,,,,,
O-20240127-162759-001-001-7,BACKTESTER-001,SharedAccountV44ETHStrategy-001,ETHUSDT-PERP.BINANCE,BINANCE-2-007,ETHUSDT-PERP.BINANCE-SharedAccountV44ETHStrategy-001,BINANCE-001,T-01a27d6a0d1a522f-177404,MARKET,BUY,492.001,GTC,False,False,492.001,TAKER,2271.408562076093,0.0,['838.15146296 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240127-162759-001-001-3,"['O-20240127-162759-001-001-8', 'O-20240127-162759-001-001-9']",,,,,['ENTRY'],0dd22abe-0065-4aed-ad47-f693e76923cc,2024-01-27 16:27:59.999000+00:00,2024-01-27 16:28:59.999000+00:00,,,,,,,
O-20240127-162759-001-001-8,BACKTESTER-001,SharedAccountV44ETHStrategy-001,ETHUSDT-PERP.BINANCE,BINANCE-2-008,ETHUSDT-PERP.BINANCE-SharedAccountV44ETHStrategy-001,BINANCE-001,T-88aa0321ba24cf00-177417,STOP_MARKET,SELL,492.001,GTC,True,False,492.001,TAKER,2269.982476905535,0.017523094465104805,['837.62523647 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240127-162759-001-001-3,['O-20240127-162759-001-001-9'],O-20240127-162759-001-001-7,,,,['STOP_LOSS'],8d8d762f-f883-4322-8cb6-a69b8032491d,2024-01-27 16:27:59.999000+00:00,2024-01-27 16:31:59.999000+00:00,2270.00,DEFAULT,,,,,
O-20240128-134659-001-001-10,BACKTESTER-001,SharedAccountV44ETHStrategy-001,ETHUSDT-PERP.BINANCE,BINANCE-2-010,ETHUSDT-PERP.BINANCE-SharedAccountV44ETHStrategy-001,BINANCE-001,T-2f5dc90542ca9d48-181911,MARKET,BUY,492.222,GTC,False,False,492.222,TAKER,2280.0158080297106,0.0,['841.70545580 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240128-134659-001-001-4,"['O-20240128-134659-001-001-11', 'O-20240128-134659-001-001-12']",,,,,['ENTRY'],33229384-b772-4152-a9f3-a5512e38fb46,2024-01-28 13:46:59.999000+00:00,2024-01-28 13:47:59.999000+00:00,,,,,,,
O-20240128-134659-001-001-11,BACKTESTER-001,SharedAccountV44ETHStrategy-001,ETHUSDT-PERP.BINANCE,BINANCE-2-011,ETHUSDT-PERP.BINANCE-SharedAccountV44ETHStrategy-001,BINANCE-001,T-6d0b159d2c14b499-181930,STOP_MARKET,SELL,492.222,GTC,True,False,492.222,TAKER,2278.7553929121414,0.014607087858621526,['841.24015276 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240128-134659-001-001-4,['O-20240128-134659-001-001-12'],O-20240128-134659-001-001-10,,,,['STOP_LOSS'],570c6eb8-234a-435b-bfa4-93588b4e2a19,2024-01-28 13:46:59.999000+00:00,2024-01-28 13:51:59.999000+00:00,2278.77,DEFAULT,,,,,
