,total,locked,free,currency,account_id,account_type,margins,reported,info,base_currency
2023-10-14 23:25:10+00:00,100000.00000000,0.00000000,100000.00000000,USDT,BINANCE-001,MARGIN,[],True,{},USDT
2023-10-15 13:29:00.000000001+00:00,99420.92718112,3860.48545920,95560.44172192,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '3860.48545920', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2023-10-15 13:29:00.000000001+00:00,99420.92718112,3860.48545920,95560.44172192,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '3860.48545920', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2023-10-15 13:29:00.000000001+00:00,99420.92718112,3860.48545920,95560.44172192,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '3860.48545920', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2023-10-15 13:29:00.000000001+00:00,99420.92718112,3860.48545920,95560.44172192,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '3860.48545920', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2023-10-15 13:29:00.000000001+00:00,99420.92718112,3860.48545920,95560.44172192,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '3860.48545920', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2023-10-15 13:29:10+00:00,98924.35423248,0.00000000,98924.35423248,USDT,BINANCE-001,MARGIN,[],False,{},USDT
2023-10-15 17:22:30.000000001+00:00,98093.45110824,5539.35416160,92554.09694664,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '5539.35416160', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2023-10-15 17:22:30.000000001+00:00,98093.45110824,5539.35416160,92554.09694664,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '5539.35416160', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2023-10-15 17:22:30.000000001+00:00,98093.45110824,5539.35416160,92554.09694664,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '5539.35416160', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
