trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,price,time_in_force,expire_time_ns,filled_qty,liquidity_side,avg_px,slippage,commissions,status,is_post_only,is_reduce_only,is_quote_quantity,display_qty,emulation_trigger,trigger_instrument_id,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-001,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-44a9b68f09347dae-16794,LIMIT,SELL,1044.7,192.232,GTD,1.711765020000001e+18,1044.7,MAKER,192.231,0.0010000000000047748,['80.32949028 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20240330-020500-001-000-1,"['O-20240330-020500-001-000-2', 'O-20240330-020500-001-000-3']",,,,,['ENTRY'],d2708dbd-1e14-4d5e-bcd6-ae47987ecf63,2024-03-30 02:05:00+00:00,2024-03-30 02:06:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-002,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-11e0f5b2cbc1977d-17293,STOP_MARKET,BUY,1044.7,,GTC,,1044.7,TAKER,194.872,0.0010000000000047748,['162.86622272 USDT'],FILLED,,True,False,,NO_TRIGGER,,OUO,OL-20240330-020500-001-000-1,['O-20240330-020500-001-000-3'],O-20240330-020500-001-000-1,,,,['STOP_LOSS'],d523274d-7a91-4ef6-9954-ee610b470ec4,2024-03-30 02:05:00+00:00,2024-03-30 04:22:00+00:00,194.871,DEFAULT
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-001,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-962806f5e81d9eb3-17600,LIMIT,SELL,1371088,0.6282,GTD,1.711804080000001e+18,1371088,MAKER,0.6281944931324612,5.506867538751514e-06,['344.52397248 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20240330-125600-001-000-2,"['O-20240330-125600-001-000-5', 'O-20240330-125600-001-000-6']",,,,,['ENTRY'],bb18a95b-b428-4548-8ef4-467ce9cbf60d,2024-03-30 12:56:00+00:00,2024-03-30 12:57:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-002,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-b208a3ea87e29db8-17913,STOP_MARKET,BUY,1371088,,GTC,,1371088,TAKER,0.6296837216867189,0.00018372168671898503,['690.68143568 USDT'],FILLED,,True,False,,NO_TRIGGER,,OUO,OL-20240330-125600-001-000-2,['O-20240330-125600-001-000-6'],O-20240330-125600-001-000-4,,,,['STOP_LOSS'],6c80e30b-3576-4c7d-87ab-4f619cb4fa3b,2024-03-30 12:56:00+00:00,2024-03-30 14:32:00+00:00,0.6295,DEFAULT
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-007,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-cbe8c7e91cede328-27468,LIMIT,SELL,1196.4,202.670,GTD,1.711936740000001e+18,1196.4,MAKER,202.669,0.0009999999999763531,['96.98927664 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20240401-014700-001-000-4,"['O-20240401-014700-001-000-11', 'O-20240401-014700-001-000-12']",,,,,['ENTRY'],0b364af2-2a92-4571-9dcd-12376a21b771,2024-04-01 01:47:00+00:00,2024-04-01 01:49:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-009,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-f6deaaa036790be1-28364,LIMIT,BUY,1196.4,198.702,GTC,,1196.4,MAKER,198.703,0.0010000000000047748,['95.09130768 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20240401-014700-001-000-4,['O-20240401-014700-001-000-11'],O-20240401-014700-001-000-10,,,,['TAKE_PROFIT'],8fbb0778-68c0-49be-9e38-7c90c38ef74d,2024-04-01 01:47:00+00:00,2024-04-01 05:47:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-b7983632c4643e4c-32891,LIMIT,SELL,6.887,66813.4,GTD,1.712042460000001e+18,6.887,MAKER,66813.3,0.10000000000582077,['184.05727884 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20240402-070900-001-000-5,"['O-20240402-070900-001-000-14', 'O-20240402-070900-001-000-15']",,,,,['ENTRY'],f06c822a-5283-45ec-a09a-683a62e8420f,2024-04-02 07:09:00+00:00,2024-04-02 07:10:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-003,BTCUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-c001469eb13f55cb-33314,LIMIT,BUY,6.887,66150.0,GTC,,6.887,MAKER,66150.09999999999,0.09999999999126885,['182.23029548 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20240402-070900-001-000-5,['O-20240402-070900-001-000-14'],O-20240402-070900-001-000-13,,,,['TAKE_PROFIT'],39c82319-234b-4811-afdb-21d396d34b19,2024-04-02 07:09:00+00:00,2024-04-02 09:04:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-010,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-4276050834c7f251-35340,LIMIT,BUY,910.1,180.741,GTD,1.712061060000001e+18,910.1,MAKER,180.742,0.0009999999999763531,['65.79731768 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20240402-121900-001-000-6,"['O-20240402-121900-001-000-17', 'O-20240402-121900-001-000-18']",,,,,['ENTRY'],0c29f596-a466-47a5-9911-ec66bd443f88,2024-04-02 12:19:00+00:00,2024-04-02 12:20:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-011,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-6755fbdb1e3bc678-35589,STOP_MARKET,SELL,910.1,,GTC,,910.1,TAKER,177.57,0.0010000000000047748,['129.28516560 USDT'],FILLED,,True,False,,NO_TRIGGER,,OUO,OL-20240402-121900-001-000-6,['O-20240402-121900-001-000-18'],O-20240402-121900-001-000-16,,,,['STOP_LOSS'],ef7243b0-2a1e-4dd3-90fc-6ca2cb3c87dd,2024-04-02 12:19:00+00:00,2024-04-02 13:25:00+00:00,177.571,DEFAULT
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-013,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-2665f5d9d9479aec-41394,LIMIT,SELL,1774.5,189.925,GTD,1.712156040000001e+18,1774.5,MAKER,189.924,0.0010000000000047748,['134.80805520 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20240403-144200-001-000-7,"['O-20240403-144200-001-000-20', 'O-20240403-144200-001-000-21']",,,,,['ENTRY'],437baf7d-c60b-41d1-9379-8eab8246d81f,2024-04-03 14:42:00+00:00,2024-04-03 14:46:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-015,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-d8238118bc8b5b1f-42223,LIMIT,BUY,1774.5,186.000,GTC,,1774.5,MAKER,186.001,0.0010000000000047748,['132.02350980 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20240403-144200-001-000-7,['O-20240403-144200-001-000-20'],O-20240403-144200-001-000-19,,,,['TAKE_PROFIT'],358f0747-ba81-4a52-ba0c-c3f8101b8926,2024-04-03 14:42:00+00:00,2024-04-03 18:23:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-004,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-0582866f61d1c0d3-39933,LIMIT,SELL,1202189,0.5770,GTD,1.712195400000001e+18,184848,MAKER,0.5769,9.999999999998899e-05,['42.65552448 USDT'],EXPIRED,True,False,False,,NO_TRIGGER,,OTO,OL-20240404-013800-001-000-8,"['O-20240404-013800-001-000-23', 'O-20240404-013800-001-000-24']",,,,,['ENTRY'],007bff82-334f-4673-80d6-28f6378c71ae,2024-04-04 01:38:00+00:00,2024-04-04 01:51:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-007,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-9edc97c43eb4f0b0-39967,MARKET,BUY,184848,,GTC,,184848,TAKER,0.5735,0.0,['84.80826240 USDT'],FILLED,,True,False,,NO_TRIGGER,,NO_CONTINGENCY,,,,,,,,a32b5d37-593b-4a48-95dc-9d6f2c9134b4,2024-04-04 01:51:00+00:00,2024-04-04 01:51:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-016,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-68677310652feb43-45421,LIMIT,BUY,2783.5,185.911,GTD,1.712220060000001e+18,2783.5,MAKER,185.91175983474042,0.0007598347404211836,['206.99415340 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20240404-082900-001-000-9,"['O-20240404-082900-001-000-27', 'O-20240404-082900-001-000-28']",,,,,['ENTRY'],19367f13-67de-414e-ba64-1a7ace942ef2,2024-04-04 08:29:00+00:00,2024-04-04 08:33:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-017,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-0ca33f9ddc0f8801-45595,STOP_MARKET,SELL,2783.5,,GTC,,2783.5,TAKER,184.981,0.0010000000000047748,['411.91569080 USDT'],FILLED,,True,False,,NO_TRIGGER,,OUO,OL-20240404-082900-001-000-9,['O-20240404-082900-001-000-28'],O-20240404-082900-001-000-26,,,,['STOP_LOSS'],7320f4d0-e1c3-4441-9da4-d96027d669fa,2024-04-04 08:29:00+00:00,2024-04-04 09:18:00+00:00,184.982,DEFAULT
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-019,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-ffd714882600beb6-51507,LIMIT,BUY,1197.3,172.069,GTD,1.712316180000001e+18,1197.3,MAKER,172.07,0.0010000000000047748,['82.40776440 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20240405-111100-001-000-10,"['O-20240405-111100-001-000-30', 'O-20240405-111100-001-000-31']",,,,,['ENTRY'],5ab187f4-625c-409d-a094-570f5e84df0a,2024-04-05 11:11:00+00:00,2024-04-05 11:14:00+00:00,,
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-020,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-6458662d589daed6-51678,STOP_MARKET,SELL,1197.3,,GTC,,1197.3,TAKER,169.677,0.0010000000000047748,['162.52341768 USDT'],FILLED,,True,False,,NO_TRIGGER,,OUO,OL-20240405-111100-001-000-10,['O-20240405-111100-001-000-31'],O-20240405-111100-001-000-29,,,,['STOP_LOSS'],d46a914e-0828-493d-9a88-c4e627d3e160,2024-04-05 11:11:00+00:00,2024-04-05 11:58:00+00:00,169.678,DEFAULT
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-001,ETHUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-6e4f7b7d63baf999-50583,LIMIT,SELL,178.205,3240.50,GTD,1.712319300000001e+18,178.205,MAKER,3240.49,0.010000000000218279,['230.98860818 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20240405-120300-001-000-11,"['O-20240405-120300-001-000-33', 'O-20240405-120300-001-000-34']",,,,,['ENTRY'],52d7679e-39fd-4951-a960-1fcd882b7863,2024-04-05 12:03:00+00:00,2024-04-05 12:11:00+00:00,,
