run_id,variant,segment,start_ns,end_ns,calendar_days,starting_nav,ending_nav,total_return,daily_geometric_return,trades,wins,losses,win_rate,profit_factor,expectancy_r,max_drawdown,maximum_consecutive_losses,largest_profit_share,reversal_trades,continuation_trades,rejected_orders,time_exits,missing_feature_bars,open_position_at_stop,native_account_final,native_expected_final,accounting_error,implementation_status
baseline:development-2023,baseline,development-2023,1672531200000000000,1704067200000000000,365.0,100000.0,7510.886927249963,-0.9248911307275004,-0.007067554826538425,128,18,110,0.140625,0.22142374876911708,-0.656965917199454,0.932474668123428,29,0.17785551045947356,15,113,0,3,0,False,65458.729918490004,65458.72991849,7.275957614183426e-12,OK
no-depth:development-2023,no-depth,development-2023,1672531200000000000,1704067200000000000,365.0,100000.0,4.093962799992279,-0.9999590603720001,-0.02730098426605443,510,67,443,0.13137254901960785,0.25725678682648684,-0.6623404644440692,0.9999590603720001,28,0.11930361535963806,36,474,0,22,0,False,70877.45336364,70877.45336364,0.0,OK
no-flow:development-2023,no-flow,development-2023,1672531200000000000,1704067200000000000,365.0,100000.0,266.9688865250021,-0.99733031113475,-0.016103972138952094,316,46,270,0.14556962025316456,0.24743019567831506,-0.605737899521926,0.9974523282547499,41,0.2096162164206064,39,277,0,2,0,False,67294.43206977,67294.43206977,0.0,OK
no-replenishment:development-2023,no-replenishment,development-2023,1672531200000000000,1704067200000000000,365.0,100000.0,5522.530197649997,-0.9447746980235,-0.007903761526391606,153,24,129,0.1568627450980392,0.3037320338037685,-0.6134044115073531,0.948060428474364,21,0.12052722282565125,50,103,0,6,0,False,70721.7070631,70721.7070631,0.0,OK
