run_id,scenario_id,branch,side,signal_observed_ns,opened_ns,closed_ns,entry_reference,stop_price,target_price,planned_loss,gross_realized_pnl,native_net_realized_pnl,native_commissions,extra_composite_cost,net_pnl,realized_r,nav_before,nav_after,net_reward_to_risk_at_signal,reason_code
baseline:development-2023,DEPTH-1678393800000000000-5426,CONTINUATION,SELL,1678394160000000000,1678394160000000000,1678394520000000000,20684.4,20705.2435,20541.6,2153.77676126375,5927.628000000001,5602.54193688,325.08606312,958.3823818799999,4644.159555,2.1562864074524573,71793.91701632498,76438.07657132499,2.156286407452553,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1678394580000000000-5427,CONTINUATION,SELL,1678394820000000000,1678394820000000000,1678395120000000000,20454.1,20528.7705,20292.1,2293.03808064275,-1625.0238000000002,-1785.5013611900001,160.47756119000002,508.17894376000004,-2293.6803049500004,-1.0002800757269021,76438.07657132499,74144.39626637498,1.2469716041952972,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1678413300000000000-5446,CONTINUATION,BUY,1678413480000000000,1678413480000000000,1678413600000000000,20095.1,20084.7675,20220.4,2224.33114275375,-566.1498,-963.6849090100001,397.53510901000004,1258.86117854,-2222.5460875500003,-0.9991974867548093,74144.39626637498,71921.85017882499,2.3491346993333213,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1678580040000000000-5619,CONTINUATION,SELL,1678580400000000000,1678580400000000000,1678580460000000000,20368.0,20382.474,20229.0,2157.625673294,-695.7646999999998,-1047.1739939499998,351.40929395,1112.796097525,-2159.970091475,-1.0010865731762548,71921.85017882499,69761.88008734999,2.4102981612471592,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1678608240000000000-5647,CONTINUATION,BUY,1678608540000000000,1678608540000000000,1678608600000000000,20347.9,20342.033000000003,20424.600000000002,2092.8335496198274,-340.06239999999997,-761.34922365,421.28682365000003,1334.07494155,-2095.4241652,-1.0012378507505497,69761.88008734999,67666.45592214998,1.2675916584392701,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1678669800000000000-5707,CONTINUATION,SELL,1678669980000000000,1678669980000000000,1678670160000000000,22311.3,22327.338,22046.800000000003,2029.9485336075,-655.9200000000001,-985.3126932600001,329.39269326,1043.0768619899998,-2028.3895552499998,-0.9992320108950105,67666.45592214998,65638.06636689998,4.669740198303784,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1678796880000000000-5841,REVERSAL,BUY,1678796940000000000,1678796940000000000,1678797000000000000,24683.3,24660.4375,24794.8,1969.13426978125,-753.1809999999999,-1045.30557274,292.12457273999996,925.06114701,-1970.36671975,-1.0006258841703501,65638.06636689998,63667.69964714997,1.2425429823644458,AGGRESSION_ABSORBED_BY_OPPOSING_DEPTH_REPLENISHMENT
baseline:development-2023,DEPTH-1678830120000000000-5877,CONTINUATION,BUY,1678830300000000000,1678830300000000000,1678830720000000000,24498.1,24421.394,24865.4,1909.9224360815,-1291.8581000000001,-1440.1693049300002,148.31120493,469.652148945,-1909.8214538750003,-0.9999471275877009,63667.69964714997,61757.87819327497,2.9126113825534192,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1678887120000000000-5936,CONTINUATION,SELL,1678887480000000000,1678887480000000000,1678887780000000000,24919.3,24967.38,24760.0,1852.6768667,-1042.327,-1236.91506202,194.58806202,616.1955297300001,-1853.1105917500001,-1.000234107230352,61757.87819327497,59904.76760152497,1.4274578715178439,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1678973940000000000-6022,REVERSAL,SELL,1678974060000000000,1678974060000000000,1678974840000000000,24756.6,24787.305999999997,24638.05,1797.1047170894205,-812.9667,-1049.12166286,236.15496286,747.824049065,-1796.945711925,-0.9999115214806858,59904.76760152497,58107.82188959997,1.2009916475585356,AGGRESSION_ABSORBED_BY_OPPOSING_DEPTH_REPLENISHMENT
baseline:development-2023,DEPTH-1678979040000000000-6028,CONTINUATION,SELL,1678979280000000000,1678979280000000000,1678979340000000000,24813.1,24842.637,24647.0,1743.193866986,-770.068,-1003.3862307,233.31823070000002,738.8410639,-1742.2272946,-0.9994455164142636,58107.82188959997,56365.594594999966,1.9318244665594582,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1679394540000000000-6388,CONTINUATION,BUY,1679394660000000000,1679394660000000000,1679394780000000000,28045.8,28024.3275,28174.300000000003,1690.91099534625,-572.287,-840.93230592,268.64530592,850.7101354299998,-1691.64244135,-1.0004325751064147,56365.594594999966,54673.95215364997,1.3590680053384623,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1679667240000000000-6663,CONTINUATION,BUY,1679667420000000000,1679667420000000000,1679667780000000000,28090.4,27993.177,28332.000000000004,1640.08891438125,-1144.53,-1263.3991902,118.86919019999999,376.41910229999996,-1639.8182925,-0.999834995603667,54673.95215364997,53034.13386114997,1.4307515034239915,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1679673480000000000-6670,CONTINUATION,BUY,1679673660000000000,1679673660000000000,1679673780000000000,28009.0,27993.397,28122.0,1590.98690905725,-430.8563999999999,-709.2678514099999,278.41145141000004,881.63626279,-1590.9041142,-0.9999479600637953,53034.13386114997,51443.22974694997,1.23083063858168,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1679696040000000000-6693,CONTINUATION,BUY,1679696340000000000,1679696340000000000,1679696460000000000,27400.0,27379.194,27538.0,1543.2370117925,-518.648,-764.51348336,245.86548335999998,778.5740306399999,-1543.0875139999998,-0.9999031271338377,51443.22974694997,49900.14223294997,1.5639987306269392,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1679929560000000000-6932,CONTINUATION,SELL,1679929740000000000,1679929740000000000,1679930520000000000,26784.8,26920.672,26423.2,1496.932081792,-1154.8782,-1237.0282810200001,82.15008102,260.14192323,-1497.17020425,-1.0001590736553092,49900.14223294997,48402.972028699965,1.8262389090675224,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1680078300000000000-7083,CONTINUATION,BUY,1680078480000000000,1680078480000000000,1680078540000000000,28471.0,28439.1985,28868.5,1452.068482318125,-619.941,-819.64458282,199.70358282,632.39467893,-1452.0392617500002,-0.9999798765908904,48402.972028699965,46950.93276694996,4.759339810607366,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1680192840000000000-7204,CONTINUATION,SELL,1680193200000000000,1680193200000000000,1680193560000000000,28107.6,28151.1015,27947.800000000003,1408.4916673905,-714.9660000000001,-881.4062387800001,166.44023878000002,527.06075612,-1408.4669949,-0.9999824830412055,46950.93276694996,45542.46577204996,1.3741493322326308,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1680248400000000000-7263,CONTINUATION,SELL,1680248760000000000,1680248760000000000,1680249000000000000,27600.4,27670.2075,27419.6,1366.167134619375,-857.0741999999999,-979.2343855299999,122.16018553,386.84058752,-1366.07497305,-0.9999325400479636,45542.46577204996,44176.39079899996,1.2541293239918296,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1681077720000000000-8147,CONTINUATION,BUY,1681078020000000000,1681078020000000000,1681078080000000000,28509.6,28475.36,28649.5,1325.26564352,-588.7872,-765.3768768,176.5896768,559.2006432000001,-1324.57752,-0.9994807655934005,44176.39079899996,42851.81327899996,1.260486989131594,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1681243020000000000-8327,CONTINUATION,SELL,1681243260000000000,1681243260000000000,1681243740000000000,30074.1,30136.78,29850.3,1285.53870536,-747.4467,-876.646045,129.199345,409.1312591749999,-1285.777304175,-1.0001856022024114,42851.81327899996,41566.03597482496,1.6585659473418202,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1681397520000000000-8488,CONTINUATION,BUY,1681397820000000000,1681397820000000000,1681397880000000000,30463.0,30434.0865,30604.6,1246.93401208025,-483.15020000000004,-666.4041892,183.25398919999998,580.3042991499999,-1246.70848835,-0.999819137397757,41566.03597482496,40319.32748647496,1.284408542780954,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1681519500000000000-8621,CONTINUATION,SELL,1681519740000000000,1681519740000000000,1681524180000000000,30397.0,30415.487,30226.1,1209.56250863275,-349.1135,-555.68018375,206.56668374999998,654.127831875,-1209.8080156249998,-1.0002029717277923,40319.32748647496,39109.51947084996,1.9569389701079738,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1681675560000000000-8787,CONTINUATION,SELL,1681675860000000000,1681675860000000000,1681675920000000000,30259.4,30274.254999999997,30063.499999999996,1173.2298023786916,-290.11789999999996,-502.27520108,212.15730108,671.8314534450001,-1174.106654525,-1.000747383116701,39109.51947084996,37935.41281632496,2.500327305552283,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1681694280000000000-8808,CONTINUATION,BUY,1681694580000000000,1681694580000000000,1681696380000000000,29937.4,29897.54,30085.700000000004,1138.00723315,-535.8570000000001,-680.5018872600001,144.64488726,458.04214299000006,-1138.54403025,-1.0004716991987075,37935.41281632496,36796.86878607496,1.2188730307193036,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1681818960000000000-8943,CONTINUATION,BUY,1681819320000000000,1681819320000000000,1681819440000000000,30399.9,30356.299,30749.0,1103.901687715,-539.768,-675.15711608,135.38911608,428.73220092000014,-1103.8893170000001,-0.9999887936442733,36796.86878607496,35692.97946907496,3.40074710028806,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1681841040000000000-8968,CONTINUATION,SELL,1681841280000000000,1681841280000000000,1681841580000000000,29981.3,30003.9775,29830.5,1070.75403337,-359.2047999999999,-530.0621296999999,170.85732969999998,541.0482106999999,-1071.1103403999998,-1.0003327627250476,35692.97946907496,34621.86912867496,1.5656375837537124,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1681902660000000000-9032,CONTINUATION,BUY,1681903020000000000,1681903020000000000,1681903260000000000,29279.3,29259.876500000002,29411.5,1038.6405988323422,-318.1794,-490.99765544999997,172.81825544999998,547.25780895,-1038.2554644,-0.9996291937434612,34621.86912867496,33583.61366427496,1.3924656358763123,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1681960680000000000-9094,CONTINUATION,BUY,1681960920000000000,1681960920000000000,1681961280000000000,28817.0,28803.379,29095.399999999998,1007.4799746155,-241.07360000000006,-424.92185787000005,183.84825787,582.1861499299999,-1007.1080078,-0.999630794829801,33583.61366427496,32576.50565647496,4.134079190794412,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1681994400000000000-9131,CONTINUATION,BUY,1681994580000000000,1681994580000000000,1681996740000000000,28834.3,28769.0105,29247.6,977.187289755125,-588.1571,-681.54702616,93.38992616,295.734766165,-977.281792325,-1.0000967087587669,32576.50565647496,31599.22386414996,3.4079806194159104,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1682079480000000000-9226,CONTINUATION,BUY,1682079840000000000,1682079840000000000,1682083980000000000,28132.5,28104.987999999998,28261.199999999997,947.9249578320272,1750.5774,1604.81714382,145.76025618,429.54007437,1175.27706945,1.2398418880519229,31599.22386414996,32774.500933599964,1.2398418880518733,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1682490180000000000-9677,CONTINUATION,SELL,1682490540000000000,1682490540000000000,1682491680000000000,28365.0,28375.7955,28157.800000000003,983.207359702125,-199.0332,-387.25491658,188.22171658,596.03543582,-983.2903524,-1.0000844101674544,32774.500933599964,31791.210581199965,3.089119257630565,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1682537580000000000-9731,CONTINUATION,SELL,1682537700000000000,1682537700000000000,1682538000000000000,28832.0,29029.4495,28443.0,953.507679427875,1540.051,1496.98357276,43.06742724,126.99636651,1369.98720625,1.4367867567380492,31791.210581199965,33161.197787449964,1.4367867567380561,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1682538480000000000-9733,CONTINUATION,SELL,1682538840000000000,1682538840000000000,1682538900000000000,28070.9,28171.4375,27164.5,994.75319428125,-700.485,-771.04658958,70.56158958,223.44503367,-994.49162325,-0.9997370493176059,33161.197787449964,32166.706164199964,6.060664073419914,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1682541720000000000-9736,CONTINUATION,BUY,1682541900000000000,1682541900000000000,1682542020000000000,28082.5,27970.1955,28470.2,964.9588231995,-702.0996,-765.1790664700001,63.07946647,199.75164383,-964.9307103000001,-0.9999708662185122,32166.706164199964,31201.775453899965,2.2371159657801507,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1682694480000000000-9895,CONTINUATION,SELL,1682694840000000000,1682694840000000000,1682695020000000000,28995.7,29025.006999999998,28820.6,935.9879813032243,-376.59290000000004,-510.82611028,134.23321027999998,425.071832545,-935.897942825,-0.9999038038094261,31201.775453899965,30265.877511074967,1.8090249617494925,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1682905800000000000-10122,REVERSAL,BUY,1682905860000000000,1682905860000000000,1682905920000000000,28628.0,28565.412999999997,28937.0,907.8840882682758,-538.7982,-627.40564688,88.60744688,280.59024847,-907.99589535,-1.00012315127357,30265.877511074967,29357.881615724968,2.520108638663477,AGGRESSION_ABSORBED_BY_OPPOSING_DEPTH_REPLENISHMENT
baseline:development-2023,DEPTH-1683122040000000000-10346,CONTINUATION,BUY,1683122400000000000,1683122400000000000,1683122460000000000,28359.1,28340.2545,28486.300000000003,880.721097822125,-269.7987999999999,-416.26355608999995,146.46475609,463.80506096,-880.06861705,-0.9992591516500076,29357.881615724968,28477.812998674966,1.3779685208531018,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1683338880000000000-10572,CONTINUATION,SELL,1683339120000000000,1683339120000000000,1683340440000000000,29471.2,29486.919,29353.0,854.29045958025,-223.77209999999997,-375.03146388,151.25936388000002,478.98798559499994,-854.0194494749999,-0.9996827658529825,28477.812998674966,27623.793549199967,1.2359831439166455,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1683524160000000000-10767,CONTINUATION,BUY,1683524340000000000,1683524340000000000,1683526140000000000,28205.1,28194.64,28334.2,828.698257135,-164.92350000000002,-324.38011583,159.45661583,504.945950095,-829.326065925,-1.0007575843011551,27623.793549199967,26794.467483274966,1.6432116267299246,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1684432260000000000-11722,CONTINUATION,SELL,1684432620000000000,1684432620000000000,1684434300000000000,26455.0,26606.983,26172.3,803.74783106475,-637.032,-677.06091156,40.02891156,126.75821993999998,-803.8191315,-1.0000887099566484,26794.467483274966,25990.648351774966,1.2682770638703986,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1684510500000000000-11806,CONTINUATION,SELL,1684510740000000000,1684510740000000000,1684511040000000000,26761.1,26857.292,26520.0,779.695518504,-549.8792,-605.04609939,55.16689939,174.69518141000003,-779.7412808,-1.0000586925215216,25990.648351774966,25210.907070974965,1.4745647461279725,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1685274240000000000-12609,CONTINUATION,SELL,1685274540000000000,1685274540000000000,1685274720000000000,27159.2,27171.254,26953.0,756.2807614815,-173.30830000000003,-313.37993527000003,140.07163527,443.56017835500006,-756.9401136250001,-1.0008718351399135,25210.907070974965,24453.966957349963,3.1365544918836767,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1685311980000000000-12649,CONTINUATION,BUY,1685312340000000000,1685312340000000000,1685318100000000000,28077.2,27984.4435,28294.300000000003,733.59647094525,80.5416,25.52049845,55.02110155,174.23348825000002,-148.71298980000003,-0.20271770065684902,24453.966957349963,24305.253967549965,1.2968681835725717,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1686372180000000000-13730,REVERSAL,BUY,1686372360000000000,1686372360000000000,1686373260000000000,25785.6,25694.204,26019.6,729.072823624,-512.5712,-564.53696931,51.96576931,164.55826949,-729.0952388000001,-1.0000307447696222,24305.253967549965,23576.158728749964,1.5010562639822418,AGGRESSION_ABSORBED_BY_OPPOSING_DEPTH_REPLENISHMENT
baseline:development-2023,DEPTH-1686417780000000000-13784,CONTINUATION,BUY,1686418080000000000,1686418080000000000,1686421380000000000,25829.0,25774.7655,26205.0,707.25303659125,-412.462,-483.14888524,70.68688524000001,223.84180326,-706.9906885,-0.9996290604950749,23576.158728749964,22869.168040249962,3.625825287876555,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1687288500000000000-14727,CONTINUATION,SELL,1687288740000000000,1687288740000000000,1687289100000000000,27856.3,27911.2835,27665.4,685.98990351075,-389.73,-460.86045844,71.13045844,225.24645176,-686.1069102,-1.0001705661973321,22869.168040249962,22183.061130049962,1.5417826413146143,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1687344420000000000-14787,REVERSAL,BUY,1687344780000000000,1687344780000000000,1687345080000000000,28867.5,28827.238999999998,29044.05,665.416344155516,-321.0298,-403.75707644,82.72727644,261.96970871,-665.7267851500001,-1.0004665364733085,22183.061130049962,21517.334344899962,1.5935958799911318,AGGRESSION_ABSORBED_BY_OPPOSING_DEPTH_REPLENISHMENT
baseline:development-2023,DEPTH-1687366080000000000-14814,CONTINUATION,SELL,1687366260000000000,1687366260000000000,1687367460000000000,30352.6,30454.497,30067.0,645.470164354,1249.7856,1199.56282563,50.222774369999996,148.07435283,1051.4884728,1.6290272283186809,21517.334344899962,22568.822817699962,1.6290272283186615,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1687367460000000000-14816,CONTINUATION,SELL,1687367700000000000,1687367700000000000,1687368060000000000,29974.4,30143.148,29611.4,677.005285726,-534.1042,-568.3639608999999,34.2597609,108.48924285,-676.8532037499999,-0.9997753607258221,22568.822817699962,21891.96961394996,1.4885725992808139,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
baseline:development-2023,DEPTH-1687401360000000000-14852,CONTINUATION,BUY,1687401480000000000,1687401480000000000,1687402140000000000,30294.7,30277.4535,30428.0,656.71509527975,1396.7174,1275.81546721,120.90193279,356.28740516000005,919.5280620499999,1.4001932781190234,21891.96961394996,22811.497675999963,1.4001932781189872,AGGRESSION_ACCEPTED_WITH_OPPOSING_DEPTH_DEPLETION
