run_id,scenario_id,ts_event_ns,client_order_id,order_side,last_price,last_quantity,native_commission,extra_cost_to_composite_model,composite_cost_rate
baseline:development-2023,DEPTH-1687288500000000000-14727,1687289100000000000,O-20230620-191900-09-000-195,1,27911.3,7.086,35.60030492,112.73429893000001,0.00075
baseline:development-2023,DEPTH-1687344420000000000-14787,1687344780000000000,O-20230621-105300-09-000-197,1,28867.5,7.966,41.3925309,131.07634785,0.00075
baseline:development-2023,DEPTH-1687344420000000000-14787,1687345080000000000,O-20230621-105300-09-000-198,2,28827.2,7.966,41.33474554,130.89336086000003,0.00075
baseline:development-2023,DEPTH-1687366080000000000-14814,1687366260000000000,O-20230621-165100-09-000-200,2,30352.6,4.376,23.90813597,75.70909723000001,0.00075
baseline:development-2023,DEPTH-1687366080000000000-14814,1687367460000000000,O-20230621-165100-09-000-202,1,30067.0,4.376,26.3146384,72.36525560000001,0.00075
baseline:development-2023,DEPTH-1687367460000000000-14816,1687367700000000000,O-20230621-171500-09-000-203,2,29974.4,3.166,17.08181107,54.09240173,0.00075
baseline:development-2023,DEPTH-1687367460000000000-14816,1687368060000000000,O-20230621-171500-09-000-204,1,30143.100000000002,3.166,17.17794983,54.39684112,0.00075
baseline:development-2023,DEPTH-1687401360000000000-14852,1687401480000000000,O-20230622-023800-09-000-206,1,30294.700000000004,10.478,57.13701599,180.93388396000006,0.00075
baseline:development-2023,DEPTH-1687401360000000000-14852,1687402140000000000,O-20230622-023800-09-000-208,2,30428.0,10.478,63.7649168,175.3535212,0.00075
baseline:development-2023,DEPTH-1688100720000000000-15616,1688100960000000000,O-20230630-045600-09-000-209,2,31194.899999999998,4.612,25.89675818,82.00640092,0.00075
baseline:development-2023,DEPTH-1688100720000000000-15616,1688101200000000000,O-20230630-045600-09-000-211,1,30969.2,4.612,28.56599008,78.55647272,0.00075
baseline:development-2023,DEPTH-1688500320000000000-16035,1688500500000000000,O-20230704-195500-09-000-212,1,30758.0,10.878,60.22539432,190.71374867999998,0.00075
baseline:development-2023,DEPTH-1688500320000000000-16035,1688500560000000000,O-20230704-195500-09-000-213,2,30738.899999999998,10.878,60.18799576,190.59531989,0.00075
baseline:development-2023,DEPTH-1689297180000000000-16877,1689297300000000000,O-20230714-011500-09-000-215,2,31360.0,11.465,64.717632,204.939168,0.00075
baseline:development-2023,DEPTH-1689297180000000000-16877,1689297420000000000,O-20230714-011500-09-000-216,1,31372.899999999998,11.465,64.74425373,205.02347014499998,0.00075
baseline:development-2023,DEPTH-1689342660000000000-16928,1689342840000000000,O-20230714-135400-09-000-218,1,31267.900000000005,7.906,44.49672313,140.90628992000003,0.00075
baseline:development-2023,DEPTH-1689342660000000000-16928,1689343260000000000,O-20230714-135400-09-000-219,2,31230.4,7.906,44.44335763,140.73729917000003,0.00075
baseline:development-2023,DEPTH-1689630840000000000-17234,1689631020000000000,O-20230717-215700-09-000-221,1,30253.0,7.047,38.37472038,121.51994787,0.00075
baseline:development-2023,DEPTH-1689630840000000000-17234,1689631500000000000,O-20230717-215700-09-000-222,2,30206.499999999996,7.047,38.31573699,121.33316713499997,0.00075
baseline:development-2023,DEPTH-1689775800000000000-17392,1689775980000000000,O-20230719-141300-09-000-224,2,29867.0,6.453,34.69171518,109.85709807,0.00075
baseline:development-2023,DEPTH-1689775800000000000-17392,1689776340000000000,O-20230719-141300-09-000-225,1,29919.4,6.453,34.75257988,110.04983627000001,0.00075
baseline:development-2023,DEPTH-1690141800000000000-17796,1690142100000000000,O-20230723-195500-09-000-227,2,30047.8,9.553,51.66839401,163.61658104,0.00075
baseline:development-2023,DEPTH-1690141800000000000-17796,1690142160000000000,O-20230723-195500-09-000-228,1,30066.499999999996,9.553,51.70054941,163.718406465,0.00075
baseline:development-2023,DEPTH-1690194000000000000-17854,1690194120000000000,O-20230724-102200-09-000-230,1,29345.9,10.818,57.14351032,180.95444933,0.00075
baseline:development-2023,DEPTH-1690194000000000000-17854,1690194180000000000,O-20230724-102200-09-000-231,2,29335.3,10.818,57.12286957,180.88908698,0.00075
baseline:development-2023,DEPTH-1690766040000000000-18482,1690766220000000000,O-20230731-011700-09-000-233,2,29388.6,10.05,53.1639774,168.3525951,0.00075
baseline:development-2023,DEPTH-1690766040000000000-18482,1690766280000000000,O-20230731-011700-09-000-234,1,29401.5,10.05,53.1873135,168.42649275,0.00075
baseline:development-2023,DEPTH-1692373320000000000-20312,1692373620000000000,O-20230818-154700-09-000-236,2,26043.7,8.485,39.77654301,125.95905286499999,0.00075
baseline:development-2023,DEPTH-1692373320000000000-20312,1692374700000000000,O-20230818-154700-09-000-237,1,26070.1,8.485,39.81686373,126.08673514499998,0.00075
baseline:development-2023,DEPTH-1693353060000000000-21382,1693353240000000000,O-20230829-235400-09-000-239,1,27701.7,10.921,54.45544783,172.442251445,0.00075
baseline:development-2023,DEPTH-1693353060000000000-21382,1693353300000000000,O-20230829-235500-09-000-242,2,27705.1,10.921,54.46213148,172.46341634499998,0.00075
baseline:development-2023,DEPTH-1693500420000000000-21533,1693500600000000000,O-20230831-165000-09-000-243,2,26381.4,4.47,21.22647444,67.21716905999999,0.00075
baseline:development-2023,DEPTH-1693500420000000000-21533,1693501260000000000,O-20230831-165000-09-000-245,1,26196.7,4.47,23.4198498,64.40458695,0.00075
baseline:development-2023,DEPTH-1694106600000000000-22195,1694106840000000000,O-20230907-171400-09-000-246,2,25801.9,10.308,47.87387734,151.60061156,0.00075
baseline:development-2023,DEPTH-1694106600000000000-22195,1694106900000000000,O-20230907-171400-09-000-247,1,25816.2,10.308,47.90041013,151.68463207,0.00075
baseline:development-2023,DEPTH-1694121420000000000-22214,1694121540000000000,O-20230907-211900-09-000-249,2,26352.9,7.381,35.01193588,110.87113029500001,0.00075
baseline:development-2023,DEPTH-1694121420000000000-22214,1694121720000000000,O-20230907-211900-09-000-250,1,26385.1,7.381,35.05471616,111.006601165,0.00075
