symbol,side,ts,entry,stop,target,episode,scale,source,root_ts,entry_kind,predicted_value,rr,predicted_win,nav_before,quantity,planned_risk_pct,entry_ts,exit_ts,nav_after,net_r,hold_minutes
XRPUSDT,1,1754945100000000000,3.1613,3.134,3.2086,119,15.0,1754928900000000000,1754936100000000000,market,0.0012114665999398873,1.732600732600692,0.45476644207590927,10000.0,9107.6,2.999982333173514,1754945160000000000,1754947920000000000,9702.38968921,-0.9920343692999989,46.0
ETHUSDT,1,1755098580000000000,4647.7,4613.1,4704.54,139,15.0,1755092700000000000,1755095400000000000,market,0.003784592643379084,1.6427745664739755,0.5049388812328578,9702.38968921,7.034,2.999816065819431,1755098640000000000,1755102060000000000,10068.268236810001,1.2570049211927468,57.0
SOLUSDT,-1,1755182700000000000,196.37,198.97,193.5,149,5.0,1755177900000000000,1755179700000000000,market,0.001452725155890424,1.103846153846158,0.5513192965887392,10068.268236810001,104.16,2.9998959743554243,1755182760000000000,1755187620000000000,10348.13522333,0.9265644628497105,81.0
