symbol,side,ts,entry,stop,target,episode,scale,source,root_ts,entry_kind,rr,nav_before,quantity,planned_risk_pct,entry_ts,exit_ts,nav_after,net_r,hold_minutes
SOLUSDT,1,1783903380000000000,77.05,76.41,78.19,91,15.0,1783866600000000000,1783893300000000000,market,1.7812499999999993,10000.0,384.89,2.999929832978909,1783903440000000000,1783907760000000000,9695.59221164,-1.0146926278666684,72.0
SOLUSDT,-1,1783997340000000000,75.18,75.53,74.82,106,60.0,1783976400000000000,1783990800000000000,market,1.0285714285714842,9695.59221164,557.26,2.9999724251449305,1783997400000000000,1783998660000000000,9831.72507634,0.4680232065885489,21.0
BTCUSDT,1,1784022000000000000,62583.2,62458.200000000004,62780.0,111,15.0,1784013300000000000,1784015400000000000,market,1.5744000000001148,9831.72507634,1.31,2.9998007440993733,1784022060000000000,1784025900000000000,10043.152237510001,0.7168194781971653,64.0
BTCUSDT,1,1784067360000000000,64537.7,64390.3,64877.7,118,15.0,1784053800000000000,1784059800000000000,market,2.306648575305383,10043.152237510001,1.168,2.9986738260657,1784067420000000000,1784067660000000000,10345.16646941,1.00238857534527,4.0
BTCUSDT,-1,1784208360000000000,64161.799999999996,64245.7,63832.99999999999,142,15.0,1784198700000000000,1784203200000000000,market,3.918951132300664,10345.16646941,1.655,2.999066647213207,1784208420000000000,1784208660000000000,10057.37780781,-0.9272886439316785,4.0
SOLUSDT,1,1784252940000000000,75.18,74.86,75.71,149,15.0,1784025900000000000,1784248800000000000,market,1.656249999999921,10057.37780781,634.23,2.9999945246126534,1784253000000000000,1784255940000000000,9752.019780960001,-1.0120531503843697,49.0
SOLUSDT,1,1784262180000000000,74.82,74.67,75.43,151,60.0,1784019600000000000,1784256000000000000,market,4.066666666666989,9752.019780960001,937.62,2.999972480400117,1784262240000000000,1784266560000000000,9455.92853228,-1.0120681162484029,72.0
ETHUSDT,1,1784366640000000000,1843.02,1841.3,1848.67,163,15.0,1784352600000000000,1784356800000000000,market,3.2848837209302335,9455.92853228,58.806,2.9999629255418006,1784366700000000000,1784376420000000000,9674.24742336,0.7696014563234692,162.0
