symbol,side,ts,root_ts,source,scale,entry,stop,target,rr,root_low,root_high,entry_kind,pool,shift,delivery_minutes,flow,accepted_pools,rejected_pools,shift_ts,origin_ts,contact_ts,prior_plan_ts,aggressor_vwap,response_minutes,response_flow,relative_strength,market_direction,market_breadth,episode
BTCUSDT,1,1784022000000000000,1784015400000000000,1784013300000000000,15.0,62583.2,62458.200000000004,62780.0,1.5744000000001148,62552.3,62581.1,market,62525.1,62633.0,65,0.07946745410340261,0,1,1784018100000000000,1784017500000000000,1784021700000000000,1784019000000000000,62553.411438262374,6.0,0.002422538343619385,-0.08206371508945387,-0.9612857021306627,0.0,111
BTCUSDT,1,1784067360000000000,1784059800000000000,1784053800000000000,15.0,64537.7,64390.3,64877.7,2.306648575305383,64531.2,64538.6,market,64448.7,64687.9,100,0.12724216511117925,2,0,1784065200000000000,1784063100000000000,1784067060000000000,1784065500000000000,64532.555468988714,6.0,-0.3446101392302272,-0.11426822088263577,-0.5274402714466342,0.0,118
BTCUSDT,-1,1784208360000000000,1784203200000000000,1784198700000000000,15.0,64161.8,64245.7,63833.0,3.918951132300664,64099.9,64160.0,market,64241.3,64057.2,55,0.15969210424781521,1,1,1784205600000000000,1784205000000000000,1784208060000000000,1784206200000000000,64170.96708080629,6.0,-0.11891101962093376,0.5977121305951278,-1.7338195560490126,0.0,142
ETHUSDT,1,1784366640000000000,1784356800000000000,1784352600000000000,15.0,1843.02,1841.3,1848.67,3.2848837209302335,1844.3,1844.36,market,1842.25,1847.11,125,0.023809709151761727,0,0,1784363700000000000,1784363100000000000,1784366280000000000,1784364000000000000,1842.9965008128556,7.0,-0.1028708905147876,-0.10476139746196877,-1.409251143863004,0.0,163
ETHUSDT,-1,1784500680000000000,1784458200000000000,1784430000000000000,60.0,1867.12,1878.77,1850.95,1.3879828326180017,1871.34,1871.65,market,1876.91,1863.2,450,0.030913486345420793,0,1,1784484300000000000,1784482800000000000,1784498580000000000,1784484900000000000,1868.6190485813847,36.0,-0.08773580821433069,0.16613556849795552,1.01054557000121,1.0,180
SOLUSDT,1,1783903380000000000,1783893300000000000,1783866600000000000,15.0,77.05,76.41,78.19,1.7812499999999993,76.86,76.88,market,76.94,77.66,150,0.04055421497869416,2,0,1783901700000000000,1783900800000000000,1783903260000000000,1783902000000000000,76.96256143814435,3.0,0.02567500090264474,0.4041650204392102,-2.9995706345330553,0.0,91
SOLUSDT,-1,1783997340000000000,1783990800000000000,1783976400000000000,60.0,75.18,75.53,74.82,1.0285714285714842,75.23,75.24,market,75.31,74.97,105,0.07883769757861858,0,0,1783996200000000000,1783995000000000000,1783997220000000000,1783996800000000000,75.21369259022019,3.0,-0.18248714574703295,-0.047641786719130996,-1.5733470978222972,0.0,106
SOLUSDT,1,1784252940000000000,1784248800000000000,1784025900000000000,15.0,75.18,74.86,75.71,1.656249999999921,75.13,75.28,market,74.92,75.41,45,0.040420586897743416,0,0,1784249700000000000,1784248500000000000,1784252520000000000,1784251200000000000,75.16489009043099,8.0,-0.20563668765649656,-0.1927054818751881,-1.5461588149501595,0.0,149
SOLUSDT,1,1784262180000000000,1784256000000000000,1784019600000000000,60.0,74.82,74.67,75.43,4.066666666666989,74.79,74.86,market,74.8,75.24,65,0.022217932447902822,0,0,1784258400000000000,1784256900000000000,1784262000000000000,1784259600000000000,74.7763242389906,4.0,-0.06955299122580338,-0.014061615874223055,-1.2699860564376753,0.0,151
