symbol,side,ts,entry,stop,target,episode,scale,source,root_ts,entry_kind,rr,nav_before,quantity,planned_risk_pct,entry_ts,exit_ts,nav_after,net_r,hold_minutes
BTCUSDT,-1,1776208080000000000,74076.9,74339.5,73766.8,107,15.0,1776201300000000000,1776204000000000000,market,1.1808834729626214,10000.0,0.788,2.9987505863837955,1776208140000000000,1776211500000000000,9696.81406218,-1.010619792733336,56.0
SOLUSDT,-1,1776229500000000000,83.63,84.02,83.07,110,15.0,1776201300000000000,1776210300000000000,market,1.4358974358973873,9696.81406218,514.5,2.9999545516384556,1776229560000000000,1776231300000000000,9923.66438654,0.7798105058195448,29.0
SOLUSDT,1,1776267180000000000,83.66,83.13,84.47,116,15.0,1776256200000000000,1776260400000000000,market,1.5283018867924538,9923.66438654,438.94,2.999939748266918,1776267240000000000,1776269760000000000,10233.406556310001,1.040415978430039,42.0
ETHUSDT,1,1776315240000000000,2353.0,2343.26,2368.45,125,60.0,1776290400000000000,1776301800000000000,market,1.586242299794604,10233.406556310001,22.736,2.9999183943205714,1776315300000000000,1776326040000000000,9924.66244013,-1.005673964256563,179.0
XRPUSDT,1,1776327660000000000,1.4055,1.3994,1.4122,126,15.0,1776312900000000000,1776315000000000000,market,1.0983606557376941,9924.66244013,30361.8,2.999996255378427,1776327720000000000,1776330900000000000,10063.65091214,0.4668117525354676,53.0
BTCUSDT,-1,1776355800000000000,74709.90000000001,74981.2,73256.8,132,15.0,1776331800000000000,1776345600000000000,market,5.356063398451521,10063.65091214,0.782,2.9988150602612653,1776355860000000000,1776365640000000000,9790.38898878,-0.9051119576970431,163.0
BTCUSDT,-1,1776549480000000000,75753.6,75800.0,75551.0,161,15.0,1776540600000000000,1776545400000000000,market,4.366379310345501,9790.38898878,1.436,2.9992138813994753,1776549540000000000,1776552600000000000,9531.399245030001,-0.8817822732300917,51.0
