symbol,side,ts,root_ts,source,scale,entry,stop,target,rr,root_low,root_high,entry_kind,pool,shift,delivery_minutes,flow,accepted_pools,rejected_pools,shift_ts,origin_ts,contact_ts,prior_plan_ts,aggressor_vwap,response_minutes,response_flow,relative_strength,market_direction,market_breadth,episode
BTCUSDT,-1,1754787900000000000,1754771400000000000,1754766900000000000,15.0,116682.4,117000.1,116350.0,1.0462700661000377,116699.9,116746.9,market,116682.0,116458.1,70,-0.10841232587930194,0,0,1754775000000000000,1754773800000000000,1754787300000000000,1754775300000000000,116700.19470957888,11.0,-0.26198706004681327,-0.04963361438485103,-0.23024867621595507,0.25,90
ETHUSDT,1,1754792100000000000,1754779200000000000,1754775900000000000,15.0,4283.24,4238.73,4331.99,1.0952594922489274,4261.84,4268.02,market,4260.12,4325.24,145,0.004384707133105792,0,0,1754787300000000000,1754785800000000000,1754791980000000000,1754787600000000000,4277.58523223006,3.0,-0.4114548030863666,-1.1322385084357451,0.2447651339340895,0.5,92
ETHUSDT,1,1755122040000000000,1755110400000000000,1755108000000000000,15.0,4725.0,4687.8099999999995,4778.87,1.4485076633503402,4716.6,4717.61,market,4703.61,4748.0,170,-0.020108107529571373,0,0,1755119700000000000,1755118800000000000,1755121980000000000,1755120300000000000,4720.799887119988,2.0,0.045290793596416634,-0.41613440308687455,-0.7910456933949901,0.0,140
SOLUSDT,1,1754860020000000000,1754857800000000000,1754847000000000000,15.0,181.92,181.19,183.3,1.8904109589041689,181.32,181.69,market,181.26,183.07,35,0.2215922059062969,0,0,1754859300000000000,1754857500000000000,1754859840000000000,1754859600000000000,181.5725838057425,4.0,0.027417835562729698,0.5936502094513978,-2.5357189287264226,0.0,105
SOLUSDT,1,1755047820000000000,1755039300000000000,1755036900000000000,15.0,192.81,190.99,194.77,1.0769230769230853,192.05,192.08,market,191.31,193.29,120,0.020473959779021778,1,0,1755045600000000000,1755044700000000000,1755047640000000000,1755046200000000000,192.25310016124448,4.0,0.16717750688330546,0.931133142413174,-1.5374983442522163,0.0,129
XRPUSDT,-1,1755214980000000000,1755198600000000000,1755193500000000000,15.0,3.0803,3.0970000000000004,3.0278,3.143712574850172,3.0748,3.0751,market,3.0846,3.0414,155,0.06779223886311847,0,1,1755207300000000000,1755206400000000000,1755211800000000000,1755207600000000000,3.080857616109147,54.0,-0.049998481924564464,0.1959809507218585,0.35540068706228056,0.75,153
XRPUSDT,-1,1755307020000000000,1755298500000000000,1755288000000000000,60.0,3.0892,3.0966,3.0688,2.756756756756726,3.0927,3.0938,market,3.0932,3.0731,40,0.06633052647096915,0,0,1755300300000000000,1755298800000000000,1755306840000000000,1755300600000000000,3.0909914001630496,4.0,-0.23695771792560238,0.20485070972077202,-0.0651129319728404,0.5,166
