plan_id,ts,score,reason
SOLUSDT:60:ORIGIN:1724504400000000000:1:1724536860000000000,1724536860000000000,1.0,candidate
SOLUSDT:60:ORIGIN:1724504400000000000:1:1724536860000000000,1724536860000000000,1.0,selected
ETHUSDT:15:ORIGIN:1724588100000000000:-1:1724589420000000000,1724589420000000000,1.0,candidate
ETHUSDT:15:ORIGIN:1724588100000000000:-1:1724589420000000000,1724589420000000000,1.0,selected
ETHUSDT:15:ORIGIN:1724619600000000000:1:1724625180000000000,1724625180000000000,1.0,candidate
ETHUSDT:15:ORIGIN:1724619600000000000:1:1724625180000000000,1724625180000000000,1.0,selected
SOLUSDT:15:ORIGIN:1724664600000000000:1:1724676360000000000,1724676360000000000,1.0,candidate
SOLUSDT:15:ORIGIN:1724664600000000000:1:1724676360000000000,1724676360000000000,1.0,selected
SOLUSDT:15:ORIGIN:1724693400000000000:-1:1724695380000000000,1724695380000000000,1.0,candidate
SOLUSDT:15:ORIGIN:1724693400000000000:-1:1724695380000000000,1724695380000000000,1.0,selected
ETHUSDT:60:ORIGIN:1724727600000000000:1:1724740860000000000,1724740860000000000,1.0,candidate
ETHUSDT:60:ORIGIN:1724727600000000000:1:1724740860000000000,1724740860000000000,1.0,selected
BTCUSDT:15:ORIGIN:1724825700000000000:-1:1724835420000000000,1724835420000000000,1.0,candidate
BTCUSDT:15:ORIGIN:1724825700000000000:-1:1724835420000000000,1724835420000000000,1.0,selected
ETHUSDT:15:ORIGIN:1724826600000000000:-1:1724835840000000000,1724835840000000000,1.0,same_overlapping_causal_episode
SOLUSDT:240:ORIGIN:1724817600000000000:-1:1724838960000000000,1724838960000000000,1.0,same_overlapping_causal_episode
BTCUSDT:60:ORIGIN:1724850000000000000:-1:1724854500000000000,1724854500000000000,1.0,candidate
BTCUSDT:60:ORIGIN:1724850000000000000:-1:1724854500000000000,1724854500000000000,1.0,selected
ETHUSDT:15:ORIGIN:1724834700000000000:1:1724862360000000000,1724862360000000000,1.0,candidate
ETHUSDT:15:ORIGIN:1724870700000000000:1:1724872500000000000,1724872500000000000,1.0,candidate
ETHUSDT:15:ORIGIN:1724870700000000000:1:1724872500000000000,1724872500000000000,1.0,selected
SOLUSDT:15:ORIGIN:1724870700000000000:1:1724876820000000000,1724876820000000000,1.0,same_overlapping_causal_episode
SOLUSDT:15:ORIGIN:1724881500000000000:-1:1724887920000000000,1724887920000000000,1.0,candidate
SOLUSDT:15:ORIGIN:1724881500000000000:-1:1724887920000000000,1724887920000000000,1.0,selected
ETHUSDT:15:ORIGIN:1724943600000000000:1:1724949120000000000,1724949120000000000,1.0,candidate
ETHUSDT:15:ORIGIN:1724943600000000000:1:1724949120000000000,1724949120000000000,1.0,selected
BTCUSDT:15:ORIGIN:1724938200000000000:1:1724951100000000000,1724951100000000000,1.0,same_overlapping_causal_episode
BTCUSDT:15:ORIGIN:1724986800000000000:-1:1724991840000000000,1724991840000000000,1.0,candidate
BTCUSDT:15:ORIGIN:1724986800000000000:-1:1724991840000000000,1724991840000000000,1.0,selected
XRPUSDT:15:ORIGIN:1724988600000000000:-1:1724992200000000000,1724992200000000000,1.0,same_overlapping_causal_episode
ETHUSDT:15:ORIGIN:1724999400000000000:1:1725004620000000000,1725004620000000000,1.0,candidate
ETHUSDT:15:ORIGIN:1724999400000000000:1:1725004620000000000,1725004620000000000,1.0,selected
BTCUSDT:15:ORIGIN:1724997600000000000:1:1725029340000000000,1725029340000000000,1.0,same_overlapping_causal_episode
ETHUSDT:15:ORIGIN:1725026400000000000:-1:1725042900000000000,1725042900000000000,1.0,candidate
ETHUSDT:15:ORIGIN:1725026400000000000:-1:1725042900000000000,1725042900000000000,1.0,selected
