event_ts,entry_ts,exit_ts,symbol,route,direction,direction_value,short_prediction,long_prediction,conservative_prediction,prediction_threshold,confirmation_return,confirmation_body_fraction,confirmation_taker_pressure,entry_price,initial_stop,final_stop,exit_price,exit_reason,trailing_updates,holding_minutes,rank_score,gross_return,net_return
2025-02-02 13:30:00+00:00,2025-02-02 13:45:00+00:00,2025-02-02 15:05:00+00:00,XRPUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.005863927970868178,0.005673165030413218,0.005673165030413218,0.002202173203811283,0.007733812949640262,0.6534954407294914,0.1245531061948455,2.8015,2.7295075,2.7959125,2.7959125,TRAILING_STOP,2,80.0,0.005673165030413218,-0.001994467249687659,-0.003994467249687659
2025-02-02 14:00:00+00:00,2025-02-02 14:15:00+00:00,2025-02-02 15:05:00+00:00,XRPUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.004658793437744363,0.004346448738408545,0.004346448738408545,0.002202173203811283,0.005569350833628972,0.5880149812734196,0.057231029721359405,2.8347,2.7674570833333334,2.7959125,2.7959125,TRAILING_STOP,1,50.0,0.004346448738408545,-0.013683105796027828,-0.01568310579602783
2025-02-02 19:30:00+00:00,2025-02-02 19:45:00+00:00,2025-02-02 21:05:00+00:00,XRPUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.014513810762839648,0.013368110254597736,0.013368110254597736,0.002202173203811283,0.0284937382712267,0.9117647058823571,0.10089530596487295,2.6855,2.498453125,2.618278125,2.618278125,TRAILING_STOP,2,80.0,0.013368110254597736,-0.02503141873021797,-0.02703141873021797
2025-02-02 19:30:00+00:00,2025-02-02 19:45:00+00:00,2025-02-02 22:35:00+00:00,SOLUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.010257296888932507,0.008079460633350511,0.008079460633350511,0.002202173203811283,0.03602647668131986,0.8824257425742555,0.13098691605668744,205.04,194.454125,200.419375,200.419375,TRAILING_STOP,2,170.0,0.008079460633350511,-0.022535237026921506,-0.024535237026921508
2025-02-02 19:30:00+00:00,2025-02-02 19:45:00+00:00,2025-02-02 21:30:00+00:00,ETHUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.004513523738531065,0.003236505543896949,0.003236505543896949,0.002202173203811283,0.017457221081451202,0.910405140103524,0.14766815885036744,2973.01,2887.099583333333,2929.1446875,2929.1446875,TRAILING_STOP,1,105.0,0.003236505543896949,-0.014754512261983654,-0.016754512261983656
2025-02-02 19:30:00+00:00,2025-02-02 19:45:00+00:00,2025-02-02 21:20:00+00:00,BTCUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.005168351853204302,0.0025754040377925806,0.0025754040377925806,0.002202173203811283,0.008510402571996423,0.9198359019846966,0.10937011312888822,98310.3,96702.40416666667,97436.07187500001,97436.07187500001,TRAILING_STOP,1,95.0,0.0025754040377925806,-0.008892538472570988,-0.010892538472570988
2025-02-02 20:00:00+00:00,2025-02-02 20:15:00+00:00,2025-02-02 20:50:00+00:00,XRPUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.009988888986195921,0.008649476145768734,0.008649476145768734,0.002202173203811283,0.013534793041391824,0.5519877675840986,0.057080975992412464,2.7033,2.6023314583333335,2.629278125,2.629278125,TRAILING_STOP,1,35.0,0.008649476145768734,-0.027382042318647604,-0.029382042318647605
2025-02-02 20:00:00+00:00,2025-02-02 20:15:00+00:00,2025-02-02 22:35:00+00:00,SOLUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.006182449917199519,0.004858760865095527,0.004858760865095527,0.002202173203811283,0.009584664536741228,0.6364229765013125,0.024971218583324628,205.4,197.54162499999998,200.77937500000002,200.77937500000002,TRAILING_STOP,1,140.0,0.004858760865095527,-0.022495740019474186,-0.024495740019474188
2025-02-02 22:00:00+00:00,2025-02-02 22:15:00+00:00,2025-02-02 22:35:00+00:00,XRPUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.013444241031879352,0.013297380504055016,0.013297380504055016,0.002202173203811283,0.011661360236296048,0.6293995859213263,0.05094052521704473,2.6373,2.573050625,2.573050625,2.573050625,TRAILING_STOP,0,20.0,0.013297380504055016,-0.024361799946915452,-0.026361799946915454
2025-02-02 22:00:00+00:00,2025-02-02 22:15:00+00:00,2025-02-02 22:35:00+00:00,SOLUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.00862994816926395,0.00819817671906917,0.00819817671906917,0.002202173203811283,0.014400950165784021,0.7167487684729051,0.18529836293854163,204.98,200.79111041666667,200.79111041666667,200.79111041666667,TRAILING_STOP,0,20.0,0.00819817671906917,-0.02043560144079093,-0.02243560144079093
2025-02-02 22:00:00+00:00,2025-02-02 22:15:00+00:00,2025-02-02 22:35:00+00:00,ETHUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.003934006403486515,0.004387383019735878,0.003934006403486515,0.002202173203811283,0.006946762134469209,0.6401395053899834,0.16132276271632873,2926.58,2891.8524791666664,2891.8524791666664,2891.8524791666664,TRAILING_STOP,0,20.0,0.003934006403486515,-0.011866246893416088,-0.013866246893416088
2025-02-02 22:00:00+00:00,2025-02-02 22:15:00+00:00,2025-02-02 22:35:00+00:00,BTCUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.002668117806101673,0.0024937758694783697,0.0024937758694783697,0.002202173203811283,0.004882524562108914,0.6444414206014554,0.20428817538243127,97472.6,96459.6925,96568.83125,96568.83125,TRAILING_STOP,1,20.0,0.0024937758694783697,-0.00927202875474753,-0.01127202875474753
2025-02-02 23:30:00+00:00,2025-02-02 23:45:00+00:00,2025-02-03 00:25:00+00:00,SOLUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.012939046261431868,0.01021079996656649,0.01021079996656649,0.002202173203811283,0.019607843137255054,0.6366612111293002,0.009917305305980895,202.28,196.11149999999998,198.2225,198.2225,TRAILING_STOP,1,40.0,0.01021079996656649,-0.02005882934546177,-0.022058829345461772
2025-02-03 03:00:00+00:00,2025-02-03 03:15:00+00:00,2025-02-03 05:00:00+00:00,XRPUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.030555731290936385,0.03252287424798554,0.030555731290936385,0.002202173203811283,0.04089599405149169,0.7357859531772563,0.061959092710223374,2.2398,2.070991666666667,2.12948125,2.12948125,TRAILING_STOP,2,105.0,0.030555731290936385,-0.04925383962853813,-0.051253839628538134
2025-02-03 03:00:00+00:00,2025-02-03 03:15:00+00:00,2025-02-03 04:35:00+00:00,BTCUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.011943513495686085,0.007941694240086504,0.007941694240086504,0.002202173203811283,0.008223290342444622,0.6534148827726801,0.08662200863514702,94308.4,93080.21833333332,93080.21833333332,93080.21833333332,TRAILING_STOP,0,80.0,0.007941694240086504,-0.01302303577058539,-0.01502303577058539
2025-02-03 07:30:00+00:00,2025-02-03 07:45:00+00:00,2025-02-03 11:45:00+00:00,BTCUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.005957472407465131,0.004215867457274925,0.004215867457274925,0.002202173203811283,0.003782826266110595,0.5105346137308381,0.12930967718208142,94518.6,93708.89562499999,94323.765625,95083.6,FOUR_HOUR_CAP,3,240.0,0.004215867457274925,0.0059776594236478076,0.0039776594236478075
2025-02-03 09:00:00+00:00,2025-02-03 09:15:00+00:00,2025-02-03 13:15:00+00:00,XRPUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.018261784868659047,0.010743712284984408,0.010743712284984408,0.002202173203811283,0.01683201899431852,0.6751700680272061,0.041511861619887735,2.3983,2.2951929166666667,2.2951929166666667,2.3411,FOUR_HOUR_CAP,0,240.0,0.010743712284984408,-0.023850227244297972,-0.025850227244297974
2025-02-03 09:00:00+00:00,2025-02-03 09:15:00+00:00,2025-02-03 13:05:00+00:00,BTCUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.007009197683118148,0.00426754254810114,0.00426754254810114,0.002202173203811283,0.004838289869187662,0.7458340074421544,0.104910794833458,95742.6,94693.833125,94693.833125,94693.833125,TRAILING_STOP,0,230.0,0.00426754254810114,-0.010954025428597136,-0.012954025428597136
2025-02-03 10:00:00+00:00,2025-02-03 10:15:00+00:00,2025-02-03 13:30:00+00:00,SOLUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.008954327802788768,0.005162890375495034,0.005162890375495034,0.002202173203811283,0.009792300159769063,0.9090909090909103,0.2029600379804537,195.93,193.04285833333333,193.7100625,193.7100625,TRAILING_STOP,3,195.0,0.005162890375495034,-0.011330258255499492,-0.013330258255499492
2025-02-03 10:30:00+00:00,2025-02-03 10:45:00+00:00,2025-02-03 13:05:00+00:00,BTCUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.005085088358706202,0.0022919519967285556,0.0022919519967285556,0.002202173203811283,0.0031077831392503086,0.6021615008156738,0.18066757824311663,95314.8,94615.01270833334,94615.01270833334,94615.01270833334,TRAILING_STOP,0,140.0,0.0022919519967285556,-0.007341853433744494,-0.009341853433744494
2025-02-03 12:00:00+00:00,2025-02-03 12:15:00+00:00,2025-02-03 13:15:00+00:00,ETHUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.010282478502359756,0.004222452905020416,0.004222452905020416,0.002202173203811283,0.009238475166994498,0.8160958904109643,0.006324907711945826,2603.26,2568.3633333333332,2568.3633333333332,2568.3633333333332,TRAILING_STOP,0,60.0,0.004222452905020416,-0.013404987080302022,-0.015404987080302022
2025-02-03 13:30:00+00:00,2025-02-03 13:45:00+00:00,2025-02-03 14:05:00+00:00,XRPUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.017569523773852267,0.009378226591233827,0.009378226591233827,0.002202173203811283,0.02261663722913898,0.8426966292134863,0.055022607848991045,2.3738,2.3110610416666666,2.3110610416666666,2.3110610416666666,TRAILING_STOP,0,20.0,0.009378226591233827,-0.026429757491504557,-0.02842975749150456
2025-02-03 13:30:00+00:00,2025-02-03 13:45:00+00:00,2025-02-03 14:05:00+00:00,SOLUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.013037580064138245,0.008770329030403094,0.008770329030403094,0.002202173203811283,0.016502845318158377,0.9088319088319106,0.06194589633860925,196.49,192.77198541666667,192.77198541666667,192.77198541666667,TRAILING_STOP,0,20.0,0.008770329030403094,-0.018922156767944176,-0.020922156767944178
2025-02-03 13:30:00+00:00,2025-02-03 13:45:00+00:00,2025-02-03 14:10:00+00:00,ETHUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.012945414809540402,0.0063824494870909024,0.0063824494870909024,0.002202173203811283,0.011614889998311062,0.8658857979502221,0.023574036266326148,2575.44,2538.405,2538.405,2538.405,TRAILING_STOP,0,25.0,0.0063824494870909024,-0.01438006709533124,-0.01638006709533124
2025-02-03 13:30:00+00:00,2025-02-03 13:45:00+00:00,2025-02-03 14:05:00+00:00,BTCUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.007506561989923718,0.003921110931049242,0.003921110931049242,0.002202173203811283,0.010243636151640478,0.9482877048375907,0.2054987368609429,95307.9,94233.98166666666,94233.98166666666,94233.98166666666,TRAILING_STOP,0,20.0,0.003921110931049242,-0.011267883704638715,-0.013267883704638715
2025-02-03 14:30:00+00:00,2025-02-03 14:45:00+00:00,2025-02-03 18:45:00+00:00,SOLUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.014126443356211828,0.008763186474693402,0.008763186474693402,0.002202173203811283,0.03542647828362111,0.7263948497854094,0.0025853261938688643,197.87,189.18456875,199.68134375,209.43,FOUR_HOUR_CAP,6,240.0,0.008763186474693402,0.058422196391570314,0.05642219639157031
2025-02-03 14:30:00+00:00,2025-02-03 14:45:00+00:00,2025-02-03 18:45:00+00:00,ETHUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.0129659186772937,0.0065667509371149105,0.0065667509371149105,0.002202173203811283,0.026638702810993786,0.6726608042683565,0.03085994349861032,2623.76,2519.773708333333,2614.639375,2721.07,FOUR_HOUR_CAP,6,240.0,0.0065667509371149105,0.037087995853279265,0.035087995853279264
2025-02-03 14:30:00+00:00,2025-02-03 14:45:00+00:00,2025-02-03 18:45:00+00:00,BTCUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.007832539712222307,0.0037576189931490577,0.0037576189931490577,0.002202173203811283,0.014474439855751697,0.6478147885660247,0.032558184811373625,96096.7,94007.33916666667,97720.190625,99583.9,FOUR_HOUR_CAP,6,240.0,0.0037576189931490577,0.036288446949791275,0.034288446949791274
2025-02-03 15:00:00+00:00,2025-02-03 15:15:00+00:00,2025-02-03 19:15:00+00:00,XRPUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.012357521007111492,0.008665532953765515,0.008665532953765515,0.002202173203811283,0.011260121457489891,0.5245579567779955,0.04845106319742665,2.3979,2.211840625,2.517075,2.6866,FOUR_HOUR_CAP,8,240.0,0.008665532953765515,0.12039701405396386,0.11839701405396386
2025-02-03 20:00:00+00:00,2025-02-03 20:15:00+00:00,2025-02-03 21:40:00+00:00,SOLUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,SHORT,-1.0,-0.004936338515171402,-0.0060411849435973745,0.004936338515171402,0.002202173203811283,-0.014393515930687495,0.7136258660508117,-0.11544386688957708,211.59,215.35820208333334,215.35820208333334,215.35820208333334,TRAILING_STOP,0,85.0,0.004936338515171402,-0.01780898002426068,-0.01980898002426068
2025-02-03 20:00:00+00:00,2025-02-03 20:15:00+00:00,2025-02-03 21:55:00+00:00,ETHUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,SHORT,-1.0,-0.0036591132801685592,-0.005515424167375344,0.0036591132801685592,0.002202173203811283,-0.013872045583715464,0.6692280824310087,-0.07848355513768024,2724.07,2775.9430416666664,2775.9430416666664,2775.9430416666664,TRAILING_STOP,0,100.0,0.0036591132801685592,-0.019042477493847798,-0.0210424774938478
2025-02-03 20:00:00+00:00,2025-02-03 20:15:00+00:00,2025-02-03 22:10:00+00:00,BTCUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,SHORT,-1.0,-0.002991393516582766,-0.0028590734430737376,0.0028590734430737376,0.002202173203811283,-0.0051938537923773564,0.5842907644719354,-0.15068458729346956,101303.0,101946.68791666666,101946.68791666666,101946.68791666666,TRAILING_STOP,0,115.0,0.0028590734430737376,-0.006354085433468493,-0.008354085433468493
2025-02-03 22:30:00+00:00,2025-02-03 22:45:00+00:00,2025-02-04 02:45:00+00:00,ETHUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,SHORT,-1.0,-0.007967016250973409,-0.008386050396607565,0.007967016250973409,0.002202173203811283,-0.009379509379509265,0.5579399141630812,-0.09015236869969667,2883.3,2920.5475,2913.4565625,2826.04,FOUR_HOUR_CAP,1,240.0,0.007967016250973409,0.01985918912357376,0.01785918912357376
2025-02-04 02:00:00+00:00,2025-02-04 02:15:00+00:00,2025-02-04 06:15:00+00:00,BTCUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,SHORT,-1.0,-0.006198552794484216,-0.0024182312058098733,0.0024182312058098733,0.002202173203811283,-0.002470882758389359,0.7166571265026128,-0.21693379366401677,101089.9,101823.3975,100034.390625,99216.0,FOUR_HOUR_CAP,3,240.0,0.0024182312058098733,0.018536965611796963,0.01653696561179696
2025-02-04 03:30:00+00:00,2025-02-04 03:45:00+00:00,2025-02-04 04:35:00+00:00,XRPUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.005642497241006987,0.008102807915736992,0.005642497241006987,0.002202173203811283,0.0065655254275009955,0.5728155339805855,0.0760513283562001,2.7136,2.687576458333333,2.687576458333333,2.687576458333333,TRAILING_STOP,0,50.0,0.005642497241006987,-0.00959004336183189,-0.01159004336183189
2025-02-04 06:00:00+00:00,2025-02-04 06:15:00+00:00,2025-02-04 07:50:00+00:00,XRPUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.013674687100844959,0.015575477720226,0.013674687100844959,0.002202173203811283,0.018498712616359603,0.9229249011857745,0.21524953913403544,2.5712,2.494376875,2.494376875,2.494376875,TRAILING_STOP,0,95.0,0.013674687100844959,-0.02987831557249543,-0.03187831557249543
2025-02-04 06:00:00+00:00,2025-02-04 06:15:00+00:00,2025-02-04 10:15:00+00:00,SOLUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.007952732431180724,0.010315413101514813,0.007952732431180724,0.002202173203811283,0.012805416544009462,0.9222614840989407,0.1629964338761698,206.43,201.38597291666667,201.38597291666667,206.34,FOUR_HOUR_CAP,0,240.0,0.007952732431180724,-0.00043598314198523003,-0.00243598314198523
2025-02-04 06:00:00+00:00,2025-02-04 06:15:00+00:00,2025-02-04 10:15:00+00:00,ETHUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.007313161503459436,0.00970966095032806,0.007313161503459436,0.002202173203811283,0.010305675557108707,0.837462235649543,0.0974251964997992,2717.5,2657.7704375,2659.3331249999997,2714.6,FOUR_HOUR_CAP,2,240.0,0.007313161503459436,-0.0010671573137074342,-0.003067157313707434
2025-02-04 06:30:00+00:00,2025-02-04 06:45:00+00:00,2025-02-04 07:45:00+00:00,XRPUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.009201578386971512,0.01335998815414867,0.009201578386971512,0.002202173203811283,0.010566838197745287,0.8539682539682553,0.011081005313169134,2.5726,2.514119375,2.514119375,2.514119375,TRAILING_STOP,0,60.0,0.009201578386971512,-0.022732109538987855,-0.024732109538987856
2025-02-04 06:30:00+00:00,2025-02-04 06:45:00+00:00,2025-02-04 07:55:00+00:00,ETHUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.005896802721992715,0.009612043439152028,0.005896802721992715,0.002202173203811283,0.007879331963229763,0.8509615384615467,0.23789340207719012,2716.9,2685.0096041666666,2685.0096041666666,2685.0096041666666,TRAILING_STOP,0,70.0,0.005896802721992715,-0.011737787858711601,-0.013737787858711601
2025-02-04 06:30:00+00:00,2025-02-04 06:45:00+00:00,2025-02-04 08:05:00+00:00,SOLUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.005406483548588294,0.009180065712902537,0.005406483548588294,0.002202173203811283,0.009214331225800176,0.9038461538461462,0.11744625329629454,205.91,203.23116458333334,203.23116458333334,203.23116458333334,TRAILING_STOP,0,80.0,0.005406483548588294,-0.013009739287390909,-0.015009739287390909
2025-02-04 08:00:00+00:00,2025-02-04 08:15:00+00:00,2025-02-04 12:15:00+00:00,XRPUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.014250902626829924,0.013640818178598963,0.013640818178598963,0.002202173203811283,0.011629310691722461,0.5655577299412817,0.037430079513914194,2.514,2.4639691666666668,2.5174812500000003,2.6102,FOUR_HOUR_CAP,2,240.0,0.013640818178598963,0.03826571201272877,0.03626571201272877
2025-02-04 09:00:00+00:00,2025-02-04 09:15:00+00:00,2025-02-04 13:15:00+00:00,XRPUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.010880949650692955,0.013074654449171642,0.010880949650692955,0.002202173203811283,0.010488390712569906,0.6282973621103054,0.048637807723604265,2.5242,2.4657258333333334,2.5402875000000003,2.6481,FOUR_HOUR_CAP,3,240.0,0.010880949650692955,0.04908485856905154,0.047084858569051535
2025-02-04 09:00:00+00:00,2025-02-04 09:15:00+00:00,2025-02-04 13:15:00+00:00,SOLUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.006745555579865926,0.008151509698908894,0.006745555579865926,0.002202173203811283,0.007518427518427462,0.6710526315789476,0.11518937508250349,205.03,201.96696041666667,205.80315625000003,212.73,FOUR_HOUR_CAP,4,240.0,0.006745555579865926,0.03755547968589967,0.03555547968589967
2025-02-04 10:00:00+00:00,2025-02-04 10:15:00+00:00,2025-02-04 14:15:00+00:00,XRPUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.007935483987722945,0.009016255617548022,0.007935483987722945,0.002202173203811283,0.01346613545816755,0.7145877378435591,0.004963008983556838,2.5438,2.50005875,2.543025,2.5987,FOUR_HOUR_CAP,5,240.0,0.007935483987722945,0.021581885368346487,0.019581885368346486
2025-02-04 10:00:00+00:00,2025-02-04 10:15:00+00:00,2025-02-04 14:15:00+00:00,ETHUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.002539350721797237,0.004138744243517912,0.002539350721797237,0.002202173203811283,0.00790102921301572,0.7002303389272733,0.13665135700347375,2714.6,2685.3162083333336,2763.4596875,2780.42,FOUR_HOUR_CAP,5,240.0,0.002539350721797237,0.024246666175495424,0.022246666175495422
2025-02-04 11:00:00+00:00,2025-02-04 11:15:00+00:00,2025-02-04 15:15:00+00:00,XRPUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.0048893169398080355,0.005584277092680673,0.0048893169398080355,0.002202173203811283,0.01399828433283945,0.5790322580645147,0.0986737036477281,2.6005,2.541639583333333,2.565878125,2.6245,FOUR_HOUR_CAP,4,240.0,0.0048893169398080355,0.009228994424149262,0.007228994424149262
2025-02-04 15:00:00+00:00,2025-02-04 15:15:00+00:00,2025-02-04 16:00:00+00:00,SOLUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,SHORT,-1.0,-0.0043682984585231965,-0.002340684455957239,0.002340684455957239,0.002202173203811283,-0.00952647800504336,0.5964912280701703,-0.04402281929059049,212.1,216.38539583333335,216.38539583333335,216.38539583333335,TRAILING_STOP,0,45.0,0.002340684455957239,-0.02020460081722475,-0.02220460081722475
2025-02-04 22:00:00+00:00,2025-02-04 22:15:00+00:00,2025-02-05 02:15:00+00:00,ETHUSDT,PRIOR_ONLY_WALKFORWARD_ENSEMBLE,LONG,1.0,0.012642755572036972,0.01005772711166903,0.01005772711166903,0.002202173203811283,0.004416324859549459,0.5423649906890168,0.05512682886992848,2649.59,2630.3959375,2680.0703125,2717.39,FOUR_HOUR_CAP,5,240.0,0.01005772711166903,0.02558886469227306,0.02358886469227306
