position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BTCUSDT-PERP.BINANCE-V105AuctionStateStrategy-000-33e8d34d-3800-4fbb-aa3c-788304749a7c,BACKTESTER-001,V105AuctionStateStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20250829-090400-001-000-1,O-20250829-090400-001-000-2,SELL,FLAT,0.000,9.300,1756458240000000000,2025-08-29 09:04:00+00:00,1756458360000000000,2025-08-29 09:06:00+00:00,120000000000,109408.7,109556.09999999999,['1730.91674400 USDT'],-0.00135,-3101.73674400 USDT,True
BTCUSDT-PERP.BINANCE-V105AuctionStateStrategy-000,BACKTESTER-001,V105AuctionStateStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20250831-131900-001-000-4,O-20250831-161900-001-000-7,BUY,FLAT,0.000,8.618,1756646340000000000,2025-08-31 13:19:00+00:00,1756657140000000000,2025-08-31 16:19:00+00:00,10800000000000,108315.72088651657,108638.20000000001,['1589.25255667 USDT'],0.00298,1189.87244333 USDT,False
