,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2025-08-15 00:01:00+00:00,100000.00000000,0.00000000,100000.00000000,USDT,BINANCE-001,MARGIN,USDT,[],True,{}
2025-08-29 09:04:00+00:00,99135.12422650,32.56002912,99102.56419738,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '32.56002912', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-08-29 09:04:00+00:00,99135.12422650,32.56002912,99102.56419738,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '32.56002912', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-08-29 09:04:00+00:00,99135.12422650,32.56002912,99102.56419738,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '32.56002912', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-08-29 09:06:00+00:00,96898.26325600,0.00000000,96898.26325600,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-08-29 09:06:00+00:00,96898.26325600,0.00000000,96898.26325600,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-08-31 13:19:00+00:00,96270.54127979,23.63188616,96246.90939363,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '23.63188616', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-08-31 13:19:00+00:00,96270.54127979,23.63188616,96246.90939363,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '23.63188616', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-08-31 13:19:00+00:00,96270.54127979,23.63188616,96246.90939363,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '29.87087048', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-08-31 13:19:00+00:00,96104.81810579,29.87087048,96074.94723531,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '29.87087048', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-08-31 16:19:00+00:00,96104.81810579,29.87087048,96074.94723531,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '29.87087048', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-08-31 16:19:00+00:00,96104.81810579,29.87087048,96074.94723531,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '29.87087048', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-08-31 16:19:00+00:00,98088.13569933,0.00000000,98088.13569933,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
