plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,move_3,flow_3,efficiency_3,location_3,move_15,flow_15,efficiency_15,location_15,move_60,flow_60,efficiency_60,location_60,move_240,flow_240,efficiency_240,location_240,context_scale,context_age,source_strength,body,wick,activity,range_expansion,impact_residual,flow_change,basis,basis_change,basis_dislocation,market_5,market_15,market_60,relative_15,relative_60,context_15,context_60,channel_location,source_age,source_kind,event_age,penetration,event_flow,event_activity,return_depth,return_activity,origin_overlap,entry_distance,risk_range,risk_bps,cost_r,planned_rr,target_range,is_origin_return,acceptance,control_frame,attack_flow,attack_progress,attack_activity,response_progress,response_flow,response_activity,retracement_flow,retracement_efficiency,liquidity_origin_overlap,m_opponent_markout_1,m_own_markout_1,m_trapped_opponent_1,m_trapped_self_1,m_extreme_flow_1,m_extreme_share_1,m_late_flow_1,m_late_progress_1,m_flow_price_alignment_1,m_opponent_markout_5,m_own_markout_5,m_trapped_opponent_5,m_trapped_self_5,m_extreme_flow_5,m_extreme_share_5,m_late_flow_5,m_late_progress_5,m_flow_price_alignment_5,x_spot_move_15,x_relative_move_15,x_spot_flow_15,x_relative_flow_15,x_oi_change_15,x_spot_move_60,x_relative_move_60,x_spot_flow_60,x_relative_flow_60,x_oi_change_60,x_index_basis,x_premium,x_premium_change,x_spot_activity,x_futures_activity,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
SOLUSDT:5:1755147000000000000:1:1755148680000000000:1,SOLUSDT:5:1755147000000000000:1,SOLUSDT,-1,1755148680000000000,1755147960000000000,209.24,210.01,208.20999999999998,1.3376623376624077,209.79,0.0,5:1755147000000000000:1,OBSERVED_OPPOSING_STRUCTURE,209.03,209.49,209.49,208.2,CONTROL_REJECTION_RETURN,-0.8938547486033545,0.06408742025535842,-0.9090909090909267,-0.7777777777777886,-0.6815642458100634,0.013017819755424223,-0.14769975786925285,-0.155555555555571,-0.5698324022346519,0.027938269668051727,-0.035789473684211814,-0.14000000000001478,-8.067039106145158,-0.037303816051418366,-0.13325950535252754,-0.7932692307692342,0.0,0.0,1.888268156424557,-0.7045454545454634,0.29545454545453664,0.7694201173912292,0.7156640398442761,-0.13156016635469245,-0.5906646427278274,-0.9559315553020475,-0.7253843282128969,-0.1282381164620799,-0.25473179336781077,0.9217734169593947,2.5677561779353417,-1.6033376627694582,-3.137588580169994,-1.0,1.0,0.25719921104536037,1.4350845252893227,0.0,2.5649493574615367,0.2346368715083861,-0.39415746271359753,1.977987299955244,0.6540880503144769,0.7694201173912292,0.0,0.6145251396647784,0.8603351955306962,36.799847065569764,0.3266883116883194,1.3376623376624077,1.1508379888268354,1.0,0.0,0.0,-0.3941574627135975,-1.7541899441340505,0.8089887929825466,1.4972067039106012,0.14509617427944257,0.9874186360147195,-0.27284142137697465,-1.0,0.0,-0.09539226567814496,-0.0749719302665594,0.07851390526667806,0.23945595848408627,0.25369883464426557,0.18054192951446635,0.28763206224451493,0.11167847019069,0.5643796384364735,-0.05866702370691378,-0.032002842018019215,0.10006039063042867,0.3718644298326039,0.0025433198387712964,0.1630855291641617,0.21270417078534165,0.0761332099842158,0.3869891833230824,-0.6943640069013215,0.011804339574082112,-0.12477899053055388,0.13779681028597815,43.771190800825366,-0.5710198085213702,0.0004918231814925971,-0.06213517378976748,0.09007344345781923,65.59278127650003,-7.55180553609236,-6.2153,3.3432999999999997,0.7870329073701668,0.8631842078092541,100000.0,0.0020327641791639695,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1755148680000000000,1755149460000000000,209.21,208.21,2821.78,2409.1031403399998,13.0,False,0.0,2409.1031403399998,0.8030343801133333,0.5909129936854113
XRPUSDT:15:1755001800000000000:-1:1755175260000000000:1,XRPUSDT:15:1755001800000000000:-1,XRPUSDT,-1,1755175260000000000,1755174840000000000,3.1125,3.2302000000000004,2.9811,1.1163976210705104,3.1412,1.584962500721156,15:1755001800000000000:-1,OBSERVED_OPPOSING_STRUCTURE,3.1122,3.2245,3.1122,2.981,CONTROL_ACCEPTANCE_RETURN,-1.0657894736841735,0.04447808528445956,-0.17802197802197442,-0.8201058201058156,15.157894736842028,0.19979222507077657,0.4407039020658009,-0.055800883179444316,13.644736842105218,0.1836172716844514,0.29451860266969815,-0.03706624605678166,15.355263157894665,0.1532362586405783,0.16346827286734827,0.004542013626042007,0.0,0.0,4.758893280632479,-0.7116402116402127,-0.10846560846560287,1.381270085472093,1.547399389883579,-3.3395735584180284,-0.1452292361067808,2.3303162737842165,-9.446300839885957,0.2404845856039021,-4.6160252515179785,11.717032593685715,10.360573439026412,3.4408621431563127,3.2841634030788054,1.0,-1.0,4.141859203818191,5.2640709278194455,0.0,2.0794415416798357,21.078947368420927,0.21315898977957676,3.9515379093346183,0.820848938826466,1.381270085472093,1.0,3.776315789473681,15.48684210526313,100.0,0.0323332200509769,1.1163976210705104,17.289473684210375,1.0,1.0,0.0,0.21315898977957676,12.526315789473623,2.4161869582989914,6.078947368420985,0.21816595317891455,2.6824771889881935,-0.07157481964647924,-1.0,1.0,-1.1696549768853512,-1.3931371740628224,0.10756892693196117,0.40776969844632954,-0.221178611405969,0.43237447425981335,-0.15729536838074784,0.745994321062864,0.6694248989357123,-0.6015514180590401,-0.5610060063817087,0.2245934704620091,0.2596943562227673,-0.057110374175038794,0.30337760492149296,-0.02139356626801228,1.3771644195169161,0.5449743579561528,55.675415971347604,0.6092621886878811,0.1194796341208478,0.08031259094992882,-577.2313273034158,49.860063521691835,0.8969412328785852,0.09855698892575812,0.08506028275869332,-540.3127878847869,6.936646800479451,1.0349,-1.0538,3.037072849622305,3.050694153231199,102409.10314034,0.002270012801455402,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1755175260000000000,1755388800000000000,3.1122,3.1045,25208.6,115.74906819,3559.0,True,31.13334212249532,146.88241031249532,0.04780903448632222,0.5302954631826271
