plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,rejection,scale,higher_direction,context_location,impulse_progress,impulse_efficiency,impulse_pressure,return_depth,return_pressure,return_effort,response_progress,response_pressure,peer_progress,source_penetration,source_distance,risk_range,cost_r,planned_rr,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
XRPUSDT:CONTROL:15:1724443200000000000:-1:1724462940000000000,XRPUSDT:CONTROL:15:1724443200000000000:-1,XRPUSDT,1,1724462940000000000,1724446020000000000,0.6069,0.605,0.6156,4.578947368421043,0.6058,15,15:1724443200000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,0.6072,0.6073,0.6157,0.6065,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,0.0,-0.5999999999999873,0.9268292682926909,0.8636363636363774,-0.04647429705747538,0.8224299065420556,0.14353293777484377,0.712448566641145,0.19512195121949105,0.8692338776866365,-0.26900584795315596,0.3414634146341635,0.5365853658536546,0.9268292682926909,0.3827052631578921,4.578947368421043,100000.0,0.0042589788022627875,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724462940000000000,1724463360000000000,0.6072,0.6047,974379.4999999999,-3026.37400803,7.0,False,0.0,-3026.37400803,-1.00879133601,0.2938142573885255
ETHUSDT:CONTROL:15:1724481900000000000:1:1724491260000000000,ETHUSDT:CONTROL:15:1724481900000000000:1,ETHUSDT,1,1724491260000000000,1724489340000000000,2768.94,2759.5,2785.77,1.7828389830508296,2764.2,15,15:1724481900000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2764.06,2768.35,2785.78,2767.74,ACCEPTED_CONTROL_RETURN,0.0,0.0,0.0,-0.09279688513952344,2.7280701754385173,0.704150943396221,0.2588333527977594,0.6407914764079155,-0.15803117323483273,0.3292297927421978,0.34795321637427756,0.23398860937384422,-0.2857142857144443,4.532163742689962,1.3859649122807414,2.760233918128612,0.35138389830508276,1.7828389830508296,96973.62599197001,0.005644690720319768,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724491260000000000,1724499960000000000,2769.46,2758.99,215.218,-2848.2434360499997,145.0,False,0.0,-2848.2434360499997,-0.9790440121955947,0.5682368951053055
ETHUSDT:CONTROL:15:1724544000000000000:-1:1724548380000000000,ETHUSDT:CONTROL:15:1724544000000000000:-1,ETHUSDT,1,1724548380000000000,1724547300000000000,2757.49,2751.47,2764.93,1.235880398671109,2753.45,15,15:1724544000000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2757.97,2759.56,2764.94,2755.36,REJECTED_CONTROL_RETURN,1.0,0.0,-1.0,-0.6140012845215294,0.6071118820468238,0.6108202443280958,0.20174297686192544,0.5530809205642265,-0.11503122293088731,0.5493039826535049,0.33998265394614874,-0.008554693665862473,0.8657921291624542,0.34171725932346325,0.700780572419756,1.0442324371205338,0.5490657807308985,1.235880398671109,94125.38255592,0.0005078584869770992,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724548380000000000,1724548860000000000,2758.05,2764.93,277.834,1374.71957583,8.0,False,0.0,1374.71957583,0.4868398365741134,0.6634433821648368
ETHUSDT:CONTROL:15:1724650200000000000:-1:1724653320000000000,ETHUSDT:CONTROL:15:1724650200000000000:-1,ETHUSDT,-1,1724653320000000000,1724652660000000000,2737.4,2741.92,2732.01,1.1924778761061714,2739.13,15,15:1724650200000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2735.54,2739.5,2738.61,2732.0,ACCEPTED_CONTROL_RETURN,0.0,0.0,-0.0,0.3211816467630245,2.002853067047138,0.8087557603687191,0.06511810410923236,0.5443548387096826,-0.28693460897791817,0.7419216710818402,0.16833095577737822,-0.09207057600358351,0.5359661495063381,2.034236804565007,0.49358059914410174,1.2895863052782124,0.7273433628318613,1.1924778761061714,95500.10213175,0.0004778686414064863,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724653320000000000,1724654100000000000,2736.85,2742.57,332.08,-2809.3004968,13.0,False,0.0,-2809.3004968,-0.9805575889766576,0.7318369124510412
BTCUSDT:CONTROL:15:1724763600000000000:1:1724766900000000000,BTCUSDT:CONTROL:15:1724763600000000000:1,BTCUSDT,-1,1724766900000000000,1724765520000000000,62296.4,62485.299999999996,62100.1,1.0391741662255636,62459.4,15,15:1724763600000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,62314.5,62426.2,62359.7,62100.0,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,1.0,-0.019730010384231278,0.9516231699554512,0.40091177259319477,-0.004353257320154351,0.5097326758370196,-0.05825950885085328,0.9173988137219287,0.37046467218330764,0.3469628406762672,-1.1018099547511013,0.16422660725649824,1.0375556970082846,1.202418841502202,0.3963420857596734,1.0391741662255636,92690.80163495,0.0002025845152320016,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724766900000000000,1724767620000000000,62288.0,62100.1,10.134,1462.70082132,12.0,False,0.0,1462.70082132,0.5260143745009516,0.6578855223938457
BTCUSDT:CONTROL:15:1724886000000000000:1:1724892120000000000,BTCUSDT:CONTROL:15:1724886000000000000:1,BTCUSDT,-1,1724892120000000000,1724890920000000000,59102.1,59218.7,58888.799999999996,1.829331046312226,59177.9,15,15:1724886000000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,59106.9,59170.3,59156.1,58888.7,REJECTED_CONTROL_RETURN,1.0,0.0,1.0,-0.29372537132464704,0.5745422842197127,0.3418049792531144,0.11710798831700062,0.646666666666671,-0.32223025303924563,3.513215580702111,0.1996512641674046,-0.18554337703273863,0.20463320463319382,0.35483870967739173,0.6608544027899078,1.0165649520488038,0.6088548885077262,1.829331046312226,94153.50245627,0.004196734119307346,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724892120000000000,1724893740000000000,59092.4,59229.299999999996,14.047,-2754.0667599500002,27.0,False,0.0,-2754.0667599500002,-0.9750271942810054,0.6201922918551805
SOLUSDT:CONTROL:15:1725003900000000000:1:1725008760000000000,SOLUSDT:CONTROL:15:1725003900000000000:1,SOLUSDT,-1,1725008760000000000,1725006840000000000,139.427,139.83499999999998,138.974,1.1102941176471013,139.806,15,15:1725003900000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,139.512,139.649,139.571,138.964,REJECTED_CONTROL_RETURN,1.0,0.0,1.0,-0.12623490669594828,0.6278755074424843,0.4584980237154135,0.15276058430304532,0.5315729047072377,-0.1368623676612127,0.7565937986979887,0.3626522327469926,-0.027854195323246216,-0.43670886075954835,0.05142083897152077,1.0257104194858373,1.1041948579160612,0.41067941176471884,1.1102941176471013,91399.43569632,0.005094062115086594,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1725008760000000000,1725010080000000000,139.39,139.87,4238.85,-2626.5186255,22.0,False,0.0,-2626.5186255,-0.9578901683911057,0.7454788573895604
BTCUSDT:CONTROL:60:1724997600000000000:-1:1725030720000000000,BTCUSDT:CONTROL:60:1724997600000000000:-1,BTCUSDT,-1,1725030720000000000,1725029820000000000,58548.8,58940.1,58000.1,1.4022489138768477,58650.0,60,60:1724997600000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,58520.1,58737.4,58632.5,58000.0,ACCEPTED_CONTROL_RETURN,0.0,0.0,1.0,0.2402574929050958,3.163814180929154,0.8738182519776293,0.10988795135354378,0.5837676842889095,-0.15421804731761024,0.4927444009209004,0.33601117708696665,-0.1252845081226753,0.8461538461539447,4.540691582256444,0.7069507509605214,2.7334963325183486,0.18015164835165035,1.4022489138768477,88772.91707082,0.0023773991713299317,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1725030720000000000,1725031680000000000,58542.1,58000.1,5.674,2843.40554882,16.0,False,0.0,2843.40554882,1.0676700517237063,0.5283138877391407
