event_ts,symbol,close,beta,symbol_move,factor_move,residual_move,event_quote_volume,event_taker_pressure,oi_move,residual_z,factor_z,event_volume_z,oi_move_z,event_direction,directional_event_taker_pressure,residual_share,cross_market_breadth,confirmation_residual_move,directional_confirmation_residual,confirmation_symbol_return,directional_confirmation_symbol_return,confirmation_factor_move,confirmation_taker_pressure,confirmation_oi_change_z,entry_ts,entry_price,future_return,exit_ts,route,trade_direction_sign,direction,horizon_minutes,gross_return,net_return,rank_score
2024-12-24 20:30:00+00:00,BTCUSDT,97786.1,0.5743545371920796,0.0023302420746666996,-0.004673619606638424,0.005015997223763575,783186017.8670999,0.12933329182312037,-0.0052927962701971865,2.2770275979586327,-0.8034634675360621,1.088536938064061,-1.499779946859996,1.0,0.12933329182312037,2.1525648679573455,0.25,-0.0015647852129891757,-0.0015647852129891757,-0.0011821721083058456,-0.0011821721083058456,0.0006633260151285292,-0.02645484894691109,0.5417855695591578,2024-12-24 20:45:00+00:00,97670.5,0.009551502244792287,2024-12-24 22:45:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,-1.0,SHORT,120,-0.009551502244792287,-0.011551502244792287,0.005343804609934652
2025-01-15 01:30:00+00:00,XRPUSDT,2.741,1.1842845849188401,0.023812846469350002,0.004873962874038629,0.018044259122117025,199832072.6415501,0.1821831266754345,0.029028962327981134,3.9306617980439764,1.2265328679637784,2.1623642255690294,5.079931046939731,1.0,0.1821831266754345,0.7577531373807896,1.0,0.018236625329265024,0.018236625329265024,0.020649398029916055,0.020649398029916055,0.001854846242227648,0.013566786535684114,4.930464942292801,2025-01-15 01:45:00+00:00,2.7976,0.006112382041750131,2025-01-15 03:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,0.006112382041750131,0.004112382041750131,0.36413965036175977
2025-01-16 01:00:00+00:00,ETHUSDT,3397.96,1.0103901234936465,-0.006819038121145482,-0.0033253299723332574,-0.003459106574098738,445101038.5283808,-0.05556579238881872,-0.006477927041606435,-2.125022353288762,-0.7762944398848685,1.4972514420139722,-2.221077319285876,-1.0,0.05556579238881872,0.5072719220284498,1.0,0.0008642153610011552,-0.0008642153610011552,0.0028575969110877786,-0.0028575969110877786,0.0019687578126869054,-0.028492214680181507,-0.07879982948792644,2025-01-16 01:15:00+00:00,3407.67,-0.007163252310229518,2025-01-16 03:15:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,-0.007163252310229518,-0.009163252310229518,0.004078957323653471
2025-01-16 16:00:00+00:00,BTCUSDT,99258.3,0.7352248989392977,0.008997796343914288,0.004323875679653089,0.00582649672739357,936066943.0639997,0.1034215178939031,-0.005721065297899841,4.036868316189308,0.9982933070786042,1.5400476863004375,-1.9211512072522503,1.0,0.1034215178939031,0.647547077605769,1.0,-0.0021017302118897727,-0.0021017302118897727,0.0010850477995290042,0.0010850477995290042,0.004326428706808105,-0.08604874206154012,0.8254956008188575,2025-01-16 16:15:00+00:00,99366.0,0.0024273896503834713,2025-01-16 18:15:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,-1.0,SHORT,120,-0.0024273896503834713,-0.004427389650383471,0.016299830867124436
2025-01-17 02:00:00+00:00,BTCUSDT,101636.2,0.7342819736845282,0.014531028273815139,0.008611371671775392,0.00823088251987031,1892754393.3457997,0.09012898737178995,0.009832757095091793,5.61699629613318,1.9566665943603194,2.3545397464465707,3.3451568431302676,1.0,0.09012898737178995,0.5664349669391485,1.0,0.0002991587556721491,0.0002991587556721491,0.0014158341220944504,0.0014158341220944504,0.0015175747501352532,0.039771053766782104,1.07318035633569,2025-01-17 02:15:00+00:00,101780.1,-0.008184311078491713,2025-01-17 04:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,-0.008184311078491713,-0.010184311078491713,0.005621113322543164
2025-01-18 15:30:00+00:00,SOLUSDT,247.2,1.185451949409725,0.018289209983312738,0.0035097307618651152,0.014120483102518037,431776157.383,0.12507936846487466,0.03451869553308207,3.6038495935661574,0.7902209433443598,2.7610718203408617,7.39831649963983,1.0,0.12507936846487466,0.7720663230069374,1.0,0.022779757126145085,0.022779757126145085,0.02783171521035599,0.02783171521035599,0.00393758071076189,0.06672837230022226,4.681981473647438,2025-01-18 15:45:00+00:00,254.08,-0.010154282115869107,2025-01-18 17:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,-0.010154282115869107,-0.012154282115869107,0.6073634499519472
2025-01-19 21:00:00+00:00,ETHUSDT,3378.21,1.0259196082798352,-0.011823696582187182,-0.0023785161630592855,-0.00938483382015312,398007963.416721,-0.17347150743690537,-0.008987843240218396,-3.9747257178935556,-0.48651504725150263,1.1152038255667684,-3.0031367697623064,-1.0,0.17347150743690537,0.7937309414969007,0.5,0.004622349442754706,-0.004622349442754706,-0.001207740193771234,0.001207740193771234,-0.005687102537253019,-0.13361261939359187,-0.1899493907391642,2025-01-19 21:15:00+00:00,3374.13,-0.05290252598447598,2025-01-19 23:15:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,-0.05290252598447598,-0.05490252598447598,0.055175344147442816
2025-01-31 11:30:00+00:00,ETHUSDT,3328.23,0.9276267882910947,0.018005449234999915,0.008852053444688868,0.009804578330553608,782542095.941891,0.06647364801583573,0.014003697770995416,3.526220957479982,1.5178439051003827,2.077957978195804,4.512990710779664,1.0,0.06647364801583573,0.5445339465063147,1.0,0.0015193953113956577,0.0015193953113956577,0.0008713340123729374,0.0008713340123729374,-0.0006989452375889549,0.1279710555922519,3.7951635766094274,2025-01-31 11:45:00+00:00,3331.13,0.005385559855064281,2025-01-31 13:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,0.005385559855064281,0.0033855598550642813,0.02417935679142256
2025-03-24 14:30:00+00:00,SOLUSDT,142.99,1.2503999202142257,-0.009812528713970536,0.003423123162939523,-0.014136032209953086,235570875.5810001,-0.1282540238424968,-0.02755503577124685,-5.519647474761496,0.7110517626419988,2.4783947540796545,-4.972311690916931,-1.0,0.1282540238424968,1.4406105319036655,0.25,0.0005300047853436162,-0.0005300047853436162,-0.00013986992097358986,0.00013986992097358986,-0.0005283036785599937,-0.06309166804282476,0.838035957519786,2025-03-24 14:45:00+00:00,142.97,-0.004196684619150792,2025-03-24 16:45:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,-0.004196684619150792,-0.006196684619150792,0.014546197400009633
2025-04-03 02:30:00+00:00,BTCUSDT,83380.9,0.6467470363759077,-0.0039630700448967104,-0.0009205991415820458,-0.0033705775197266736,507467372.77510047,-0.06007217151103949,-0.0069626121825479,-2.70103258693297,-0.19839736197938249,1.0366347073361826,-1.8556898860528475,-1.0,0.06007217151103949,0.8504965800609565,0.75,0.0007549895722678523,-0.0007549895722678523,0.001068590048800111,-0.001068590048800111,0.0004843242475616738,-0.11511992981644371,0.16948967468617493,2025-04-03 02:45:00+00:00,83470.0,0.002331376542470398,2025-04-03 04:45:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,0.002331376542470398,0.000331376542470398,0.0037842182676690226
2025-04-21 02:00:00+00:00,ETHUSDT,1627.99,1.0601566094881882,0.00869871118566401,0.0036474057939596127,0.004837007016130842,415485387.3576204,0.25498134192853,0.031855338125888366,2.149330271644464,0.533856014758875,1.1230106760717176,6.065348470801463,1.0,0.25498134192853,0.5560601924688011,1.0,0.0038233887781015875,0.0038233887781015875,0.0022358859698154987,0.0022358859698154987,-0.0014984747448047453,0.024796026829677152,2.620886963123041,2025-04-21 02:15:00+00:00,1631.63,0.003407635309475854,2025-04-21 04:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,0.003407635309475854,0.0014076353094758538,0.0498433672242054
2025-04-28 07:30:00+00:00,XRPUSDT,2.3149,1.0503500032926234,0.010683676708285739,0.001941859923711653,0.008645951893383592,103423333.17184025,0.07181195008117594,0.01737767136754087,4.129852210948512,0.47435128222862327,2.305660326695876,3.3727519886848065,1.0,0.07181195008117594,0.8092674581474572,1.0,0.0012567309663376884,0.0012567309663376884,0.0015551427707458654,0.0015551427707458654,0.00028281566766930055,0.09428263876527013,1.958866666948162,2025-04-28 07:45:00+00:00,2.3185,0.011214147077852177,2025-04-28 09:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,0.011214147077852177,0.009214147077852177,0.01750496448154234
2025-05-08 03:30:00+00:00,ETHUSDT,1863.42,1.0895801758347468,0.012180655313223987,0.002438757317950957,0.009529662219956178,618560146.1848406,0.07728254772821844,0.033932677520356336,6.322692456930654,0.7806565163143874,2.194955977810239,5.773562005132564,1.0,0.07728254772821844,0.7823603882469488,1.0,0.0077445423545536305,0.0077445423545536305,0.013029805411555184,0.013029805411555184,0.004773085367351104,0.13375229248994913,1.4615056584104138,2025-05-08 03:45:00+00:00,1887.7,0.006727763945542309,2025-05-08 05:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,0.006727763945542309,0.004727763945542309,0.2827103128977285
2025-05-09 07:30:00+00:00,ETHUSDT,2308.87,1.1815797629564697,0.023191489820725053,0.009554672581322754,0.011932509431287656,1509946235.9830606,0.06969708433898326,0.006931006674118834,6.008454969783915,2.8682082276558747,3.0585553601119657,1.1342293056171735,1.0,0.06969708433898326,0.5145210386882597,1.0,0.017491522785666333,0.017491522785666333,0.018901020845695227,0.018901020845695227,0.001042462899894958,0.06537891870187874,2.6192141468369683,2025-05-09 07:45:00+00:00,2352.51,-0.005683291463160822,2025-05-09 09:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,-0.005683291463160822,-0.007683291463160822,0.11920412796869105
2025-05-22 09:30:00+00:00,SOLUSDT,179.98,1.2035540964508769,0.0013343713755746833,0.005140667412781741,-0.004857151699915902,160947936.38609007,-0.0860500733548882,-0.007959290599831803,-2.0359873661887393,1.0333855050371576,1.2748608390624045,-1.6502899927891654,-1.0,0.0860500733548882,3.640029896342791,0.0,0.003860922498863099,-0.003860922498863099,-0.0016668518724302084,0.0016668518724302084,-0.00459514792592014,-0.04697226667199806,1.2570271986631039,2025-05-22 09:45:00+00:00,179.68,-0.008515138023152291,2025-05-22 11:45:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,-0.008515138023152291,-0.010515138023152291,0.012972582130958267
2025-06-08 15:00:00+00:00,XRPUSDT,2.2745,0.9909313118850246,0.006262700190516002,0.002335901529989859,0.003947649618685871,37349882.42091024,0.12135567601971277,0.00469908126247276,2.216708871482592,0.7263871977838132,1.2075164426926586,1.5106268883910747,1.0,0.12135567601971277,0.6303430626719196,1.0,0.0023675385467390045,0.0023675385467390045,0.0048801934491096155,0.0048801934491096155,0.002521227501069312,0.08111191352809921,2.165118739502231,2025-06-08 15:15:00+00:00,2.2856,-0.0020563528176409385,2025-06-08 17:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,-0.0020563528176409385,-0.0040563528176409385,0.007927986987561671
2025-06-15 14:00:00+00:00,SOLUSDT,148.27,1.284734475355675,0.00887449512306393,0.003092752227518536,0.004900949896755601,99280241.82290006,0.14311063069556593,0.010625661358700356,2.2131306151014134,0.8856204743733614,1.0008288771895406,3.303619841788456,1.0,0.14311063069556593,0.5522511228856861,1.0,0.0025016884304181622,0.0025016884304181622,0.002225669386929141,0.002225669386929141,-0.0002156450862167425,0.01321161772495334,2.0973609688422736,2025-06-15 14:15:00+00:00,148.6,0.013930013458950175,2025-06-15 16:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,0.013930013458950175,0.011930013458950174,0.01829070022388551
2025-06-20 17:00:00+00:00,BTCUSDT,103630.3,0.6256605600825781,-0.00391300220135804,-0.0012719116994718282,-0.003117480390358048,677241572.4961011,-0.055545672886771306,0.005198024123572509,-3.0092805355765537,-0.3226744095737572,1.3886991860381717,1.6891726734979686,-1.0,0.055545672886771306,0.796697837091965,1.0,-0.00029335840850472264,0.00029335840850472264,-0.0013538511419922683,0.0013538511419922683,-0.0016964947721251344,0.051813698469078594,0.7895583961139546,2025-06-20 17:15:00+00:00,103490.0,-0.004522176055657523,2025-06-20 19:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,-1.0,SHORT,120,0.004522176055657523,0.002522176055657523,0.0014911978332636504
2025-06-30 15:30:00+00:00,SOLUSDT,155.31,1.274733000060232,0.026224594825176695,0.006659580326934311,0.017737703125558,320729128.8289101,0.06371073179016994,0.030239454834617874,9.007253437743877,1.5613063635446824,2.8641383115155854,7.450464102606166,1.0,0.06371073179016994,0.6763766320816164,1.0,0.007217934144659552,0.007217934144659552,0.010044427274483292,0.010044427274483292,0.0021349064792148265,0.14123601200878086,17.397267635888298,2025-06-30 15:45:00+00:00,156.87,0.0013386880856760541,2025-06-30 17:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,0.0013386880856760541,-0.0006613119143239459,0.4843827009837527
2025-07-07 15:30:00+00:00,XRPUSDT,2.3372,1.124254409897216,0.011100230138941125,0.0037184351962740725,0.006933157552406437,85311282.41604021,0.09283885412762978,0.009558575812800285,3.003174461633594,1.157037667926275,2.086630080107333,2.5574124662820794,1.0,0.09283885412762978,0.6245958386109467,1.0,0.002683259077063729,0.002683259077063729,0.0012835871983569724,0.0012835871983569724,-0.0012453574790374233,0.052440102856199135,1.0128401811627774,2025-07-07 15:45:00+00:00,2.3402,-0.010939235962738159,2025-07-07 17:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,-0.010939235962738159,-0.012939235962738159,0.0206083844331432
2025-07-11 09:00:00+00:00,ETHUSDT,3002.98,1.2072159895743084,0.006554946846163645,0.0011117122693072856,0.005215367015570451,699825546.5452305,0.07061513035279171,0.012810162836784045,2.879018436144197,0.3544869444565314,1.643038077855237,2.7581775917616684,1.0,0.07061513035279171,0.7956383381846646,0.75,0.0009547960332352006,0.0009547960332352006,0.0009090969636826873,0.0009090969636826873,-3.8575787746797374e-05,0.1633846931048026,0.2232720265582477,2025-07-11 09:15:00+00:00,3005.71,-0.005765692631691022,2025-07-11 11:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,-0.005765692631691022,-0.007765692631691022,0.005686414861796552
