client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type,expire_time_ns,trigger_instrument_id,price,is_post_only,display_qty
O-20250303-024500-001-000-1,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-5b94e96cee2bd372-11191,MARKET,SELL,8.953,GTC,False,False,8.953,TAKER,93031.4,0.0,['707.97360557 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250303-024500-001-000-1,"['O-20250303-024500-001-000-2', 'O-20250303-024500-001-000-3']",,,,,"['v107-regime-rotation-6-1740969900000000000', 'candidate-02-v53']",388170b5-614a-4c4d-a74d-819e7b3bad9a,1740969900000000000,1740969900000000000,,,,,,,
O-20250303-024500-001-000-2,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-002,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-f4ded0324e613f00-11199,STOP_MARKET,BUY,8.953,GTC,True,False,8.953,TAKER,93217.5,0.0,['709.38983588 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250303-024500-001-000-1,['O-20250303-024500-001-000-3'],O-20250303-024500-001-000-1,,,,"['v107-regime-rotation-6-1740969900000000000', 'auction-rotation-invalidation']",b724a2e7-fb7e-4789-b1f1-14e9a718fa13,1740969900000000000,1740970020000000000,93217.5,DEFAULT,,,,,
O-20250303-024500-001-000-3,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-003,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,,LIMIT,BUY,8.953,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20250303-024500-001-000-1,['O-20250303-024500-001-000-2'],O-20250303-024500-001-000-1,,,,"['v107-regime-rotation-6-1740969900000000000', 'opposite-auction-liquidity']",d769b35a-59c0-435d-89a8-49cf826c7983,1740969900000000000,1740970020000000000,,,,,92415.6,True,
O-20250303-030500-001-000-4,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-004,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-e156900d45964bf0-11268,MARKET,SELL,7.529,GTC,False,False,7.529,TAKER,93171.4,0.0,['596.26435001 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250303-030500-001-000-2,"['O-20250303-030500-001-000-5', 'O-20250303-030500-001-000-6']",,,,,"['v107-regime-rotation-9-1740971100000000000', 'candidate-02-v53']",1c928aa9-3b4d-4389-b204-706f52ccd2a2,1740971100000000000,1740971100000000000,,,,,,,
O-20250303-030500-001-000-5,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-005,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,,STOP_MARKET,BUY,7.529,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20250303-030500-001-000-2,['O-20250303-030500-001-000-6'],O-20250303-030500-001-000-4,,,,"['v107-regime-rotation-9-1740971100000000000', 'auction-rotation-invalidation']",c64e843c-2d99-408c-867e-080fc4c6e7d4,1740971100000000000,1740972000000000000,93408.3,DEFAULT,,,,,
O-20250303-030500-001-000-6,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-006,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-20264b7cadc85a69-11323,LIMIT,BUY,7.529,GTC,True,False,7.529,MAKER,92522.0,0.0,['208.97944140 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250303-030500-001-000-2,['O-20250303-030500-001-000-5'],O-20250303-030500-001-000-4,,,,"['v107-regime-rotation-9-1740971100000000000', 'opposite-auction-liquidity']",3890592f-4ec2-4370-bb61-9b75b368f312,1740971100000000000,1740972000000000000,,,,,92522.0,True,
O-20250303-164500-001-000-7,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-007,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-b458527b6b75ae06-14356,MARKET,BUY,8.107,GTC,False,False,8.107,TAKER,90019.3,0.0,['620.31849534 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250303-164500-001-000-3,"['O-20250303-164500-001-000-8', 'O-20250303-164500-001-000-9']",,,,,"['v107-regime-rotation-18-1741020300000000000', 'candidate-02-v53']",b333f229-92d5-4c93-9083-3efaa1e1af04,1741020300000000000,1741020300000000000,,,,,,,
O-20250303-164500-001-000-8,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-008,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,,STOP_MARKET,SELL,8.107,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20250303-164500-001-000-3,['O-20250303-164500-001-000-9'],O-20250303-164500-001-000-7,,,,"['v107-regime-rotation-18-1741020300000000000', 'auction-rotation-invalidation']",6211d638-c477-4b69-be76-1b5136d2a07d,1741020300000000000,1741023840000000000,89789.4,DEFAULT,,,,,
O-20250303-164500-001-000-9,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-009,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-3f0d4c9ef409182a-14582,LIMIT,SELL,8.107,GTC,True,False,8.107,MAKER,90901.6,0.0,['221.08178136 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250303-164500-001-000-3,['O-20250303-164500-001-000-8'],O-20250303-164500-001-000-7,,,,"['v107-regime-rotation-18-1741020300000000000', 'opposite-auction-liquidity']",9e36b7f4-ac0c-455e-9099-46bc31de714b,1741020300000000000,1741023840000000000,,,,,90901.6,True,
O-20250303-204500-001-000-10,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-010,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-0cc60fc6f1b6b1f6-15285,MARKET,BUY,8.090,GTC,False,False,8.090,TAKER,85371.6,0.0,['587.05780740 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250303-204500-001-000-4,"['O-20250303-204500-001-000-11', 'O-20250303-204500-001-000-12']",,,,,"['v107-regime-rotation-6-1741034700000000000', 'candidate-02-v53']",ee2c4f1c-e210-4f46-97f8-9d73a4376d08,1741034700000000000,1741034700000000000,,,,,,,
O-20250303-204500-001-000-11,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-011,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,,STOP_MARKET,SELL,8.090,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20250303-204500-001-000-4,['O-20250303-204500-001-000-12'],O-20250303-204500-001-000-10,,,,"['v107-regime-rotation-6-1741034700000000000', 'auction-rotation-invalidation']",032f44a2-7da3-4fbb-b4a1-4990de50210f,1741034700000000000,1741035720000000000,85110.1,DEFAULT,,,,,
O-20250303-204500-001-000-12,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-012,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-1d2eed313d24ce28-15353,LIMIT,SELL,8.090,GTC,True,False,8.090,MAKER,86372.2,0.0,['209.62532940 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250303-204500-001-000-4,['O-20250303-204500-001-000-11'],O-20250303-204500-001-000-10,,,,"['v107-regime-rotation-6-1741034700000000000', 'opposite-auction-liquidity']",27ee7f68-f8f6-4835-9cc4-6907d3cf4d01,1741034700000000000,1741035720000000000,,,,,86372.2,True,
O-20250304-033000-001-000-13,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-013,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-a5678f3fb00a2bd9-16850,MARKET,SELL,8.574,GTC,False,False,8.574,TAKER,83981.1,0.0,['612.04585869 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250304-033000-001-000-5,"['O-20250304-033000-001-000-14', 'O-20250304-033000-001-000-15']",,,,,"['v107-regime-rotation-18-1741059000000000000', 'candidate-02-v53']",f490c3bd-0684-4735-b98c-02048756f388,1741059000000000000,1741059000000000000,,,,,,,
O-20250304-033000-001-000-14,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-014,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-9dcba104750878b8-16938,STOP_MARKET,BUY,8.574,GTC,True,False,8.574,TAKER,84247.5,0.0,['613.98735525 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250304-033000-001-000-5,['O-20250304-033000-001-000-15'],O-20250304-033000-001-000-13,,,,"['v107-regime-rotation-18-1741059000000000000', 'auction-rotation-invalidation']",0744c062-e7b2-47b2-89ad-9ed6866f46c0,1741059000000000000,1741060380000000000,84247.5,DEFAULT,,,,,
O-20250304-033000-001-000-15,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-015,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,,LIMIT,BUY,8.574,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20250304-033000-001-000-5,['O-20250304-033000-001-000-14'],O-20250304-033000-001-000-13,,,,"['v107-regime-rotation-18-1741059000000000000', 'opposite-auction-liquidity']",840d5372-a37f-4190-a3ea-8da9d617612b,1741059000000000000,1741060380000000000,,,,,82935.3,True,
O-20250304-054500-001-000-16,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-016,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-236d9692211a45f0-17380,MARKET,SELL,8.560,GTC,False,False,8.560,TAKER,84100.0,0.0,['611.91160000 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250304-054500-001-000-6,"['O-20250304-054500-001-000-17', 'O-20250304-054500-001-000-18']",,,,,"['v107-regime-rotation-18-1741067100000000000', 'candidate-02-v53']",e76d945f-2731-4f23-8daa-79f72c3e5892,1741067100000000000,1741067100000000000,,,,,,,
O-20250304-054500-001-000-17,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-017,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-5132fba2482dcc57-17452,STOP_MARKET,BUY,8.560,GTC,True,False,8.560,TAKER,84354.59999999999,0.0,['613.76406960 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250304-054500-001-000-6,['O-20250304-054500-001-000-18'],O-20250304-054500-001-000-16,,,,"['v107-regime-rotation-18-1741067100000000000', 'auction-rotation-invalidation']",53950fb4-8640-4e67-bf0f-860f2d2f7036,1741067100000000000,1741068240000000000,84354.6,DEFAULT,,,,,
O-20250304-054500-001-000-18,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-018,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,,LIMIT,BUY,8.560,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20250304-054500-001-000-6,['O-20250304-054500-001-000-17'],O-20250304-054500-001-000-16,,,,"['v107-regime-rotation-18-1741067100000000000', 'opposite-auction-liquidity']",1eccd5d8-461f-459b-be7d-03ddeb944423,1741067100000000000,1741068240000000000,,,,,83581.9,True,
O-20250304-102500-001-000-19,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-019,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-bf21ab85a2cf3e29-18444,MARKET,BUY,14.137,GTC,False,False,14.137,TAKER,83527.90000000001,0.0,['1003.70883396 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250304-102500-001-000-7,"['O-20250304-102500-001-000-20', 'O-20250304-102500-001-000-21']",,,,,"['v107-regime-rotation-15-1741083900000000000', 'candidate-02-v53']",22c438dd-04f9-49a6-b517-aad33ddedd30,1741083900000000000,1741083900000000000,,,,,,,
O-20250304-102500-001-000-20,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-020,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,,STOP_MARKET,SELL,14.137,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20250304-102500-001-000-7,['O-20250304-102500-001-000-21'],O-20250304-102500-001-000-19,,,,"['v107-regime-rotation-15-1741083900000000000', 'auction-rotation-invalidation']",733f90e9-21b4-433a-91ba-5e9f9eb5fdcd,1741083900000000000,1741086720000000000,83432.9,DEFAULT,,,,,
O-20250304-102500-001-000-21,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-021,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-bfcc7ec0173b95af-18620,LIMIT,SELL,14.137,GTC,True,False,14.137,MAKER,84157.0,0.0,['356.91825270 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250304-102500-001-000-7,['O-20250304-102500-001-000-20'],O-20250304-102500-001-000-19,,,,"['v107-regime-rotation-15-1741083900000000000', 'opposite-auction-liquidity']",aedad508-2f5a-4c05-b655-555f05b1d5d8,1741083900000000000,1741086720000000000,,,,,84157.0,True,
O-20250305-162000-001-000-22,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-022,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-0cbadce81c3a400c-25237,MARKET,BUY,6.255,GTC,False,False,6.255,TAKER,87967.2,0.0,['467.69961060 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250305-162000-001-000-8,"['O-20250305-162000-001-000-23', 'O-20250305-162000-001-000-24']",,,,,"['v107-regime-rotation-12-1741191600000000000', 'candidate-02-v53']",33180cc1-9b42-46f4-8024-7e44cf05252d,1741191600000000000,1741191600000000000,,,,,,,
O-20250305-162000-001-000-23,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-023,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,,STOP_MARKET,SELL,6.255,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20250305-162000-001-000-8,['O-20250305-162000-001-000-24'],O-20250305-162000-001-000-22,,,,"['v107-regime-rotation-12-1741191600000000000', 'auction-rotation-invalidation']",016867dc-64bc-4e87-b06d-be232b78dbb2,1741191600000000000,1741193880000000000,87555.0,DEFAULT,,,,,
O-20250305-162000-001-000-24,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-024,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-42683874264cd5e1-25384,LIMIT,SELL,6.255,GTC,True,False,6.255,MAKER,88675.3,0.0,['166.39920045 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250305-162000-001-000-8,['O-20250305-162000-001-000-23'],O-20250305-162000-001-000-22,,,,"['v107-regime-rotation-12-1741191600000000000', 'opposite-auction-liquidity']",417b66d5-5815-44dc-b303-05f32e75c8cc,1741191600000000000,1741193880000000000,,,,,88675.3,True,
O-20250305-185000-001-000-25,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-025,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-72c45b5f03858dc0-25825,MARKET,BUY,7.264,GTC,False,False,7.264,TAKER,89259.8,0.0,['551.12570912 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250305-185000-001-000-9,"['O-20250305-185000-001-000-26', 'O-20250305-185000-001-000-27']",,,,,"['v107-regime-rotation-18-1741200600000000000', 'candidate-02-v53']",c7fd79ba-2ff0-4574-ac39-c4105dc3ab2e,1741200600000000000,1741200600000000000,,,,,,,
