client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,account_id,trade_id,position_id,order_side,order_type,last_qty,last_px,currency,commission,liquidity_side,event_id,ts_event,ts_init,info,reconciliation
O-20250304-054500-001-000-16,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-016,BINANCE-001,T-236d9692211a45f0-17380,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,MARKET,8.560,84100.0,USDT,611.91160000 USDT,TAKER,145d9738-3c69-468c-bc20-0b386d183dec,2025-03-04 05:45:00+00:00,2025-03-04 05:45:00+00:00,{},False
O-20250304-054500-001-000-17,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-017,BINANCE-001,T-5132fba2482dcc57-17452,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,STOP_MARKET,8.560,84354.6,USDT,613.76406960 USDT,TAKER,ee6cd31e-16be-4107-b465-bd164175d6fe,2025-03-04 06:04:00+00:00,2025-03-04 06:04:00+00:00,{},False
O-20250304-102500-001-000-19,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-019,BINANCE-001,T-bf21ab85a2cf3e29-18444,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,14.137,83527.9,USDT,1003.70883396 USDT,TAKER,175068bd-6cd5-495c-81c6-4cb116b68606,2025-03-04 10:25:00+00:00,2025-03-04 10:25:00+00:00,{},False
O-20250304-102500-001-000-21,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-021,BINANCE-001,T-bfcc7ec0173b95af-18620,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,14.137,84157.0,USDT,356.91825270 USDT,MAKER,3f00c98b-3848-49c0-9ac7-f4d131f0b5f5,2025-03-04 11:12:00+00:00,2025-03-04 11:12:00+00:00,{},False
O-20250305-162000-001-000-22,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-022,BINANCE-001,T-0cbadce81c3a400c-25237,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,6.255,87967.2,USDT,467.69961060 USDT,TAKER,4d6241af-bb97-4d14-85c1-735a35806829,2025-03-05 16:20:00+00:00,2025-03-05 16:20:00+00:00,{},False
O-20250305-162000-001-000-24,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-024,BINANCE-001,T-42683874264cd5e1-25384,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,6.255,88675.3,USDT,166.39920045 USDT,MAKER,43a94c93-03a4-44d3-bdd0-a68b760e162e,2025-03-05 16:58:00+00:00,2025-03-05 16:58:00+00:00,{},False
O-20250305-185000-001-000-25,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-025,BINANCE-001,T-72c45b5f03858dc0-25825,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,7.264,89259.8,USDT,551.12570912 USDT,TAKER,99014c31-60ef-4047-8f2a-e859631fe1a1,2025-03-05 18:50:00+00:00,2025-03-05 18:50:00+00:00,{},False
O-20250305-185000-001-000-27,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-027,BINANCE-001,T-52942824e6bb5792-25890,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,7.264,90113.5,USDT,196.37533920 USDT,MAKER,ed4019ce-0d5f-4023-a19d-8c5213fd1081,2025-03-05 19:07:00+00:00,2025-03-05 19:07:00+00:00,{},False
O-20250305-201500-001-000-28,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-028,BINANCE-001,T-d9a88ce8aed749f3-26156,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,MARKET,10.830,90050.6,USDT,828.96079830 USDT,TAKER,8ca0fa6e-f443-4e36-845c-28ef24e7536d,2025-03-05 20:15:00+00:00,2025-03-05 20:15:00+00:00,{},False
O-20250305-201500-001-000-29,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-029,BINANCE-001,T-42c188389032d852-26238,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,STOP_MARKET,10.830,90251.1,USDT,830.80650105 USDT,TAKER,1d6d5471-90b3-4334-9f96-35243b118bb2,2025-03-05 20:37:00+00:00,2025-03-05 20:37:00+00:00,{},False
O-20250306-193500-001-000-31,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-031,BINANCE-001,T-78874938aa425576-31443,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,7.037,88146.7,USDT,527.24507872 USDT,TAKER,c6984126-7d31-4742-96b4-e891f3caee32,2025-03-06 19:35:00+00:00,2025-03-06 19:35:00+00:00,{},False
O-20250306-193500-001-000-33,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-033,BINANCE-001,T-69c146f8a25db285-31492,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,7.037,88799.7,USDT,187.46504667 USDT,MAKER,37975ff8-78ea-4ecc-be16-855a5d3b31d7,2025-03-06 19:48:00+00:00,2025-03-06 19:48:00+00:00,{},False
O-20250307-154500-001-000-34,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-034,BINANCE-001,T-8e1945eb24f7a61f-36036,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,5.481,88482.6,USDT,412.22716101 USDT,TAKER,0a0cfc40-835f-4c4c-9cad-1a93b45f2f94,2025-03-07 15:45:00+00:00,2025-03-07 15:45:00+00:00,{},False
O-20250307-154500-001-000-35,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-035,BINANCE-001,T-a8dd3912a9def5db-36183,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,STOP_MARKET,5.481,87942.2,USDT,409.70951847 USDT,TAKER,f4ebe3da-8402-4618-a95d-f02e10e7d73b,2025-03-07 16:22:00+00:00,2025-03-07 16:22:00+00:00,{},False
O-20250307-195500-001-000-37,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-037,BINANCE-001,T-cffbae17e9b32d0f-37011,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,8.288,87573.6,USDT,616.93849728 USDT,TAKER,54230be6-c470-42de-9c5d-31d8d9dc8dc2,2025-03-07 19:55:00+00:00,2025-03-07 19:55:00+00:00,{},False
O-20250307-195500-001-000-38,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-038,BINANCE-001,T-d88bf85e85de0942-37173,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,STOP_MARKET,8.288,87276.5,USDT,614.84548720 USDT,TAKER,428234e4-b2af-43c8-b4bf-b6277ee9074e,2025-03-07 20:38:00+00:00,2025-03-07 20:38:00+00:00,{},False
O-20250309-191500-001-000-40,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-040,BINANCE-001,T-c8f60156e3082f11-47246,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,13.217,82413.4,USDT,925.86922163 USDT,TAKER,f46f69ed-0d54-4c39-93cb-8252b25e85c1,2025-03-09 19:15:00+00:00,2025-03-09 19:15:00+00:00,{},False
O-20250309-191500-001-000-42,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-042,BINANCE-001,T-d20fb0b762cb0e75-47461,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,13.217,83120.1,USDT,329.57950851 USDT,MAKER,6d20632b-171c-444d-8261-1b5e308a81e3,2025-03-09 20:12:00+00:00,2025-03-09 20:12:00+00:00,{},False
