plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,rejection,scale,higher_direction,context_location,impulse_progress,impulse_efficiency,impulse_pressure,return_depth,return_pressure,return_effort,response_progress,response_pressure,peer_progress,source_penetration,source_distance,risk_range,cost_r,planned_rr,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
XRPUSDT:CONTROL:60:1739134800000000000:1:1739149200000000000,XRPUSDT:CONTROL:60:1739134800000000000:1,XRPUSDT,1,1739149200000000000,1739146020000000000,2.4077,2.3901999999999997,2.4354,1.5828571428570868,2.4217,60,60:1739134800000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2.3982,2.4097,2.4355,2.4041,ACCEPTED_CONTROL_RETURN,0.0,0.0,-1.0,-0.23008849557521371,2.302222222222229,0.699999999999994,0.0390312234840749,0.613686534216329,-0.20179386736214303,0.4713814259680619,0.31111111111113654,0.17887718789926224,-0.3476107947511541,0.2399999999999937,-1.2444444444444278,1.5555555555556038,0.16449942857142372,1.5828571428570868,100000.0,0.8355005714285763,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739149200000000000,1739149860000000000,2.4083,2.3897,140974.2,-2960.3172258,11.0,False,0.0,-2960.3172258,-0.9867724086,0.5
SOLUSDT:CONTROL:15:1739162700000000000:1:1739167260000000000,SOLUSDT:CONTROL:15:1739162700000000000:1,SOLUSDT,1,1739167260000000000,1739166180000000000,202.78,202.10000000000002,204.56,2.6176470588236143,202.85,15,15:1739162700000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,202.31,202.54,204.57,202.29,ACCEPTED_CONTROL_RETURN,0.0,0.0,1.0,0.2494758909853254,0.7411167512690544,0.613445378151277,0.2107653117731753,0.724696356275309,-0.22604129144785484,1.622764917980335,0.436548223350261,0.2870349988994057,-0.8503130335799352,0.5888324873096578,-0.07106598984770886,0.690355329949217,0.35724705882354074,2.6176470588236143,97039.6827742,0.6427529411764592,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739167260000000000,1739167980000000000,202.82,202.06,2974.38,-2862.6622872,12.0,False,0.0,-2862.6622872,-0.9833304634974541,0.5
ETHUSDT:CONTROL:60:1739167200000000000:1:1739183100000000000,ETHUSDT:CONTROL:60:1739167200000000000:1,ETHUSDT,-1,1739183100000000000,1739182500000000000,2656.43,2661.13,2651.01,1.1531914893615538,2659.92,60,60:1739167200000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2655.15,2656.74,2657.37,2651.0,REJECTED_CONTROL_RETURN,1.0,0.0,-1.0,-0.5974248927038532,0.3505903723887979,0.3769531250000649,0.0019734295914562846,0.5360315893385763,-0.16147135789036854,0.45008924516197146,0.012715712988222563,-0.13168734808750174,0.22784810126584698,0.21798365122612967,0.6339691189827995,0.8537693006358535,0.6788374468084711,1.1531914893615538,94177.020487,0.32116255319152887,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739183100000000000,1739183700000000000,2655.94,2651.01,328.058,1007.7377500199999,10.0,False,0.0,1007.7377500199999,0.3566821095028895,0.5
XRPUSDT:CONTROL:15:1739187000000000000:-1:1739192100000000000,XRPUSDT:CONTROL:15:1739187000000000000:-1,XRPUSDT,-1,1739192100000000000,1739191740000000000,2.4128,2.4186,2.4041,1.4999999999998852,2.4084,15,15:1739187000000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2.4126,2.4175,2.4144,2.404,ACCEPTED_CONTROL_RETURN,0.0,0.0,-1.0,0.44303797468355066,0.6459627329192297,0.34666666666665524,0.08916949170429125,0.6027397260273848,0.1242043314628682,0.7446228181403403,0.18633540372671253,0.6664712910064317,-0.2627737226277463,0.5465838509316644,-0.5465838509316644,0.7204968944099588,0.4997999999999785,1.4999999999998852,95184.75823702,0.5002000000000215,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739192100000000000,1739192820000000000,2.4121,2.4193,292090.3,-2808.65269772,12.0,False,0.0,-2808.65269772,-0.9835792864813367,0.5
BTCUSDT:CONTROL:15:1739204100000000000:1:1739211360000000000,BTCUSDT:CONTROL:15:1739204100000000000:1,BTCUSDT,1,1739211360000000000,1739210100000000000,97260.0,97133.79999999999,97520.7,2.0657686212359194,97382.3,15,15:1739204100000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,97204.3,97259.8,97520.8,97228.7,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,1.0,0.1842352205192388,0.754199652442555,0.639489194499009,0.049284532332682714,0.6739018087855119,0.21290595694946768,0.8195459763208585,0.03861749372465662,0.2397420946099919,-0.5000000000000129,0.42247538134772095,-0.4722919482525617,0.4873527708052115,0.9242177496037182,2.0657686212359194,92376.10553930001,0.07578225039628184,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1739211360000000000,1739214120000000000,97277.3,97520.7,10.353,1814.43789513,46.0,False,0.0,1814.43789513,0.6547284367305263,0.5
SOLUSDT:CONTROL:15:1739164500000000000:-1:1739225760000000000,SOLUSDT:CONTROL:15:1739164500000000000:-1,SOLUSDT,-1,1739225760000000000,1739224920000000000,200.01,200.42,199.23,1.9024390243902625,199.8,15,15:1739164500000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,199.7,199.92,200.15,199.22,ACCEPTED_CONTROL_RETURN,0.0,0.0,-0.0,0.11675126903554056,1.4141414141413782,0.6363636363636129,0.15413113075768486,0.658333333333333,-0.12377307241187728,0.7027216963534302,0.2424242424242494,0.2400659219923091,0.07355021216409897,1.3333333333333717,-0.424242424242379,0.8282828282828137,0.5859951219512243,1.9024390243902625,94190.54343443,0.4140048780487757,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739225760000000000,1739226420000000000,199.96,200.48,3891.38,-2802.6497036,11.0,False,0.0,-2802.6497036,-0.9918369018828458,0.5
ETHUSDT:CONTROL:60:1739217600000000000:1:1739234940000000000,ETHUSDT:CONTROL:60:1739217600000000000:1,ETHUSDT,1,1739234940000000000,1739234280000000000,2694.23,2672.0499999999997,2724.4799999999996,1.3638412984670492,2692.99,60,60:1739217600000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2681.48,2703.0,2724.49,2692.81,ACCEPTED_CONTROL_RETURN,0.0,0.0,1.0,0.10671586715867853,5.265957446808678,0.9024612579762988,0.22214764951441676,0.5770404271548385,-0.13278483336006802,0.645494957390069,0.25177304964540864,0.38050749205865625,1.247999999999987,5.585106382978849,0.21985815602841569,3.9326241134753177,0.14516537421099898,1.3638412984670492,91387.89373083001,0.854834625789001,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739234940000000000,1739240640000000000,2694.56,2671.68,106.324,-2717.97317088,95.0,False,0.0,-2717.97317088,-0.9913687907377178,0.5
SOLUSDT:CONTROL:60:1739228400000000000:-1:1739285220000000000,SOLUSDT:CONTROL:60:1739228400000000000:-1,SOLUSDT,-1,1739285220000000000,1739281800000000000,199.41,201.01999999999998,197.70999999999998,1.0559006211180326,199.14,60,60:1739228400000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,199.55,200.0,199.66,197.7,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,-1.0,-0.4793388429752077,1.695238095238078,0.577922077922076,0.03597974699993598,0.5150602409638588,-0.010463865662838705,0.4426180468355745,0.11428571428571738,0.23498888065233506,-2.1749781277340356,1.4476190476190147,-0.2571428571428641,1.5333333333333026,0.14922857142857276,1.0559006211180326,88669.92055995,0.8507714285714272,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739285220000000000,1739293320000000000,199.38,197.71,1401.12,2144.78966016,135.0,False,-77.39155678199309,2067.398103378007,0.7771888107873939,0.5
XRPUSDT:CONTROL:15:1739306700000000000:1:1739313480000000000,XRPUSDT:CONTROL:15:1739306700000000000:1,XRPUSDT,1,1739313480000000000,1739308740000000000,2.4247,2.4093,2.4448999999999996,1.3116883116882758,2.4206,15,15:1739306700000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2.4157,2.42,2.445,2.4188,ACCEPTED_CONTROL_RETURN,0.0,0.0,0.0,-0.3139158576051657,1.360406091370525,1.0151515151515136,0.1571674723087938,0.568627450980388,-0.25602956044391123,1.2727114547172116,0.5989847715735974,-0.22328165103828443,-1.6453089244851367,0.944162436548219,0.41624365482235104,1.5634517766497327,0.18833766233766133,1.3116883116882758,90737.31866333,0.8116623376623386,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739313480000000000,1739314680000000000,2.4252,2.4087,142684.6,-2699.1574439700003,20.0,False,0.0,-2699.1574439700003,-0.9915646188844313,0.5
XRPUSDT:CONTROL:15:1739324700000000000:-1:1739337180000000000,XRPUSDT:CONTROL:15:1739324700000000000:-1,XRPUSDT,-1,1739337180000000000,1739328480000000000,2.4047,2.4159,2.379,2.294642857142842,2.4038,15,15:1739324700000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2.4058,2.4099,2.4072,2.3789,ACCEPTED_CONTROL_RETURN,0.0,0.0,1.0,-0.7029702970297209,1.5102040816326445,0.9910714285714098,0.20780355831628228,0.6972972972972976,-0.36481100329357785,1.823359223664865,0.1496598639455926,-0.11748338136369144,-1.4756052141526352,0.5170068027210942,-0.122448979591854,1.523809523809544,0.2582464285714263,2.294642857142842,88038.16121936,0.7417535714285737,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739337180000000000,1739345700000000000,2.4041,2.4165,175285.7,-2596.03380272,142.0,False,0.0,-2596.03380272,-0.9829198939656788,0.5
