client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type,expire_time_ns,trigger_instrument_id,price,is_post_only,display_qty
O-20250307-155100-001-000-1,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-66b63dac83471c49-36038,MARKET,BUY,4.621,GTC,False,False,4.621,TAKER,88677.6,0.0,['348.31231116 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250307-155100-001-000-1,"['O-20250307-155100-001-000-2', 'O-20250307-155100-001-000-3']",,,,,"['v142-dual-rotation-1741362660000000000', 'candidate-02-v53']",03acabf0-659e-4d16-bb12-e9dc0b0df400,1741362660000000000,1741362660000000000,,,,,,,
O-20250307-155100-001-000-2,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-002,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-a3483744f8fa19ab-36085,STOP_MARKET,SELL,4.621,GTC,True,False,4.621,TAKER,88169.90000000001,0.0,['346.31814172 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250307-155100-001-000-1,['O-20250307-155100-001-000-3'],O-20250307-155100-001-000-1,,,,"['v142-dual-rotation-1741362660000000000', 'auction-rotation-invalidation']",4c55be03-9f45-47d2-8fbe-b90b4ce6e294,1741362660000000000,1741363380000000000,88169.9,DEFAULT,,,,,
O-20250307-155100-001-000-3,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-003,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,,LIMIT,SELL,4.621,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20250307-155100-001-000-1,['O-20250307-155100-001-000-2'],O-20250307-155100-001-000-1,,,,"['v142-dual-rotation-1741362660000000000', 'opposite-auction-liquidity']",e99a9234-f43c-4451-a368-219c36ecec59,1741362660000000000,1741363380000000000,,,,,89647.2,True,
O-20250307-195700-001-000-4,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-004,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-52ad3ddf3702e6c2-36996,MARKET,BUY,5.781,GTC,False,False,5.781,TAKER,87733.1,0.0,['431.10729344 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250307-195700-001-000-2,"['O-20250307-195700-001-000-5', 'O-20250307-195700-001-000-6']",,,,,"['v142-dual-rotation-1741377420000000000', 'candidate-02-v53']",ab95eb9d-dc69-4b08-a468-dfb0f9a66e05,1741377420000000000,1741377420000000000,,,,,,,
O-20250307-195700-001-000-5,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-005,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,,STOP_MARKET,SELL,5.781,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20250307-195700-001-000-2,['O-20250307-195700-001-000-6'],O-20250307-195700-001-000-4,,,,"['v142-dual-rotation-1741377420000000000', 'auction-rotation-invalidation']",161a6673-3adf-4334-85ed-52f140979964,1741377420000000000,1741378140000000000,87370.1,DEFAULT,,,,,
O-20250307-195700-001-000-6,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-006,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-8ac41b381a2aa827-37042,LIMIT,SELL,5.781,GTC,True,False,5.781,MAKER,88225.7,0.0,['153.00983151 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250307-195700-001-000-2,['O-20250307-195700-001-000-5'],O-20250307-195700-001-000-4,,,,"['v142-dual-rotation-1741377420000000000', 'opposite-auction-liquidity']",ed6e9dcf-1a47-4ac2-ab25-7ff2924f1b15,1741377420000000000,1741378140000000000,,,,,88225.7,True,
O-20250309-191800-001-000-7,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-007,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-571a48855a955cfc-47236,MARKET,BUY,10.261,GTC,False,False,10.261,TAKER,82437.79999999999,0.0,['719.01012593 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250309-191800-001-000-3,"['O-20250309-191800-001-000-8', 'O-20250309-191800-001-000-9']",,,,,"['v142-dual-rotation-1741547880000000000', 'candidate-02-v53']",87d13215-7d46-4daf-a5ab-a6a05ebae13c,1741547880000000000,1741547880000000000,,,,,,,
O-20250309-191800-001-000-8,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-008,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,,STOP_MARKET,SELL,10.261,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20250309-191800-001-000-3,['O-20250309-191800-001-000-9'],O-20250309-191800-001-000-7,,,,"['v142-dual-rotation-1741547880000000000', 'auction-rotation-invalidation']",a71f3e59-2123-46d6-8293-d8e4fefd0fa4,1741547880000000000,1741548540000000000,82279.5,DEFAULT,,,,,
O-20250309-191800-001-000-9,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-009,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-4a30dc197d0adb24-47278,LIMIT,SELL,10.261,GTC,True,False,10.261,MAKER,82751.2,0.0,['254.73301896 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250309-191800-001-000-3,['O-20250309-191800-001-000-8'],O-20250309-191800-001-000-7,,,,"['v142-dual-rotation-1741547880000000000', 'opposite-auction-liquidity']",7b2b9a08-2ac5-436a-a500-45a033aca3cd,1741547880000000000,1741548540000000000,,,,,82751.2,True,
