position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20250102-155200-001-000-1,O-20250102-155200-001-000-2,BUY,FLAT,0.000,13.820,1735833120000000000,2025-01-02 15:52:00+00:00,1735833180000000000,2025-01-02 15:53:00+00:00,60000000000,96495.8,96433.1,['2266.33578830 USDT'],-0.00065,-3132.84978830 USDT,False
