trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20240226-180600-001-000-1,O-20240226-180600-001-000-2,BUY,FLAT,0.000,36.534,1708970760000000000,2024-02-26 18:06:00+00:00,1708970820000000000,2024-02-26 18:07:00+00:00,60000000000,53569.6,53562.5,['2739.77489898 USDT'],-0.00013,-2999.16629898 USDT,True
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20240227-055100-001-000-4,O-20240227-055100-001-000-5,BUY,FLAT,0.000,19.679,1709013060000000000,2024-02-27 05:51:00+00:00,1709013240000000000,2024-02-27 05:54:00+00:00,180000000000,56238.899999999994,56169.7,['1548.46218758 USDT'],-0.00123,-2910.24898758 USDT,True
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20240227-121300-001-000-7,O-20240227-121300-001-000-9,BUY,FLAT,0.000,22.261,1709035980000000000,2024-02-27 12:13:00+00:00,1709036700000000000,2024-02-27 12:25:00+00:00,720000000000,56664.103818337,56899.7,['1769.63068576 USDT'],0.00416,3474.97591424 USDT,True
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20240227-171500-001-000-10,O-20240227-171500-001-000-11,SELL,FLAT,0.000,19.510,1709054100000000000,2024-02-27 17:15:00+00:00,1709054460000000000,2024-02-27 17:21:00+00:00,360000000000,57186.0,57255.9,['1562.93302830 USDT'],-0.00122,-2926.68202830 USDT,True
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20240228-080900-001-000-13,O-20240228-080900-001-000-14,BUY,FLAT,0.000,17.620,1709107740000000000,2024-02-28 08:09:00+00:00,1709107920000000000,2024-02-28 08:12:00+00:00,180000000000,58486.5,58407.2,['1441.76689580 USDT'],-0.00136,-2839.03289580 USDT,True
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20240228-201300-001-000-16,O-20240228-214300-001-000-19,SELL,FLAT,0.000,17.726,1709151180000000000,2024-02-28 20:13:00+00:00,1709156580000000000,2024-02-28 21:43:00+00:00,5400000000000,60620.8,60543.80000000001,['1503.43458972 USDT'],0.00127,-138.53258972 USDT,True
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20240301-082500-001-000-20,O-20240301-082500-001-000-21,BUY,FLAT,0.000,21.932,1709281500000000000,2024-03-01 08:25:00+00:00,1709281560000000000,2024-03-01 08:26:00+00:00,60000000000,61858.700000000004,61819.9,['1898.76333864 USDT'],-0.00063,-2749.72493864 USDT,True
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20240301-132600-001-000-23,O-20240301-132600-001-000-25,SELL,FLAT,0.000,14.342,1709299560000000000,2024-03-01 13:26:00+00:00,1709303040000000000,2024-03-01 14:24:00+00:00,3480000000000,62607.100000000006,62313.5,['1254.12787164 USDT'],0.00469,2956.68332836 USDT,True
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20240301-202600-001-000-26,O-20240301-202600-001-000-28,BUY,FLAT,0.000,25.481,1709324760000000000,2024-03-01 20:26:00+00:00,1709326500000000000,2024-03-01 20:55:00+00:00,1740000000000,62450.0,62838.3,['2234.72982061 USDT'],0.00622,7659.54247939 USDT,True
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20240303-170500-001-000-29,O-20240303-170500-001-000-30,BUY,FLAT,0.000,23.718,1709485500000000000,2024-03-03 17:05:00+00:00,1709485740000000000,2024-03-03 17:09:00+00:00,240000000000,62958.899999999994,62921.100000000006,['2089.93528800 USDT'],-0.0006,-2986.47568800 USDT,False
