trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
BACKTESTER-001,Candidate35Strategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-001,ETHUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-ef0ea07e24d13994-37490,MARKET,SELL,82.648,GTC,False,False,82.648,TAKER,1729.3,0.0,['107.19238980 USDT'],NO_TRIGGER,FILLED,OTO,OL-20260622-035959-001-000-1,"['O-20260622-035959-001-000-2', 'O-20260622-035959-001-000-3']",,,,,['ENTRY'],50c99d34-7467-4dbe-8f47-629a19952660,2026-06-22 03:59:59.999000+00:00,2026-06-22 04:00:59.999000+00:00
BACKTESTER-001,Candidate35Strategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-004,ETHUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-590ed67be9cc8df6-38354,MARKET,BUY,82.648,GTC,True,False,82.648,TAKER,1745.77,0.0,['108.21329922 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8e355d55-46fe-4932-a9da-d8ca7ea56515,2026-06-22 07:59:59.999000+00:00,2026-06-22 08:00:59.999000+00:00
BACKTESTER-001,Candidate35Strategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-005,ETHUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-4d6029af6e06d665-56119,MARKET,BUY,63.873,GTC,False,False,63.873,TAKER,1569.44,0.0,['75.18363084 USDT'],NO_TRIGGER,FILLED,OTO,OL-20260625-155959-001-000-2,"['O-20260625-155959-001-000-6', 'O-20260625-155959-001-000-7']",,,,,['ENTRY'],caaffcfe-f2dd-4ab4-a39f-b5cdf56d3401,2026-06-25 15:59:59.999000+00:00,2026-06-25 16:00:59.999000+00:00
BACKTESTER-001,Candidate35Strategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-008,ETHUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-589e540f18758e18-57032,MARKET,SELL,63.873,GTC,True,False,63.873,TAKER,1558.81,0.0,['74.67440335 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c5a34e96-2af7-4a89-93bb-6270cc25cde3,2026-06-25 19:59:59.999000+00:00,2026-06-25 20:00:59.999000+00:00
BACKTESTER-001,Candidate35Strategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-001,SOLUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-8b9fd2d2a5b11973-57888,MARKET,SELL,6006.84,GTC,False,False,6006.84,TAKER,70.73,0.0,['318.64784490 USDT'],NO_TRIGGER,FILLED,OTO,OL-20260626-075959-001-000-3,"['O-20260626-075959-001-000-10', 'O-20260626-075959-001-000-11']",,,,,['ENTRY'],74f6e08d-22ce-4f93-aa62-6bd5dd94e75b,2026-06-26 07:59:59.999000+00:00,2026-06-26 08:00:59.999000+00:00
BACKTESTER-001,Candidate35Strategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-004,SOLUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-5529063bf2003460-58755,MARKET,BUY,6006.84,GTC,True,False,6006.84,TAKER,68.59504687989026,0.0,['309.02960355 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e881d8d3-0749-4d2d-8859-10088b2e47fb,2026-06-26 11:59:59.999000+00:00,2026-06-26 12:00:59.999000+00:00
