trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,price,expire_time_ns,is_post_only,display_qty,trigger_instrument_id,trigger_price,trigger_type
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-001,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-11b1010bd7b4f7e5-15997,MARKET,BUY,2023017,GTC,False,False,2023017,TAKER,0.3439818507209776,0.0,['556.70490536 USDT'],NO_TRIGGER,FILLED,OTO,OL-20230102-134700-001-000-1,"['O-20230102-134700-001-000-2', 'O-20230102-134700-001-000-3']",,,,,['ENTRY'],ffaf7c81-0b13-416f-94ae-2443e72f9427,2023-01-02 13:47:00+00:00,2023-01-02 13:47:00+00:00,,,,,,,
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-003,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-90b2264a7c40eea1-16344,LIMIT,SELL,2023017,GTC,True,False,2023017,MAKER,0.3466477835332081,5.221646679193226e-05,['280.50974364 USDT'],NO_TRIGGER,FILLED,OUO,OL-20230102-134700-001-000-1,['O-20230102-134700-001-000-2'],O-20230102-134700-001-000-1,,,,['TAKE_PROFIT'],ad7a194c-be50-4bdf-9f2f-080a15331fde,2023-01-02 13:47:00+00:00,2023-01-02 15:31:00+00:00,0.3467,,True,,,,
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-001,ETHUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-cc01a7a2182fa8ee-17877,MARKET,BUY,1016.116,GTC,False,False,1016.116,TAKER,1219.0106990835693,0.0,['990.92502041 USDT'],NO_TRIGGER,FILLED,OTO,OL-20230102-153200-001-000-2,"['O-20230102-153200-001-000-5', 'O-20230102-153200-001-000-6']",,,,,['ENTRY'],55075a14-789a-44f4-938c-8204eccbe335,2023-01-02 15:32:00+00:00,2023-01-02 15:32:00+00:00,,,,,,,
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-002,ETHUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-831e2411516ca710-18048,STOP_MARKET,SELL,1016.116,GTC,True,False,1016.116,TAKER,1217.8433603742092,0.01663962579073086,['989.97609918 USDT'],NO_TRIGGER,FILLED,OUO,OL-20230102-153200-001-000-2,['O-20230102-153200-001-000-6'],O-20230102-153200-001-000-4,,,,['STOP_LOSS'],73e1e0ef-b1ea-4ebc-80bd-8530fd6b9d47,2023-01-02 15:32:00+00:00,2023-01-02 16:22:00+00:00,,,,,,1217.86,DEFAULT
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-001,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-1b60f9a87b68abf8-20410,MARKET,BUY,75228.2,GTC,False,False,75228.2,TAKER,11.136977170794994,0.0,['670.25179680 USDT'],NO_TRIGGER,FILLED,OTO,OL-20230102-193300-001-000-3,"['O-20230102-193300-001-000-8', 'O-20230102-193300-001-000-9']",,,,,['ENTRY'],66e7c32f-1821-4fd3-9c44-453314e9c169,2023-01-02 19:33:00+00:00,2023-01-02 19:33:00+00:00,,,,,,,
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-003,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-6f134a52b037dc37-20460,LIMIT,SELL,75228.2,GTC,True,False,75228.2,MAKER,11.233,0.0009999999999994458,['338.01534824 USDT'],NO_TRIGGER,FILLED,OUO,OL-20230102-193300-001-000-3,['O-20230102-193300-001-000-8'],O-20230102-193300-001-000-7,,,,['TAKE_PROFIT'],1a38caa0-ef1a-49ed-8cd3-a05fecfa98e4,2023-01-02 19:33:00+00:00,2023-01-02 19:47:00+00:00,11.234,,True,,,,
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-004,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-a4bdb528d011c6a8-22807,MARKET,BUY,42151.1,GTC,False,False,42151.1,TAKER,11.747523134627565,0.0,['396.13681792 USDT'],NO_TRIGGER,FILLED,OTO,OL-20230103-061900-001-000-4,"['O-20230103-061900-001-000-11', 'O-20230103-061900-001-000-12']",,,,,['ENTRY'],fc918a18-70a6-43cf-b884-6eec8907b5d9,2023-01-03 06:19:00+00:00,2023-01-03 06:19:00+00:00,,,,,,,
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-005,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-3f7cb9fb9de942e5-22897,STOP_MARKET,SELL,42151.1,GTC,True,False,42151.1,TAKER,11.687,0.0010000000000012221,['394.09592456 USDT'],NO_TRIGGER,FILLED,OUO,OL-20230103-061900-001-000-4,['O-20230103-061900-001-000-12'],O-20230103-061900-001-000-10,,,,['STOP_LOSS'],4667a1cf-2daa-4458-b9fa-008624d54dbd,2023-01-03 06:19:00+00:00,2023-01-03 06:43:00+00:00,,,,,,11.688,DEFAULT
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-004,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-0d3c4a1eeff23162-23016,MARKET,BUY,2082831,GTC,False,False,2082831,TAKER,0.3470861706974786,0.0,['578.33746880 USDT'],NO_TRIGGER,FILLED,OTO,OL-20230104-013200-001-000-5,"['O-20230104-013200-001-000-14', 'O-20230104-013200-001-000-15']",,,,,['ENTRY'],f4e4e71c-4f7d-41b7-8e38-b3783a8488c0,2023-01-04 01:32:00+00:00,2023-01-04 01:32:00+00:00,,,,,,,
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-005,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-eaf7414fe75fd581-23060,STOP_MARKET,SELL,2082831,GTC,True,False,2082831,TAKER,0.3458117769996702,0.00018822300032977912,['576.21399144 USDT'],NO_TRIGGER,FILLED,OUO,OL-20230104-013200-001-000-5,['O-20230104-013200-001-000-15'],O-20230104-013200-001-000-13,,,,['STOP_LOSS'],24791525-a2b4-47c9-82a5-31b8fd009c0d,2023-01-04 01:32:00+00:00,2023-01-04 01:44:00+00:00,,,,,,0.3460,DEFAULT
