plan_id,ts,score,reason
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:HIGH:504:s2:1722931675000000000,1722931675000000000,1.0,candidate
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:HIGH:504:s2:1722931675000000000,1722931675000000000,1.0,selected
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:LOW:552:s2:1722974705000000000,1722974705000000000,1.0,candidate
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:LOW:552:s2:1722974705000000000,1722974705000000000,1.0,selected
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:HIGH:713:s2:1723117765000000000,1723117765000000000,1.0,candidate
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:HIGH:713:s2:1723117765000000000,1723117765000000000,1.0,selected
BTCUSDT:MICRO:BTCUSDT:60m:PIVOT:LOW:193:s2:1723190895000000000,1723190895000000000,1.0,candidate
BTCUSDT:MICRO:BTCUSDT:60m:PIVOT:LOW:193:s2:1723190895000000000,1723190895000000000,1.0,selected
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:LOW:822:s2:1723219490000000000,1723219490000000000,1.0,candidate
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:LOW:822:s2:1723219490000000000,1723219490000000000,1.0,selected
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:LOW:905:s2:1723297285000000000,1723297285000000000,1.0,candidate
BTCUSDT:MICRO:BTCUSDT:15m:PIVOT:LOW:905:s2:1723297285000000000,1723297285000000000,1.0,selected
