scenario_id,family,source_family,source_direction,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,entry_execution_mode,entry_order_type,entry_expiry_ts_ns,entry_client_order_id,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,sac_entry_confirmation,failed_acceptance_trap,favorable_drift_guard_enabled,causal_exit_reason_codes,causal_exit_open_position,actual_entry_price,opened_ts_ns,opened_bar_index,forced_exit_reason,path_observations,mfe_price,mae_price,mfe_price_distance,mae_price_distance,mfe_stop_units,mae_stop_units,mfe_atr,mae_atr,mfe_close_net_r_after_cost,mfe_intrabar_net_r_after_cost,first_close_half_r_ts_ns,first_close_one_r_ts_ns,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome
OIIR-1709128800000000000-000030:ENTRY,OIIR_UR,OIIR_UR,SHORT,SHORT,1709129580000000000,2024-02-28,14,1709129580000000000,60445.1,60445.1,MARKET_AFTER_DEFENSE,MARKET,,O-20240228-141300-001-000-35,60795.100000000006,60033.9,PRE_SHOCK_DEALING_RANGE_EQUILIBRIUM,60786.9,102.18500000000022,7.541,109365.6948216,3280.970844648,435.0429223600036,0.7508792425076573,0.0007,,False,True,"('COUNTER_INVENTORY_REVERSAL_THESIS_INVALIDATED',)",True,60444.99999999999,1709129580000000000,3732,,16,59814.8,60600.0,630.1999999999898,155.00000000000728,1.8000571265351792,0.4427306483861796,6.167245681851431,1.5168566815090958,0.906145278404907,1.254630547806771,1.70913048e+18,,60034.0,1709130480000000000,2024-02-28,14,15.0,2463.3785027,0.006799569856894578,0.7508078002943316,TARGET
OIIR-1709136300000000000-000033:ENTRY,OIIR_UR,OIIR_UR,SHORT,SHORT,1709136600000000000,2024-02-28,16,1709136600000000000,61048.1,61048.1,MARKET_AFTER_DEFENSE,MARKET,,O-20240228-161000-001-000-38,61395.5,60626.1,PRE_SHOCK_DEALING_RANGE_EQUILIBRIUM,61387.7,97.74499999999935,7.742,111829.0733243,3354.872199729,433.3301337200011,0.7768397205847378,0.0007,,False,True,"('COUNTER_INVENTORY_REVERSAL_THESIS_INVALIDATED',)",True,61048.0,1709136600000000000,3849,,19,61022.2,61644.9,25.80000000000291,596.9000000000015,0.07424460431655514,1.7176978417266229,0.263952120313091,6.106706225382428,-0.19792593066102712,-0.13811441979862168,,,61395.6,1709137680000000000,2024-02-28,16,18.0,-3354.69004584,-0.005693880225396386,-0.9999457046712495,STOP
OIIR-1709139900000000000-000034:ENTRY,OIIR_UR,OIIR_UR,SHORT,SHORT,1709140260000000000,2024-02-28,17,1709140260000000000,62643.7,62643.7,MARKET_AFTER_DEFENSE,MARKET,,O-20240228-171100-001-000-41,63112.99999999999,61694.200000000004,PRE_SHOCK_DEALING_RANGE_EQUILIBRIUM,63100.0,162.81000000000057,5.836,108474.38327846,3254.2314983538,557.5545073600022,1.5465097288564347,0.0007,,False,True,"('COUNTER_INVENTORY_REVERSAL_THESIS_INVALIDATED',)",True,62643.6,1709140260000000000,3910,,3,62516.9,63400.0,126.69999999999709,756.4000000000015,0.2699190455901122,1.6114188325522174,0.7782077267980876,4.645906271113561,-0.15783409305877594,0.06974681306788914,,,63113.100000000006,1709140380000000000,2024-02-28,17,2.0,-3253.74327084,-0.007494779993487081,-0.9998499714866484,STOP
OIIR-1709144100000000000-000036:ENTRY,OIIR_UC,OIIR_UC,SHORT,SHORT,1709144400000000000,2024-02-28,18,1709144400000000000,60274.9,60274.9,MARKET_AFTER_DEFENSE,MARKET,,O-20240228-182000-001-000-44,60921.7,59659.80000000001,INVENTORY_IMPULSE_RANGE_EXTENSION,60100.0,290.91500000000013,4.313,105220.64000762,3156.6192002285998,731.8108012399961,0.7255231941102162,0.0007,,False,True,"('DELEVERAGING_CONTINUATION_THESIS_INVALIDATED',)",True,60274.8,1709144400000000000,3979,,5,59385.8,60555.9,889.0,281.09999999999854,1.3742464059360149,0.4345339310558063,3.0558754275303768,0.9662616228107812,0.968925914728973,1.1000624459709079,1.70914452e+18,,59659.9,1709144640000000000,2024-02-28,18,4.0,2289.96884723,0.010201609959717849,0.7254498252637386,TARGET
OIIR-1709190000000000000-000040:ENTRY,OIIR_UR,OIIR_UR,LONG,LONG,1709190660000000000,2024-02-29,7,1709190660000000000,63204.2,63204.2,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-071100-001-000-47,62748.1,63762.8,PRE_SHOCK_FAST_RANGE_LIQUIDITY,62758.9,134.81500000000014,5.923,107510.60885485,3225.3182656454997,544.4518203599941,0.8623776841990444,0.0007,,False,True,"('COUNTER_INVENTORY_REVERSAL_THESIS_INVALIDATED',)",True,63204.3,1709190660000000000,4750,,12,63221.6,62690.0,17.299999999995634,514.3000000000029,0.037921964050844956,1.1273564226216528,0.12832399955491314,3.8148573971739226,-0.16307402543222307,-0.13113764584861815,,,62748.0,1709191320000000000,2024-02-29,7,11.0,-3224.87573103,-0.007219445512409803,-0.9998627935046867,STOP
OIIR-1709232900000000000-000045:ENTRY,OIIR_UR,OIIR_UR,LONG,LONG,1709232960000000000,2024-02-29,18,1709232960000000000,60788.6,60788.6,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-185600-001-000-50,60440.4,61463.2,PRE_SHOCK_DEALING_RANGE_EQUILIBRIUM,60452.0,144.9600000000002,7.221,104285.73312382,3128.5719937146,433.25710223999783,1.3589477747876786,0.0007,,False,True,"('COUNTER_INVENTORY_REVERSAL_THESIS_INVALIDATED',)",True,60788.700000000004,1709232960000000000,5455,,41,61540.0,60666.7,751.2999999999956,122.00000000000728,2.157048521389576,0.3502727533735465,5.1828090507725895,0.8416114790287466,1.5283586041093677,1.535969996935829,1.70923416e+18,1.70923446e+18,61463.100000000006,1709235360000000000,2024-02-29,19,40.0,4251.89622654,0.011094167172517284,1.3590533428932412,TARGET
OIIR-1709298000000000000-000051:ENTRY,OIIR_UR,OIIR_UR,LONG,LONG,1709298300000000000,2024-03-01,13,1709298300000000000,62391.9,62391.9,MARKET_AFTER_DEFENSE,MARKET,,O-20240301-130500-001-000-53,62211.2,62650.5,PRE_SHOCK_FAST_RANGE_LIQUIDITY,62218.4,89.59499999999971,12.145,108537.62935036,3256.1288805108,268.08979268000064,0.6373622743778018,0.0007,,False,True,"('COUNTER_INVENTORY_REVERSAL_THESIS_INVALIDATED',)",True,62392.0,1709298300000000000,6544,,18,62698.8,62313.4,306.8000000000029,78.59999999999854,1.6969026548672455,0.4347345132743212,3.4242982309281085,0.87728109827556,0.8170264067511547,0.8170264067511547,1.70929926e+18,,62650.4,1709299320000000000,2024-03-01,13,17.0,2075.2200364,0.004141556609821796,0.6373273640429286,TARGET
OIIR-1709317800000000000-000054:ENTRY,OIIR_UR,OIIR_UR,SHORT,SHORT,1709318100000000000,2024-03-01,18,1709318100000000000,62196.3,62196.3,MARKET_AFTER_DEFENSE,MARKET,,O-20240301-183500-001-000-56,62335.100000000006,61961.40000000001,PRE_SHOCK_FAST_RANGE_LIQUIDITY,62330.5,57.52000000000044,14.671,110612.84938676,3318.3854816028,226.17358111999886,0.6534344518407306,0.0007,,False,True,"('COUNTER_INVENTORY_REVERSAL_THESIS_INVALIDATED',)",True,62196.19999999999,1709318100000000000,6874,,3,62183.6,62398.8,12.599999999991269,202.6000000000131,0.09071274298048825,1.4586033117349875,0.21905424200262819,3.5222531293465154,-0.3863172239982152,-0.3301263552987382,,,62335.2,1709318220000000000,2024-03-01,18,2.0,-3318.16911858,-0.0022348632231552297,-0.9999347987073836,STOP
OIIR-1709327100000000000-000056:ENTRY,OIIR_UR,OIIR_UR,LONG,LONG,1709327640000000000,2024-03-01,21,1709327640000000000,62694.2,62694.2,MARKET_AFTER_DEFENSE,MARKET,,O-20240301-211400-001-000-59,62342.1,63199.00000000001,PRE_SHOCK_FAST_RANGE_LIQUIDITY,62352.6,131.0850000000002,7.318,107294.68026818,3218.8404080454,439.8122192399973,0.9469376742639803,0.0007,,False,True,"('COUNTER_INVENTORY_REVERSAL_THESIS_INVALIDATED',)",True,62694.3,1709327640000000000,7033,TIMEOUT,46,62928.0,62560.4,233.6999999999971,133.90000000000146,0.6635434412265593,0.3801817149346956,1.782812678796176,1.0214746157073749,0.3025680828739811,0.33096940837963695,,,62602.0,1709330340000000000,2024-03-01,21,45.0,-1317.29422638,-0.0014722231526630477,-0.40924496383463455,TIMEOUT
OIIR-1709388300000000000-000062:ENTRY,OIIR_UR,OIIR_UR,LONG,LONG,1709388900000000000,2024-03-02,14,1709388900000000000,61794.6,61794.6,MARKET_AFTER_DEFENSE,MARKET,,O-20240302-141500-001-000-63,61601.9,62062.1,PRE_SHOCK_FAST_RANGE_LIQUIDITY,61605.0,38.1549999999992,11.386,105977.3860418,3179.3215812539997,279.229983319999,0.6467797900952175,0.0007,,False,True,"('COUNTER_INVENTORY_REVERSAL_THESIS_INVALIDATED',)",True,61794.700000000004,1709388900000000000,8054,TIMEOUT,46,61976.6,61690.0,181.89999999999418,104.70000000000437,0.943464730290412,0.5430497925311347,4.76739614729388,2.7440702398114682,0.29677554328049793,0.3404365421998927,,,61889.799999999996,1709391600000000000,2024-03-02,15,45.0,97.0183981,0.0015389669340573101,0.030515440360623616,TIMEOUT
