scenario_id,family,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,actual_entry_price,opened_ts_ns,opened_bar_index,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome,forced_exit_reason
LRB-1709167200000000000-000299,SRR,SHORT,1709167260000000000,2024-02-29,0,1709167320000000000,61826.2,61869.5,62050.200000000004,61523.5,OPPOSING_INTERNAL_LIQUIDITY,61990.0,114.82999999999848,4.536,40468.29154616,1214.0487463847999,267.63018047999867,0.9693409746790054,0.0007,61869.40000000001,1709167320000000000,4361,61523.6,1709167800000000000,2024-02-29,0,8.0,1176.7513464,0.005589192718856335,0.9692784988281038,TARGET,
LRB-1709168580000000000-000301,SRR,LONG,1709168640000000000,2024-02-29,1,1709168700000000000,61531.0,61491.8,61232.899999999994,61821.100000000006,OPPOSING_INTERNAL_LIQUIDITY,61269.6,117.64499999999971,3.621,41645.04289256,1249.3512867768,345.01888187999947,0.7036744443581988,0.0007,61491.9,1709168700000000000,4384,61232.8,1709169120000000000,2024-02-29,1,7.0,-1249.27139709,-0.004213563087170807,-0.99993605506502,STOP,
LRB-1709169120000000000-000302,SRR,LONG,1709169240000000000,2024-02-29,1,1709169300000000000,61250.4,61191.6,61148.8,61570.5,OPPOSING_INTERNAL_LIQUIDITY,61242.3,110.21000000000058,9.419,40395.77149547,1211.8731448641,128.6550682400005,2.275592668093402,0.0007,61191.7,1709169300000000000,4394,61148.700000000004,1709170020000000000,2024-02-29,1,12.0,-1211.64395932,-0.0007027096812148171,-0.9998108832223314,STOP,
LRB-1709170020000000000-000303,SRR,LONG,1709170080000000000,2024-02-29,1,1709170140000000000,61220.9,61220.1,61097.799999999996,61504.8,OPPOSING_INTERNAL_LIQUIDITY,61154.0,92.77000000000007,5.647,39184.12753615,1175.5238260845,208.14411488000295,0.9541109058716114,0.0007,61220.19999999999,1709170140000000000,4408,61504.700000000004,1709170500000000000,2024-02-29,1,6.0,1121.45224279,0.004647158944270267,0.9540021375197433,TARGET,
LRB-1709178240000000000-000312,SRR,SHORT,1709178300000000000,2024-02-29,3,1709178360000000000,61511.4,61509.9,61529.5,61200.0,OPPOSING_INTERNAL_LIQUIDITY,61510.6,66.09499999999971,11.416,40305.57977894,1209.1673933682,105.91517131999893,2.1130407212752425,0.0007,61509.799999999996,1709178360000000000,4545,61529.6,1709178420000000000,2024-02-29,3,1.0,-1209.26925328,-0.0003218999248900649,-1.0000842397110263,STOP,
LRB-1709180880000000000-000317,SRR,SHORT,1709180940000000000,2024-02-29,4,1709181000000000000,61812.4,61793.7,61883.7,61408.3,OPPOSING_INTERNAL_LIQUIDITY,61871.0,55.995000000000076,6.635,39096.31052566,1172.8893157698,176.75376571999874,1.6913846151011234,0.0007,61793.6,1709181000000000000,4589,61883.80000000001,1709181360000000000,2024-02-29,4,6.0,-1172.8966843,-0.0014596980917119516,-1.0000062823747313,STOP,
LRB-1709185560000000000-000323,SRR,SHORT,1709185680000000000,2024-02-29,5,1709185740000000000,62230.1,62211.7,62299.6,62005.799999999996,OPPOSING_INTERNAL_LIQUIDITY,62283.4,78.0099999999995,6.49,37923.41384136,1137.7024152408,175.29873856000393,0.6774021933954042,0.0007,62211.6,1709185740000000000,4668,62299.7,1709185860000000000,2024-02-29,5,2.0,-1137.4238359,-0.00141613461155152,-0.999755138657466,STOP,
LRB-1709187000000000000-000326,SRR,SHORT,1709187060000000000,2024-02-29,6,1709187120000000000,63061.4,63024.2,63205.2,62275.100000000006,OPPOSING_INTERNAL_LIQUIDITY,63100.0,113.0800000000003,4.093,36785.99000546,1103.5797001638,269.60701247999924,2.4524231915111954,0.0007,63024.1,1709187120000000000,4691,63205.299999999996,1709187240000000000,2024-02-29,6,2.0,-1103.31145394,-0.0028750906399297583,-0.9997569308100175,STOP,
LRB-1709191320000000000-000331,SRR,LONG,1709191500000000000,2024-02-29,7,1709191560000000000,62929.0,62850.1,62680.8,63221.6,OPPOSING_INTERNAL_LIQUIDITY,62758.9,115.53500000000022,4.158,35682.67855152,1070.4803565456,257.4144000399985,1.0995880959107889,0.0007,62850.200000000004,1709191560000000000,4765,62680.700000000004,1709191860000000000,2024-02-29,7,5.0,-1070.15123754,-0.00269688879271665,-0.9996925501681675,STOP,
LRB-1709191860000000000-000332,SRR,LONG,1709191920000000000,2024-02-29,7,1709191980000000000,62797.1,62813.5,62590.8,63221.6,OPPOSING_INTERNAL_LIQUIDITY,62690.0,115.56000000000058,3.341,34612.52731398,1038.3758194194,310.7277786400004,1.0287957883880239,0.0007,62813.6,1709191980000000000,4772,62590.700000000004,1709195160000000000,2024-02-29,8,53.0,-1037.99193641,-0.0035485945718760617,-0.9996303043635835,STOP,
LRB-1709197680000000000-000335,SRR,SHORT,1709197800000000000,2024-02-29,9,1709197860000000000,62984.2,62998.0,63021.799999999996,62712.700000000004,OPPOSING_INTERNAL_LIQUIDITY,62997.4,84.02000000000007,8.974,33574.53537757,1007.2360613271,112.23547511999568,1.7561516070500196,0.0007,62997.9,1709197860000000000,4870,63021.9,1709197920000000000,2024-02-29,9,1.0,-1007.00717964,-0.0003809650797883739,-0.9997727626165426,STOP,
LRB-1709198340000000000-000337,SRR,LONG,1709198460000000000,2024-02-29,9,1709198520000000000,62671.6,62640.0,62598.4,63068.600000000006,OPPOSING_INTERNAL_LIQUIDITY,62666.0,81.95000000000036,7.549,32567.52819793,977.0258459379,129.42291079999686,2.630167857420858,0.0007,62640.1,1709198520000000000,4881,62598.3,1709198580000000000,2024-02-29,9,1.0,-977.34547712,-0.0006673041709702831,-1.0003271471102109,STOP,
LRB-1709219580000000000-000365,SRR,LONG,1709219640000000000,2024-02-29,15,1709219700000000000,62677.6,62655.2,62605.100000000006,63068.3,OPPOSING_INTERNAL_LIQUIDITY,62680.0,97.48500000000021,6.868,31590.18272081,947.7054816243,137.98101083999245,2.35462508951151,0.0007,62655.299999999996,1709219700000000000,5234,63068.19999999999,1709220060000000000,2024-02-29,15,6.0,2231.3689014,0.006590025105617469,2.354496143227527,OTHER_EXIT,
LRB-1709221440000000000-000368,SRR,LONG,1709221620000000000,2024-02-29,15,1709221680000000000,63033.9,62953.0,62952.3,63348.899999999994,OPPOSING_INTERNAL_LIQUIDITY,62983.1,96.63500000000094,11.392,33821.55162221,1014.6465486662999,89.06448843999755,3.4501817209338252,0.0007,62953.100000000006,1709221680000000000,5267,62952.19999999999,1709221980000000000,2024-02-29,15,5.0,-1014.27202432,-1.4296357129609297e-05,-0.9996308819590506,STOP,
LRB-1709228340000000000-000378,SRR,LONG,1709228400000000000,2024-02-29,17,1709228460000000000,61360.2,61198.5,61187.6,62198.0,OPPOSING_INTERNAL_LIQUIDITY,61305.0,155.1350000000006,10.169,32807.27959789,984.2183879367001,96.78106243999783,9.432862452465763,0.0007,61198.59999999999,1709228460000000000,5380,61187.5,1709228520000000000,2024-02-29,17,1.0,-984.05687563,-0.0001813766981596192,-0.9998358978975808,STOP,
LRB-1709229060000000000-000380,SRR,LONG,1709229240000000000,2024-02-29,17,1709229300000000000,60906.0,60906.4,60612.4,61773.6,OPPOSING_INTERNAL_LIQUIDITY,60666.0,274.35000000000036,2.516,31823.22272226,954.6966816678,379.3111263999952,2.059322665837853,0.0007,60906.5,1709229300000000000,5394,60612.3,1709232660000000000,2024-02-29,18,56.0,-954.22611056,-0.004830354724044184,-0.9995070988337595,STOP,
