plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,move_3,flow_3,efficiency_3,location_3,move_15,flow_15,efficiency_15,location_15,move_60,flow_60,efficiency_60,location_60,move_240,flow_240,efficiency_240,location_240,context_scale,context_age,source_strength,body,wick,activity,range_expansion,impact_residual,flow_change,basis,basis_change,basis_dislocation,market_5,market_15,market_60,relative_15,relative_60,context_15,context_60,channel_location,source_age,source_kind,event_age,penetration,event_flow,event_activity,return_depth,return_activity,origin_overlap,entry_distance,risk_range,risk_bps,cost_r,planned_rr,target_range,is_origin_return,auction_rejection,higher_strength,lower_strength,trigger_strength,setup_age,trigger_age,overlap_width,peer_progress,peer_flow,m_opponent_markout_1,m_own_markout_1,m_trapped_opponent_1,m_trapped_self_1,m_extreme_flow_1,m_extreme_share_1,m_late_flow_1,m_late_progress_1,m_flow_price_alignment_1,m_opponent_markout_5,m_own_markout_5,m_trapped_opponent_5,m_trapped_self_5,m_extreme_flow_5,m_extreme_share_5,m_late_flow_5,m_late_progress_5,m_flow_price_alignment_5,x_spot_move_15,x_relative_move_15,x_spot_flow_15,x_relative_flow_15,x_oi_change_15,x_spot_move_60,x_relative_move_60,x_spot_flow_60,x_relative_flow_60,x_oi_change_60,x_index_basis,x_premium,x_premium_change,x_spot_activity,x_futures_activity,struct_15_defense,struct_15_obstacle,struct_15_failed_defense,struct_15_failed_obstacle,struct_15_liquidity_balance,struct_15_channel_location,struct_15_channel_slope,struct_15_direction,struct_60_defense,struct_60_obstacle,struct_60_failed_defense,struct_60_failed_obstacle,struct_60_liquidity_balance,struct_60_channel_location,struct_60_channel_slope,struct_60_direction,struct_240_defense,struct_240_obstacle,struct_240_failed_defense,struct_240_failed_obstacle,struct_240_liquidity_balance,struct_240_channel_location,struct_240_channel_slope,struct_240_direction,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
ACCEPTANCE:ec-re1-efficient-pullback-ETHUSDT-00000004,ETHUSDT:EFFICIENT_PULLBACK:ETHUSDT:ETHUSDT:5m:PIVOT:HIGH:1155:s2:1767574200000000000,ETHUSDT,1,1767587580000000000,1767574200000000000,3164.72,3155.99,3176.29,1.3253150057273928,3152.965,1.584962500721156,ETHUSDT:15m:PIVOT:HIGH:380:s2:SNAP:1767587580000000000,PREEXISTING_ACCEPTED_SR_FLIP_FRONTIER,3159.87,3159.88,3221.0,3156.0,AUCTION_ACCEPTANCE,0.10007581501134977,-0.09425210518275338,0.09090909090907952,0.8513800424627882,-1.5360121304018297,-0.16561215523989237,-0.30032611918175256,-0.18694638694639876,-3.8013646702047095,-0.16079696637517232,-0.3260502015866888,-0.53911205073997,2.8961334344199896,0.014770595921250967,0.046914914521517255,-0.43242555357598,0.0,0.0,2.404817664770834,0.5630252100839416,0.04481792717082553,1.3256072277097721,0.914195027299978,0.19909562208260376,0.3923393087135568,0.0,-0.6953597380388032,0.38779445380959915,0.1896849465082512,-1.6703719432415602,-3.6177766370016977,0.13435981283973053,-0.18358803320301176,0.0,1.0,-3.950762527233157,0.8472978603872036,0.0,5.4116460518550396,10.316148597422226,0.007222183589339709,5.806804013521026,0.8272212831630825,0.0,0.0,1.7824109173615779,1.323730098559512,27.585378801284214,0.43441305841924294,1.3253150057273928,1.7543593631539218,0.0,0.0,2.404817664770834,1.7867528271405222,30.51187979885442,5.497168225293202,0.0,0.0015163002274781255,-1.8047317560812906,-0.24486493190519618,,,,,,,,,,,,,,,,,,,-1.5555924690500025,0.022033427492113213,-0.09309229145521786,-0.07251986378467445,-26.36422255974935,-3.8209275701878487,0.03454051092338737,-0.17882311379831975,0.018026147423147426,-49.23821718369581,-3.401179156483636,-4.6327,0.9630999999999995,0.9689093575466285,0.9648846297733498,10.43986254295529,,-2.360824742268051,,-0.016036655211898326,-3.950762527233157,0.05498281786941778,0.0,18.691867124856756,,,,2.8121420389461775,-2.57589529176512,1.8900343642611648,1.0,3.502863688430683,,,,,0.022948466072233442,0.579610538373424,1.0,100000.0,0.5655869415807571,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1767587580000000000,1767591840000000000,3165.16,3155.48,229.205,-2943.0655456,71.0,False,0.0,-2943.0655456,-0.9810218485333333,0.5
REJECTION:h4-liquidity-XRPUSDT-00000030,XRPUSDT:H4_SWEEP:XRPUSDT:1767614400000000000:PREVIOUS_H4_LOW:29,XRPUSDT,1,1767616560000000000,1767616500000000000,2.1278,2.1229,2.1344,1.3469387755101117,2.1242,5.584962500721156,PREVIOUS_H4:1767614400000000000:PREVIOUS_H4_LOW:SNAP:1767616500000000000,PREEXISTING_ACCEPTED_SR_FLIP_FRONTIER,2.12415,2.12425,2.1279,2.1252,AUCTION_REJECTION,0.7199999999999929,0.22820107955466837,1.0,0.9591836734694803,-0.3199999999999574,-0.11623965961841722,-0.09302325581394388,0.23076923076927458,0.07999999999998934,-0.1330580926104372,0.0057971014492748775,-0.3093525179856028,-2.959999999999872,-0.13825857775070863,-0.050859106529209386,-0.6190476190476241,0.0,0.0,1.0,0.8947368421052755,2.3373116307897874e-13,0.2864896648026826,0.6436039595387807,0.25593905140437573,0.18689123152952358,-0.4699468960001063,0.1339411549183822,-0.08377186395401343,0.07070346320353292,-0.27075949367088903,-0.030649350649310618,-0.049240506329068345,0.11064935064929995,-1.0,0.0,-0.6087912087912273,0.13613217432458,0.0,0.6931471805599453,-0.19999999999997337,0.15511140921008149,0.7319724220951032,0.027027027026965394,0.0,0.0,0.7199999999999929,0.9800000000000026,23.02848012031265,0.520493877551007,1.3469387755101117,1.319999999999913,0.0,1.0,1.0,1.0,1.0,3.6109179126442243,0.0,0.019999999999952927,-0.22151898734182074,-0.21248075565176122,,,,,,,,,,,,,,,,,,,-0.3596619614965402,0.03978221327749207,0.08929630601860551,-0.20553596563702245,-2.422077347610241,0.01999013552279247,0.06001738492339962,-0.01819141899572468,-0.11486667361471245,55.799496938533366,-5.477541293927857,-2.6672000000000002,2.9250000000000003,0.5700443044670161,0.6051686959438269,7.224489795918201,-0.9387755102040446,,,0.1836734693876848,-0.6087912087912273,-0.05102040816326289,-1.0,0.0,,,,0.938775510203954,0.2873273273273398,-0.4052478134110689,0.0,3.9795918367346514,,,,,,,0.0,97056.9344544,0.47950612244899304,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1767616560000000000,1767616800000000000,2.1285,2.1222,335425.39999999997,-2826.07639389,4.0,False,0.0,-2826.07639389,-0.9705905816266939,0.5
ACCEPTANCE:ec-re1-efficient-pullback-ETHUSDT-00000005,ETHUSDT:EFFICIENT_PULLBACK:ETHUSDT:ETHUSDT:5m:PIVOT:HIGH:1335:s2:1767627300000000000,ETHUSDT,1,1767630300000000000,1767627300000000000,3178.7,3170.81,3191.4799999999996,1.6197718631178646,3154.245,1.584962500721156,ETHUSDT:15m:PIVOT:HIGH:306:s2:SNAP:1767630300000000000,PREEXISTING_ACCEPTED_SR_FLIP_FRONTIER,3173.82,3173.8300000000004,3205.0,3170.82,AUCTION_ACCEPTANCE,-0.25546930134091617,-0.11332272940422736,-0.16117542297420517,0.2719935431799412,-1.2787579393084478,-0.14821138749424875,-0.2145902415916663,-0.29893238434166836,2.8581510232886234,-0.008754394080577575,0.11302115309482552,-0.07150132409859866,0.7000705716302063,-0.0365366215689286,0.009463120540313752,0.27368130350731423,0.0,0.0,1.8251633986927127,0.6596638655462354,-0.2170868347339866,0.6011586718903921,0.8679133857094418,0.08575949666536697,0.4893484947523198,-2.8705655621752424,-2.116936749027021,-1.4808328789606964,-1.0618002099370578,-0.3369314205738658,3.23050603120675,-0.941826518734582,-0.3723550079181268,0.0,0.0,0.0,0.2876820724517809,0.0,3.9318256327243257,7.163726182074784,-0.037317929875979955,3.941492031101238,0.5181755492069772,0.0,0.0,3.4516584333097815,1.1136203246294754,24.82146789568022,0.4828524714828975,1.6197718631178646,1.8038108680310065,0.0,0.0,1.8251633986927127,1.7119412653854453,3.771486025872167,4.02535169073515,0.0,0.001411432604123956,-0.11561071195304905,-0.06877435384306226,,,,,,,,,,,,,,,,,,,-1.2454230139055733,-0.03151600892319625,0.055376196811236844,-0.2035875843054855,4.070246279450629,2.7978709410199687,0.06942289942351318,0.01914586813991836,-0.027900262220495936,-25.409573080317216,-4.226941423948194,-3.6134,0.5055000000000001,0.9928380405316802,0.7614686896154294,13.32319391635001,,,,-2.512040557667938,,,0.0,22.45373891001302,,,,-0.6248415716096217,1.338405694621208,-0.4770595690747843,0.0,5.647655259822645,,,,-2.7122940430925198,-0.8029182679717809,1.1620194338825751,1.0,94230.85806051,0.5171475285171026,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1767630300000000000,1767633780000000000,3179.15,3170.22,230.015,-2784.25912028,58.0,False,0.0,-2784.25912028,-0.984907059671153,0.5
REJECTION:h4-liquidity-SOLUSDT-00000024,SOLUSDT:H4_SWEEP:SOLUSDT:1767628800000000000:PREVIOUS_H4_HIGH:23,SOLUSDT,-1,1767636360000000000,1767636300000000000,136.27,136.63,135.51,2.1111111111112515,136.47,5.584962500721156,PREVIOUS_H4:1767628800000000000:PREVIOUS_H4_HIGH:SNAP:1767636300000000000,PREEXISTING_ACCEPTED_SR_FLIP_FRONTIER,136.465,136.475,136.45,136.2,AUCTION_REJECTION,0.020833333333314212,-0.13473839061902532,0.03999999999996362,0.4399999999998272,-0.7708333333333364,-0.19402465014820258,-0.27407407407408435,0.14285714285712625,-1.9583333333333124,-0.10315901923790234,-0.1721611721611688,-0.5658914728682174,-4.624999999999959,-0.01073832841868433,-0.07778556412053257,-0.7005347593582882,0.0,0.0,1.0,0.33333333333338594,0.666666666666614,0.8903386931966636,0.6450279322156881,0.3778379482907177,-0.40362346093322565,1.3129104542042302,-0.48641505903557203,0.38532606203060793,0.20595065018980654,-0.9296363133403976,-2.130608391890791,0.15880298000706128,0.1722750585574786,-1.0,1.0,-0.2771428571428727,0.41925843024050025,0.0,0.6931471805599453,-0.04166666666668764,-0.34322194440567005,1.1199609786375277,0.2592592592593294,0.0,0.0,0.41666666666663954,0.749999999999963,26.418140456445673,0.4548333333333519,2.1111111111112515,1.5833333333333606,0.0,1.0,1.0,1.0,8.199051462096644,4.844187086458591,0.0,0.020833333333314212,-1.0264114368791102,-0.06402064894837431,,,,,,,,,,,,,,,,,,,-0.7715982149670297,-0.0002834989767693229,-0.10732134467902715,-0.08670330546917546,54.709168166979794,-1.943426123785456,-0.02169279271985592,-0.08885199416030247,-0.014307025077599914,4.162027889833553,4.293150590404249,3.2228,1.325,0.9414616345694586,0.8291267140232204,,-10.527777777778267,,-1.305555555555606,2.777777777777971,-0.2771428571428727,-0.2685185185185287,-1.0,,,,,4.722222222222463,-4.017961165048571,0.8555555555555862,1.0,,-30.861111111112415,,,4.888888888889143,0.6278483786152378,-1.2731481481482003,-1.0,91446.59894023,0.5451666666666481,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1767636360000000000,1767638220000000000,136.25,136.66,4927.24,-2692.5149342,31.0,False,0.0,-2692.5149342,-0.9814525509617705,0.5
REJECTION:h4-liquidity-SOLUSDT-00000026,SOLUSDT:H4_SWEEP:SOLUSDT:1767643200000000000:PREVIOUS_H4_HIGH:25,SOLUSDT,-1,1767645660000000000,1767645600000000000,138.48,138.89999999999998,138.0,1.1428571428571526,138.78,5.584962500721156,PREVIOUS_H4:1767643200000000000:PREVIOUS_H4_HIGH:SNAP:1767645600000000000,ObjectKind.HORIZONTAL_SUPPORT,138.775,138.785,138.78,138.48,AUCTION_REJECTION,0.3750000000000222,-0.2169884953598416,0.5555555555555556,1.0,1.3750000000000577,-0.06264631742811091,0.2558139534883733,1.0,-1.1249999999999956,-0.09526599129507615,-0.06849315068493043,0.4754098360655885,-7.50000000000016,-0.06375711327054527,-0.1250000000000003,-0.5161290322580574,0.0,0.0,1.0,0.6666666666666983,0.33333333333330173,0.5288988625760025,0.8929433678771894,0.3083536617910625,0.2881457547943625,3.6189137312592212,5.781543489044028,1.9079424486806802,0.09337961659943171,1.4147727272727562,-2.4778275648948815,-0.03977272727269843,1.352827564894886,-1.0,1.0,-1.9373493975903138,0.1541506798272583,0.0,0.6931471805599453,0.0,-0.007437287627973767,0.8795585822426258,-0.0,0.0,0.0,0.7500000000000444,1.0499999999999912,30.329289428075352,0.39625714285715463,1.1428571428571526,1.2,0.0,1.0,1.0,1.0,1.0,3.7376696182833684,0.0,0.024999999999977797,1.4545454545454546,-0.07290107223856246,,,,,,,,,,,,,,,,,,,1.3219944735753018,0.05028219615781514,-0.1679842985833466,0.10533798115523564,7.073098406173983,-1.151497807785867,0.024665956945940332,-0.04469540197502969,-0.0505705893200465,-24.027277952001214,5.367093331776207,3.5312,2.5707,0.8212541486485095,0.9515656250690995,,-1.1666666666666554,,,,-1.9373493975903138,-0.1071428571428644,-1.0,,,,,,-7.66561488673138,0.7333333333333514,1.0,,-31.714285714286643,,,,-0.3786335086181636,-1.0912698412698738,-1.0,88754.08400603001,0.6037428571428454,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1767645660000000000,1767646500000000000,138.46,138.0,4296.42,1560.3308513999998,14.0,False,0.0,1560.3308513999998,0.5860127898617751,0.5
REJECTION:h4-liquidity-XRPUSDT-00000034,XRPUSDT:H4_SWEEP:XRPUSDT:1767657600000000000:PREVIOUS_H4_HIGH:33,XRPUSDT,-1,1767664560000000000,1767664500000000000,2.362,2.37,2.3215500000000002,5.05624999999998,2.368,5.584962500721156,PREVIOUS_H4:1767657600000000000:PREVIOUS_H4_HIGH:SNAP:1767664500000000000,H4LiquidityKind.PREVIOUS_H4_MIDPOINT,2.36795,2.3680499999999998,2.368,2.3619,AUCTION_REJECTION,0.4573991031390231,-0.22417507916076368,0.8095238095238296,0.9749999999999472,0.8699551569506769,-0.06860990110474058,0.2763532763532818,0.8823529411764535,-0.125560538116618,-0.06678703620475007,-0.007360672975816458,0.8481561822125693,-3.0134529147982345,-0.06476968345018508,-0.049718851731281676,-0.03728813559322375,0.0,0.0,1.0,0.9499999999999704,0.01666666666662719,0.32751518362777077,0.6814128393387601,0.38768747707023943,0.28298896600934675,1.6931933626818108,-2.1111774366588953,0.270148336640041,0.437652054074226,1.7536149261466671,0.01113031840739115,-0.8836597691959902,-0.13669085652400914,-0.0,-1.0,-0.9761425482740671,0.39147886613342453,0.0,0.6931471805599453,0.0,-0.07560565229093576,0.5358166181237669,0.01639344262298543,0.0,0.0,0.538116591928232,0.7174887892376692,33.869602032176154,0.3548999999999997,5.05624999999998,3.627802690582951,0.0,1.0,1.0,1.0,1.0,4.762173934797756,0.0,0.008968609865449955,1.8235294117647771,0.13575669846841823,,,,,,,,,,,,,,,,,,,0.8589149851085618,0.00925872965237914,0.021830467151532237,-0.0904403682562729,-24.488501510653293,-0.1434916883261864,0.017893924501534368,-0.0377071512085183,-0.029079884996231785,-107.13066649486791,5.671041206737337,6.1832,1.1098,0.43639313333699964,0.5911238261007218,,0.0,,,,-0.9761425482740671,0.06944444444444291,-0.0,,-13.16250000000001,,,,-0.010706638115635325,-2.062499999999998,-1.0,,-31.712500000000006,,,,,,-0.0,90314.41485743,0.6451000000000002,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1767664560000000000,1767664800000000000,2.3615,2.3705,234168.8,-2661.5625808,4.0,False,0.0,-2661.5625808,-0.9823321430292653,0.5
REJECTION:h4-liquidity-ETHUSDT-00000029,ETHUSDT:H4_SWEEP:ETHUSDT:1767672000000000000:PREVIOUS_H4_HIGH:28,ETHUSDT,-1,1767682560000000000,1767682500000000000,3243.0,3251.7700000000004,3223.955,2.1716077537057155,3246.0,5.584962500721156,PREVIOUS_H4:1767672000000000000:PREVIOUS_H4_HIGH:SNAP:1767682500000000000,H4LiquidityKind.PREVIOUS_H4_MIDPOINT,3245.995,3246.005,3243.81,3241.74,AUCTION_REJECTION,0.12091898428053896,0.0901771536741928,0.15527950310562164,0.03448275862056949,-2.00000000000011,0.026181315945998866,-0.29974628488584076,0.04052287581698588,-6.065296251511817,0.004600339943265292,-0.34234234234234456,-0.3842186694172258,-6.870616686820188,0.0008345998159780081,-0.10264840842576901,-0.4353275005911532,0.0,0.0,1.0,0.5468749999997724,-0.3281249999996503,0.6352401280822803,0.3919205043544951,0.04666666501107329,-0.0020477365568741523,0.15489294459825054,0.1241238085025742,-0.2094934428959323,0.3852591317652068,0.32693485807635336,-1.383813348632796,-2.3269348580764637,-4.68148290287902,-0.0,-0.0,-1.2638704780032564,0.547639596888707,0.0,0.6931471805599453,-0.5296251511487738,0.02197826454099754,0.9077534314875947,0.29577464788736,0.0,0.0,0.7255139056832337,2.1209189842807588,27.042861547950775,0.444340022804995,2.1716077537057155,4.605804111245747,0.0,1.0,1.0,1.0,8.443249247814984,5.176149732573829,0.0,0.002418379685663567,0.6779661016948728,-0.04351027030220499,,,,,,,,,,,,,,,,,,,-1.9316012238340956,-0.07095322776636682,-0.11114267554066071,0.13732399148665955,204.4779423645693,-5.960153032119197,-0.1287180703282007,-0.0637935222153611,0.06839386215862638,215.04709368423747,3.189396141715095,3.084,2.4969,1.8867655337309943,2.5426213707742336,,-19.31812998859654,,,0.5473204104903013,-1.2638704780032564,-0.06666081922637954,-0.0,,-27.532497149371494,-0.4925883694412712,,2.062713797035262,-1.6959173771400735,0.45610034207523387,-0.0,,,,,,0.012381538809978054,-1.0454199923982799,-1.0,87652.85227663,0.555659977195005,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1767682560000000000,1767684240000000000,3242.59,3223.95,199.848,3272.29416492,28.0,False,0.0,3272.29416492,1.2444144067298306,0.5
ACCEPTANCE:ec-re1-efficient-pullback-XRPUSDT-00000001,XRPUSDT:EFFICIENT_PULLBACK:XRPUSDT:XRPUSDT:5m:PIVOT:HIGH:1559:s2:1767697500000000000,XRPUSDT,1,1767697920000000000,1767697500000000000,2.367,2.3597999999999995,2.3762,1.2777777777776647,2.35065,1.584962500721156,XRPUSDT:15m:PIVOT:HIGH:516:s2:SNAP:1767697920000000000,ObjectKind.HORIZONTAL_RESISTANCE,2.36,2.3601,2.3672,2.3575,AUCTION_ACCEPTANCE,1.0064516129032395,0.3535480865192229,1.0,0.9529411764705944,1.0838709677419414,0.06765206435898227,0.3255813953488324,0.966386554621852,1.8451612903225962,0.035956985454243647,0.17808219178082207,0.9814814814814834,-0.6967741935483746,0.015263793829207822,-0.01107465135356822,0.6690909090909061,0.0,0.0,1.220183486238538,0.8983050847457742,0.03389830508474193,1.8492223180682514,1.2068145601953066,0.48579301741992764,0.4313175027868162,0.42249355697521196,1.6668716617074253,1.0392798535501284,0.8231270114512546,2.730080907968868,2.111922921517851,-1.6462099402269268,-0.266761631195255,1.0,-1.0,2.0108459869847324,1.5404450409471488,0.0,2.0794415416798357,2.1354838709677715,0.11024079891034991,2.725639899238448,0.012084592145013728,0.0,0.0,2.109677419354871,0.9290322580645949,30.418250950572624,0.3938999999999704,1.2777777777776647,1.1870967741935439,0.0,0.0,1.220183486238538,1.940983606557368,143.26154766645297,4.143134726391533,0.0,0.01290322580647897,2.9682824655896223,0.27247903221910386,,,,,,,,,,,,,,,,,,,1.0593634873979152,0.02643526100939316,0.008887216961459589,0.05876484739752293,-15.155072220416343,1.8627921827029605,-0.01203466047654909,-0.013919645081204676,0.04987663053544839,-41.86546473817998,-4.327108636077437,-4.7114,-0.6653999999999997,0.38801152196903077,0.5493909975881806,4.555555555555206,-2.1111111111109673,,,-1.33333333333321,2.0108459869847324,0.12152777777777841,1.0,15.319444444443306,0.0,,,-0.8611111111110751,2.2538823529411784,-2.009259259259114,-1.0,35.930555555552885,,,,,,,0.0,90925.14644155001,0.6061000000000296,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1767697920000000000,1767700800000000000,2.3676,2.3762,249338.80000000002,1730.65063725,48.0,False,0.0,1730.65063725,0.6344598478275114,0.5
REJECTION:h4-liquidity-XRPUSDT-00000037,XRPUSDT:H4_SWEEP:XRPUSDT:1767715200000000000:PREVIOUS_H4_LOW:36,XRPUSDT,1,1767715860000000000,1767715800000000000,2.3392,2.3287,2.3497999999999997,1.0095238095237873,2.3338,5.584962500721156,PREVIOUS_H4:1767715200000000000:PREVIOUS_H4_LOW:SNAP:1767715800000000000,PREEXISTING_ACCEPTED_SR_FLIP_FRONTIER,2.33375,2.33385,2.3399,2.3296,AUCTION_REJECTION,0.5294117647058532,-0.043106085610001295,0.3435114503816556,0.8738738738738465,0.5058823529411497,-0.013337812981231859,0.08722109533468107,-0.1713147410358664,-4.529411764705905,-0.049021800335731315,-0.1908775409023303,-0.6687898089172043,-5.929411764705942,-0.03015741054000562,-0.08577263444520111,-0.7037037037037103,0.0,0.0,1.0,0.8703703703703506,-0.12962962962964944,0.520342918743939,0.6676189317012761,0.6019230030275361,0.09805640115946802,-3.697674622137326,-2.4192292117553027,-1.472046505950169,-0.9722478465070217,0.5612118531623378,-1.3408211462723154,-0.0553295002211881,-3.18859061843359,1.0,-1.0,-3.2799099967856056,0.040821994520255124,0.0,0.6931471805599453,0.49411764705882416,0.0159951548229842,0.9774470349587058,0.11475409836067961,0.0,0.0,0.6352941176470447,1.2352941176470604,44.88714090287258,0.266737142857144,1.0095238095237873,1.247058823529386,0.0,1.0,1.0,1.0,1.0,2.4849066497880004,0.0,0.01176470588232559,0.616541353383526,-0.026529483184810236,,,,,,,,,,,,,,,,,,,0.5296723262094525,-0.023324437273103047,0.017682837750856384,-0.03102065073208814,-49.59831393630765,-4.502015978369722,0.009474141412332014,-0.10867008074120818,0.059648280405476886,-156.56445214254688,-6.1914446641564425,0.0,6.5017000000000005,0.8985580017755134,0.8898948512974334,0.4761904761904681,-3.9333333333333615,,,4.304761904761957,-3.2799099967856056,0.059863945578231006,1.0,7.857142857142893,-0.638095238095234,-2.961904761904766,,4.704761904761915,3.8171372549019695,-1.3777777777777873,-1.0,21.990476190476297,,,,,,,0.0,92655.7970788,0.733262857142856,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1767715860000000000,1767716460000000000,2.3396,2.3283,199791.69999999998,-2723.9500482199996,10.0,False,0.0,-2723.9500482199996,-0.9799530930962298,0.5
REJECTION:h4-liquidity-SOLUSDT-00000032,SOLUSDT:H4_SWEEP:SOLUSDT:1767758400000000000:PREVIOUS_H4_LOW:31,SOLUSDT,1,1767765660000000000,1767765600000000000,138.53,138.24,139.27,2.551724137931136,138.36,5.584962500721156,PREVIOUS_H4:1767758400000000000:PREVIOUS_H4_LOW:SNAP:1767765600000000000,ObjectKind.HORIZONTAL_RESISTANCE,138.35500000000002,138.365,138.54,138.39,AUCTION_REJECTION,0.5000000000000236,0.3164151482099979,1.0,0.875000000000111,0.7666666666666399,-0.06789709200626033,0.2911392405063191,0.9583333333333703,-0.33333333333331755,-0.06888865306285637,-0.0274725274725258,-0.22314049586777562,-1.333333333333365,-0.04173073229106829,-0.02262443438914062,-0.6147540983606563,0.0,0.0,1.0,0.7142857142857433,0.14285714285722986,0.5631644351098086,0.7592490933073935,0.08498402376150327,0.5206304875343206,-0.721813194745069,-1.4447221805025112,-0.37882603507399293,0.2577983940812742,0.1649883299326319,-0.9420813675115587,0.601678336734008,0.6087480341782412,0.0,0.0,-0.9576383373047325,0.4054651081081644,0.0,0.6931471805599453,-0.09999999999991,0.5143006404980858,0.6907298721681487,0.05555555555551169,0.0,0.0,0.5666666666666303,0.9666666666666492,20.93409369811536,0.5726275862069122,2.551724137931136,2.4666666666667205,0.0,1.0,1.0,1.0,3.888472004042714,4.804021044733257,0.0,0.033333333333303336,-0.06611570247933035,-0.12726239411015064,,,,,,,,,,,,,,,,,,,0.8001734854268356,-0.032869668853850086,-0.0995664033492882,0.031669311343028,26.84565449115439,-0.29970793970332843,-0.033505140613863046,-0.14333896900139315,0.07445031593853689,52.261339760342196,-6.101968398257718,-4.812,2.3245000000000005,0.8231008932563053,0.873227078264079,7.655172413793309,-4.931034482758779,-0.4137931034483029,,2.2413793103449087,-0.9576383373047325,0.028735632183907203,0.0,,,,,1.413793103448303,-1.2698666666666782,0.9655172413793408,0.0,46.10344827586335,,0.7241379310345301,,8.65517241379331,-0.6583594037541425,1.492610837438465,1.0,89931.84703058,0.42737241379308777,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1767765660000000000,1767771540000000000,138.56,139.27,5385.02,3300.29566732,98.0,False,0.0,3300.29566732,1.2232580471735013,0.5
