ts,nav
1767571200000000000,100000.0
1767571260000000000,100000.0
1767571320000000000,100000.0
1767571380000000000,100000.0
1767571440000000000,100000.0
1767571500000000000,100000.0
1767571560000000000,100000.0
1767571620000000000,100000.0
1767571680000000000,100000.0
1767571740000000000,100000.0
1767571800000000000,100000.0
1767571860000000000,100000.0
1767571920000000000,100000.0
1767571980000000000,100000.0
1767572040000000000,100000.0
1767572100000000000,100000.0
1767572160000000000,100000.0
1767572220000000000,100000.0
1767572280000000000,100000.0
1767572340000000000,100000.0
1767572400000000000,100000.0
1767572460000000000,100000.0
1767572520000000000,100000.0
1767572580000000000,100000.0
1767572640000000000,100000.0
1767572700000000000,100000.0
1767572760000000000,100000.0
1767572820000000000,100000.0
1767572880000000000,100000.0
1767572940000000000,100000.0
1767573000000000000,100000.0
1767573060000000000,100000.0
1767573120000000000,100000.0
1767573180000000000,100000.0
1767573240000000000,100000.0
1767573300000000000,100000.0
1767573360000000000,100000.0
1767573420000000000,100000.0
1767573480000000000,100000.0
1767573540000000000,100000.0
1767573600000000000,100000.0
1767573660000000000,100000.0
1767573720000000000,100000.0
1767573780000000000,100000.0
1767573840000000000,100000.0
1767573900000000000,100000.0
1767573960000000000,100000.0
1767574020000000000,100000.0
1767574080000000000,100000.0
1767574140000000000,100000.0
1767574200000000000,100000.0
1767574260000000000,100000.0
1767574320000000000,100000.0
1767574380000000000,100000.0
1767574440000000000,100000.0
1767574500000000000,100000.0
1767574560000000000,100000.0
1767574620000000000,100000.0
1767574680000000000,100000.0
1767574740000000000,100000.0
1767574800000000000,100000.0
1767574860000000000,100000.0
1767574920000000000,100000.0
1767574980000000000,100000.0
1767575040000000000,100000.0
1767575100000000000,100000.0
1767575160000000000,100000.0
1767575220000000000,100000.0
1767575280000000000,100000.0
1767575340000000000,100000.0
1767575400000000000,100000.0
1767575460000000000,100000.0
1767575520000000000,100000.0
1767575580000000000,100000.0
1767575640000000000,100000.0
1767575700000000000,100000.0
1767575760000000000,100000.0
1767575820000000000,100000.0
1767575880000000000,100000.0
1767575940000000000,100000.0
1767576000000000000,100000.0
1767576060000000000,100000.0
1767576120000000000,100000.0
1767576180000000000,100000.0
1767576240000000000,100000.0
1767576300000000000,100000.0
1767576360000000000,100000.0
1767576420000000000,100000.0
1767576480000000000,100000.0
1767576540000000000,100000.0
1767576600000000000,100000.0
1767576660000000000,100000.0
1767576720000000000,100000.0
1767576780000000000,100000.0
1767576840000000000,100000.0
1767576900000000000,100000.0
1767576960000000000,100000.0
1767577020000000000,100000.0
1767577080000000000,100000.0
1767577140000000000,100000.0
1767577200000000000,100000.0
1767577260000000000,100000.0
1767577320000000000,100000.0
1767577380000000000,100000.0
1767577440000000000,100000.0
1767577500000000000,100000.0
1767577560000000000,100000.0
1767577620000000000,100000.0
1767577680000000000,100000.0
1767577740000000000,100000.0
1767577800000000000,100000.0
1767577860000000000,100000.0
1767577920000000000,100000.0
1767577980000000000,100000.0
1767578040000000000,100000.0
1767578100000000000,100000.0
1767578160000000000,100000.0
1767578220000000000,100000.0
1767578280000000000,100000.0
1767578340000000000,100000.0
1767578400000000000,100000.0
1767578460000000000,100000.0
1767578520000000000,100000.0
1767578580000000000,100000.0
1767578640000000000,100000.0
1767578700000000000,100000.0
1767578760000000000,100000.0
1767578820000000000,100000.0
1767578880000000000,100000.0
1767578940000000000,100000.0
1767579000000000000,100000.0
1767579060000000000,100000.0
1767579120000000000,100000.0
1767579180000000000,100000.0
1767579240000000000,100000.0
1767579300000000000,100000.0
1767579360000000000,100000.0
1767579420000000000,100000.0
1767579480000000000,100000.0
1767579540000000000,100000.0
1767579600000000000,100000.0
1767579660000000000,100000.0
1767579720000000000,100000.0
1767579780000000000,100000.0
1767579840000000000,100000.0
1767579900000000000,100000.0
1767579960000000000,100000.0
1767580020000000000,100000.0
1767580080000000000,100000.0
1767580140000000000,100000.0
1767580200000000000,100000.0
1767580260000000000,100000.0
1767580320000000000,100000.0
1767580380000000000,100000.0
1767580440000000000,100000.0
1767580500000000000,100000.0
1767580560000000000,100000.0
1767580620000000000,100000.0
1767580680000000000,100000.0
1767580740000000000,100000.0
1767580800000000000,100000.0
1767580860000000000,100000.0
1767580920000000000,100000.0
1767580980000000000,100000.0
1767581040000000000,100000.0
1767581100000000000,100000.0
1767581160000000000,100000.0
1767581220000000000,100000.0
1767581280000000000,100000.0
1767581340000000000,100000.0
1767581400000000000,100000.0
1767581460000000000,100000.0
1767581520000000000,100000.0
1767581580000000000,100000.0
1767581640000000000,100000.0
1767581700000000000,100000.0
1767581760000000000,100000.0
1767581820000000000,100000.0
1767581880000000000,100000.0
1767581940000000000,100000.0
1767582000000000000,100000.0
1767582060000000000,100000.0
1767582120000000000,100000.0
1767582180000000000,100000.0
1767582240000000000,100000.0
1767582300000000000,100000.0
1767582360000000000,100000.0
1767582420000000000,100000.0
1767582480000000000,100000.0
1767582540000000000,100000.0
1767582600000000000,100000.0
1767582660000000000,100000.0
1767582720000000000,100000.0
1767582780000000000,100000.0
1767582840000000000,100000.0
1767582900000000000,100000.0
1767582960000000000,100000.0
1767583020000000000,100000.0
1767583080000000000,100000.0
1767583140000000000,100000.0
1767583200000000000,100000.0
1767583260000000000,100000.0
1767583320000000000,100000.0
1767583380000000000,100000.0
1767583440000000000,100000.0
1767583500000000000,100000.0
1767583560000000000,100000.0
1767583620000000000,100000.0
1767583680000000000,100000.0
1767583740000000000,100000.0
1767583800000000000,100000.0
1767583860000000000,100000.0
1767583920000000000,100000.0
1767583980000000000,100000.0
1767584040000000000,100000.0
1767584100000000000,100000.0
1767584160000000000,100000.0
1767584220000000000,100000.0
1767584280000000000,100000.0
1767584340000000000,100000.0
1767584400000000000,100000.0
1767584460000000000,100000.0
1767584520000000000,100000.0
1767584580000000000,100000.0
1767584640000000000,100000.0
1767584700000000000,100000.0
1767584760000000000,100000.0
1767584820000000000,100000.0
