acceptance_range_fraction,accepted_last15,adx,atr,bars_held,breadth,causal_episode_id,cont_120m,cont_15m,cont_240m,cont_30m,cont_480m,cont_60m,cont_720m,context_aligned_24h,context_aligned_72h,context_aligned_return_24h,context_aligned_return_72h,context_breadth_24h,context_breadth_72h,context_origin_time,context_path_continuity_24h,context_path_continuity_72h,context_peer_returns_24h,context_peer_returns_72h,context_regime,delayed_cont_120m,delayed_cont_15m,delayed_cont_240m,delayed_cont_30m,delayed_cont_480m,delayed_cont_60m,delayed_cont_720m,delayed_entry_price,delayed_entry_time,delayed_rev_120m,delayed_rev_15m,delayed_rev_240m,delayed_rev_30m,delayed_rev_480m,delayed_rev_60m,delayed_rev_720m,entry_mode,entry_price,entry_price_geometry,entry_time,entry_time_geometry,event_id,event_time,exit_price_geometry,exit_time_geometry,family,family_priority,gross_fraction,hold_min,impulse_atr,impulse_body_fraction,impulse_breadth,last15_aligned_return,mae_12h,mae_fraction,mfe_12h,mfe_fraction,net_fraction,oi_abs_baseline,oi_change_1h,oi_material,oi_mode,outcome,period_label,planned_loss_fraction,premium_aligned,premium_change_1h,price_risk_fraction,r_multiple,rev_120m,rev_15m,rev_240m,rev_30m,rev_480m,rev_60m,rev_720m,side,split,state,stop_mode,stop_price,symbol,taker_1h,taker_aligned,target_mode,target_price,transition15,volume_ratio,market_episode_id,policy_r,policy_net,policy_exit_time,policy_exit_reason,rejection_exit_applied,policy
0.0035108138181539,True,11.95941984487138,14.588741076214092,480,4,ETHUSDT:2022-11-02T07:59:59.999000+00:00,0.0016108138181538,6.963689615914373e-05,0.0036955593640886,-0.0040039303208973,0.001988114392418,-0.008103077237904,0.0163319311394477,True,True,0.005009769135678965,0.02899131779886055,3,4,2022-11-02 06:59:59.999000+00:00,0.05943183201917827,0.08829330822290345,"{""BTCUSDT"": 0.007395017866100417, ""ETHUSDT"": 0.005009769135678965, ""SOLUSDT"": 0.0346820090633031, ""XRPUSDT"": -0.0010873111868222596}","{""BTCUSDT"": 0.020185800260351883, ""ETHUSDT"": 0.02899131779886055, ""SOLUSDT"": 0.03287041436495253, ""XRPUSDT"": 0.018519047767237562}",ALIGNED_24H_AND_72H,0.0070641561903297,-0.0059816064998141,0.00156007458383,-0.0048731011238833,0.0005092371176297,-0.0068850704189253,0.028503803519024,1560.66,2022-11-02 08:15:59.999000+00:00,-0.0108641561903297,0.0021816064998141,-0.00536007458383,0.0010731011238833,-0.0043092371176297,0.0030850704189253,-0.032303803519024,direct,1563.74,1563.74,2022-11-02 08:00:59.999000+00:00,2022-11-02 08:00:59.999000+00:00,ETHUSDT:public_vectorized_no_ema:2022-11-02T07:59:59.999000+00:00,2022-11-02 07:59:59.999000+00:00,1557.66,2022-11-02 16:00:59.999000+00:00,public_vectorized_no_ema,0,0.003888114392418,480,1.5882110648859973,0.0148170411961068,4,0.0007987271484163,-0.0375765792267257,-0.0092470615319681,0.0275429419212912,0.0204957345850332,0.001988114392418,0.0046474578512789,-0.0265248201936252,True,UNWIND,TIME,dev_ftx_2022_11,0.0167170411961068,True,-7.249000000000003e-05,0.0148170411961068,0.1189274088097062,-0.0054108138181538,-0.0038696368961591,-0.0074955593640886,0.0002039303208973,-0.005788114392418,0.004303077237904,-0.0201319311394477,-1,development,FORCED_UNWIND_ACCEPTED,impulse_origin,1586.91,ETHUSDT,-0.0357925268398915,True,two_r,1517.4,PERSISTENT_15,2.945634520783317,dev_ftx_2022_11:-1:000,0.1189274088097062,0.001988114392418,2022-11-02 16:00:59.999000+00:00,TIME,False,all_contexts_lifecycle_v61
0.002956937799043,True,24.44020330456481,105.40529406321454,480,4,BTCUSDT:2022-11-06T23:59:59.999000+00:00,-0.0056894736842105,-0.0019669856459329,-0.0022636363636363,-0.0023736842105264,0.0111095693779904,-0.001632057416268,0.0065019138755979,True,False,0.007464322307640714,-0.045683085688212444,4,0,2022-11-06 22:59:59.999000+00:00,0.2359434793714218,-0.24101027892890634,"{""BTCUSDT"": 0.007464322307640714, ""ETHUSDT"": 0.019194114693653397, ""SOLUSDT"": 0.10617319347581633, ""XRPUSDT"": 0.039976625792911946}","{""BTCUSDT"": -0.045683085688212444, ""ETHUSDT"": -0.044756228797316666, ""SOLUSDT"": -0.07306619687458715, ""XRPUSDT"": -0.050842048225116065}",ALIGNED_24H_ONLY,-0.0090095716076434,-0.002306671323452,0.001324664376549,-0.0017469002076415,0.0084629421952597,0.0012672519544145,0.005577967983006,20901.4,2022-11-07 00:15:59.999000+00:00,0.0052095716076434,-0.0014933286765479,-0.005124664376549,-0.0020530997923584,-0.0122629421952597,-0.0050672519544145,-0.009377967983006,direct,20900.0,20900.0,2022-11-07 00:00:59.999000+00:00,2022-11-07 00:00:59.999000+00:00,BTCUSDT:public_vectorized_no_ema:2022-11-06T23:59:59.999000+00:00,2022-11-06 23:59:59.999000+00:00,20628.1,2022-11-07 08:00:59.999000+00:00,public_vectorized_no_ema,0,0.0130095693779904,480,2.1678228027423563,0.0109330143540669,4,0.0007840737411792,-0.0077799043062201,-0.0077799043062201,0.016114832535885,0.0145933014354067,0.0111095693779904,0.002770597022037,-0.0270520924402823,True,UNWIND,TIME,dev_ftx_2022_11,0.0128330143540669,True,-0.00014469,0.0109330143540669,0.8657022482383238,0.0018894736842105,-0.001833014354067,-0.0015363636363636,-0.0014263157894735,-0.0149095693779904,-0.0021679425837319,-0.0103019138755979,-1,development,FORCED_UNWIND_ACCEPTED,impulse_origin,21128.5,BTCUSDT,-0.1353704505923945,True,two_r,20443.0,MIXED_15,4.205210677414133,dev_ftx_2022_11:-1:001,0.8657022482383238,0.0111095693779904,2022-11-07 08:00:59.999000+00:00,TIME,False,all_contexts_lifecycle_v61
0.0229702069592904,True,43.70476652181999,0.007854152912751,480,4,XRPUSDT:2022-11-08T03:59:59.999000+00:00,0.0192507846258812,0.0247090516261087,-0.0059937002501706,0.0035582670002273,0.0037856947919036,0.015839367750739,0.0021937002501705,True,True,0.04781272403864134,0.09424670213243413,4,4,2022-11-08 02:59:59.999000+00:00,0.30250331829636845,0.28044469750938117,"{""BTCUSDT"": 0.026176976653934148, ""ETHUSDT"": 0.03526069823436728, ""SOLUSDT"": 0.16852322603425796, ""XRPUSDT"": 0.04781272403864134}","{""BTCUSDT"": 0.044901860425790474, ""ETHUSDT"": 0.06993326578043835, ""SOLUSDT"": 0.22624008639208348, ""XRPUSDT"": 0.09424670213243413}",ALIGNED_24H_AND_72H,-0.0063392523364487,-0.0236289719626168,-0.0280682242990652,-0.0128813084112149,-0.0292364485981308,-0.0079747663551401,-0.0530682242990654,0.428,2022-11-08 04:15:59.999000+00:00,0.0025392523364487,0.0198289719626168,0.0242682242990652,0.0090813084112149,0.0254364485981308,0.0041747663551401,0.0492682242990654,direct,0.4397,0.4397,2022-11-08 04:00:59.999000+00:00,2022-11-08 04:00:59.999000+00:00,XRPUSDT:public_vectorized_no_ema:2022-11-08T03:59:59.999000+00:00,2022-11-08 03:59:59.999000+00:00,0.4372,2022-11-08 12:00:59.999000+00:00,public_vectorized_no_ema,0,0.0056856947919036,480,1.731568018992953,0.0309301796679554,4,0.0178691087781996,-0.0109165340004548,-0.0109165340004548,0.0404821469183533,0.0404821469183533,0.0037856947919036,0.0060789158486276,-0.0381529594178431,True,UNWIND,TIME,dev_ftx_2022_11,0.0328301796679554,True,-0.00034642,0.0309301796679554,0.1153114247376088,-0.0230507846258812,-0.0285090516261087,0.0021937002501706,-0.0073582670002273,-0.0075856947919036,-0.019639367750739,-0.0059937002501705,-1,development,FORCED_UNWIND_ACCEPTED,impulse_origin,0.4533,XRPUSDT,-0.1445624633234346,True,two_r,0.4125,PERSISTENT_15,3.527920542665679,dev_ftx_2022_11:-1:002,0.1153114247376088,0.0037856947919036,2022-11-08 12:00:59.999000+00:00,TIME,False,all_contexts_lifecycle_v61
0.0260662158456515,True,49.48612550330124,443.8143680010103,91,4,BTCUSDT:2022-11-08T17:59:59.999000+00:00,0.0544802211333992,0.014754852879546,0.0310061398924859,0.0285847446928502,0.0507136063784102,0.0365474096762678,0.046812469667886,True,True,0.013985969151395494,0.045855271573152834,4,4,2022-11-08 16:59:59.999000+00:00,0.07954702034583604,0.16741919530502694,"{""BTCUSDT"": 0.013985969151395494, ""ETHUSDT"": 0.02062972043201583, ""SOLUSDT"": 0.09309042306601167, ""XRPUSDT"": 0.054677392371791145}","{""BTCUSDT"": 0.045855271573152834, ""ETHUSDT"": 0.057403213862738944, ""SOLUSDT"": 0.25857833669643293, ""XRPUSDT"": 0.10732112585721298}",ALIGNED_24H_AND_72H,0.0413920476907049,0.0121641277925684,0.0230344936808763,0.012606098138463,0.0323527018068168,0.0262861326542424,0.0313530069768176,19005.8,2022-11-08 18:15:59.999000+00:00,-0.0451920476907049,-0.0159641277925684,-0.0268344936808763,-0.016406098138463,-0.0361527018068168,-0.0300861326542424,-0.0351530069768176,direct,19327.7,19327.7,2022-11-08 18:00:59.999000+00:00,2022-11-08 18:00:59.999000+00:00,BTCUSDT:public_vectorized_no_ema:2022-11-08T17:59:59.999000+00:00,2022-11-08 17:59:59.999000+00:00,17256.7,2022-11-08 19:31:59.999000+00:00,public_vectorized_no_ema,0,0.1071519115052489,480,2.333182687762021,0.0535759557526244,4,0.0218032745400713,-0.0105496256667889,-0.0105496256667889,0.1292290339771417,0.1292290339771417,0.1052519115052489,0.0055946892913425,-0.078792658740582,True,UNWIND,TARGET,dev_ftx_2022_11,0.0554759557526244,False,0.00091428,0.0535759557526244,1.8972527841536044,-0.0582802211333992,-0.018554852879546,-0.0348061398924859,-0.0323847446928502,-0.0545136063784102,-0.0403474096762678,-0.050612469667886,-1,development,FORCED_UNWIND_ACCEPTED,impulse_origin,20363.2,BTCUSDT,-0.1007506105188282,True,two_r,17256.7,PERSISTENT_15,4.593981882785483,dev_ftx_2022_11:-1:003,1.8972527841536044,0.1052519115052489,2022-11-08 19:31:59.999000+00:00,TARGET,False,all_contexts_lifecycle_v61
0.0075501796091176,True,11.039977597087162,97.0258978241948,480,4,BTCUSDT:2022-11-13T06:59:59.999000+00:00,-1.0955856336690136e-05,-0.005941954770886,0.0038870717416986,-0.0026616146230007,0.0010025313191524,-0.0073152598785015,0.0073353269245761,False,False,-0.009240942630100335,-0.009624346059068145,2,1,2022-11-13 05:59:59.999000+00:00,-0.2290119280858807,-0.020929519077799424,"{""BTCUSDT"": -0.009240942630100335, ""ETHUSDT"": -0.013326680131615198, ""SOLUSDT"": 0.026041007977148034, ""XRPUSDT"": 0.0005479452191892165}","{""BTCUSDT"": -0.009624346059068145, ""ETHUSDT"": -0.06306675122704686, ""SOLUSDT"": -0.02114892993655948, ""XRPUSDT"": 0.01414989594970828}",COUNTERTREND_24H_AND_72H,0.0122376735851874,0.0013671345378527,0.0088092728087202,-0.0021448857697474,0.006127474988801,-0.0016192772883379,0.0120525160519634,16742.5,2022-11-13 07:15:59.999000+00:00,-0.0160376735851874,-0.0051671345378527,-0.0126092728087202,-0.0016551142302525,-0.009927474988801,-0.002180722711662,-0.0158525160519634,direct,16675.1,16675.1,2022-11-13 07:00:59.999000+00:00,2022-11-13 07:00:59.999000+00:00,BTCUSDT:public_vectorized_no_ema:2022-11-13T06:59:59.999000+00:00,2022-11-13 06:59:59.999000+00:00,16626.7,2022-11-13 15:00:59.999000+00:00,public_vectorized_no_ema,0,0.0029025313191524,480,1.811887382052764,0.0105426654113018,4,0.0073991178203853,-0.0066626287098729,-0.0066626287098729,0.0156700709441022,0.0156700709441022,0.0010025313191524,0.0026987468575789,-0.0072229237386949,True,UNWIND,TIME,dev_ftx_2022_11,0.0124366684457664,True,-0.0001110399999999,0.0105366684457664,0.0806109227341893,-0.0037890441436633,0.002141954770886,-0.0076870717416986,-0.0011383853769992,-0.0048025313191524,0.0035152598785015,-0.0111353269245761,-1,development,FORCED_UNWIND_ACCEPTED,impulse_origin,16850.8,BTCUSDT,-0.0376004057890481,True,two_r,16323.699999999995,MIXED_15,1.3894523491384605,dev_ftx_2022_11:-1:004,0.0806109227341893,0.0010025313191524,2022-11-13 15:00:59.999000+00:00,TIME,False,all_contexts_lifecycle_v61
0.0104827586206897,True,30.71616741860809,0.002908523443532,480,4,XRPUSDT:2023-03-06T01:59:59.999000+00:00,-0.0107275862068967,-0.0019,-0.0049344827586206,0.0014103448275861,-0.0035551724137929,-0.0021758620689655,-0.0076931034482758,True,True,0.014272492174433049,0.024381649827310392,3,4,2023-03-06 00:59:59.999000+00:00,0.23972898854199093,0.09980054953447401,"{""BTCUSDT"": -0.0028925234205008366, ""ETHUSDT"": 0.001791720945426789, ""SOLUSDT"": 0.0192604141183339, ""XRPUSDT"": 0.014272492174433049}","{""BTCUSDT"": 0.04240433901080287, ""ETHUSDT"": 0.04707712040979217, ""SOLUSDT"": 0.03966975802407413, ""XRPUSDT"": 0.024381649827310392}",ALIGNED_24H_AND_72H,-0.0151413793103449,0.0014103448275861,-0.0043827586206896,0.0014103448275861,-0.0038310344827587,-0.0063137931034482,-0.0079689655172414,0.3625,2023-03-06 02:15:59.999000+00:00,0.0113413793103449,-0.0052103448275861,0.0005827586206896,-0.0052103448275861,3.103448275877554e-05,0.0025137931034482,0.0041689655172414,direct,0.3625,0.3625,2023-03-06 02:00:59.999000+00:00,2023-03-06 02:00:59.999000+00:00,XRPUSDT:public_vectorized_no_ema:2023-03-06T01:59:59.999000+00:00,2023-03-06 01:59:59.999000+00:00,0.3631,2023-03-06 10:00:59.999000+00:00,public_vectorized_no_ema,0,-0.0016551724137929,480,2.1316658161334923,0.0171034482758621,4,0.0073932092004381,-0.0148965517241379,-0.0148965517241379,0.0102068965517241,0.0102068965517241,-0.0035551724137929,0.0022910787264311,-0.0099996876957142,True,UNWIND,TIME,confirm_recovery_2023_03,0.0190034482758621,False,0.00071057,0.0171034482758621,-0.1870803846851676,0.0069275862068967,-0.0019,0.0011344827586206,-0.0052103448275861,-0.000244827586207,-0.0016241379310344,0.0038931034482758,-1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,0.3687,XRPUSDT,-0.2312762720294146,True,two_r,0.3500999999999999,MIXED_15,3.4579524154386285,confirm_recovery_2023_03:-1:000,-0.1870803846851676,-0.0035551724137929,2023-03-06 10:00:59.999000+00:00,TIME,False,all_contexts_lifecycle_v61
0.0099275556748055,True,38.24458684950788,0.0043802581126246,195,4,XRPUSDT:2023-03-08T05:59:59.999000+00:00,-0.0115592433592703,-0.0053880601019586,-0.0306094177622753,-0.011290931043735,-0.0622702709954387,-0.0102176817815939,-0.0611970217332975,False,False,-0.032325507220215655,-0.015364540661247261,3,3,2023-03-08 04:59:59.999000+00:00,-0.3189488336500063,-0.06202511776509746,"{""BTCUSDT"": 0.01482206230102534, ""ETHUSDT"": 0.00829462292925065, ""SOLUSDT"": 0.04079196854778688, ""XRPUSDT"": -0.032325507220215655}","{""BTCUSDT"": 0.013267222717624705, ""ETHUSDT"": 0.00578990143007907, ""SOLUSDT"": 0.06841554761726254, ""XRPUSDT"": -0.015364540661247261}",COUNTERTREND_24H_AND_72H,-0.0091192513368982,-0.0077823529411764,-0.0262315508021391,-0.0051085561497325,-0.05617807486631,-0.00617807486631,-0.0497609625668449,0.374,2023-03-08 06:15:59.999000+00:00,0.0053192513368982,0.0039823529411764,0.0224315508021391,0.0013085561497325,0.05237807486631,0.00237807486631,0.0459609625668449,direct,0.3727,0.3727,2023-03-08 06:00:59.999000+00:00,2023-03-08 06:00:59.999000+00:00,XRPUSDT:public_vectorized_no_ema:2023-03-08T05:59:59.999000+00:00,2023-03-08 05:59:59.999000+00:00,0.3804,2023-03-08 09:15:59.999000+00:00,public_vectorized_no_ema,0,-0.0206600482962169,480,1.7578872755939594,0.0206600482962169,4,0.0079850944902848,-0.0783471961363027,-0.0783471961363027,0.001073249262141,0.001073249262141,-0.0225600482962169,0.0104384917346553,-0.0199052396869845,True,UNWIND,STOP,confirm_recovery_2023_03,0.0225600482962169,False,0.00030667,0.0206600482962169,-1.0000000000000009,0.0077592433592703,0.0015880601019586,0.0268094177622753,0.007490931043735,0.0584702709954387,0.0064176817815939,0.0573970217332975,-1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,0.3804,XRPUSDT,-0.0742301333099241,True,two_r,0.3572999999999999,MIXED_15,1.8549347856990115,confirm_recovery_2023_03:-1:001,-1.0000000000000009,-0.0225600482962169,2023-03-08 09:15:59.999000+00:00,STOP,False,all_contexts_lifecycle_v61
0.006780532633694,True,46.924101189411125,195.56456480666296,117,4,BTCUSDT:2023-03-09T18:59:59.999000+00:00,0.0411116230899991,0.0010855294672235,0.0301361120502064,0.0032092075252483,0.0444161804269259,0.0055138267631052,0.0520918957397874,True,True,0.02591587072604007,0.0458863751522216,4,3,2023-03-09 17:59:59.999000+00:00,0.45596147458088676,0.2884210663910259,"{""BTCUSDT"": 0.02591587072604007, ""ETHUSDT"": 0.016351684114823684, ""SOLUSDT"": 0.03746445830193412, ""XRPUSDT"": 0.01815210265219025}","{""BTCUSDT"": 0.0458863751522216, ""ETHUSDT"": 0.028849208515158153, ""SOLUSDT"": 0.1435420768947573, ""XRPUSDT"": -0.04944827541398111}",ALIGNED_24H_AND_72H,0.0305090435845757,0.0002300373472915,0.0267599868186029,0.0007601587498685,0.0410398336087416,0.0090653940569092,0.0504291910633947,20938.6,2023-03-09 19:15:59.999000+00:00,-0.0343090435845757,-0.0040300373472915,-0.0305599868186029,-0.0045601587498685,-0.0448398336087416,-0.0128653940569092,-0.0542291910633947,direct,21001.3,21001.3,2023-03-09 19:00:59.999000+00:00,2023-03-09 19:00:59.999000+00:00,BTCUSDT:public_vectorized_no_ema:2023-03-09T18:59:59.999000+00:00,2023-03-09 18:59:59.999000+00:00,20078.099999999995,2023-03-09 20:57:59.999000+00:00,public_vectorized_no_ema,0,0.0439591834791182,480,2.3603458042429337,0.021979591739559,3,0.0029861091330314,-0.0003904520196369,-0.0003904520196369,0.0594867936746772,0.0594867936746772,0.0420591834791182,0.0054249370914583,-0.0634238624550391,True,UNWIND,TARGET,confirm_recovery_2023_03,0.023879591739559,True,-0.0002363899999999,0.021979591739559,1.7613024518104594,-0.0449116230899991,-0.0048855294672235,-0.0339361120502064,-0.0070092075252483,-0.0482161804269259,-0.0093138267631052,-0.0558918957397874,-1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,21462.9,BTCUSDT,-0.1330608884081717,True,two_r,20078.099999999995,PERSISTENT_15,4.922264077519376,confirm_recovery_2023_03:-1:002,1.7613024518104594,0.0420591834791182,2023-03-09 20:57:59.999000+00:00,TARGET,False,all_contexts_lifecycle_v61
0.0258590360032836,True,28.475508458957588,0.4855631296348201,480,4,SOLUSDT:2023-03-11T07:59:59.999000+00:00,-0.0302804386067785,-0.005183687111528,-0.0216021226691687,-0.0131583558109533,-0.0064737070481999,-0.0233026034947814,-0.0526798756889881,False,True,-0.06760185721341783,0.08431658374058326,1,4,2023-03-11 06:59:59.999000+00:00,-0.20926185454154997,0.11010672491225987,"{""BTCUSDT"": -0.020323300228112018, ""ETHUSDT"": -0.035064344157286875, ""SOLUSDT"": -0.06760185721341783, ""XRPUSDT"": 0.0005436259987102732}","{""BTCUSDT"": 0.08233011723707762, ""ETHUSDT"": 0.06455912079355741, ""SOLUSDT"": 0.08431658374058326, ""XRPUSDT"": 0.021783838399911715}",ALIGNED_72H_ONLY,-0.0234078901227354,-0.0098485680888369,-0.0156931034482758,-0.031473348918761,-0.002659789596727,-0.0340449444769141,-0.0560788427819989,17.11,2023-03-11 08:15:59.999000+00:00,0.0196078901227354,0.0060485680888369,0.0118931034482758,0.027673348918761,-0.0011402104032729,0.0302449444769141,0.0522788427819989,direct,17.054,17.054,2023-03-11 08:00:59.999000+00:00,2023-03-11 08:00:59.999000+00:00,SOLUSDT:public_vectorized_no_ema:2023-03-11T07:59:59.999000+00:00,2023-03-11 07:59:59.999000+00:00,17.132,2023-03-11 16:00:59.999000+00:00,public_vectorized_no_ema,0,-0.0045737070481999,480,1.86793424921314,0.0531840037527852,4,0.0051919262629797,-0.054298111879911,-0.0408115398147064,0.0074469332707868,0.0074469332707868,-0.0064737070481999,0.0118777856888527,-0.0474487405726655,True,UNWIND,TIME,confirm_recovery_2023_03,0.0550253664829367,True,-0.00033512,0.0531253664829367,-0.1176495035286573,0.0264804386067785,0.001383687111528,0.0178021226691687,0.0093583558109533,0.0026737070481999,0.0195026034947814,0.0488798756889881,-1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,17.96,SOLUSDT,-0.0105636909494511,True,two_r,15.241999999999994,MIXED_15,1.749913303734689,confirm_recovery_2023_03:-1:003,-0.1176495035286573,-0.0064737070481999,2023-03-11 16:00:59.999000+00:00,TIME,False,all_contexts_lifecycle_v61
0.0110036630741904,True,16.943936830842492,155.65348485041923,258,4,BTCUSDT:2023-03-12T17:59:59.999000+00:00,-0.002106980539016,-0.005096164602477,0.0215898844278432,0.0031589894536194,0.0705865101637071,0.012213184660335,0.0757177021309367,True,False,0.014759941325133141,-0.05209767733680337,3,0,2023-03-12 16:59:59.999000+00:00,0.3401834510332534,-0.14661270227112083,"{""BTCUSDT"": 0.014759941325133141, ""ETHUSDT"": 0.020728925077784233, ""SOLUSDT"": 0.03466522105743408, ""XRPUSDT"": -0.026735798167695224}","{""BTCUSDT"": -0.05209767733680337, ""ETHUSDT"": -0.043270186972624636, ""SOLUSDT"": -0.010925433800472284, ""XRPUSDT"": -0.10058587218974924}",ALIGNED_24H_ONLY,0.0046480358306975,0.0063816234879397,0.0195742738489026,0.0207380471786946,0.074508238163073,0.0201634039162663,0.0754402226139023,20708.5,2023-03-12 18:15:59.999000+00:00,-0.0084480358306975,-0.0101816234879397,-0.0233742738489026,-0.0245380471786946,-0.078308238163073,-0.0239634039162663,-0.0792402226139023,direct,20774.9,20774.9,2023-03-12 18:00:59.999000+00:00,2023-03-12 18:00:59.999000+00:00,BTCUSDT:public_vectorized_no_ema:2023-03-12T17:59:59.999000+00:00,2023-03-12 17:59:59.999000+00:00,21564.500000000007,2023-03-12 22:18:59.999000+00:00,public_vectorized_no_ema,0,0.0380074031643957,480,2.535760766161463,0.0189988880812904,4,0.0058536160240922,-0.0045439448565336,-0.0045439448565336,0.0877549350418052,0.0877549350418052,0.0361074031643957,0.0040823698638572,-0.0101384534813924,True,UNWIND,TARGET,confirm_recovery_2023_03,0.0209037015821978,False,-0.00178333,0.0190037015821978,1.727321021227443,-0.0016930194609839,0.001296164602477,-0.0253898844278432,-0.0069589894536194,-0.0743865101637071,-0.016013184660335,-0.0795177021309367,1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,20380.1,BTCUSDT,0.1174439891440093,True,two_r,21564.500000000007,MIXED_15,3.9609018214647,confirm_recovery_2023_03:+1:004,1.727321021227443,0.0361074031643957,2023-03-12 22:18:59.999000+00:00,TARGET,False,all_contexts_lifecycle_v61
