plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,risk_bps,risk_range,cost_r,planned_rr,defense_age,target_scale,defense_prominence,target_prominence,defense_distance,target_distance,move_5,flow_5,efficiency_5,activity_5,location_5,value_distance_5,move_15,flow_15,efficiency_15,activity_15,location_15,value_distance_15,move_60,flow_60,efficiency_60,activity_60,location_60,value_distance_60,move_240,flow_240,efficiency_240,activity_240,location_240,value_distance_240,move_block_0,flow_block_0,range_block_0,location_block_0,move_block_1,flow_block_1,range_block_1,location_block_1,move_block_2,flow_block_2,range_block_2,location_block_2,move_block_3,flow_block_3,range_block_3,location_block_3,move_block_4,flow_block_4,range_block_4,location_block_4,move_block_5,flow_block_5,range_block_5,location_block_5,move_block_6,flow_block_6,range_block_6,location_block_6,move_block_7,flow_block_7,range_block_7,location_block_7,low_change_15,high_change_15,low_change_60,high_change_60,low_change_240,high_change_240,market_move_5,relative_move_5,market_move_15,relative_move_15,market_move_60,relative_move_60,market_move_240,relative_move_240,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:HIGH:7733:s2:SOLUSDT:240m:PIVOT:LOW:135:s2:1724796300000000000,SOLUSDT:PATH:SOLUSDT:5m:PIVOT:HIGH:7733:s2:SOLUSDT:240m:PIVOT:LOW:135:s2,SOLUSDT,-1,1724796300000000000,1724790600000000000,149.305,154.87699999999998,142.599,1.203517587939707,154.867,5,SOLUSDT:5m:PIVOT:HIGH:7733:s2,240M_NEAREST_OPPOSING_LIQUIDITY,149.305,154.867,149.305,142.589,LEARNED_AUCTION_DIRECTION,373.19580724021125,2.8618192096366433,0.032154702081837905,1.203517587939707,6.333333333333333,3.871201010907891,1.2026925953626972,0.9231200897867542,11.083778138779191,13.33952193084239,-0.09874490422140365,-0.07900199600798403,-0.05854430379747673,7.185399726703026,0.2662721893491161,-0.15027597949319926,-0.5952707221767665,-0.10153083004928716,-0.1716528436018985,9.033652179802317,0.13442867811800085,-0.1654572464372171,1.2395909300893875,0.135049262275256,0.16003050094486534,12.353142715998231,0.6761451183639153,0.22463783156365782,0.6773194692584968,0.0990224151843415,0.09389462442150279,4.184282236891904,0.7266170036656008,0.26863253833806877,-0.09874490422140365,-0.07900199600798403,0.60136536264558,0.2662721893491162,-0.4172194601786491,-0.1370683054403707,0.685876767159379,0.1971465629053337,-0.5195227393269413,-0.0840728501410961,1.0657332906056098,0.5125208681135229,1.6083854669573645,0.30208058212379035,2.6394246020257417,0.6117290192113212,0.2606509633951991,-0.12012203451573243,0.48660777125314003,1.0,0.7463691409166107,0.23060042467675274,1.8147712127174058,0.487745098039213,-0.1556789030517468,-0.08454935622317597,0.8006343585517685,0.2477777777777671,0.6618577364028118,0.16431092141972914,1.3165987229518212,0.5520270270270358,0.2444770179086586,-0.4637872839737754,0.07370263039893557,-0.157934207997718,0.3053394687955818,0.2478154645817824,0.024944406356877575,-0.12368931057828123,-0.6344165216281576,0.03914579945139118,1.2375871294218177,0.0020038006675697773,0.6605674590555366,0.016752010202960244,10000.0,3.6516911618558745e-05,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724796300000000000,1724861340000000000,149.29,142.6,51.97,342.31781495,1084.0,False,0.19896805870199552,342.516783008702,1.1417226100290068,0.47492636746013
