plan_id,ts,score,reason
BTCUSDT:PATH:BTCUSDT:5m:PIVOT:LOW:6583:s2:BTCUSDT:15m:PIVOT:HIGH:2197:s2:1724457600000000000,1724457600000000000,-0.0021971774935310127,decision_declined
BTCUSDT:PATH:BTCUSDT:5m:PIVOT:HIGH:6616:s2:BTCUSDT:15m:PIVOT:LOW:2194:s2:1724457600000000000,1724457600000000000,-0.0051570605222695555,decision_declined
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:LOW:6611:s2:ETHUSDT:15m:PIVOT:HIGH:2202:s2:1724457600000000000,1724457600000000000,-0.003459953381594917,decision_declined
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:HIGH:6619:s2:ETHUSDT:15m:PIVOT:LOW:2203:s2:1724457600000000000,1724457600000000000,-0.009599205341477167,decision_declined
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:HIGH:6620:s2:SOLUSDT:15m:PIVOT:LOW:2203:s2:1724457600000000000,1724457600000000000,-0.010076168369741671,decision_declined
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:6611:s2:XRPUSDT:15m:PIVOT:HIGH:2202:s2:1724457600000000000,1724457600000000000,-0.007181126819204676,decision_declined
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:6615:s2:XRPUSDT:15m:PIVOT:LOW:2203:s2:1724457600000000000,1724457600000000000,-0.007501573293236166,decision_declined
BTCUSDT:PATH:BTCUSDT:5m:PIVOT:LOW:6583:s2:BTCUSDT:15m:PIVOT:HIGH:2197:s2:1724457900000000000,1724457900000000000,-0.0019023814596474224,decision_declined
BTCUSDT:PATH:BTCUSDT:5m:PIVOT:HIGH:6621:s2:BTCUSDT:15m:PIVOT:LOW:2194:s2:1724457900000000000,1724457900000000000,-0.020205276070852148,decision_declined
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:LOW:6611:s2:ETHUSDT:15m:PIVOT:HIGH:2202:s2:1724457900000000000,1724457900000000000,-0.0029697318170579003,decision_declined
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:HIGH:6619:s2:ETHUSDT:15m:PIVOT:LOW:2203:s2:1724457900000000000,1724457900000000000,-0.014139715924234676,decision_declined
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:HIGH:6620:s2:SOLUSDT:15m:PIVOT:LOW:2203:s2:1724457900000000000,1724457900000000000,-0.013672932165243224,decision_declined
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:6611:s2:XRPUSDT:15m:PIVOT:HIGH:2202:s2:1724457900000000000,1724457900000000000,-0.008715557294310517,decision_declined
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:6621:s2:XRPUSDT:15m:PIVOT:LOW:2203:s2:1724457900000000000,1724457900000000000,-0.009541772867610362,decision_declined
BTCUSDT:PATH:BTCUSDT:5m:PIVOT:LOW:6622:s2:BTCUSDT:15m:PIVOT:HIGH:2197:s2:1724458200000000000,1724458200000000000,-0.006948589587697975,decision_declined
BTCUSDT:PATH:BTCUSDT:5m:PIVOT:HIGH:6616:s2:BTCUSDT:15m:PIVOT:LOW:2194:s2:1724458200000000000,1724458200000000000,-0.00525075188621478,decision_declined
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:LOW:6622:s2:ETHUSDT:15m:PIVOT:HIGH:2202:s2:1724458200000000000,1724458200000000000,-0.0096745253984285,decision_declined
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:6622:s2:SOLUSDT:15m:PIVOT:HIGH:2200:s2:1724458200000000000,1724458200000000000,-0.0074803923710726385,decision_declined
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:HIGH:6600:s2:SOLUSDT:15m:PIVOT:LOW:2203:s2:1724458200000000000,1724458200000000000,-0.0038684600040605754,decision_declined
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:6611:s2:XRPUSDT:15m:PIVOT:HIGH:2202:s2:1724458200000000000,1724458200000000000,-0.013054545880228533,decision_declined
BTCUSDT:PATH:BTCUSDT:5m:PIVOT:LOW:6622:s2:BTCUSDT:15m:PIVOT:HIGH:2197:s2:1724458500000000000,1724458500000000000,-0.011113988055311564,decision_declined
BTCUSDT:PATH:BTCUSDT:5m:PIVOT:HIGH:6616:s2:BTCUSDT:15m:PIVOT:LOW:2194:s2:1724458500000000000,1724458500000000000,-0.0038259480744473103,decision_declined
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:LOW:6611:s2:ETHUSDT:15m:PIVOT:HIGH:2202:s2:1724458500000000000,1724458500000000000,-0.004444927513490002,decision_declined
