plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,move_3,flow_3,efficiency_3,location_3,move_15,flow_15,efficiency_15,location_15,move_60,flow_60,efficiency_60,location_60,move_240,flow_240,efficiency_240,location_240,body,wick,activity,range_expansion,impact_residual,flow_change,basis,basis_change,basis_dislocation,market_5,market_15,market_60,relative_15,relative_60,context_15,context_60,channel_location,source_age,source_kind,event_age,penetration,event_flow,event_activity,return_depth,return_activity,origin_overlap,entry_distance,risk_range,risk_bps,cost_r,planned_rr,target_range,is_origin_return,label_closed,label_net_r,label_win,label_hold,label_ambiguous,month,forecast,utility
BTCUSDT:EVENT:1723766520000000000:-1:1723766640000000000:0,BTCUSDT:EVENT:1723766520000000000:-1,BTCUSDT,1,1723766640000000000,1723766520000000000,57536.6,57439.4,57849.9,3.2232510288067107,57447.4,1.584962500721156,15:1723763700000000000:-1,OBSERVED_OPPOSING_STRUCTURE,57447.4,57447.4,57540.0,57439.5,LIQUIDITY_RECLAIM,0.45003353454056044,0.1911638027614984,0.6161616161615946,0.9323383084576824,-0.6297786720321937,-0.015312127117006942,-0.28308712692191806,0.010931806350851447,-0.08987256874581663,-0.02025398045255375,-0.008475648323846627,-0.44434907010015134,3.753856472166257,0.0034354032811879523,0.055424072882110834,0.6667729930887809,0.7559523809523809,0.16309523809520346,0.9387565145154478,0.9914302141578384,0.2189690513317932,0.6160178207823689,-0.5908932916232068,-0.5908932916232068,-0.09650218604078811,0.17493265604555305,-0.4680327868852339,-0.1169951079023219,-0.1617458851469598,0.027122539156505268,0.0,0.0,-2.2238655360019486,1.4190841839428814,0.0,1.0986122886681096,0.052984574111343656,0.19116380276149847,2.081029291715687,0.036717062635005494,0.0,0.0,0.5982562038899785,0.6519114688128482,16.89359468581687,0.7097283950617496,3.2232510288067107,2.101274312541907,0.0,1723766760000000000,-0.9665366994135158,0,2.0,False,2024-08,0.5,0.29027160493825044
BTCUSDT:EVENT:1723767420000000000:-1:1723767480000000000:0,BTCUSDT:EVENT:1723767420000000000:-1,BTCUSDT,1,1723767480000000000,1723767420000000000,57428.0,57346.9,57788.9,4.450061652281232,57386.4,1.584962500721156,CHANNEL:15:15:1723765500000000000:1:-1,OBSERVED_OPPOSING_STRUCTURE,57386.4,57386.4,57433.0,57347.0,LIQUIDITY_RECLAIM,-0.25601750547044483,-0.3157903750908885,-0.35276381909548854,0.3846153846153846,-0.32968636032090715,-0.05213172686987849,-0.10386029411764107,-0.20821114369500904,-1.1998541210794849,-0.02075711923072022,-0.10850207769936082,-0.6334841628959276,3.5098468271334022,0.009019189107861942,0.04978892475788389,0.5513024986709196,0.8617886178862237,-0.13279132791331333,0.5940760359022722,0.5586448132373405,0.23863507319838115,0.04615364599216215,0.2437894634188531,0.3984338150042621,0.35453910550532597,-0.15847630087584913,0.0351449275362115,-1.078187930104962,-0.36483128785711866,-0.12166619097452291,0.0,0.0,-0.7600107497984325,1.1420974006078486,1.0,0.6931471805599453,0.28738147337710307,-0.14873262973987922,1.4912480777884045,0.10729613733905914,0.0,0.0,0.3034281546316403,0.5915390226112126,14.122031064985467,0.8491361282367599,4.450061652281232,2.632385120350078,0.0,1723768200000000000,-0.9631181086758915,0,12.0,False,2024-08,0.5,0.15086387176324012
ETHUSDT:EVENT:1723765800000000000:-1:1723767540000000000:1,ETHUSDT:EVENT:1723765800000000000:-1,ETHUSDT,1,1723767540000000000,1723765800000000000,2574.66,2565.1,2588.41,1.43828451882846,2567.86,1.584962500721156,15:1723763700000000000:-1,OBSERVED_OPPOSING_STRUCTURE,2567.87,2568.73,2574.0,2566.31,LIQUIDITY_ORIGIN_RETURN,0.5220483641536396,0.17399561422312834,0.5062068965517341,0.770086526575952,0.5149359886201856,0.08158897210290701,0.15739130434782134,0.7995689655171829,0.37268847795162174,0.03291166277200565,0.03253849975161371,0.2640635340833797,5.697012802275943,0.015277711130571943,0.09227897974700985,0.6319379430252716,0.7790973871733294,-0.22090261282667054,0.7847374079968752,1.0198866370585216,0.25843030856651805,0.5771268621863377,-1.7411447468806962,1.414284904742713,-1.172024869400904,0.5581950137759706,0.176123188405789,-0.5489011511749387,0.33881280021439664,0.9215896291265604,0.0,0.0,0.8890238963143402,1.2039728043259361,0.0,3.4011973816621555,0.361308677098147,-0.2819688356601854,1.9771187852011114,-0.10749185667750295,0.6010103165502628,1.0,0.9672830725461954,1.3598862019914626,37.13111634157499,0.32257907949790976,1.43828451882846,1.955903271692753,1.0,1723768200000000000,-0.9800434775599106,0,11.0,False,2024-08,0.5,0.6774209205020902
ETHUSDT:EVENT:1723767600000000000:1:1723767660000000000:0,ETHUSDT:EVENT:1723767600000000000:1,ETHUSDT,-1,1723767660000000000,1723767600000000000,2574.0,2577.3900000000003,2513.6600000000003,17.799410029496716,2576.12,1.584962500721156,CHANNEL:15:15:1723765500000000000:1:1,OBSERVED_OPPOSING_STRUCTURE,2576.12,2576.12,2577.38,2574.0,LIQUIDITY_RECLAIM,-0.40494590417308807,-0.2921658231309363,-0.3808139534883502,0.126666666666703,-0.9319938176198106,-0.13714769475758096,-0.25846549507072875,-0.3893405600722566,-0.4636785162287461,-0.043648995490719926,-0.036346014053792515,-0.17670416942423106,-5.602782071097349,-0.014088229720818272,-0.08343498975763569,-0.6142838036645693,0.6584615384614992,0.3415384615385007,0.5947903359117147,0.8497276857143641,0.14417305495563248,0.4458835199512041,2.9195518793578845,4.164363543243121,2.2366358644099575,-0.40652509911968193,-0.3869248355797387,0.15179335933784655,-0.5450689820400718,-0.6154718755665927,-0.0,-0.0,-0.8420413122722041,1.2039728043259361,1.0,0.6931471805599453,0.1947449768161071,-0.20448200835463842,1.1192551253695648,-0.0,0.0,0.0,0.32766615146829703,0.5239567233385337,13.170163170164443,0.911750442477788,17.799410029496716,9.326120556414132,0.0,1723767780000000000,-0.9618001051165785,0,2.0,False,2024-08,0.5,0.08824955752221197
ETHUSDT:EVENT:1723767600000000000:1:1723768020000000000:1,ETHUSDT:EVENT:1723767600000000000:1,ETHUSDT,1,1723768020000000000,1723767600000000000,2570.88,2567.49,2577.49,1.9498525073743465,2576.12,1.584962500721156,CHANNEL:15:15:1723765500000000000:1:1,OBSERVED_OPPOSING_STRUCTURE,2570.0,2571.71,2577.5,2567.5,LIQUIDITY_ORIGIN_RETURN,-0.47913446676969024,-0.30297793519766275,-0.4798761609906615,-0.03999999999996362,-0.4513137557959908,-0.12535406261793763,-0.10688140556368984,-0.3239999999999782,-0.3384853168469931,0.002760579248146793,-0.02424980622301025,-0.23626737260091235,3.959814528593475,0.006125624372556234,0.058747993579453955,0.5308278721412341,0.7282608695652388,-0.2717391304347611,0.4282721617278923,0.5436745410092483,0.19364511214119584,0.21670299231984125,-0.1847582244141055,-0.1847582244141055,0.17802284536868065,-0.7938866026227408,-0.45852742698241566,-0.7807470908092574,0.007213671186424853,0.4422617739622643,0.0,0.0,0.5625759416768474,1.2039728043259361,1.0,2.0794415416798357,0.1947449768161071,0.20448200835463842,1.1192551253695648,4.797101449274904,1.104529943420146,1.0,-0.8098918083461761,0.5239567233385337,13.186146377895223,0.9094460176990271,1.9498525073743465,1.0216383307572867,1.0,1723768140000000000,-0.9618003523716521,0,2.0,False,2024-08,0.5,0.09055398230097289
XRPUSDT:EVENT:1723768560000000000:1:1723768680000000000:0,XRPUSDT:EVENT:1723768560000000000:1,XRPUSDT,-1,1723768680000000000,1723768560000000000,0.5615,0.5622,0.5547,9.714285714285284,0.5619,1.584962500721156,15:1723765500000000000:1,OBSERVED_OPPOSING_STRUCTURE,0.5619,0.5619,0.5621,0.5613,LIQUIDITY_RECLAIM,0.08333333333332563,0.001809193797851453,0.1111111111110837,0.5000000000000694,-0.24999999999997688,-0.016051369112992535,-0.07317073170730914,-0.4285714285713833,-0.16666666666665125,0.12747087920109104,-0.013513513513511892,-0.5999999999999703,-6.5833333333334645,0.022893543623677765,-0.11366906474820114,-0.8723404255319063,0.6666666666666666,-0.3333333333333333,0.6687273113047787,0.5357102670818248,0.17022866109343468,0.1676620203062566,2.1487812735099254,2.1487812735099254,0.8073263166171748,-0.676724137931042,0.50016518686763,0.9351372957682663,-0.7501651868676069,-1.1018039624349176,-1.0,-0.0,-0.3911280101394603,1.4816045409242156,0.0,1.0986122886681096,0.16666666666674376,0.001809193797851402,1.8163331662978892,0.3333333333333333,0.0,0.0,0.3333333333333025,0.5833333333333719,12.466607301870596,0.9631714285713817,9.714285714285284,5.66666666666679,0.0,1723773780000000000,-0.9607444472409056,0,85.0,False,2024-08,0.5,0.036828571428618284
BTCUSDT:EVENT:1723767420000000000:-1:1723769640000000000:1,BTCUSDT:EVENT:1723767420000000000:-1,BTCUSDT,1,1723769640000000000,1723767420000000000,57440.1,57359.9,57527.4,1.088528678304315,57371.15,1.584962500721156,CHANNEL:15:15:1723765500000000000:1:-1,OBSERVED_OPPOSING_STRUCTURE,57381.7,57412.0,57527.5,57360.0,LIQUIDITY_ORIGIN_RETURN,-0.31874544128376125,-0.15215699318144016,-0.39981701738340447,0.0694087403598822,0.46681254558715524,0.035618580983649645,0.1766979569298673,-0.043582089552256176,-1.0204230488694328,-0.02078209472997816,-0.07787364319510208,-0.28010139416984114,5.617067833697931,0.01990332397372791,0.08033339244546882,0.5641679957469417,0.7686915887850284,-0.23130841121497153,0.2457344404082623,0.5954051079880655,0.19487311502763532,0.21733664702077288,0.017409470751683642,2.701265751273718,0.2722163985397251,-0.5759364549948609,-0.1043519020639752,-0.7247833958360019,0.5711644476511304,-0.29563965303343087,0.0,0.0,-0.49825315775329804,1.1420974006078486,1.0,3.6375861597263857,0.1761487964989137,-0.14873262973987922,1.4912480777884045,0.5590022385673314,0.35797204562427287,1.0,0.5029175784098905,0.5849744711888827,13.962371235425616,0.858852867830455,1.088528678304315,0.6367614879650001,1.0,1723770240000000000,0.26693268049963004,1,10.0,False,2024-08,0.5,0.141147132169545
ETHUSDT:EVENT:1723771260000000000:-1:1723771380000000000:0,ETHUSDT:EVENT:1723771260000000000:-1,ETHUSDT,1,1723771380000000000,1723771260000000000,2557.98,2550.99,2580.2099999999996,3.1802575107294437,2555.56,1.584962500721156,CHANNEL:15:15:1723765500000000000:1:-1,OBSERVED_OPPOSING_STRUCTURE,2555.56,2555.56,2558.06,2551.0,LIQUIDITY_RECLAIM,0.2667706708268448,-0.2665042020989464,0.20777642770353913,0.9773371104816069,-1.9251170046802537,-0.2760071465558692,-0.5469858156028556,-0.29530540131246463,-2.9048361934477867,-0.22461466443852784,-0.22025076886680742,-0.4962107542403458,4.00468018720759,-0.01253079798159072,0.06696929378309996,-0.08501158438780909,0.7039660056656994,0.2733711048159074,1.6155644660570938,1.3312904229963018,0.8213328953957693,0.2085059224451341,0.8992278369657214,-0.5855879677274523,1.2894496902613723,-0.08958823174777156,-1.6940914412999137,-2.84484653624372,-0.23102556338033997,-0.05998965720406657,-1.0,-1.0,-1.6559827805498828,2.0014800002101243,1.0,1.0986122886681096,0.7113884555382292,-0.26650420209894626,2.4552617879043717,0.0319999999999709,0.0,0.0,0.3775351014040761,1.0904836193448355,27.326249618840787,0.43853819742487776,3.1802575107294437,3.4680187207488404,0.0,1723775400000000000,1.9570060944527161,1,67.0,False,2024-08,0.5,0.5614618025751222
XRPUSDT:EVENT:1723770480000000000:-1:1723771560000000000:0,XRPUSDT:EVENT:1723770480000000000:-1,XRPUSDT,1,1723771560000000000,1723770480000000000,0.5592,0.5577,0.5721,8.599999999999689,0.5591,1.584962500721156,15:1723767300000000000:-1,OBSERVED_OPPOSING_STRUCTURE,0.5591,0.5591,0.5595,0.5578,LIQUIDITY_RECLAIM,0.5000000000000555,-0.18812271268033082,0.5555555555556104,1.0,0.0999999999999889,-0.18206339698954171,0.030303030303026224,1.0,-1.1999999999999778,-0.13728969558437723,-0.0937499999999981,-0.34883720930230633,4.199999999999978,-0.04582215019459816,0.06687898089171924,0.22666666666666946,0.8333333333333641,0.16666666666663582,0.9439985598058882,0.9473813189442488,0.4883390092545321,0.05669190145132517,1.7885888034330222,3.580061393901879,2.1765652616802815,0.7017699919813599,-0.9928155263306937,-1.4464160720829418,1.0928155263306827,0.246416072082964,1.0,0.0,-1.0942528735632229,1.5114575040738967,0.0,2.9444389791664403,1.3000000000000778,-0.18022316870279934,3.5172469912313082,0.75,0.0,0.0,0.0999999999999889,1.5000000000000555,26.824034334764963,0.44675999999998306,8.599999999999689,12.900000000000011,0.0,1723812120000000000,-0.9960856482424543,0,676.0,False,2024-08,0.5,0.5532400000000169
BTCUSDT:EVENT:1723772820000000000:-1:1723773240000000000:0,BTCUSDT:EVENT:1723772820000000000:-1,BTCUSDT,1,1723773240000000000,1723772820000000000,57269.3,57180.5,57592.3,3.637387387387268,57260.23333333334,1.584962500721156,CHANNEL:15:15:1723770900000000000:1:-1,OBSERVED_OPPOSING_STRUCTURE,57260.23333333334,57260.23333333334,57328.5,57180.6,LIQUIDITY_RECLAIM,0.24395946999222984,0.02903715640397898,0.44022503516174893,0.9965753424658033,-0.23460639127044985,0.05604956624760934,-0.07939857557372372,-0.04623655913973801,-1.331254871395141,-0.14976581940145836,-0.09860293268675645,-0.21855553460304267,-0.4341387373343523,-0.05443411704283019,-0.007676723128023148,-0.47404492955957866,0.3298969072167114,0.6632302405497114,0.32090561289718883,0.449335183265152,-0.020751869794380567,0.021687252259378453,0.0,0.35608415589138964,0.4538329954490794,0.41178366411898903,-0.2779495834679363,-1.3156274356976094,0.043343192197486446,-0.015627435697531666,-1.0,-1.0,-0.872879277672491,1.1420974006078486,1.0,2.0794415416798357,0.6206806962847944,0.146951685483099,1.8942405726933602,0.8671875000000067,0.0,0.0,0.0706677058976286,0.6921278254092238,15.505689784928908,0.7733094594594341,3.637387387387268,2.517537022603288,0.0,1723775160000000000,1.698054615987886,1,32.0,False,2024-08,0.5,0.22669054054056592
