plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,move_3,flow_3,efficiency_3,location_3,move_15,flow_15,efficiency_15,location_15,move_60,flow_60,efficiency_60,location_60,move_240,flow_240,efficiency_240,location_240,context_scale,context_age,source_strength,body,wick,activity,range_expansion,impact_residual,flow_change,basis,basis_change,basis_dislocation,market_5,market_15,market_60,relative_15,relative_60,context_15,context_60,channel_location,source_age,source_kind,event_age,penetration,event_flow,event_activity,return_depth,return_activity,origin_overlap,entry_distance,risk_range,risk_bps,cost_r,planned_rr,target_range,is_origin_return,auction_rejection,higher_strength,lower_strength,trigger_strength,setup_age,trigger_age,overlap_width,peer_progress,peer_flow,m_opponent_markout_1,m_own_markout_1,m_trapped_opponent_1,m_trapped_self_1,m_extreme_flow_1,m_extreme_share_1,m_late_flow_1,m_late_progress_1,m_flow_price_alignment_1,m_opponent_markout_5,m_own_markout_5,m_trapped_opponent_5,m_trapped_self_5,m_extreme_flow_5,m_extreme_share_5,m_late_flow_5,m_late_progress_5,m_flow_price_alignment_5,x_spot_move_15,x_relative_move_15,x_spot_flow_15,x_relative_flow_15,x_oi_change_15,x_spot_move_60,x_relative_move_60,x_spot_flow_60,x_relative_flow_60,x_oi_change_60,x_index_basis,x_premium,x_premium_change,x_spot_activity,x_futures_activity,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
REJECTION:h4-liquidity-ETHUSDT-00000121,ETHUSDT:H4_SWEEP:ETHUSDT:1763366400000000000:PREVIOUS_H4_HIGH:120,ETHUSDT,-1,1763371260000000000,1763371200000000000,3206.67,3216.3500000000004,3187.535,1.9767561983470705,3209.77,5.584962500721156,PREVIOUS_H4:1763366400000000000:PREVIOUS_H4_HIGH:SNAP:1763371200000000000,H4LiquidityKind.PREVIOUS_H4_MIDPOINT,3209.765,3209.775,3212.84,3206.39,AUCTION_REJECTION,0.367403314917095,-0.16186767921552045,0.2916666666666542,0.9437185929647854,-3.1118784530386,-0.11627551904410924,-0.5659382064808025,-0.47488460494161866,-1.251381215469565,0.014510715541055458,-0.08738425925926117,-0.49292081803880494,-3.0248618784529526,0.0007966424679467669,-0.05850921720545089,-0.5849785407725323,0.0,0.0,1.0,0.3636363636363368,0.45454545454534717,0.7859497769093385,0.6912855101853512,0.04011847253621173,0.2103075779589169,2.0523010452355717,2.021038051552848,1.1355857585613105,-0.9361555189843738,-2.7264675234457094,-1.3856906077348112,-0.38541092959289047,0.1343093922652463,1.0,1.0,0.0,0.2876820724517809,0.0,0.6931471805599453,0.4240331491712795,0.08646602755343152,1.4949387572773647,0.08284023668644705,0.0,0.0,0.4281767955800839,1.337016574585632,30.187078807611293,0.3981210743801533,1.9767561983470705,2.6429558011049163,0.0,1.0,1.0,1.0,2.5061818501639523,4.406719247264253,0.0,0.0013812154696433636,-2.4529350468913718,-0.14879777263654528,-0.03009421822458984,0.0015945736968144312,0.4118192254692437,0.042115604662692464,-0.4164037462531255,0.22734207551520885,0.7179605768385686,0.19466578501847315,0.6586826326859293,0.02869901719667014,0.026575249188806684,0.24450315401951533,0.24023773395666984,-0.18538460411240482,0.252779519670091,0.2623467975079719,0.008244153078359497,0.3691006150612532,-3.1710646209532727,0.04820269299507213,-0.2072212382038009,0.0909457191596917,-52.34759951918022,-1.3354795742374996,0.08232722013991257,0.07202479237225369,-0.057514076831198274,-57.089783048560605,7.150028173266154,5.9932,2.7462999999999997,1.2639785470398561,1.2042253614420548,100000.0,0.003341619537980782,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1763371260000000000,1763379240000000000,3206.21,3216.92,212.297,-2955.50648481,133.0,False,0.0,-2955.50648481,-0.9851688282700001,0.5143294838631594
REJECTION:h4-liquidity-ETHUSDT-00000126,ETHUSDT:H4_SWEEP:ETHUSDT:1763409600000000000:PREVIOUS_H4_LOW:125,ETHUSDT,1,1763409960000000000,1763409900000000000,2976.7,2957.99,3031.66,2.937466595403524,2969.99,5.584962500721156,PREVIOUS_H4:1763409600000000000:PREVIOUS_H4_LOW:SNAP:1763409900000000000,ObjectKind.HORIZONTAL_RESISTANCE,2969.9849999999997,2969.995,2985.3,2958.29,AUCTION_REJECTION,0.6473149492017154,0.03477461589626057,0.44298768375048087,0.36996336996334755,-0.5782293178519569,-0.001399048878519622,-0.1316763617133775,0.10716400236824786,-2.8934687953555733,-0.04650258603772353,-0.17424136484407773,-0.5033200531208559,-6.420899854862089,-0.026890210182852894,-0.11325005119803422,-0.7968495382944071,0.0,0.0,1.0,0.011432926829240263,-0.32240853658535873,0.9185604982758806,0.8922536151034904,-0.07548344001298656,0.17423299301448436,-10.629732226012933,-6.389449540500358,-4.545879408475644,0.5947017415271407,-0.22692342930437848,-1.5792696427616955,-0.3513058885475784,-1.3141991525938779,-1.0,-1.0,-0.5084852176357608,0.02061928720273568,0.0,0.6931471805599453,0.679245283018852,0.25641841473917565,1.3330759938724088,0.5617243631613416,0.0,0.0,0.38955007256893953,1.0862119013062344,62.85483925152026,0.19031608765366073,2.937466595403524,3.190711175616813,0.0,1.0,1.0,1.0,2.593344711519603,1.9459101490553132,0.0,0.0005805515239604179,0.12345679012345159,-0.015857846712700574,0.05897889257506556,0.021044109890135703,0.06664015316688228,0.4916391126309839,-0.03365371234241307,0.09346317204704245,-0.365639795058046,-0.251592541884543,0.3818351990894942,0.033368821234869436,0.01529488622264935,0.1439048658252693,0.3006046377720769,-0.26499671998500396,0.30376905521417114,-0.061444866757455543,-0.01946184639802796,0.7250159979478383,-0.5845428432750986,0.007278746881826569,0.08893842524798132,-0.09033747412650094,46.20449735840637,-2.886020198432367,0.016507582471095773,-0.10400854728452708,0.05750596124680356,-4.143519310044752,-12.241428297999901,-5.4482,2.4032000000000004,0.9064057028935724,0.8586671256729338,97044.49351519,0.009043501063888359,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1763409960000000000,1763424060000000000,2977.06,3031.66,128.278,6735.25409236,235.0,False,-35.19947885007947,6700.05461350992,2.3013686371469,0.4030757555631321
REJECTION:h4-liquidity-SOLUSDT-00000129,SOLUSDT:H4_SWEEP:SOLUSDT:1763452800000000000:PREVIOUS_H4_HIGH:128,SOLUSDT,-1,1763453460000000000,1763453400000000000,137.3,137.82,136.66,1.2307692307693023,137.76,5.584962500721156,PREVIOUS_H4:1763452800000000000:PREVIOUS_H4_HIGH:SNAP:1763453400000000000,ObjectKind.HORIZONTAL_SUPPORT,137.755,137.765,137.81,137.29,AUCTION_REJECTION,-0.07142857142858883,-0.2640532531751931,-0.08771929824563503,0.7894736842105158,-0.4428571428571533,-0.14475236348926834,-0.1527093596059145,-0.0973451327433752,-0.7857142857143147,-0.009502446696589114,-0.057232049947971965,-0.4795918367347052,-5.471428571428678,-0.005809362367115518,-0.0978788653207259,-0.8104089219330888,0.0,0.0,1.0,0.7878787878787304,0.1515151515150941,0.40016366170252743,0.725728528894264,0.1583351292140105,0.42413432521888833,1.9083633492056329,-1.733297248027732,0.32726149278090505,0.010271796278510568,-0.6605452906714984,-2.6868662838392465,0.2176881478143451,1.9011519981249319,-0.0,-0.0,-2.1298570876786185,0.040821994520255124,0.0,0.6931471805599453,0.07142857142858883,-0.34686787594341084,1.211111384854617,0.021276595744722022,0.0,0.0,0.6571428571428386,0.7428571428571289,37.87327021121499,0.3174461538461649,1.2307692307693023,0.9142857142857502,0.0,1.0,1.0,1.0,1.2591680513426435,2.4849066497880004,0.0,0.014285714285701525,-0.8782334384858436,-0.12282286409819138,-0.006508909634291872,0.014195554924587541,0.3379884253009704,0.014258064550349305,0.11745517867216046,0.06487973653265044,0.7283783147284634,0.08567684499542026,0.7619351374298853,-0.04361456929532813,0.014363618629568989,0.34469691692764765,0.13406033830490702,-0.2153142148393342,0.3123223364726335,0.09284821856884437,0.008586781434925313,0.6465967846245293,-0.47161772043985517,0.02825987579840899,-0.3194160098393443,0.17466364635007617,-20.489993850230093,-0.8726694155906293,0.08537719690074536,0.02058066035377177,-0.030083107050360863,105.77882725442578,8.784086375863698,6.997699999999999,1.9341999999999993,0.4989663073379344,0.579057364205453,103744.5481287,0.0002775453735852484,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1763453460000000000,1763455140000000000,137.27,137.85,4312.15,-3094.226354,28.0,False,0.0,-3094.226354,-0.9941811914657487,0.5802691929919673
REJECTION:h4-liquidity-XRPUSDT-00000143,XRPUSDT:H4_SWEEP:XRPUSDT:1763553600000000000:PREVIOUS_H4_LOW:142,XRPUSDT,1,1763554560000000000,1763554500000000000,2.1304,2.1264,2.1419,2.8750000000000693,2.1283,5.584962500721156,PREVIOUS_H4:1763553600000000000:PREVIOUS_H4_LOW:SNAP:1763554500000000000,ObjectKind.HORIZONTAL_RESISTANCE,2.12825,2.1283499999999997,2.131,2.1281,AUCTION_REJECTION,0.25242718446595996,-0.01233384562447238,0.8666666666669035,0.5862068965517557,-0.03883495145630817,0.014748232633386028,-0.008474576271185962,-0.3035714285714718,-2.2330097087380216,-0.062207885007370185,-0.1729323308270743,-0.5357142857143083,-6.0776699029129615,-0.11259073244646661,-0.10635406048250252,-0.7908847184986713,0.0,0.0,1.0,0.4482758620688546,0.1379310344829012,0.7664651427898458,0.900550371355568,0.1361882874380972,0.29629871475498354,0.0,-0.09935800601157396,0.3035195438712151,0.04682315349635855,0.06919011920854704,-1.9172232695932645,-0.1080250706648552,-0.3157864391447571,0.0,0.0,-0.2929824561403984,0.06062462181643484,0.0,0.6931471805599453,0.03883495145630817,-0.0033544604188503204,1.1179133330798294,0.22222222222220395,0.0,0.0,0.4077669902912789,0.7766990291262496,18.775816748028557,0.6385199999999994,2.8750000000000693,2.2330097087380216,0.0,1.0,1.0,1.0,1.8249840136197162,2.833213344056216,0.0,0.019417475728110967,0.17721518987340223,0.08127147766323019,-0.03775663175261193,0.09756817790667721,0.32074941963228215,0.1931417081470416,-0.3100772104913095,0.20583834625720865,0.21825245191695306,0.05826063136642975,0.908529586001104,-0.02036393979937093,0.042162042686543194,0.2617491496531471,0.16077174757025736,-0.017345538081856182,0.17450223441151666,0.20615174426919194,0.01165303681837276,0.6135695715550705,-0.058207345549445115,0.01937421687391817,-0.00046324643059495585,0.015211479063981554,18.943441206182854,-2.2833367235743074,0.05633235913962598,-0.007705028300202935,-0.0545028567071672,51.68501811521509,-5.607490341189569,-4.3431,2.7598000000000007,0.5473794134212631,0.5920179094946498,100650.3217747,0.003589311773091731,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1763554560000000000,1763554620000000000,2.1311,2.1257,392867.9,-2957.66669837,1.0,False,0.0,-2957.66669837,-0.9795188749257283,0.4666819864150882
REJECTION:h4-liquidity-XRPUSDT-00000148,XRPUSDT:H4_SWEEP:XRPUSDT:1763611200000000000:PREVIOUS_H4_HIGH:147,XRPUSDT,-1,1763616660000000000,1763616600000000000,2.1371,2.1407000000000003,2.1207,4.55555555555561,2.1389,5.584962500721156,PREVIOUS_H4:1763611200000000000:PREVIOUS_H4_HIGH:SNAP:1763616600000000000,ObjectKind.HORIZONTAL_SUPPORT,2.13885,2.13895,2.1385,2.137,AUCTION_REJECTION,0.11999999999998401,-0.19945462982471554,0.7500000000004163,0.8823529411762248,1.3999999999999022,0.0316790257802205,0.7608695652174395,0.9761904761904259,-1.8800000000000159,-0.046070479204217224,-0.12600536193029852,-0.1672597864768881,-2.579999999999967,-0.0003432855702079818,-0.04362529590801545,-0.24025974025975572,0.0,0.0,1.0,0.19999999999982238,0.6666666666665679,0.9286448234569007,0.4967165500977067,0.1852534433110117,-0.12148000642936027,1.4035744362295155,0.0015742492953663145,0.9299146351123335,0.7534400483237508,1.4058290546662249,-1.5024606036917811,-0.005829054666322664,-0.37753939630823474,-0.0,1.0,-1.2492797573919776,0.3184537311185346,0.0,0.6931471805599453,-0.07999999999998934,-0.1171130491204617,1.0512692827062446,0.052631578947479135,0.0,0.0,0.359999999999952,0.7199999999999929,16.845257592064232,0.7129666666666573,4.55555555555561,3.280000000000007,0.0,1.0,1.0,1.0,2.5323673835321494,4.5217885770490405,0.0,0.019999999999952927,1.4116581093325475,0.2125600807904011,0.012342511904156965,0.024802329883231475,0.5781422665540477,0.004616064651974802,0.28732206092727663,0.14611113300290055,0.7388456909452835,0.059991578553320574,0.5639097112075236,-0.012776356535592469,0.009304433283819075,0.41093325157342947,0.0654691209431787,-0.18029973376800532,0.2141761870493613,-0.06358151096394511,0.023981666891884055,0.6884545899991393,1.4970244364762102,-0.09931226875295801,0.06967803189089034,-0.037999006110670475,-13.71653561363928,-1.8435396606483665,-0.04060707828664638,0.020856917931001057,-0.06692739713521834,-52.23938847741749,4.615808646503128,2.9255999999999998,-0.037200000000000254,0.6023469085558154,0.5634668452493077,97692.65507633,0.0028505811484343183,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1763616660000000000,1763617320000000000,2.1364,2.1415,395378.2,-2862.12302089,11.0,False,0.0,-2862.12302089,-0.9765739361039114,0.34246227872690815
ACCEPTANCE:ec-re1-efficient-pullback-ETHUSDT-00000025,ETHUSDT:EFFICIENT_PULLBACK:ETHUSDT:ETHUSDT:5m:PIVOT:HIGH:5705:s2:1763683800000000000,ETHUSDT,1,1763690880000000000,1763683800000000000,2852.26,2841.41,2872.41,1.8571428571427613,2855.005,1.584962500721156,ETHUSDT:15m:PIVOT:HIGH:1906:s2:SNAP:1763690880000000000,ObjectKind.HORIZONTAL_RESISTANCE,2845.0,2845.01,2885.84,2841.42,AUCTION_ACCEPTANCE,-0.2013039934800166,-0.2933827209029941,-0.20032441200322168,0.5386799148332198,-0.7938060309698285,-0.3047869893017904,-0.24073158675233697,-0.1100164203612406,-1.257538712306427,-0.009954063966021486,-0.08015168043218458,-0.5119315623592919,-3.4229828850855797,-0.019049238183402442,-0.05536514632217233,-0.3273576568614994,0.0,0.0,1.02147064411933,0.9723865877712292,-0.02761341222877084,0.6935927291050171,0.6899573851918619,0.26409216492608545,0.5603102878346713,-0.035059794478708994,1.1188119592320245,0.047574196990119555,-0.26919349845203966,-0.6340825026644171,-1.4172308946147618,-0.15972352830541137,0.15969218230833482,0.0,0.0,0.17236333659642367,2.9444389791664403,0.0,4.77912349311153,2.5130399348003327,0.019469136343504202,4.712433468956603,1.089022215015401,0.0,0.0,-0.22371638141808434,0.8842705786471378,38.04001037773682,0.3148573271889295,1.8571428571427613,1.6422167889160282,0.0,0.0,1.02147064411933,1.6961937716263074,2.8767566034457346,5.963579343618446,0.0,0.0008149959250381657,-0.47435897435900576,-0.15956094974230642,-0.015888830732703578,0.026047305739487277,0.3775509013556559,0.021668292060232783,0.08655909172179499,0.030707928100183905,0.2545015105740181,0.03668060371113269,0.739808209344109,-0.020595605822459617,0.026207131041203664,0.28877311905739256,0.162704885800038,-0.1273249314155172,0.26169315906276,-0.06290315279469114,0.03750671247811007,0.6006341419256105,-0.8165533666236483,0.024099616670861402,-0.5471635321780333,0.2423765428762431,-33.63954188417395,-1.2594141236410035,0.005264675499379106,-0.01520655810817233,0.005252494142150855,49.88053165305928,-2.5220471132114675,-2.289,5.6709000000000005,0.8565369406664909,0.6480349647072621,94830.53205544001,0.0007714607998730201,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1763690880000000000,1763691120000000000,2852.69,2840.98,191.675,-2790.1813486300002,4.0,False,0.0,-2790.1813486300002,-0.9807605518859682,0.468741564206026
REJECTION:h4-liquidity-BTCUSDT-00000142,BTCUSDT:H4_SWEEP:BTCUSDT:1763683200000000000:PREVIOUS_H4_LOW:141,BTCUSDT,1,1763691660000000000,1763691600000000000,86492.5,86135.9,87252.9,2.13236118900724,86291.7,5.584962500721156,PREVIOUS_H4:1763683200000000000:PREVIOUS_H4_LOW:SNAP:1763691600000000000,H4LiquidityKind.PREVIOUS_H4_MIDPOINT,86291.65,86291.75,86492.5,86149.8,AUCTION_REJECTION,0.43156503681329206,-0.1519989137822,0.20007001575354863,1.0,-0.7838399093826742,-0.21071421386910394,-0.13903027055987152,-0.038176176986379096,-1.5117991315838601,-0.14414824728514838,-0.08408938172042775,-0.4224382341028756,-5.05493675665461,-0.05761583418178293,-0.0761382636290217,-0.6568981280977826,0.0,0.0,1.0,0.5300088261253431,0.46999117387465694,1.1577851803300891,1.0812563297848936,0.331789273000586,0.20711833014016268,0.422757807494456,0.5719695925976431,0.4819467657023482,-0.012806857257958083,-0.6594964594807378,-0.56636349331236,-0.12434344990193646,-0.9454356382715001,0.0,-1.0,-2.155947939981777,0.4595323293784402,0.0,0.6931471805599453,0.5357749669623978,0.21507667257176327,1.604700930126868,0.0,0.0,0.0,0.7581649990560638,1.3464225033037491,41.22900829551762,0.29045720695456617,2.13236118900724,2.871059090050887,0.0,1.0,1.0,1.0,13.255386648650944,4.955827057601261,0.0,0.00037757221070726285,-0.6400000000000091,-0.12170063273710695,0.03655864567667299,0.10732131330152685,0.435636500559863,0.0,0.03677745920498368,0.09331245850632908,0.8520163646990084,0.21384581023517044,0.7340685952328693,-0.026976368545644436,0.021612520094494204,0.19986716385982167,0.1871437799810609,-0.12224887631266093,0.26532336274923934,0.15911896053247648,-0.0011637711748455745,0.7831789327745774,-0.808307108071762,0.0254063856141416,-0.41480452225978715,0.20409030839068296,-1.0808880601942406,-1.5115384996173065,0.0032278940979108784,-0.35027797503063157,0.20612972774548324,33.34565750661156,-1.8398561700638805,-1.7479,2.8976999999999995,1.1753085071801017,1.169712846083971,92040.35070681,3.421281673342963e-05,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1763691660000000000,1763693100000000000,86503.5,86123.90000000001,5.83,-2716.276871,24.0,False,0.0,-2716.276871,-0.9837268292804049,0.413585736538591
REJECTION:h4-liquidity-SOLUSDT-00000146,SOLUSDT:H4_SWEEP:SOLUSDT:1763726400000000000:PREVIOUS_H4_LOW:145,SOLUSDT,1,1763726760000000000,1763726700000000000,123.93,123.64,126.27,8.068965517241168,123.71,5.584962500721156,PREVIOUS_H4:1763726400000000000:PREVIOUS_H4_LOW:SNAP:1763726700000000000,ObjectKind.HORIZONTAL_RESISTANCE,123.705,123.71499999999999,124.14,123.71,AUCTION_REJECTION,-0.06451612903225393,0.018453828265475404,-0.13513513513513098,-0.09677419354836936,-0.28387096774193193,-0.005022777501982754,-0.09401709401709453,-0.24324324324323499,-1.8193548387096596,0.0022579140174514628,-0.14285714285714243,-0.7862595419847311,-5.406451612903183,-0.03933309848430097,-0.10297370361268099,-0.901408450704225,0.0,0.0,1.0,0.16666666666670615,-0.5666666666666778,0.6834534170319045,0.6711210416476918,-0.03232693607570192,0.146714073995079,0.8069722401549129,1.6127090865014626,0.6517741937707899,-0.3975822631496039,-0.4990578685083923,-2.049975499033812,0.21518690076646035,0.2306206603241523,-1.0,-1.0,0.6505165507063067,0.02061928720273568,0.0,0.6931471805599453,0.0,0.30048325202109205,1.1693764317542164,0.48837209302323353,0.0,0.0,0.28387096774195025,0.3741935483871021,23.400306624708,0.5122137931034372,8.068965517241168,3.019354838709641,0.0,1.0,1.0,1.0,1.5600837752072572,1.9459101490553132,0.0,0.012903225806439782,-0.7142447692748526,-0.026081252180965058,-0.00027115245897447294,0.04349670195675848,0.046683702658377624,0.48069911133147836,0.3065757765652305,0.10694588983997456,0.05114289109852233,-0.03870030915278416,0.2007871958923789,-0.015088526953833377,0.017679102812906532,0.21251394114675656,0.3279425222411186,-0.028712966904717717,0.25416311779860085,0.1572161662265985,0.0001268244328389102,0.12039037855505677,-0.2963080469679977,0.012688744690148822,-0.13669010190656095,0.13166732440457796,31.292540397505064,-1.807922438183172,-0.0011604836467609986,-0.04308573441559445,0.04534364843304591,-17.04503203173502,-4.627057590841366,-5.8183,0.9038000000000004,0.5247459399207095,0.55923654211007,89324.07383580999,0.005344949853467246,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1763726760000000000,1763727120000000000,123.95,123.62,5699.26,-2586.2386991,6.0,False,0.0,-2586.2386991,-0.9651144751316294,0.21136622977115707
REJECTION:h4-liquidity-XRPUSDT-00000157,XRPUSDT:H4_SWEEP:XRPUSDT:1763740800000000000:PREVIOUS_H4_HIGH:156,XRPUSDT,-1,1763748360000000000,1763748300000000000,1.9549,1.9798,1.89215,2.520080321285152,1.9642,5.584962500721156,PREVIOUS_H4:1763740800000000000:PREVIOUS_H4_HIGH:SNAP:1763748300000000000,H4LiquidityKind.PREVIOUS_H4_MIDPOINT,1.9641499999999998,1.96425,1.9672,1.954,AUCTION_REJECTION,1.2688172043010713,0.25716875784118265,1.0,0.9057591623036526,2.2867383512544825,0.1673695645205206,0.6367265469061836,0.9509536784741077,0.5161290322580588,-0.02398657656848598,0.0414269275028761,0.9587155963302697,-2.200716845878163,0.0038684872490494736,-0.040884272206685425,-0.24088888888888982,0.0,0.0,1.0,0.4823529411764724,0.3058823529411445,1.1385398055671914,0.9337576385374234,0.14963100970221882,0.03243563263233931,-0.0,1.0137361244866305,-0.356923086182406,1.2274073332529136,2.226584318548208,1.0081732212371595,0.060154032706274396,-0.4920441889791006,-0.0,1.0,0.02311882186806047,0.41925843024050025,0.0,0.6931471805599453,0.2150537634408698,0.2389642100184206,1.5729075061148894,0.08823529411765922,0.0,0.0,0.6666666666666614,1.7849462365591462,100.0,0.09481204819277138,2.520080321285152,4.498207885304695,0.0,1.0,1.0,1.0,11.228788032226378,4.844187086458591,0.0,0.0071684587813771825,2.185724516591088,0.22834182675438536,-0.010384510817843447,0.00452250935809811,0.38455266839109525,0.0874253075885559,-0.09256710158303819,0.15334485336996867,-0.11350712782339306,0.0821378266133116,0.8025638850543962,-0.0009261148916460673,0.009218276208867034,0.2928424543121909,0.14790091203499686,0.17557923660546215,0.1296299556728882,0.19737880167898297,0.10174233491382811,0.4668962829804122,2.9417137355407528,-0.05255280990401021,0.14622718476873395,0.021142379751786594,-43.74677659011894,0.6649887773601733,-0.008791311062305683,0.07842811701281732,-0.10241469358130331,56.20388227185913,4.583248054772504,1.7275,-6.433000000000001,0.561484284972875,0.764847631580148,86737.83513671,0.00437807646307228,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1763748360000000000,1763750940000000000,1.9546,1.9801,94125.3,-2585.3725589600003,43.0,False,0.0,-2585.3725589600003,-0.9935581763464276,0.36598816191884653
REJECTION:h4-liquidity-XRPUSDT-00000160,XRPUSDT:H4_SWEEP:XRPUSDT:1763798400000000000:PREVIOUS_H4_LOW:159,XRPUSDT,1,1763801760000000000,1763801700000000000,1.9146,1.9066,1.93455,2.493749999999987,1.9122,5.584962500721156,PREVIOUS_H4:1763798400000000000:PREVIOUS_H4_LOW:SNAP:1763801700000000000,H4LiquidityKind.PREVIOUS_H4_MIDPOINT,1.9121499999999998,1.91225,1.9152,1.9115,AUCTION_REJECTION,0.19310344827586903,0.29971693574128816,1.0,0.6756756756757145,0.7172413793103488,0.05040004604084406,0.22222222222222748,0.7555555555555797,-4.75862068965511,0.014045729373014036,-0.35312180143295735,-0.6348195329086991,-2.993103448275802,-0.007516958890892337,-0.04953207030358325,-0.6620825147347688,0.0,0.0,1.0,0.2702702702702978,0.40540540540541675,0.3188572648469453,0.7381120816252925,0.0824316665428162,-0.04524790008198479,-0.6213966709611718,-0.09843882136428839,-0.14778037568387561,0.2906933629959447,0.9228183147801994,-3.4022330156402476,-0.20557693546985056,-1.3563876740148628,0.0,0.0,-2.194202898550722,0.2063364329978285,0.0,0.6931471805599453,0.09655172413791921,0.29598739767863314,0.6235160656057012,0.1999999999999704,0.0,0.0,0.3310344827586414,1.1034482758620563,41.784184686096346,0.28658999999999973,2.493749999999987,2.7517241379309882,0.0,1.0,1.0,1.0,1.0,4.04305126783455,0.0,0.013793103448304799,1.0069269521410489,0.0982363492917241,0.015352272084964395,0.02701124044915142,0.368305944013127,0.052627380456725756,-0.1366222219961701,0.13757859049671628,0.2144351718514148,-0.04137282760782068,0.8530051224947927,-0.009044573261474823,0.02666402317228334,0.15566304008423876,0.2919821771730772,0.3341092102639025,0.23122339263096067,0.3827772684317485,-0.04414110323263208,0.5502124015945052,0.7314360823867008,-0.013218932144840026,-0.10454221417565406,0.15494226021649857,39.53758495846671,-4.6446540687664015,-0.07160098495331522,0.053972930449848563,-0.039927201076834506,138.1273792958737,-7.47419636105362,-7.6385000000000005,-2.9227000000000007,0.777744864336973,0.7559915236551014,84152.46257774999,0.0005721833234372982,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1763801760000000000,1763803320000000000,1.915,1.9061,229799.09999999998,-2484.25466051,26.0,False,0.0,-2484.25466051,-0.984029298098774,0.3793132100071292
