break_even_price,direction,duration_ns,entry_price,entry_time_ns,exit_price,exit_reason,exit_time_ns,kind,mfe_net_r,native_account_pnl,native_equity_after,native_equity_before,net_r,planned_loss,protection_active,quantity,realized_pnl_event,realized_return_event,scenario_id,settled_funding_cost_per_unit_estimate,structural_protection_active,structural_protection_stop,structural_protection_trigger,structural_trail_updates,target_mode,target_price
101285.7337085258,LONG,1102842000000,101184.49859237537,1750639560048000000,100701.51538611925,INITIAL_STOP,1750640662890000000,CONTINUATION,0.47642926836038035,-2986.782580750005,97013.21741925,100000.0,-0.9955941935833349,3000.0,False,5.115,-2986.78258075 USDT,-0.00477329248032181,NT-LVCFR-V17-SPOT-OI-EXPANSION-1da2f5ef73edb90f,0.0,False,,,0,EXISTING_NET_R_OBJECTIVE,103046.11857595619
102566.60517990835,LONG,9791000000,102464.08983240221,1750687560001000000,102339.60000798084,INITIAL_STOP,1750687569792000000,CONTINUATION,-0.4682101247259696,-2842.9526168500015,94170.2648024,97013.21741925,-0.9768265577544848,2910.3965225774996,False,12.53,-2842.95261685 USDT,-0.0012149605254386567,NT-LVCFR-V17-SPOT-OI-EXPANSION-849dc15bb743efda,0.0,False,,,0,EXISTING_NET_R_OBJECTIVE,103263.76126963661
102249.02659867646,SHORT,1018778000000,102354.20334593575,1750687620054000000,101817.49556710775,TARGET,1750688638832000000,REVERSAL,1.6280642886996124,4598.300012750013,98768.56481515,94170.2648024,1.6276546255157258,2825.1079440719996,False,10.58,4598.30001275 USDT,0.005243632027636819,NT-LVCFR-V17-SPOT-OI-EXPANSION-849dc15bb743efda,0.0,False,,,0,EXISTING_NET_R_OBJECTIVE,101848.7042983242
104248.585170642,LONG,14400103000000,104139.29986263737,1750713360007000000,104948.50078983516,TIME,1750727760110000000,CONTINUATION,1.7588225531626098,2051.961262249999,100820.5260774,98768.56481515,0.6925149602981275,2963.0569444545,False,2.912,2051.96126225 USDT,0.007770370343041927,NT-LVCFR-V13-MEASURED_ACCEPTANCE_CONTINUATION-6c8c8673b45e1eb7,1.3108717049999998,False,,,0,EXISTING_NET_R_OBJECTIVE,107302.63187691597
104833.51611555523,SHORT,1130779000000,104938.40207465034,1750767960058000000,105098.29998147635,INITIAL_STOP,1750769090837000000,CONTINUATION,-0.3492273372321485,-2860.30083605001,97960.22524135,100820.5260774,-0.9456741093422962,3024.615782322,False,10.797,-2860.30083605 USDT,-0.0015237311000053312,NT-LVCFR-V17-SPOT-OI-EXPANSION-2a50298dea1d3757,0.0,False,,104570.8,0,STRUCTURAL_PROTECTION_THEN_EXISTING_OBJECTIVE,103993.51413959509
107416.24074726671,SHORT,1685713000000,107523.71072300183,1750861080066000000,107852.49998474678,INITIAL_STOP,1750862765779000000,REVERSAL,0.5301410783836809,-2861.5456186999945,95098.67962265,97960.22524135,-0.9737100310014761,2938.8067572405,False,6.556,-2861.54561870 USDT,-0.003057830310488146,NT-LVCFR-V13-FIRST_BREAK_CHOCH_REVERSAL-d949fcac6fcc7b3b,0.0,False,,107129.8,0,STRUCTURAL_PROTECTION_THEN_EXISTING_OBJECTIVE,106744.1345185127
107484.73047318615,LONG,10800108000000,107377.29945822047,1750957500131000000,107392.40002083767,TIME,1750968300239000000,REVERSAL,0.2183645365613196,-442.87229389999993,94655.80732875,95098.67962265,-0.15523254218926766,2852.9603886795,False,4.799,-442.87229390 USDT,0.00014063086605258475,NT-LVCFR-V13-FIRST_BREAK_CHOCH_REVERSAL-9cb42bbee4dc6bc5,0.0,False,,107724.5,0,STRUCTURAL_PROTECTION_THEN_EXISTING_OBJECTIVE,108376.83636770729
