plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,move_3,flow_3,efficiency_3,location_3,move_15,flow_15,efficiency_15,location_15,move_60,flow_60,efficiency_60,location_60,move_240,flow_240,efficiency_240,location_240,context_scale,context_age,source_strength,body,wick,activity,range_expansion,impact_residual,flow_change,basis,basis_change,basis_dislocation,market_5,market_15,market_60,relative_15,relative_60,context_15,context_60,channel_location,source_age,source_kind,event_age,penetration,event_flow,event_activity,return_depth,return_activity,origin_overlap,entry_distance,risk_range,risk_bps,cost_r,planned_rr,target_range,is_origin_return,label_closed,label_net_r,label_win,label_hold,label_ambiguous,month,forecast,utility
XRPUSDT:OB:15:1724055300000000000:1:1724077140000000000:1,XRPUSDT:OB:15:1724055300000000000:1,XRPUSDT,1,1724077140000000000,1724075580000000000,0.576,0.5739,0.5781000000000001,1.0000000000000528,0.5744,1.584962500721156,15:1724073300000000000:-1,OBSERVED_OPPOSING_STRUCTURE,0.576,0.5762,0.5782,0.5755,LIQUIDITY_ORIGIN_RETURN,0.13636363636361917,-0.02528878838325806,0.1999999999999704,1.0,0.18181818181815887,0.0227269260849231,0.06451612903225114,-0.18918918918922645,-0.5909090909091173,0.051017092613109764,-0.05306122448979777,-0.11111111111112204,-1.6818181818181714,-0.003822630528538171,-0.033065236818588126,-0.7435897435897443,1.584962500721156,3.2294860039802162,3.608695652173951,0.9000000000000111,0.0999999999999889,0.7697791528914145,0.7984058580385405,0.37072943564934774,0.2622054349009944,0.0,-1.6006724073025502,0.1304020131083738,-0.9868948402564484,0.049568811065202924,-5.854760459792111,0.13224937075295595,5.263851368882993,-1.0,0.0,0.3905533063427775,1.2622417124499117,0.0,3.295836866004329,0.18181818181820936,-0.3446603472460495,1.6548284588402544,0.5789473684210726,0.6639795473562525,1.0,0.727272727272686,0.954545454545435,36.45833333333317,0.3285428571428585,1.0000000000000528,0.9545454545454856,1.0,1724078100000000000,0.5754971659748822,1,16.0,False,2024-08,0.4117647058823529,-0.010868769758277932
SOLUSDT:OB:60:1724018400000000000:-1:1724114700000000000:0,SOLUSDT:OB:60:1724018400000000000:-1,SOLUSDT,-1,1724114700000000000,1724113800000000000,145.925,146.82999999999998,143.70999999999998,2.447513812154805,146.2,3.584962500721156,60:1724090400000000000:1,OBSERVED_OPPOSING_STRUCTURE,146.2,146.2,146.82,145.679,LIQUIDITY_RECLAIM,1.3708513708513868,0.1295703874783477,1.0,0.7625231910945472,1.240981240981208,0.10348385426482318,0.18052057094876664,0.5687992988606289,-5.62770562770581,-0.014146371488951353,-0.22585128561501128,-0.4811594202898639,-5.682539682539882,0.02242159928116497,-0.08084582221309945,-0.5690900337024638,3.584962500721156,3.3232358401924436,2.815829528158302,0.7798742138364881,0.2201257861635119,0.7905780959654685,0.48121292009768335,0.21502701695907905,0.07664161731470648,3.2197955772339526,3.2880470429352826,1.2235931941425495,1.7756998556999122,0.9668086567766283,-5.027585889288065,0.2741725842045797,-0.600119738417745,-0.0,-1.0,-2.4584293564970885,2.0149030205422647,0.0,2.772588722239781,1.7893217893218447,0.07621171301860985,3.899942042671936,0.472168905950126,0.0,0.0,0.7936507936507468,2.611832611832595,62.0181600137038,0.19409171270718814,2.447513812154805,6.392496392496636,0.0,1724115240000000000,-0.9866765444368248,0,9.0,False,2024-08,0.4117647058823529,0.0050981667236767204
ETHUSDT:FVG:60:1724396400000000000:1:1724401020000000000:1,ETHUSDT:FVG:60:1724396400000000000:1,ETHUSDT,1,1724401020000000000,1724398560000000000,2668.35,2665.5,2671.5699999999997,1.1298245614034745,2669.19,1.584962500721156,15:1724395500000000000:-1,OBSERVED_OPPOSING_STRUCTURE,2668.07,2668.4,2671.58,2665.51,LIQUIDITY_ORIGIN_RETURN,0.03596127247582766,0.1328562157648479,0.07262569832408479,0.3917525773194548,-0.0442600276626055,0.0985245965255009,-0.018779342723039025,-0.41048034934500854,-2.9377593360997323,0.0013440665200812006,-0.1910759265923008,-0.5847953216374671,8.72752420470308,0.07432319048358074,0.10509310149561897,0.2682839814484397,3.584962500721156,0.8256363636060242,2.9690566037735957,0.7058823529411371,0.2794117647056021,0.8179389073689416,0.6317632021689279,0.017208954355948436,0.6290112436518913,0.0,1.1188131124562073,0.5335689703531983,0.16372437357629493,0.902192482915747,-0.23217493219719404,-0.9464525105783526,-2.705584403902538,1.0,1.0,-1.9547372876232354,1.4816045409242156,0.0,3.7376696182833684,0.8077455048410094,-0.1085732590671186,2.338062010996097,1.351464435146523,0.6191216042003646,1.0,-0.23236514522827006,0.7883817427386116,10.680757771656301,1.12291578947372,1.1298245614034745,0.8907330567081588,1.0,1724401260000000000,0.17168239489514878,1,4.0,False,2024-08,0.4117647058823529,-0.01580184118274912
ETHUSDT:FVG:60:1724396400000000000:1:1724401200000000000:0,ETHUSDT:FVG:60:1724396400000000000:1,ETHUSDT,1,1724401200000000000,1724398560000000000,2670.41,2665.5,2676.41,1.2219959266802807,2665.7400000000002,1.584962500721156,CHANNEL:15:15:1724391000000000000:1:-1,OBSERVED_OPPOSING_STRUCTURE,2665.7400000000002,2665.7400000000002,2673.27,2665.51,LIQUIDITY_RECLAIM,0.5537634408602302,0.2968718653577367,0.7253521126758838,0.38720538720523145,0.06451612903220286,0.05506277099610786,0.025316455696175813,0.5787037037035765,-1.2365591397851106,0.04928910624059588,-0.08446566287183917,-0.08582089552243888,9.411290322581088,0.076974596634661,0.11663390745244298,0.34177666785585825,3.584962500721156,0.8472978603872036,1.0,-0.2800000000000485,-0.7199999999999515,0.45381797736435836,0.40234154103018016,-0.12223169246110978,-0.09735860871779509,-2.0989702543228184,-2.0989702543228184,-2.2019796744052758,0.5257173382173207,0.09180402930399811,0.4638382687926629,-0.027287900271795257,-1.7003974085777736,1.0,1.0,-1.758691577483614,2.2407096892759584,1.0,3.8066624897703196,0.06182795698925553,0.17114927112641087,3.3520809848750193,0.37981407702526215,0.0,0.0,1.2553763440859864,1.3198924731183115,18.38668968435504,0.6520460285132575,1.2219959266802807,1.6129032258065383,0.0,1724404740000000000,0.46097730792793623,1,59.0,False,2024-08,0.4117647058823529,-0.0122617710236591
BTCUSDT:OB:60:1724403600000000000:1:1724407800000000000:0,BTCUSDT:OB:60:1724403600000000000:1,BTCUSDT,1,1724407800000000000,1724405160000000000,61100.7,60971.9,61229.9,1.0031055900621797,61083.882352941175,1.584962500721156,CHANNEL:15:15:1724400000000000000:-1:-1,OBSERVED_OPPOSING_STRUCTURE,61083.882352941175,61083.882352941175,61128.2,60972.0,LIQUIDITY_RECLAIM,0.4950213371265433,-0.031191734396407,0.39999999999998326,0.9628252788104059,0.7709815078235797,0.11655556580876589,0.14399574920297006,0.9839743589743584,-2.0953058321480005,-0.08223323492038014,-0.10693284936479452,-0.18285714285716137,3.2603129445234633,0.06474825652628809,0.04531793736159354,0.05142655864740564,3.584962500721156,0.7731898882334818,1.0,0.9658385093168123,-0.02795031055905393,0.3437446142442083,0.672336601282016,0.04326065124657896,0.3503633203949492,0.8020191240643015,1.687119927211711,1.2946010300192432,0.719490521327085,0.6863553113553453,-1.1050391050391108,0.08462619646823433,-0.9902667271088896,0.0,1.0,0.03731438462240422,1.9070703157390494,1.0,3.8066624897703196,1.5914986193623886,-0.0028169866589731955,3.7449412184323454,0.6205203079373675,0.0,0.0,0.23922684294199864,1.832147937411052,21.079954894133067,0.5686611801242429,1.0031055900621797,1.837837837837919,0.0,1724411160000000000,-0.9706463751797302,0,56.0,False,2024-08,0.4117647058823529,-0.013179672032343336
SOLUSDT:FVG:60:1724378400000000000:1:1724413500000000000:0,SOLUSDT:FVG:60:1724378400000000000:1,SOLUSDT,1,1724413500000000000,1724411340000000000,143.665,143.324,144.45100000000002,2.3049853372436258,143.62299999999996,1.584962500721156,CHANNEL:15:15:1724409900000000000:1:-1,OBSERVED_OPPOSING_STRUCTURE,143.62299999999996,143.62299999999996,143.977,143.334,LIQUIDITY_RECLAIM,0.2849999999999357,0.41686897955987157,0.4871794871794249,0.9874999999999401,0.18500000000002806,0.04801108357978313,0.06864564007422813,0.7924528301885099,-4.309999999999913,-0.0591079995526982,-0.2733037412809142,-0.45782145782147765,-6.660000000000015,-0.03664276910494242,-0.10380299251870755,-0.683405069344823,3.584962500721156,2.374905754573672,1.0,0.8378378378377963,0.13513513513504172,0.33333381004974194,0.5187573309987108,0.053941493735137125,0.4158600149206211,1.3923213477662344,1.1137154914719893,2.256856168448067,0.4105920162381391,-0.3800004523164799,-3.9154871447902733,0.565000452316508,-0.3945128552096393,-1.0,1.0,-0.7080350039776724,0.9555114450274365,1.0,3.6109179126442243,1.4449999999997738,-0.052418611822485965,3.7106134588345885,0.8813559322033191,0.0,0.0,0.21000000000014707,1.7049999999998746,23.73577419691503,0.504965982404722,2.3049853372436258,3.930000000000093,0.0,1724414280000000000,-0.9727680535423452,0,13.0,False,2024-08,0.4117647058823529,-0.0025000687536911835
