group,policy,horizon_min,count,mean,median,win_rate,profit_factor,gross_profit,gross_loss,q10,q90
state:UNSPONSORED_CONFLICT,cont,60,18,0.013527600330570088,0.009397905496421067,0.8333333333333334,140.88460237730672,0.24523750365259678,0.001740697702335276,-0.00037495130915608907,0.032380285630172305
state:UNSPONSORED_CONFLICT,rev,60,18,-0.017327600330570087,-0.013197905496421069,0.0,0.0,0.0,0.3118968059502616,-0.036180285630172275,-0.0034250486908439107
state:UNSPONSORED_CONFLICT,delayed_cont,60,18,0.003613723697457847,0.0006678650036684569,0.5555555555555556,1.5775967331156013,0.17766370671337672,0.11261668015913551,-0.015294258482435806,0.030388837547560686
state:UNSPONSORED_CONFLICT,delayed_rev,60,18,-0.007413723697457846,-0.004467865003668457,0.3888888888888889,0.3816390789635857,0.08236063853975449,0.21580766509399574,-0.03418883754756066,0.011494258482435805
state:UNSPONSORED_CONFLICT,cont,120,18,0.01224737911160675,0.003303134139635246,0.5555555555555556,5.171079125777387,0.2733055312727365,0.05285270726381497,-0.004928078546522206,0.04296466040761019
state:UNSPONSORED_CONFLICT,rev,120,18,-0.016047379111606752,-0.007103134139635246,0.16666666666666666,0.09192043715245823,0.02923915364019695,0.31809197764911856,-0.04676466040761014,0.001128078546522206
state:UNSPONSORED_CONFLICT,delayed_cont,120,18,0.0023693769203130283,-0.0044222830336200095,0.3888888888888889,1.3255100883448796,0.17367017558454478,0.13102139101891028,-0.010128221412952719,0.02840561004364562
state:UNSPONSORED_CONFLICT,delayed_rev,120,18,-0.006169376920313026,0.0006222830336200097,0.5555555555555556,0.45396973807418706,0.09232599575143566,0.20337478031707013,-0.03220561004364557,0.00632822141295272
state:UNSPONSORED_CONFLICT,cont,240,18,0.009560313706169122,0.013531130065560849,0.6111111111111112,2.9712256683453084,0.2593844524614263,0.08729880575038208,-0.011088360601404439,0.030990705163322273
state:UNSPONSORED_CONFLICT,rev,240,18,-0.013360313706169124,-0.01733113006556085,0.1111111111111111,0.22442606200355492,0.06958878324246268,0.31007442995350687,-0.034790705163322236,0.007288360601404464
state:UNSPONSORED_CONFLICT,delayed_cont,240,18,0.0003037459500818267,-0.0002668618261730132,0.3888888888888889,1.0447846393320879,0.12755006934250296,0.12208264224103012,-0.017038606574345055,0.023134781541385416
state:UNSPONSORED_CONFLICT,delayed_rev,240,18,-0.004103745950081825,-0.0035331381738269866,0.3333333333333333,0.5548229493071363,0.09206077379411967,0.16592820089559257,-0.02693478154138538,0.013238606574345071
state:UNSPONSORED_CONFLICT,cont,480,18,0.01301731903353839,0.0193428766740822,0.6666666666666666,2.110204286225394,0.44536456009940817,0.21105281749571717,-0.03296895907307039,0.06270519542841754
state:UNSPONSORED_CONFLICT,rev,480,18,-0.01681731903353839,-0.0231428766740822,0.2222222222222222,0.38882119299308276,0.19257987931320736,0.49529162191689846,-0.06650519542841753,0.02916895907307039
state:UNSPONSORED_CONFLICT,delayed_cont,480,18,0.004318038094210628,0.009114651106876717,0.5,1.2555761713538411,0.38184022700023734,0.30411554130444607,-0.06725769475502218,0.05951268239494298
state:UNSPONSORED_CONFLICT,delayed_rev,480,18,-0.008118038094210626,-0.012914651106876715,0.4444444444444444,0.6515446717003842,0.27322515294449334,0.41934983864028463,-0.06331268239494296,0.06345769475502218
state:UNSPONSORED_CONFLICT,cont,720,18,0.017419227259403085,0.023727756119943502,0.6666666666666666,2.5037444212335482,0.5220563177010858,0.20851022703183036,-0.026987972105324595,0.06864875301922595
state:UNSPONSORED_CONFLICT,rev,720,18,-0.021219227259403086,-0.0275277561199435,0.2222222222222222,0.33489361658788547,0.19231706511313812,0.5742631557823937,-0.0724487530192259,0.0231879721053246
state:UNSPONSORED_CONFLICT,delayed_cont,720,18,0.008365515813319187,0.012233521521449922,0.6111111111111112,1.5706361846182937,0.414458948598437,0.2638796639586917,-0.04830487228433765,0.061459796363904744
state:UNSPONSORED_CONFLICT,delayed_rev,720,18,-0.012165515813319186,-0.01603352152144992,0.2777777777777778,0.5207612473472265,0.2379522206436016,0.45693150528334703,-0.0652597963639047,0.04450487228433765
transition:MIXED_15,cont,15,172,-0.005069472016948502,-0.0038428910696535626,0.11627906976744186,0.18528240784263805,0.19829797027000184,1.0702471571851442,-0.016666916441208532,0.0014592746853971104
transition:MIXED_15,rev,15,172,0.0012694720169485032,4.2891069653562845e-05,0.5,1.6083472386605608,0.5772711529224126,0.3589219660072701,-0.005259274685397106,0.012866916441208532
transition:MIXED_15,delayed_cont,15,172,0.0005606008913495462,-0.0005591761965205594,0.436046511627907,1.2267481105962341,0.5216677051110269,0.4252443517989049,-0.006806511072801933,0.013612735517378877
transition:MIXED_15,delayed_rev,15,172,-0.0043606008913495455,-0.0032408238034794404,0.23837209302325582,0.1683848192919837,0.15186416715566325,0.9018875204677851,-0.017412735517378857,0.0030065110728019337
transition:MIXED_15,cont,30,172,-0.002630373242748206,-0.0038357893369573718,0.27325581395348836,0.5211094435609782,0.49230981645896643,0.944734014211658,-0.014085569423497212,0.009172696692207006
transition:MIXED_15,rev,30,172,-0.0011696267572517934,3.578933695737199e-05,0.5058139534883721,0.7289550617551209,0.541047253272561,0.7422230555198694,-0.012972696692207008,0.010285569423497211
transition:MIXED_15,delayed_cont,30,172,-0.0003989288905383396,-0.001904865836717327,0.37790697674418605,0.8874986613862836,0.5412949218298744,0.6099106910024689,-0.008718777865198023,0.014132239311160713
transition:MIXED_15,delayed_rev,30,172,-0.0034010711094616605,-0.001895134163282673,0.3430232558139535,0.33135417447617377,0.28989482845501935,0.8748790592824248,-0.01793223931116071,0.004918777865198023
transition:MIXED_15,cont,60,172,-0.00354788930645492,-0.0035249601272229073,0.313953488372093,0.39241525595632976,0.3941282191145872,1.0043651798248334,-0.017052655537576088,0.009237906771149452
transition:MIXED_15,rev,60,172,-0.00025211069354508003,-0.0002750398727770925,0.4476744186046512,0.9341815898715164,0.6154653828052981,0.6588284220950519,-0.013037906771149453,0.013252655537576086
transition:MIXED_15,delayed_cont,60,172,-0.0019324549798535587,-0.002089704786643041,0.37790697674418605,0.596945271386908,0.492275619775278,0.8246578763100901,-0.014793466829935863,0.007433489484554747
transition:MIXED_15,delayed_rev,60,172,-0.001867545020146441,-0.0017102952133569588,0.36627906976744184,0.6062396445935297,0.49455189676078626,0.8157696402259743,-0.011233489484554748,0.010993466829935862
transition:MIXED_15,cont,120,172,-0.004766572581000728,-0.002351637184794906,0.37209302325581395,0.3404087084218899,0.4231169330126706,1.2429674169447957,-0.021900000000000017,0.0075167828495772545
transition:MIXED_15,rev,120,172,0.0009665725810007285,-0.0014483628152050937,0.4418604651162791,1.2303842144499628,0.8878732059100378,0.7216227219779126,-0.011316782849577255,0.01810000000000002
transition:MIXED_15,delayed_cont,120,172,-0.0014655611694320751,0.00021604407350096669,0.5058139534883721,0.7085089173533882,0.6127064384376886,0.8647829595800055,-0.014692390154708988,0.011363775568107276
transition:MIXED_15,delayed_rev,120,172,-0.0023344388305679246,-0.0040160440735009665,0.4127906976744186,0.5842556968355525,0.5642708225951033,0.9657943014527864,-0.015163775568107272,0.010892390154708989
transition:MIXED_15,cont,240,172,-0.004624483848140119,-0.0028032743695898124,0.37790697674418605,0.46304737564538284,0.6859321700739551,1.4813433919540555,-0.028223335499636286,0.014702881831352727
transition:MIXED_15,rev,240,172,0.0008244838481401195,-0.0009967256304101873,0.4186046511627907,1.1453091486892752,1.1177389123199175,0.9759276904398171,-0.01850288183135272,0.02442333549963631
transition:MIXED_15,delayed_cont,240,172,-0.0007847100227504503,-0.000964170970754506,0.45930232558139533,0.8686226625656045,0.8923769554907507,1.0273470794038282,-0.017636466846348283,0.019353776023676186
transition:MIXED_15,delayed_rev,240,172,-0.0030152899772495486,-0.002835829029245494,0.4069767441860465,0.5816452023417672,0.7210592083695858,1.2396890844565083,-0.02315377602367617,0.01383646684634829
transition:MIXED_15,cont,480,172,-0.002090827970842746,-0.0014769760920196756,0.4476744186046512,0.8042124021783088,1.4771763187919464,1.8367987297768993,-0.03295017735736367,0.023281516147211728
transition:MIXED_15,rev,480,172,-0.0017091720291572542,-0.002323023907980324,0.42441860465116277,0.8373144142885525,1.513051520106339,1.8070291091213873,-0.027081516147211708,0.029150177357363676
transition:MIXED_15,delayed_cont,480,172,0.00025498701815420685,0.001421717789033507,0.5406976744186046,1.0286869361156,1.5726988725577327,1.5288411054352096,-0.03033526540656963,0.024902431259460997
transition:MIXED_15,delayed_rev,480,172,-0.004054987018154207,-0.005221717789033507,0.37790697674418605,0.6409247176438715,1.2449142127755246,1.9423719798980488,-0.028702431259460988,0.02653526540656964
transition:MIXED_15,cont,720,172,-0.0059027028741568555,-0.002031979861219655,0.46511627906976744,0.6186530494698848,1.6470479757063825,2.6623128700613616,-0.05241711948962507,0.03021272743509424
transition:MIXED_15,rev,720,172,0.002102702874156854,-0.0017680201387803443,0.4476744186046512,1.182908116397608,2.338968589117138,1.9773036947621603,-0.0340127274350942,0.04861711948962509
transition:MIXED_15,delayed_cont,720,172,-0.002755362131646038,0.0023304573854151652,0.5406976744186046,0.7918543713405735,1.8029561166913237,2.2768784033344427,-0.0482691685849643,0.03869543762961293
transition:MIXED_15,delayed_rev,720,172,-0.001044637868353963,-0.006130457385415165,0.36046511627906974,0.9175551187360665,1.9996900121138312,2.179367725470713,-0.04249543762961293,0.04446916858496431
transition:PERSISTENT_15,cont,15,180,0.009062258308897017,0.0031474612023504453,0.7555555555555555,35.31187057428209,1.678747083400955,0.04754058779949198,-0.0012300561844976615,0.02395616395811536
transition:PERSISTENT_15,rev,15,180,-0.012862258308897019,-0.006947461202350445,0.0,0.0,0.0,2.3152064956014633,-0.02775616395811536,-0.0025699438155023383
transition:PERSISTENT_15,delayed_cont,15,180,0.004790679657641266,-0.0011093537471942177,0.4222222222222222,2.473402044244798,1.4475816990120671,0.5852593606366393,-0.010451594699336996,0.020824297001373754
transition:PERSISTENT_15,delayed_rev,15,180,-0.008590679657641266,-0.002690646252805782,0.22777777777777777,0.15570788525750387,0.2851792371746963,1.831501575550124,-0.02462429700137376,0.006651594699336995
transition:PERSISTENT_15,cont,30,180,0.015622672640437048,0.0048190725045014335,0.7166666666666667,22.916615738804293,2.94038925519076,0.12830817991209112,-0.003084352744117034,0.0459600566963977
transition:PERSISTENT_15,rev,30,180,-0.019422672640437053,-0.008619072504501434,0.05555555555555555,0.004705635800371772,0.01652906402425271,3.5126101393029225,-0.0497600566963977,-0.0007156472558829662
transition:PERSISTENT_15,delayed_cont,30,180,-0.0010545559149634466,-0.001519482496194811,0.40555555555555556,0.8071413564112934,0.7944244636370479,0.9842445283304684,-0.017049031271642243,0.010749585474734492
transition:PERSISTENT_15,delayed_rev,30,180,-0.002745444085036553,-0.0022805175038051887,0.37222222222222223,0.5697633980385042,0.654443712829258,1.1486236481358376,-0.014549585474734493,0.013249031271642243
transition:PERSISTENT_15,cont,60,180,0.00942873496448313,0.0022828687365776387,0.6277777777777778,5.673366066571888,2.060330725758611,0.36315843215164834,-0.00582584756499259,0.037025895087427166
transition:PERSISTENT_15,rev,60,180,-0.013228734964483131,-0.006082868736577638,0.17222222222222222,0.066389173372889,0.16932543595505245,2.550497729562016,-0.040825895087427164,0.002025847564992591
transition:PERSISTENT_15,delayed_cont,60,180,0.0017029794797675018,-0.0010019114941981916,0.4666666666666667,1.3108012229160146,1.2928139776045828,0.9862776712464325,-0.016137663227128805,0.02161951580835358
transition:PERSISTENT_15,delayed_rev,60,180,-0.0055029794797675025,-0.002798088505801808,0.37777777777777777,0.4051565842014341,0.6746688216642798,1.6652051280224307,-0.025419515808353582,0.012337663227128804
transition:PERSISTENT_15,cont,120,180,0.013517670064871975,0.005290597118834519,0.7277777777777777,6.669692239980888,2.8623362886851234,0.42915567700816815,-0.00763501619847556,0.041111623089999175
transition:PERSISTENT_15,rev,120,180,-0.017317670064871976,-0.00909059711883452,0.21666666666666667,0.0784104429515536,0.2652151499029368,3.3823957615798923,-0.04491162308999917,0.0038350161984755586
transition:PERSISTENT_15,delayed_cont,120,180,0.00291214670640758,-0.00024921122969572104,0.4888888888888889,1.4394615035311054,1.716978956538209,1.1927925493848448,-0.020884201700800756,0.03050904358457575
transition:PERSISTENT_15,delayed_rev,120,180,-0.0067121467064075796,-0.0035507887703042787,0.38333333333333336,0.42199317275677634,0.8820768046425114,2.090263211795876,-0.034309043584575746,0.017084201700800734
transition:PERSISTENT_15,cont,240,180,0.01401122228333868,0.006778749671657493,0.6666666666666666,7.996515620471428,2.8824880136195317,0.36046800261857015,-0.006775808471350816,0.04683300822514859
transition:PERSISTENT_15,rev,240,180,-0.01781122228333868,-0.010578749671657494,0.23333333333333334,0.051969753595419096,0.17574974071301713,3.3817697517139793,-0.05063300822514859,0.0029758084713508155
transition:PERSISTENT_15,delayed_cont,240,180,0.0035813154766002535,0.00022819228843263986,0.5055555555555555,1.5621060504335513,1.7914609220712931,1.1468241362832479,-0.02081761674823237,0.039982092370094105
transition:PERSISTENT_15,delayed_rev,240,180,-0.0073813154766002535,-0.00402819228843264,0.40555555555555556,0.38881476775951596,0.8452324697198573,2.1738692555079036,-0.0437820923700941,0.017017616748232357
transition:PERSISTENT_15,cont,480,180,0.01878265686136767,0.007688868495344404,0.7,6.340109425981139,4.013988526494003,0.6331102914478222,-0.011875279596114362,0.05913110245871994
transition:PERSISTENT_15,rev,480,180,-0.02258265686136768,-0.011488868495344405,0.20555555555555555,0.10077109219915831,0.4555260800099995,4.520404315056181,-0.06293110245871995,0.008075279596114341
transition:PERSISTENT_15,delayed_cont,480,180,0.008402763725905977,0.0010813377491227366,0.5277777777777778,2.102523330082686,2.8843482328139727,1.3718507621508957,-0.026365496608146907,0.053375033540675645
transition:PERSISTENT_15,delayed_rev,480,180,-0.012202763725905983,-0.004881337749122736,0.34444444444444444,0.3344052758111735,1.1035549348604072,3.3000524055234837,-0.05717503354067564,0.022565496608146905
transition:PERSISTENT_15,cont,720,180,0.023925883766333582,0.010554637030694659,0.6944444444444444,5.296330516842357,5.309063120426346,1.0024040424863025,-0.021076084346749,0.09859180930521248
transition:PERSISTENT_15,rev,720,180,-0.027725883766333587,-0.01435463703069466,0.26666666666666666,0.13862164440639868,0.8031469139702512,5.793805991910297,-0.1023918093052125,0.017276084346749
transition:PERSISTENT_15,delayed_cont,720,180,0.013858357424720892,0.005815736040609267,0.6111111111111112,2.4255678475379154,4.244336405655022,1.7498320692052614,-0.03648544883315311,0.07710777337056725
transition:PERSISTENT_15,delayed_rev,720,180,-0.017658357424720897,-0.009615736040609267,0.36666666666666664,0.3194840431397687,1.4922227852400287,4.670727121689791,-0.08090777337056729,0.03268544883315311
transition:REJECTED_15,cont,15,25,-0.006321790127534604,-0.00434498777506108,0.0,0.0,0.0,0.1580447531883651,-0.011471019032026285,-0.0024505597357313705
transition:REJECTED_15,rev,15,25,0.002521790127534604,0.0005449877750610805,0.64,7.974818171732107,0.0720836631120497,0.00903890992368461,-0.0013494402642686293,0.007671019032026285
transition:REJECTED_15,delayed_cont,15,25,-0.002326338290958492,-0.0014233855810649048,0.28,0.3326233127420581,0.02898641665461108,0.08714487392857337,-0.011568362096838477,0.003940862956472394
transition:REJECTED_15,delayed_rev,15,25,-0.0014736617090415078,-0.002376614418935095,0.24,0.5288276770603361,0.04134968568946381,0.07819122841550151,-0.007740862956472392,0.00776836209683849
transition:REJECTED_15,cont,30,25,-0.006744098302750574,-0.0034937099755642945,0.08,0.016731758785167847,0.0028690193910277085,0.17147147695979215,-0.02041013325932704,-0.0006924711761050114
transition:REJECTED_15,rev,30,25,0.002944098302750575,-0.0003062900244357053,0.48,3.8011090456268923,0.09987864188357104,0.026276184314806654,-0.0031075288238949874,0.016610133259327062
transition:REJECTED_15,delayed_cont,30,25,-0.002157174382024456,-0.0015357985117629852,0.32,0.5188644584695756,0.058158305765215634,0.11208766531582703,-0.014531494397218219,0.004936789901203048
transition:REJECTED_15,delayed_rev,30,25,-0.001642825617975543,-0.0022642014882370146,0.32,0.6238699960940322,0.06812203235758107,0.10919267280696963,-0.008736789901203043,0.010731494397218237
transition:REJECTED_15,cont,60,25,-0.01086480740748411,-0.002784173297966417,0.28,0.09728687666532222,0.029272953691526916,0.3008931388786297,-0.038985146878382636,0.00442498203421475
transition:REJECTED_15,rev,60,25,0.007064807407484111,-0.0010158267020335826,0.48,3.6325827936425266,0.24371026327073453,0.06709007808363182,-0.008224982034214743,0.0351851468783827
transition:REJECTED_15,delayed_cont,60,25,-0.008109505645947812,-0.0005180299692923867,0.36,0.2773821979432729,0.07782234584810989,0.2805599869968052,-0.041693024322535646,0.0072992654606359696
transition:REJECTED_15,delayed_rev,60,25,0.004309505645947813,-0.003281970030707613,0.32,1.8340879605035523,0.23690584192652742,0.1291682007778321,-0.011099265460635962,0.03789302432253572
transition:REJECTED_15,cont,120,25,-0.016949667097561957,-0.004928078546522206,0.28,0.08059589608853339,0.037145625147815366,0.46088730258686433,-0.06208041925564965,0.0061381325419784935
transition:REJECTED_15,rev,120,25,0.013149667097561955,0.001128078546522206,0.6,6.0492148253194005,0.3938491622286771,0.06510748478962834,-0.009938132541978494,0.05828041925564977
transition:REJECTED_15,delayed_cont,120,25,-0.013773023744586858,-0.004727844707609994,0.36,0.1856318254287043,0.0784875815145424,0.42281317512921385,-0.05351636432970324,0.007888511901940662
transition:REJECTED_15,delayed_rev,120,25,0.009973023744586855,0.0009278447076099944,0.6,3.153216047606883,0.36511777986173904,0.11579218624706775,-0.011688511901940654,0.049716364329703375
transition:REJECTED_15,cont,240,25,-0.02063336304185373,-0.005227321675945516,0.2,0.09487239515946927,0.054067972336354256,0.5699020483826975,-0.08553572701870511,0.00665970248019649
transition:REJECTED_15,rev,240,25,0.016833363041853722,0.001427321675945516,0.52,5.6819573270646835,0.5107182946857688,0.0898842186394257,-0.010459702480196485,0.08173572701870524
transition:REJECTED_15,delayed_cont,240,25,-0.016130974993625483,-0.003821012140919109,0.28,0.19310893247155045,0.09651350368414079,0.49978787852477785,-0.06711898859295908,0.011743190164047037
transition:REJECTED_15,delayed_rev,240,25,0.012330974993625479,2.1012140919109438e-05,0.52,3.3621705164022067,0.43877908341271993,0.13050470857208304,-0.015543190164047023,0.06331898859295917
transition:REJECTED_15,cont,480,25,-0.02046794987483518,-0.0019294724432655657,0.32,0.15326265794248242,0.09261940641557442,0.6043181532864538,-0.07753027670637977,0.01835157541927452
transition:REJECTED_15,rev,480,25,0.016667949874835174,-0.0018705275567344342,0.4,3.9864646920314426,0.5562278522986867,0.13952910542780733,-0.022151575419274514,0.07373027670637987
transition:REJECTED_15,delayed_cont,480,25,-0.017312485749304114,-0.0019717206991061035,0.4,0.26331557704314484,0.154701492018524,0.5875136357511269,-0.06837979251563323,0.021485913426265615
transition:REJECTED_15,delayed_rev,480,25,0.013512485749304111,-0.0018282793008938963,0.4,2.676448202719266,0.5393168148489891,0.20150467111638637,-0.025285913426265613,0.06457979251563332
transition:REJECTED_15,cont,720,25,-0.021346883384005203,-7.270851753603366e-05,0.48,0.2326491780480659,0.16180131470191517,0.6954733993020453,-0.0856846017923181,0.02356229917814675
transition:REJECTED_15,rev,720,25,0.017546883384005195,-0.003727291482463966,0.4,3.0615507197852327,0.6514595170848515,0.21278743248472176,-0.027362299178146726,0.0818846017923182
transition:REJECTED_15,delayed_cont,720,25,-0.01716817142098022,-0.0001103977937346606,0.44,0.3335029164502361,0.21476595248248354,0.643970238006989,-0.07681492784881447,0.025218081604656266
transition:REJECTED_15,delayed_rev,720,25,0.013368171420980214,-0.003689602206265339,0.48,2.2661883607034206,0.5981494424195196,0.2639451568950143,-0.02901808160465625,0.07301492784881455
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,cont,15,2,-0.006463285023995057,-0.006463285023995057,0.0,0.0,0.0,0.012926570047990114,-0.009497488975734446,-0.0034290810722556664
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,rev,15,2,0.0026632850239950564,0.0026632850239950564,0.5,5.715991080459283,0.006456039963669293,0.0011294699156791804,-0.000370918927744333,0.005697488975734446
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,delayed_cont,15,2,-0.0007305174784065653,-0.0007305174784065653,0.5,0.2986528583777561,0.0006221487764715,0.0020831837332846307,-0.0018126504823090177,0.00035161552549588704
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,delayed_rev,15,2,-0.0030694825215934344,-0.0030694825215934344,0.0,0.0,0.0,0.006138965043186869,-0.004151615525495886,-0.0019873495176909823
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,cont,30,2,-0.005294008852858233,-0.005294008852858233,0.0,0.0,0.0,0.010588017705716466,-0.009408956175657944,-0.0011790615300585209
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,rev,30,2,0.0014940088528582326,0.0014940088528582326,0.5,1.8187078190740258,0.006637693006357872,0.0036496753006414065,-0.0026209384699414787,0.005608956175657944
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,delayed_cont,30,2,-0.001449110631529458,-0.001449110631529458,0.0,0.0,0.0,0.002898221263058916,-0.002249463086188739,-0.0006487581768701772
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,delayed_rev,30,2,-0.0023508893684705415,-0.0023508893684705415,0.0,0.0,0.0,0.004701778736941083,-0.0031512418231298225,-0.0015505369138112605
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,cont,60,2,-0.0034202334949206417,-0.0034202334949206417,0.5,0.045685556606752255,0.00032747124812427977,0.0071679382379655635,-0.006418397289356579,-0.0004220697004847044
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,rev,60,2,-0.0003797665050793578,-0.0003797665050793578,0.5,0.8159810294247637,0.003367938237965564,0.0041274712481242795,-0.0033779302995152953,0.0026183972893565797
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,delayed_cont,60,2,-0.0007389321644431937,-0.0007389321644431937,0.5,0.7428396131788908,0.004268994070087974,0.005746858398974362,-0.004745273152068128,0.003267408823181741
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,delayed_rev,60,2,-0.0030610678355568063,-0.0030610678355568063,0.5,0.24127646916874435,0.001946858398974362,0.008068994070087975,-0.007067408823181741,0.0009452731520681287
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,cont,120,2,0.000798361644168923,0.000798361644168923,0.5,4.573881562228203,0.0020434989468301043,0.0004467756584922583,-0.00019774819796002205,0.001794471486297868
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,rev,120,2,-0.004598361644168923,-0.004598361644168923,0.0,0.0,0.0,0.009196723288337845,-0.005594471486297868,-0.0036022518020399777
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,delayed_cont,120,2,0.0060526743425747395,0.0060526743425747395,1.0,,0.012105348685149479,-0.0,0.005698961320246045,0.006406387364903434
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,delayed_rev,120,2,-0.00985267434257474,-0.00985267434257474,0.0,0.0,0.0,0.01970534868514948,-0.010206387364903435,-0.009498961320246045
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,cont,240,2,-0.0013492135106838873,-0.0013492135106838873,0.5,0.7109691163615928,0.006637693006357872,0.009336120027725646,-0.007738738724317295,0.00504031170294952
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,rev,240,2,-0.002450786489316113,-0.002450786489316113,0.5,0.5303969013414602,0.005536120027725646,0.010437693006357872,-0.00884031170294952,0.003938738724317294
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,delayed_cont,240,2,0.0024785550309772263,0.0024785550309772263,0.5,1.5247705867379984,0.014403352262318826,0.009446242200364373,-0.007061282754096053,0.012018392816050506
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,delayed_rev,240,2,-0.006278555030977226,-0.006278555030977226,0.5,0.31017595654906743,0.005646242200364373,0.018203352262318825,-0.015818392816050506,0.0032612827540960533
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,cont,480,2,-0.015133061829274694,-0.015133061829274694,0.0,0.0,0.0,0.030266123658549388,-0.019224178215082953,-0.011041945443466438
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,rev,480,2,0.011333061829274696,0.011333061829274696,1.0,,0.022666123658549392,-0.0,0.007241945443466438,0.015424178215082953
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,delayed_cont,480,2,-0.010439268296221426,-0.010439268296221426,0.0,0.0,0.0,0.02087853659244285,-0.011848444427977755,-0.009030092164465096
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,delayed_rev,480,2,0.006639268296221424,0.006639268296221424,1.0,,0.013278536592442849,-0.0,0.0052300921644650965,0.008048444427977754
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,cont,720,2,-0.0025818260207009372,-0.0025818260207009372,0.5,0.2705022477315856,0.001914713896457711,0.007078365937859586,-0.006179057954427856,0.0010154059130259815
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,rev,720,2,-0.0012181739792990623,-0.0012181739792990623,0.5,0.5736710528748771,0.003278365937859586,0.005714713896457711,-0.004815405913025981,0.0023790579544278566
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,delayed_cont,720,2,0.0023849470076579686,0.0023849470076579686,0.5,1.9107981108744652,0.01000694266349146,0.005237048648175522,-0.003712649517008824,0.008482543532324761
split_state:confirmation:FLOW_ALIGNED_PRICE_ONLY,delayed_rev,720,2,-0.006184947007657969,-0.006184947007657969,0.5,0.10408159743977133,0.0014370486481755224,0.01380694266349146,-0.012282543532324762,-8.735048299117541e-05
split_state:confirmation:FORCED_UNWIND_ACCEPTED,cont,15,24,-0.006280885722035552,-0.005139925857002557,0.16666666666666666,0.041762091995201575,0.006569631824676676,0.15731088915352998,-0.016623881936128956,0.0010855294672235244
split_state:confirmation:FORCED_UNWIND_ACCEPTED,rev,15,24,0.002480885722035553,0.0013399258570025569,0.6666666666666666,3.011666940243345,0.08913922712083619,0.029597969791982932,-0.004885529467223524,0.012823881936128956
split_state:confirmation:FORCED_UNWIND_ACCEPTED,delayed_cont,15,24,-0.003423065992531274,-0.005965867046147642,0.4166666666666667,0.2002553525506329,0.02057118474477062,0.1027247685655212,-0.009228703544538783,0.0015557062516261672
split_state:confirmation:FORCED_UNWIND_ACCEPTED,delayed_rev,15,24,-0.00037693400746872593,0.0021658670461476423,0.5416666666666666,0.8464642509629942,0.04987416900035597,0.058920585179605384,-0.005355706251626167,0.005428703544538782
split_state:confirmation:FORCED_UNWIND_ACCEPTED,cont,30,24,-0.007830449917613115,-0.010041644317732122,0.3333333333333333,0.12496528953985692,0.026838737146798734,0.21476953516951347,-0.019382182765305286,0.0032092075252483495
split_state:confirmation:FORCED_UNWIND_ACCEPTED,rev,30,24,0.004030449917613115,0.006241644317732122,0.6666666666666666,2.6899533924836905,0.1539695351695135,0.05723873714679874,-0.007009207525248349,0.015582182765305283
split_state:confirmation:FORCED_UNWIND_ACCEPTED,delayed_cont,30,24,-0.0031729739938462054,-0.003744605210531036,0.3333333333333333,0.4030851359875765,0.05142356061421538,0.1275749364665243,-0.008175579809004173,0.0028032295509582547
split_state:confirmation:FORCED_UNWIND_ACCEPTED,delayed_rev,30,24,-0.0006270260061537939,-5.5394789468963786e-05,0.5,0.8305060785122689,0.07373700318101732,0.08878562732870837,-0.006603229550958254,0.004375579809004173
split_state:confirmation:FORCED_UNWIND_ACCEPTED,cont,60,24,-0.005241022479836277,-0.0063892032060457885,0.25,0.3029000371732443,0.054655205461122534,0.18043974497719317,-0.0155549711744125,0.009600591307120999
split_state:confirmation:FORCED_UNWIND_ACCEPTED,rev,60,24,0.001441022479836276,0.002589203206045789,0.625,1.4258939917201723,0.11578911198816585,0.08120457247209521,-0.013400591307121,0.0117549711744125
