scenario_id,family,source_family,source_direction,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,entry_execution_mode,entry_order_type,entry_expiry_ts_ns,entry_client_order_id,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,sac_entry_confirmation,failed_acceptance_trap,favorable_drift_guard_enabled,causal_exit_reason_codes,causal_exit_open_position,actual_entry_price,opened_ts_ns,opened_bar_index,path_observations,mfe_price,mae_price,mfe_price_distance,mae_price_distance,mfe_stop_units,mae_stop_units,mfe_atr,mae_atr,mfe_close_net_r_after_cost,mfe_intrabar_net_r_after_cost,first_close_half_r_ts_ns,first_close_one_r_ts_ns,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome
CVPD-1709019240000000000-000089,CVPD_C,CVPD_C,SHORT,SHORT,1709019300000000000,2024-02-27,7,1709019360000000000,55884.8,55886.0,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-073600-001-000-1,55953.4,55719.4,ACCEPTED_AUCTION_PROJECTION,55911.6,58.76500000000124,20.563,100000.0,3000.0,145.88758000000144,0.6047545993977146,0.0007,,False,True,(),False,55885.9,1709019360000000000,1895,4,55853.3,55990.6,32.599999999998545,104.69999999999709,0.4829629629629414,1.551111111111068,0.5547519782182908,1.7816727644004915,-0.39088509110918135,-0.3140599083211951,,,55953.5,1709019540000000000,2024-02-27,7,3.0,-2999.88630754,-0.0012096074322861142,-0.9999621025133333,STOP
