scenario_id,family,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,actual_entry_price,opened_ts_ns,opened_bar_index,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome,forced_exit_reason
LRB-1708976280000000000-000076,SRR,SHORT,1708976340000000000,2024-02-26,19,1708976400000000000,54403.1,54401.8,54545.5,54020.0,OPPOSING_INTERNAL_LIQUIDITY,54505.5,134.35499999999993,10.772,79077.03892818,2372.3111678454,220.21154387999673,1.3882321272248803,0.0007,54401.7,1708976400000000000,1179,54545.6,1708976700000000000,2024-02-26,19,5.0,-2371.59702092,-0.002645137927675081,-0.9996989657448484,STOP,
LRB-1708980000000000000-000080,SRR,SHORT,1708980060000000000,2024-02-26,20,1708980120000000000,54494.8,54526.0,54620.3,54321.0,OPPOSING_INTERNAL_LIQUIDITY,54535.3,71.7400000000005,13.461,76705.44190726,2301.1632572178,170.94163744000218,0.7523450806134876,0.0007,54525.9,1708980120000000000,1241,54620.4,1708980300000000000,2024-02-26,20,3.0,-2300.51734101,-0.001733121323994652,-0.9997193088296652,STOP,
LRB-1708985760000000000-000089,SRR,SHORT,1708985820000000000,2024-02-26,22,1708985880000000000,54752.5,54805.2,54858.4,54585.7,OPPOSING_INTERNAL_LIQUIDITY,54839.9,43.02000000000044,17.143,74404.92456625,2232.1477369875,130.2061491200012,1.0961569093673131,0.0007,54805.100000000006,1708985880000000000,1337,54585.8,1708986360000000000,2024-02-26,22,8.0,2446.75816091,0.004001452419574144,1.0961452597273589,OTHER_EXIT,
LRB-1708986960000000000-000091,SRR,LONG,1708987140000000000,2024-02-26,22,1708987200000000000,54557.2,54546.4,54526.899999999994,54806.3,OPPOSING_INTERNAL_LIQUIDITY,54540.9,46.655000000000655,23.995,76851.68272716,2305.5504818148,96.08368732000369,1.9061831941359184,0.0007,54546.55172744322,1708987200000000000,1359,54526.8,1708987320000000000,2024-02-26,22,2.0,-2305.99325229,-0.00036210771932774865,-1.0001920454480142,STOP,
LRB-1708989000000000000-000094,SRR,LONG,1708989060000000000,2024-02-26,23,1708989120000000000,54616.3,54614.9,54577.6,54766.8,OPPOSING_INTERNAL_LIQUIDITY,54595.9,40.36499999999978,19.623,74545.68947487,2236.3706842460997,113.96392956000012,0.6592683342008251,0.0007,54615.021230189064,1708989120000000000,1391,54577.48452835957,1708989180000000000,2024-02-26,23,1.0,-2236.46187835,-0.0006872962965863314,-1.0000407777228268,STOP,
LRB-1708990920000000000-000098,SRR,LONG,1708991040000000000,2024-02-26,23,1708991100000000000,54506.2,54501.0,54482.2,54636.700000000004,OPPOSING_INTERNAL_LIQUIDITY,54485.3,27.964999999999417,22.756,72309.22759652,2169.2768278955996,95.32541396000177,0.6200194422947565,0.0007,54501.135836702415,1708991100000000000,1424,54482.1,1708991580000000000,2024-02-26,23,8.0,-2169.19526029,-0.00034927412814756814,-0.9999623987106898,STOP,
LRB-1709009160000000000-000115,SRR,LONG,1709009280000000000,2024-02-27,4,1709009340000000000,55976.3,55939.1,55936.3,56175.100000000006,OPPOSING_INTERNAL_LIQUIDITY,55957.7,56.51499999999978,25.871,70140.03233623,2104.2009700869,81.3339651599985,1.9342480068508063,0.0007,55939.20262842564,1709009340000000000,1728,55936.2,1709009400000000000,2024-02-27,4,1.0,-2103.71097898,-5.367663971884598e-05,-0.9997671367355755,STOP,
LRB-1709013180000000000-000119,SRR,SHORT,1709013240000000000,2024-02-27,5,1709013300000000000,56131.0,56183.8,56282.0,55835.2,OPPOSING_INTERNAL_LIQUIDITY,56273.3,56.80499999999993,11.52,68036.32135725,2041.0896407174998,177.17049107999594,1.5238807453443337,0.0007,56183.7,1709013300000000000,1794,56282.1,1709014020000000000,2024-02-27,6,12.0,-2040.4922112,-0.0017513976473603815,-0.999707298736135,STOP,
LRB-1709014020000000000-000120,SRR,SHORT,1709014200000000000,2024-02-27,6,1709014260000000000,56265.5,56299.9,56325.100000000006,56103.5,OPPOSING_INTERNAL_LIQUIDITY,56277.5,48.524999999999636,18.997,65995.82914605,1979.8748743815001,104.21948739999343,1.127597371007688,0.0007,56299.8,1709014260000000000,1810,56325.2,1709015100000000000,2024-02-27,6,14.0,-1980.1997875,-0.0004511561319932607,-1.000164107905355,STOP,
LRB-1709021700000000000-000128,SRR,SHORT,1709021760000000000,2024-02-27,8,1709021820000000000,56318.2,56319.9,56390.5,56051.7,OPPOSING_INTERNAL_LIQUIDITY,56372.0,44.80999999999985,12.83,64015.62935855,1920.4688807565,149.6820693599969,1.2649469693302238,0.0007,56319.8,1709021820000000000,1936,56390.6,1709022000000000000,2024-02-27,8,3.0,-1920.6161024,-0.0012571067368846414,-1.0000766592184727,STOP,
LRB-1709022300000000000-000129,SRR,SHORT,1709022420000000000,2024-02-27,8,1709022480000000000,56399.9,56435.4,56440.1,56247.100000000006,OPPOSING_INTERNAL_LIQUIDITY,56410.9,38.295000000000435,22.209,62095.01325615,1862.8503976845,83.87642451999987,1.302180566530461,0.0007,56435.299999999996,1709022480000000000,1947,56440.2,1709022540000000000,2024-02-27,8,1.0,-1863.62048565,-8.682508997031035e-05,-1.0004133922758678,STOP,
LRB-1709031240000000000-000141,SRR,SHORT,1709031300000000000,2024-02-27,10,1709031360000000000,56628.3,56615.0,56677.299999999996,56406.1,OPPOSING_INTERNAL_LIQUIDITY,56666.7,56.46000000000131,12.74,60231.3927705,1806.941783115,141.8214217600005,0.9137211317715748,0.0007,56614.899999999994,1709031360000000000,2095,56406.2,1709034360000000000,2024-02-27,11,50.0,1650.9158302,0.003686308727914332,0.9136519204033096,TARGET,
LRB-1709035740000000000-000144,SRR,SHORT,1709035860000000000,2024-02-27,12,1709035920000000000,56637.5,56668.2,56764.6,56424.6,OPPOSING_INTERNAL_LIQUIDITY,56661.2,45.38499999999949,10.546,61882.3086007,1856.469258021,176.03378156000187,0.9329745605903397,0.0007,56668.1,1709035920000000000,2171,56764.700000000004,1709036340000000000,2024-02-27,12,7.0,-1856.12721616,-0.0017046627644125324,-0.9998157567869641,STOP,
LRB-1709036820000000000-000146,SRR,SHORT,1709036880000000000,2024-02-27,12,1709036940000000000,56873.8,56920.2,57169.5,56612.1,OPPOSING_INTERNAL_LIQUIDITY,56964.4,68.14999999999964,5.468,60026.18138454,1800.7854415362,329.31475640000036,0.6936445621116974,0.0007,56920.1,1709036940000000000,2188,57169.6,1709037180000000000,2024-02-27,12,4.0,-1800.95573572,-0.004383337344804384,-1.0000945666151402,STOP,
LRB-1709043300000000000-000154,SRR,LONG,1709043360000000000,2024-02-27,14,1709043420000000000,56826.8,56822.0,56775.9,57250.0,OPPOSING_INTERNAL_LIQUIDITY,56789.0,79.0299999999992,13.88,58225.22564882,1746.7567694646,125.84091432000018,2.764995803472954,0.0007,56822.1,1709043420000000000,2296,56775.8,1709043840000000000,2024-02-27,14,7.0,-1746.3611964,-0.0008148238097500028,-0.9997735385535553,STOP,
LRB-1709045220000000000-000157,SRR,LONG,1709045340000000000,2024-02-27,14,1709045400000000000,56790.0,56771.4,56658.1,57399.299999999996,OPPOSING_INTERNAL_LIQUIDITY,56780.5,124.72499999999964,8.784,56478.86445242,1694.3659335726,192.8786654000057,2.8400264428622757,0.0007,56771.5,1709045400000000000,2329,56658.0,1709049360000000000,2024-02-27,15,66.0,-1694.4393096,-0.00199924257770184,-1.0000433058915705,STOP,
LRB-1709051220000000000-000160,SRR,SHORT,1709051280000000000,2024-02-27,16,1709051340000000000,56957.4,56912.7,57087.0,56231.0,OPPOSING_INTERNAL_LIQUIDITY,56985.8,131.13500000000022,6.463,54784.42514282,1643.5327542846,254.29058356000246,2.3685478304700114,0.0007,56912.6,1709051340000000000,2428,57087.100000000006,1709051640000000000,2024-02-27,16,5.0,-1643.53954277,-0.003066104869572068,-1.0000041304229454,STOP,
LRB-1709051640000000000-000161,SRR,SHORT,1709051700000000000,2024-02-27,16,1709051760000000000,57006.8,56986.2,57121.6,56420.700000000004,OPPOSING_INTERNAL_LIQUIDITY,57076.5,101.80499999999992,7.397,53140.88560005,1594.2265680015,215.51989108000026,2.254618669140056,0.0007,56986.1,1709051760000000000,2435,57121.7,1709052360000000000,2024-02-27,16,10.0,-1593.87197762,-0.0023795276391961996,-0.9997775784266696,STOP,
LRB-1709054460000000000-000164,SRR,SHORT,1709054520000000000,2024-02-27,17,1709054580000000000,57216.0,57197.8,57260.4,57001.2,OPPOSING_INTERNAL_LIQUIDITY,57250.0,57.780000000000655,10.818,51547.01362243,1546.4104086728998,142.9431556800002,0.8147343567866984,0.0007,57197.7,1709054580000000000,2482,57001.299999999996,1709055300000000000,2024-02-27,17,12.0,1259.8718526,0.0034337045021041314,0.8147073024949426,TARGET,
LRB-1709055660000000000-000166,SRR,LONG,1709055720000000000,2024-02-27,17,1709055780000000000,56908.8,56905.0,56683.9,57247.4,OPPOSING_INTERNAL_LIQUIDITY,56700.0,76.33000000000138,5.266,52806.88547503,1584.2065642509,300.81862551999694,0.8719317813070904,0.0007,56905.100000000006,1709055780000000000,2502,57057.100000000006,1709061180000000000,2024-02-27,19,90.0,380.34453836,0.0026711138368968683,0.24008519276641666,TIMEOUT,TIMEOUT
LRB-1709066160000000000-000174,SRR,LONG,1709066220000000000,2024-02-27,20,1709066280000000000,57044.2,57039.5,57016.3,57204.899999999994,OPPOSING_INTERNAL_LIQUIDITY,57045.0,65.92999999999957,15.459,53187.23001339,1595.6169004017,103.21347792000351,0.8257537844627119,0.0007,57039.6,1709066280000000000,2677,57016.2,1709066340000000000,2024-02-27,20,1.0,-1595.97262854,-0.0004102413060400398,-1.000222940818821,STOP,
LRB-1709066520000000000-000175,SRR,LONG,1709066580000000000,2024-02-27,20,1709066640000000000,56898.2,56912.4,56844.700000000004,57204.899999999994,OPPOSING_INTERNAL_LIQUIDITY,56862.4,65.90499999999993,10.492,51591.25738485,1547.7377215455,147.5023893200031,1.4400979603060138,0.0007,56912.5,1709066640000000000,2683,56844.6,1709067300000000000,2024-02-27,20,11.0,-1547.88444524,-0.0011930595211948423,-1.0000947988101974,STOP,
LRB-1709079420000000000-000186,SRR,LONG,1709079480000000000,2024-02-28,0,1709079540000000000,56942.8,56949.1,56901.7,57116.700000000004,OPPOSING_INTERNAL_LIQUIDITY,56907.5,33.409999999999854,11.796,50043.37293961,1501.3011881883,127.26837903999738,0.6879473177896172,0.0007,56949.2,1709079540000000000,2898,57116.6,1709080140000000000,2024-02-28,0,10.0,1032.78627624,0.0029394618361627814,0.6879274354577166,OTHER_EXIT,
LRB-1709108580000000000-000221,SRR,SHORT,1709108640000000000,2024-02-28,8,1709108700000000000,58626.6,58696.0,58858.899999999994,58226.899999999994,OPPOSING_INTERNAL_LIQUIDITY,58823.0,132.17500000000035,6.244,51076.15921585,1532.2847764755,245.36241180000343,1.577478665784753,0.0007,58695.9,1709108700000000000,3384,58859.0,1709109720000000000,2024-02-28,8,17.0,-1532.20535692,-0.0027787290083293474,-0.9999481691936648,STOP,
LRB-1709122440000000000-000235,SAC,LONG,1709122560000000000,2024-02-28,12,1709122620000000000,59284.8,59300.0,59202.0,59536.8,ACCEPTED_RANGE_PROJECTION,59209.6,95.49499999999898,8.203,49543.95385893,1486.3186157679,181.19097228000368,0.8466991377634646,0.0007,59300.1,1709122620000000000,3616,59201.9,1709122800000000000,2024-02-28,12,3.0,-1485.9849342,-0.0016559837167221824,-0.9997754979555796,STOP,
LRB-1709123460000000000-000236,SRR,SHORT,1709123520000000000,2024-02-28,12,1709123580000000000,59300.0,59330.0,59374.8,59114.8,OPPOSING_INTERNAL_LIQUIDITY,59347.1,75.48499999999949,11.251,48057.96892473,1441.7390677418998,128.132187160005,1.0308778998289592,0.0007,59329.9,1709123580000000000,3632,59374.899999999994,1709123640000000000,2024-02-28,12,1.0,-1441.17839336,-0.0007584708553358884,-0.9996111124443774,STOP,
LRB-1709123820000000000-000237,SRR,SHORT,1709123880000000000,2024-02-28,12,1709123940000000000,59415.3,59440.0,59474.899999999994,59130.3,OPPOSING_INTERNAL_LIQUIDITY,59450.0,73.4550000000003,11.819,46616.79053137,1398.5037159411,118.31681348000102,1.914358435948601,0.0007,59439.9,1709123940000000000,3638,59475.00000000001,1709124180000000000,2024-02-28,12,4.0,-1398.66554217,-0.0005905124335674492,-1.0001157138354768,STOP,
LRB-1709128800000000000-000241,SRR,SHORT,1709128860000000000,2024-02-28,14,1709128920000000000,60513.9,60590.9,60648.0,60248.0,OPPOSING_INTERNAL_LIQUIDITY,60625.0,100.06000000000022,9.541,45218.1249892,1356.5437496759998,142.17203336000097,1.8154960852703084,0.0007,60590.8,1709128920000000000,3721,60648.1,1709128980000000000,2024-02-28,14,1.0,-1356.41754143,-0.000945688124269619,-0.9999069633795225,STOP,
LRB-1709131500000000000-000243,SRR,SHORT,1709131560000000000,2024-02-28,14,1709131620000000000,60331.6,60334.7,60452.4,59814.8,OPPOSING_INTERNAL_LIQUIDITY,60397.3,152.894999999999,6.498,43861.70744777,1315.8512234331,202.48259211999914,2.1512730819933563,0.0007,60334.59999999999,1709131620000000000,3766,60452.5,1709131800000000000,2024-02-28,14,3.0,-1315.52640306,-0.00195410262105009,-0.9997531481011565,STOP,
LRB-1709143860000000000-000254,SRR,LONG,1709143980000000000,2024-02-28,18,1709144040000000000,60839.7,60590.3,60508.8,61721.100000000006,OPPOSING_INTERNAL_LIQUIDITY,60800.0,277.7049999999999,7.666,42546.18104471,1276.3854313412999,166.48575852000042,6.27670516258878,0.0007,60590.4,1709144040000000000,3973,60508.700000000004,1709144340000000000,2024-02-28,18,5.0,-1276.15419042,-0.00134839842615327,-0.999818831431618,STOP,
LRB-1709150460000000000-000263,SRR,SHORT,1709150520000000000,2024-02-28,20,1709150580000000000,61107.3,61125.1,61179.100000000006,60674.5,OPPOSING_INTERNAL_LIQUIDITY,61157.6,146.2050000000003,8.855,41270.02685429,1238.1008056287,139.80933748000362,2.6117016687259755,0.0007,61124.99999999999,1709150580000000000,4082,60674.59999999999,1709150820000000000,2024-02-28,20,4.0,3233.3171794,0.007368507157464238,2.6115136705352042,TARGET,
LRB-1709160780000000000-000274,SRR,SHORT,1709160840000000000,2024-02-28,22,1709160900000000000,61343.9,61387.9,61436.1,61021.2,OPPOSING_INTERNAL_LIQUIDITY,61355.6,91.26999999999899,9.935,44503.34403369,1335.1003210107,134.37840112000032,2.0897229588945394,0.0007,61387.80000000001,1709160900000000000,4254,61436.19999999999,1709161380000000000,2024-02-28,23,8.0,-1335.033508,-0.0007884302744190152,-0.9999499565615791,STOP,
LRB-1709163660000000000-000278,SRR,SHORT,1709163720000000000,2024-02-28,23,1709163780000000000,62499.4,62548.3,62666.899999999994,62135.7,OPPOSING_INTERNAL_LIQUIDITY,62643.6,132.27000000000007,6.273,43168.31052569,1295.0493157707,206.43222711999772,1.574953700475338,0.0007,62548.19999999999,1709163780000000000,4302,62135.80000000001,1709165100000000000,2024-02-29,0,22.0,2039.4852876,0.006593315235290219,1.5748321417291176,OTHER_EXIT,
LRB-1709167200000000000-000282,SRR,SHORT,1709167260000000000,2024-02-29,0,1709167320000000000,61826.2,61869.5,62050.200000000004,61523.5,OPPOSING_INTERNAL_LIQUIDITY,61990.0,114.82999999999848,5.067,45207.79581329,1356.2338743987,267.63018047999867,0.9693409746790054,0.0007,61869.40000000001,1709167320000000000,4361,61523.6,1709167800000000000,2024-02-29,0,8.0,1314.5059683,0.005589192718856335,0.9692325144752777,TARGET,
LRB-1709168580000000000-000284,SRR,LONG,1709168640000000000,2024-02-29,1,1709168700000000000,61531.0,61491.8,61232.899999999994,61821.100000000006,OPPOSING_INTERNAL_LIQUIDITY,61269.6,117.64499999999971,4.045,46522.30178159,1395.6690534477,345.01888187999947,0.7036744443581988,0.0007,61491.9,1709168700000000000,4384,61232.8,1709169120000000000,2024-02-29,1,7.0,-1395.55448805,-0.004213563087170807,-0.9999179136361754,STOP,
LRB-1709169120000000000-000285,SRR,LONG,1709169240000000000,2024-02-29,1,1709169300000000000,61250.4,61191.6,61148.8,61570.5,OPPOSING_INTERNAL_LIQUIDITY,61242.3,110.21000000000058,10.522,45126.74729354,1353.8024188062,128.6550682400005,2.275592668093402,0.0007,61191.7,1709169300000000000,4394,61148.700000000004,1709170020000000000,2024-02-29,1,12.0,-1353.53198216,-0.0007027096812148171,-0.9998002392059261,STOP,
LRB-1709170020000000000-000286,SRR,LONG,1709170080000000000,2024-02-29,1,1709170140000000000,61220.9,61220.1,61097.799999999996,61504.8,OPPOSING_INTERNAL_LIQUIDITY,61154.0,92.77000000000007,6.309,43773.21531138,1313.1964593414,208.14411488000295,0.9541109058716114,0.0007,61220.19999999999,1709170140000000000,4408,61504.700000000004,1709170500000000000,2024-02-29,1,6.0,1252.92052413,0.004647158944270267,0.9540998342002615,TARGET,
LRB-1709175600000000000-000292,SRR,SHORT,1709175660000000000,2024-02-29,3,1709175720000000000,61755.2,61739.5,61847.399999999994,61460.5,OPPOSING_INTERNAL_LIQUIDITY,61839.5,67.62000000000043,6.94,45026.13583551,1350.7840750653,194.62043671999902,0.9894130505782218,0.0007,61739.399999999994,1709175720000000000,4501,61460.600000000006,1709176920000000000,2024-02-29,3,20.0,1336.3664,0.004515754931210676,0.9893264398570861,OTHER_EXIT,
LRB-1709178240000000000-000295,SRR,SHORT,1709178300000000000,2024-02-29,3,1709178360000000000,61511.4,61509.9,61529.5,61200.0,OPPOSING_INTERNAL_LIQUIDITY,61510.6,66.09499999999971,13.131,46362.50223551,1390.8750670653,105.91517131999893,2.1130407212752425,0.0007,61509.799999999996,1709178360000000000,4545,61529.6,1709178420000000000,2024-02-29,3,1.0,-1390.93505298,-0.0003218999248900649,-1.0000431281831994,STOP,
LRB-1709178600000000000-000296,SRR,SHORT,1709178720000000000,2024-02-29,3,1709178780000000000,61533.6,61564.3,61586.1,61200.0,OPPOSING_INTERNAL_LIQUIDITY,61542.2,56.02999999999847,12.47,44971.56718253,1349.1470154759,108.18766767999641,2.5711339930423036,0.0007,61564.19999999999,1709178780000000000,4552,61586.200000000004,1709179080000000000,2024-02-29,3,5.0,-1349.3198416,-0.00035735053813766045,-1.0001281002901223,STOP,
LRB-1709184060000000000-000303,SRR,LONG,1709184120000000000,2024-02-29,5,1709184180000000000,62006.7,62040.5,61846.5,62515.399999999994,OPPOSING_INTERNAL_LIQUIDITY,61900.0,85.1049999999992,4.658,43622.24734093,1308.6674202279,280.9292941199988,1.3793893271752442,0.0007,62040.600000000006,1709184180000000000,4642,62515.299999999996,1709186100000000000,2024-02-29,5,32.0,1805.02563246,0.007651441153051224,1.379285221409165,TARGET,
LRB-1709187000000000000-000305,SRR,SHORT,1709187060000000000,2024-02-29,6,1709187120000000000,63061.4,63024.2,63205.2,62275.100000000006,OPPOSING_INTERNAL_LIQUIDITY,63100.0,113.0800000000003,5.054,45427.27297339,1362.8181892016999,269.60701247999924,2.4524231915111954,0.0007,63024.1,1709187120000000000,4691,63205.299999999996,1709187240000000000,2024-02-29,6,2.0,-1362.35917132,-0.0028750906399297583,-0.9996631847994569,STOP,
LRB-1709191320000000000-000310,SRR,LONG,1709191500000000000,2024-02-29,7,1709191560000000000,62929.0,62850.1,62680.8,63221.6,OPPOSING_INTERNAL_LIQUIDITY,62758.9,115.53500000000022,5.135,44064.91380207,1321.9474140620998,257.4144000399985,1.0995880959107889,0.0007,62850.200000000004,1709191560000000000,4765,62680.700000000004,1709191860000000000,2024-02-29,7,5.0,-1321.60332005,-0.00269688879271665,-0.9997397067323258,STOP,
LRB-1709191860000000000-000311,SRR,LONG,1709191920000000000,2024-02-29,7,1709191980000000000,62797.1,62813.5,62590.8,63221.6,OPPOSING_INTERNAL_LIQUIDITY,62690.0,115.56000000000058,4.126,42743.31048202,1282.2993144606,310.7277786400004,1.0287957883880239,0.0007,62813.6,1709191980000000000,4772,62590.700000000004,1709195160000000000,2024-02-29,8,53.0,-1281.87809926,-0.0035485945718760617,-0.9996715156938399,STOP,
LRB-1709198580000000000-000316,SRR,LONG,1709198640000000000,2024-02-29,9,1709198700000000000,62628.1,62590.8,62532.99999999999,63068.600000000006,OPPOSING_INTERNAL_LIQUIDITY,62605.0,77.98500000000058,8.541,41461.43238276,1243.8429714828,145.62543284000498,2.6756206824674758,0.0007,62590.899999999994,1709198700000000000,4884,62532.899999999994,1709198760000000000,2024-02-29,9,1.0,-1243.45566306,-0.0009266522769284354,-0.9996886195189588,STOP,
LRB-1709201760000000000-000321,SRR,LONG,1709201940000000000,2024-02-29,10,1709202000000000000,62433.4,62370.2,62344.19999999999,62844.5,OPPOSING_INTERNAL_LIQUIDITY,62395.3,74.11999999999898,10.627,40217.9767197,1206.539301591,113.52965928000167,3.403953754911659,0.0007,62370.3,1709202000000000000,4939,62844.4,1709204100000000000,2024-02-29,10,35.0,4106.80106817,0.007601374372096952,3.4037855731301727,TARGET,
LRB-1709206560000000000-000326,SRR,SHORT,1709206740000000000,2024-02-29,11,1709206800000000000,63193.3,63274.2,63468.5,62852.0,OPPOSING_INTERNAL_LIQUIDITY,63233.4,95.82500000000036,4.695,44324.77778787,1329.7433336361,283.18586620000326,1.1784191932951533,0.0007,63274.1,1709206800000000000,5019,62852.1,1709208360000000000,2024-02-29,12,26.0,1566.7762437,0.006669395534665843,1.1782546331070887,TARGET,
LRB-1709219580000000000-000341,SRR,LONG,1709219640000000000,2024-02-29,15,1709219700000000000,62677.6,62655.2,62605.100000000006,63068.3,OPPOSING_INTERNAL_LIQUIDITY,62680.0,97.48500000000021,9.977,45891.55403157,1376.7466209471,137.98101083999245,2.35462508951151,0.0007,62655.299999999996,1709219700000000000,5234,63068.19999999999,1709220060000000000,2024-02-29,15,6.0,3241.46294835,0.006590025105617469,2.35443682884808,OTHER_EXIT,
LRB-1709221380000000000-000344,SRR,LONG,1709221440000000000,2024-02-29,15,1709221500000000000,63040.5,63030.1,62974.899999999994,63348.899999999994,OPPOSING_INTERNAL_LIQUIDITY,62988.0,102.51500000000087,10.264,49133.01697992,1473.9905093976,143.60469916000315,1.6025568894760804,0.0007,63030.200000000004,1709221500000000000,5264,62974.8,1709221680000000000,2024-02-29,15,3.0,-1473.946324,-0.0008789437444272976,-0.9999700232821594,STOP,
LRB-1709228340000000000-000354,SRR,LONG,1709228400000000000,2024-02-29,17,1709228460000000000,61360.2,61198.5,61187.6,62198.0,OPPOSING_INTERNAL_LIQUIDITY,61305.0,155.1350000000006,14.773,47659.07065592,1429.7721196776,96.78106243999783,9.432862452465763,0.0007,61198.59999999999,1709228460000000000,5380,61187.5,1709228520000000000,2024-02-29,17,1.0,-1429.58719871,-0.0001813766981596192,-0.9998706640274664,STOP,
