run_id,scenario_id,branch,side,signal_observed_ns,opened_ns,closed_ns,entry_reference,stop_price,target_price,planned_loss,gross_realized_pnl,native_net_realized_pnl,native_commissions,extra_composite_cost,net_pnl,realized_r,nav_before,nav_after,net_reward_to_risk_at_signal,reason_code
baseline:development-2023,QH-1673568960000000000-1154,QUARTER_HOUR_DELIVERY,BUY,1673568960000000000,1673568960000000000,1673569920000000000,18834.0,18823.277,19062.5,1790.1740309505,-491.70219999999995,-803.11152389,311.40932389,986.1295256599999,-1789.2410495499998,-0.9994788320105366,59673.40127812503,57884.16022857503,5.134677460866232,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673570760000000000-1156,QUARTER_HOUR_DELIVERY,BUY,1673570760000000000,1673570760000000000,1673613960000000000,18748.4,18709.074,19062.5,1736.5139003635,3036.7503000000006,2862.3587709800004,174.39152902,552.239841905,2310.1189290750003,1.330319860147062,57884.16022857503,60194.279157650024,4.23829154778677,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673619360000000000-1210,QUARTER_HOUR_DELIVERY,SELL,1673619360000000000,1673619360000000000,1673619480000000000,18897.8,18913.030000000002,18803.9,1805.812327052583,-629.7208,-911.6842539800001,281.96345398,892.8842709200001,-1804.5685249000003,-0.9993112229139488,60194.279157650024,58389.71063275002,1.5055414465257824,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673627460000000000-1219,QUARTER_HOUR_DELIVERY,SELL,1673627460000000000,1673627460000000000,1673627820000000000,19104.3,19125.259000000002,18803.9,1751.6824875095706,-741.1739999999999,-984.0435904399999,242.86959044,769.08703636,-1753.1306267999998,-1.000826713346029,58389.71063275002,56636.580005950025,5.479799370231112,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673628360000000000-1220,QUARTER_HOUR_DELIVERY,SELL,1673628360000000000,1673628360000000000,1673628540000000000,19124.1,19137.823,18803.9,1699.0683398815,-548.7989,-824.6564963000001,275.8575963,873.549054975,-1698.205551275,-0.999492198997387,56636.580005950025,54938.374454675024,6.877836777780473,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673629260000000000-1221,QUARTER_HOUR_DELIVERY,SELL,1673629260000000000,1673629260000000000,1673629740000000000,19108.8,19128.107,18803.9,1648.12981254675,-662.8971000000001,-899.2952047800001,236.39810477999998,748.5939984449999,-1647.889203225,-0.9998540106975081,54938.374454675024,53290.48525145002,5.761536256146956,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673630160000000000-1222,QUARTER_HOUR_DELIVERY,SELL,1673630160000000000,1673630160000000000,1673630220000000000,19169.2,19184.772500000003,18803.9,1598.6945223244832,-562.4892,-811.41663204,248.92743203999999,788.2702014600002,-1599.6868335000001,-1.000620700929202,53290.48525145002,51690.79841795002,7.596651443026745,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673631960000000000-1224,QUARTER_HOUR_DELIVERY,SELL,1673631960000000000,1673631960000000000,1673633040000000000,19261.6,19292.153,18803.9,1550.695775421,-797.9256,-978.88479999,180.95919999,573.03746661,-1551.9222666,-1.0007909295933093,51690.79841795002,50138.87615135002,7.216462696212489,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673670660000000000-1267,QUARTER_HOUR_DELIVERY,BUY,1673670660000000000,1673670660000000000,1673671320000000000,20970.3,20957.529,21544.0,1504.12532631975,-435.4176,-692.14403507,256.72643507,812.9670443800001,-1505.11107945,-1.0006553663534554,50138.87615135002,48633.76507190002,12.253564161286308,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673671560000000000-1268,QUARTER_HOUR_DELIVERY,BUY,1673671560000000000,1673671560000000000,1673671620000000000,20930.1,20922.6445,21544.0,1458.981547506625,-281.69250000000005,-564.6427006700001,282.95020067,896.0089688049998,-1460.6516694749998,-1.0011447176773614,48633.76507190002,47173.11340242502,14.983744376983472,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673672460000000000-1269,QUARTER_HOUR_DELIVERY,BUY,1673672460000000000,1673672460000000000,1673672820000000000,20932.0,20918.153000000002,21544.0,1415.1649224536875,-431.733,-667.40403126,235.67103126,746.29159899,-1413.69563025,-0.9989617519623508,47173.11340242502,45759.417772175024,12.825200418005693,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673673360000000000-1270,QUARTER_HOUR_DELIVERY,BUY,1673673360000000000,1673673360000000000,1673673420000000000,20840.5,20821.696,21544.0,1372.739095269,-515.6276,-721.30804869,205.68044869,651.32142086,-1372.62946955,-0.9999201408924844,45759.417772175024,44386.78830262502,13.420638198742944,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673677860000000000-1275,QUARTER_HOUR_DELIVERY,SELL,1673677860000000000,1673677860000000000,1673678040000000000,20915.7,20924.269,19882.6,1331.579293031,-286.99260000000004,-538.02249767,251.02989767,794.92800928,-1332.95050695,-1.0010297651264004,44386.78830262502,43053.83779567502,25.09454200225578,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673685960000000000-1284,QUARTER_HOUR_DELIVERY,SELL,1673685960000000000,1673685960000000000,1673687820000000000,21025.0,21039.76,20801.3,1291.59232587,6239.216699999999,6017.629398839999,221.58730115999998,653.3456988149999,5364.283700024999,4.153232868127865,43053.83779567502,48418.12149570002,4.153232868128024,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673695860000000000-1295,QUARTER_HOUR_DELIVERY,SELL,1673695860000000000,1673695860000000000,1673695920000000000,20709.7,20734.769,19882.6,1452.49288271725,-649.2617,-842.22977867,192.96807867,611.0655824549999,-1453.295361125,-1.0005524835386792,48418.12149570002,46964.82613457502,14.187398215249448,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673698560000000000-1298,QUARTER_HOUR_DELIVERY,SELL,1673698560000000000,1673698560000000000,1673698620000000000,20614.3,20635.7525,20257.3,1408.925328911875,-578.1995,-777.88050907,199.68100907000002,632.323195405,-1410.203704475,-1.0009073408908846,46964.82613457502,45554.62243010002,6.229166915948775,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673701260000000000-1301,QUARTER_HOUR_DELIVERY,SELL,1673701260000000000,1673701260000000000,1673701740000000000,20905.1,20926.191,20801.3,1366.594468976,-549.6128000000001,-745.7447064300001,196.13190643000002,621.08437037,-1366.8290768000002,-1.00017167333055,45554.62243010002,44187.79335330002,1.382272658410081,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673709360000000000-1310,QUARTER_HOUR_DELIVERY,BUY,1673709360000000000,1673709360000000000,1673709480000000000,20818.6,20798.3755,21045.0,1325.588896207875,-520.5742,-713.6263072600001,193.05210726,611.33167299,-1324.9579802500002,-0.9995240485495317,44187.79335330002,42862.83537305002,3.7910729998389656,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673710260000000000-1311,QUARTER_HOUR_DELIVERY,BUY,1673710260000000000,1673710260000000000,1673710680000000000,20827.5,20808.2605,21045.0,1285.881843155,-489.216,-680.17443312,190.95843312,604.70170488,-1284.876138,-0.999217886806355,42862.83537305002,41577.95923505002,3.6875211748584147,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673712060000000000-1313,QUARTER_HOUR_DELIVERY,BUY,1673712060000000000,1673712060000000000,1673712300000000000,20836.5,20792.8355,21045.0,1247.309571066,-727.8672,-852.67517174,124.80797174,395.22524386,-1247.9004156,-1.0004736951817785,41577.95923505002,40330.058819450016,2.3647636243817187,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673718360000000000-1320,QUARTER_HOUR_DELIVERY,BUY,1673718360000000000,1673718360000000000,1673718660000000000,20872.5,20858.061,21045.0,1209.87876459975,-380.9232,-579.62512112,198.70192112,629.22275023,-1208.8478713499999,-0.9991479367355529,40330.058819450016,39121.210948100015,3.084201399806843,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673719260000000000-1321,QUARTER_HOUR_DELIVERY,BUY,1673719260000000000,1673719260000000000,1673719740000000000,20789.5,20737.78,21045.0,1173.62350998,-732.2271,-838.0943069799999,105.86720698,335.24615544499994,-1173.340462425,-0.9997588259330243,39121.210948100015,37947.87048567501,2.7046748428114302,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673720160000000000-1322,QUARTER_HOUR_DELIVERY,BUY,1673720160000000000,1673720160000000000,1673720520000000000,20731.4,20710.461499999998,21045.0,1138.4034067995437,-457.3756,-620.62021713,163.24461713,516.94128757,-1137.5615047000001,-0.9992604536366326,37947.87048567501,36810.30898097501,5.426148858923307,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673721960000000000-1324,QUARTER_HOUR_DELIVERY,BUY,1673721960000000000,1673721960000000000,1673722200000000000,20779.0,20748.4805,21045.0,1104.2987965955,-546.194,-680.0554046,133.86140460000001,423.89444790000005,-1103.9498525,-0.9996840129713299,36810.30898097501,35706.35912847501,3.8049392691126864,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673722860000000000-1325,QUARTER_HOUR_DELIVERY,BUY,1673722860000000000,1673722860000000000,1673723280000000000,20770.9,20759.8245,21045.0,1071.169071880375,-282.0131,-471.659644,189.646544,600.5473893249999,-1072.2070333249999,-1.0009689987060613,35706.35912847501,34634.152095150006,5.748879785956223,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673723760000000000-1326,QUARTER_HOUR_DELIVERY,BUY,1673723760000000000,1673723760000000000,1673726040000000000,20767.1,20757.849,21045.0,1038.99238092175,-239.60019999999997,-431.8514226,192.2512226,608.7955382499999,-1040.64696085,-1.001592485141019,34634.152095150006,33593.50513430001,6.103297048530127,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673726460000000000-1329,QUARTER_HOUR_DELIVERY,BUY,1673726460000000000,1673726460000000000,1673726580000000000,20809.7,20789.989999999998,20930.5,1007.7588476625396,-389.96150000000006,-538.18539107,148.22389106999998,469.37565505500004,-1007.5610461250001,-0.999803721358539,33593.50513430001,32585.94408817501,1.7579111906176825,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673739060000000000-1343,QUARTER_HOUR_DELIVERY,SELL,1673739060000000000,1673739060000000000,1673740500000000000,21072.4,21089.6495,20801.3,977.567355611375,1818.2727,1666.85595089,151.41674911,479.48637216500003,1187.3695787249999,1.2146166419217361,32585.94408817501,33773.31366690001,4.904637574744565,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673745360000000000-1350,QUARTER_HOUR_DELIVERY,BUY,1673745360000000000,1673745360000000000,1673745420000000000,20734.9,20722.94,20930.5,1013.17519154,-282.396,-458.00875334,175.61275333999998,556.1070522100001,-1014.1158055500001,-1.000928382394135,33773.31366690001,32759.197861350007,3.817376243165763,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673746260000000000-1351,QUARTER_HOUR_DELIVERY,BUY,1673746260000000000,1673746260000000000,1673750400000000000,20714.6,20697.8455,20930.5,982.76554660525,-345.30719999999997,-498.52148452999995,153.21428453,485.1785676699999,-983.7000521999998,-1.000950893728395,32759.197861350007,31775.49780915001,3.862191317208133,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673751660000000000-1357,QUARTER_HOUR_DELIVERY,BUY,1673751660000000000,1673751660000000000,1673752020000000000,20707.2,20682.6945,20930.5,953.257870135875,-420.44449999999995,-548.29707331,127.85257331,404.86648211500005,-953.163555425,-0.9999010606533345,31775.49780915001,30822.33425372501,3.457766230930991,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
