run_id,scenario_id,ts_event_ns,client_order_id,order_side,last_price,last_quantity,native_commission,extra_cost_to_composite_model,composite_cost_rate
baseline:development-2023,QH-1673558160000000000-1142,1673558160000000000,O-20230112-211600-09-000-67,2,18817.1,30.482,103.2449116,326.94222004999995,0.00075
baseline:development-2023,QH-1673558160000000000-1142,1673559300000000000,O-20230112-211600-09-000-68,1,18849.1,30.482,103.42048792,327.49821173,0.00075
baseline:development-2023,QH-1673564460000000000-1149,1673564460000000000,O-20230112-230100-09-000-70,2,18893.8,40.681,138.351362,438.11264635,0.00075
baseline:development-2023,QH-1673564460000000000-1149,1673567700000000000,O-20230112-235500-09-000-73,1,18858.6,24.63,83.60771724,264.75777125999997,0.00075
baseline:development-2023,QH-1673564460000000000-1149,1673567700000000000,O-20230112-235500-09-000-73,1,18858.7,16.051,54.48617887,172.539566405,0.00075
baseline:development-2023,QH-1673568960000000000-1154,1673568960000000000,O-20230113-001600-09-000-74,1,18834.0,44.714,151.58582568,480.02178132,0.00075
baseline:development-2023,QH-1673568960000000000-1154,1673568960000000000,O-20230113-001600-09-000-74,1,18834.1,1.228,4.16308946,13.183116639999998,0.00075
baseline:development-2023,QH-1673568960000000000-1154,1673569920000000000,O-20230113-001600-09-000-75,2,18823.3,45.942,155.66040875,492.9246277,0.00075
baseline:development-2023,QH-1673570760000000000-1156,1673570760000000000,O-20230113-004600-09-000-77,1,18748.4,25.757,86.92245698,275.25444712000007,0.00075
baseline:development-2023,QH-1673570760000000000-1156,1673613960000000000,O-20230113-124600-09-000-80,2,18866.3,25.757,87.46907204,276.985394785,0.00075
baseline:development-2023,QH-1673619360000000000-1210,1673619360000000000,O-20230113-141600-09-000-81,2,18897.8,41.429,140.92505212,446.26266503,0.00075
baseline:development-2023,QH-1673619360000000000-1210,1673619480000000000,O-20230113-141600-09-000-82,1,18913.0,41.429,141.03840186,446.62160589,0.00075
baseline:development-2023,QH-1673627460000000000-1219,1673627460000000000,O-20230113-163100-09-000-84,2,19104.3,35.294,121.36808956,384.33228359,0.00075
baseline:development-2023,QH-1673627460000000000-1219,1673627820000000000,O-20230113-163100-09-000-85,1,19125.3,35.294,121.50150088,384.7547527699999,0.00075
baseline:development-2023,QH-1673628360000000000-1220,1673628360000000000,O-20230113-164600-09-000-87,2,19124.1,40.054,137.87940625,436.6181198,0.00075
baseline:development-2023,QH-1673628360000000000-1220,1673628540000000000,O-20230113-164600-09-000-88,1,19137.8,39.463,135.94230025,430.4839508,0.00075
baseline:development-2023,QH-1673628360000000000-1220,1673628540000000000,O-20230113-164600-09-000-88,1,19137.9,0.591,2.0358898,6.446984375,0.00075
baseline:development-2023,QH-1673629260000000000-1221,1673629260000000000,O-20230113-170100-09-000-90,2,19108.8,34.347,118.13939165,374.10807355,0.00075
baseline:development-2023,QH-1673629260000000000-1221,1673629740000000000,O-20230113-170100-09-000-91,1,19128.1,34.347,118.25871313,374.485924895,0.00075
baseline:development-2023,QH-1673630160000000000-1222,1673630160000000000,O-20230113-171600-09-000-93,2,19169.2,36.057,124.41309199,393.97479131000006,0.00075
baseline:development-2023,QH-1673630160000000000-1222,1673630220000000000,O-20230113-171600-09-000-94,1,19184.8,36.057,124.51434005,394.29541015000007,0.00075
baseline:development-2023,QH-1673631960000000000-1224,1673631960000000000,O-20230113-174600-09-000-96,2,19261.6,26.076,90.40778669,286.29132451,0.00075
baseline:development-2023,QH-1673631960000000000-1224,1673633040000000000,O-20230113-174600-09-000-97,1,19292.2,26.076,90.5514133,286.74614210000004,0.00075
baseline:development-2023,QH-1673670660000000000-1267,1673670660000000000,O-20230114-043100-09-000-99,1,20970.3,34.017,128.40240512,406.607616205,0.00075
baseline:development-2023,QH-1673670660000000000-1267,1673671320000000000,O-20230114-043100-09-000-100,2,20957.5,34.017,128.32402995,406.359428175,0.00075
baseline:development-2023,QH-1673671560000000000-1268,1673671560000000000,O-20230114-044600-09-000-102,1,20930.1,37.559,141.50045266,448.0847667649999,0.00075
baseline:development-2023,QH-1673671560000000000-1268,1673671620000000000,O-20230114-044600-09-000-103,2,20922.6,37.559,141.44974801,447.9242020399999,0.00075
baseline:development-2023,QH-1673672460000000000-1269,1673672460000000000,O-20230114-050100-09-000-105,1,20932.0,31.285,117.8743716,373.2688434,0.00075
baseline:development-2023,QH-1673672460000000000-1269,1673672820000000000,O-20230114-050100-09-000-106,2,20918.2,31.285,117.79665966,373.02275559,0.00075
baseline:development-2023,QH-1673673360000000000-1270,1673673360000000000,O-20230114-051600-09-000-108,1,20840.5,27.427,102.88663083,325.807664295,0.00075
baseline:development-2023,QH-1673673360000000000-1270,1673673420000000000,O-20230114-051600-09-000-109,2,20821.7,27.427,102.79381786,325.513756565,0.00075
baseline:development-2023,QH-1673677860000000000-1275,1673677860000000000,O-20230114-063100-09-000-111,2,20915.7,29.958,112.78665731,357.15774813999997,0.00075
baseline:development-2023,QH-1673677860000000000-1275,1673677860000000000,O-20230114-063100-09-000-111,2,20915.6,3.374,12.70246219,40.22446361000001,0.00075
baseline:development-2023,QH-1673677860000000000-1275,1673678040000000000,O-20230114-063100-09-000-112,1,20924.3,33.332,125.54077817,397.5457975300001,0.00075
baseline:development-2023,QH-1673685960000000000-1284,1673685960000000000,O-20230114-084600-09-000-114,2,21025.0,27.891,105.5534895,334.25271674999993,0.00075
baseline:development-2023,QH-1673685960000000000-1284,1673687820000000000,O-20230114-084600-09-000-116,1,20801.3,27.891,116.03381166,319.0929820649999,0.00075
baseline:development-2023,QH-1673695860000000000-1295,1673695860000000000,O-20230114-113100-09-000-117,2,20709.7,25.867,96.42560578,305.34775164499996,0.00075
baseline:development-2023,QH-1673695860000000000-1295,1673695920000000000,O-20230114-113100-09-000-118,1,20734.8,25.867,96.54247289,305.71783081,0.00075
baseline:development-2023,QH-1673698560000000000-1298,1673698560000000000,O-20230114-121600-09-000-120,2,20614.3,26.893,99.78846658,315.996810845,0.00075
baseline:development-2023,QH-1673698560000000000-1298,1673698620000000000,O-20230114-121600-09-000-121,1,20635.8,26.893,99.89254249,316.32638456,0.00075
baseline:development-2023,QH-1673701260000000000-1301,1673701260000000000,O-20230114-130100-09-000-123,2,20905.1,26.048,98.01648806,310.38554553999995,0.00075
baseline:development-2023,QH-1673701260000000000-1301,1673701740000000000,O-20230114-130100-09-000-124,1,20926.2,26.048,98.11541837,310.69882483,0.00075
baseline:development-2023,QH-1673709360000000000-1310,1673709360000000000,O-20230114-151600-09-000-126,1,20818.6,25.771,96.57290531,305.81420013999997,0.00075
baseline:development-2023,QH-1673709360000000000-1310,1673709480000000000,O-20230114-151600-09-000-127,2,20798.4,25.771,96.47920195,305.51747285,0.00075
baseline:development-2023,QH-1673710260000000000-1311,1673710260000000000,O-20230114-153100-09-000-129,1,20827.5,25.48,95.523246,302.490279,0.00075
baseline:development-2023,QH-1673710260000000000-1311,1673710680000000000,O-20230114-153100-09-000-130,2,20808.3,25.48,95.43518712,302.21142588,0.00075
baseline:development-2023,QH-1673712060000000000-1313,1673712060000000000,O-20230114-160100-09-000-132,1,20836.5,16.656,62.46949392,197.82006407999995,0.00075
baseline:development-2023,QH-1673712060000000000-1313,1673712300000000000,O-20230114-160100-09-000-133,2,20792.8,16.656,62.33847782,197.40517978,0.00075
baseline:development-2023,QH-1673718360000000000-1320,1673718360000000000,O-20230114-174600-09-000-135,1,20872.5,26.453,99.38524365,314.71993822499996,0.00075
baseline:development-2023,QH-1673718360000000000-1320,1673718660000000000,O-20230114-174600-09-000-136,2,20858.1,26.453,99.31667747,314.502812005,0.00075
baseline:development-2023,QH-1673719260000000000-1321,1673719260000000000,O-20230114-180100-09-000-138,1,20789.5,14.163,52.99950393,167.83176244499998,0.00075
baseline:development-2023,QH-1673719260000000000-1321,1673719740000000000,O-20230114-180100-09-000-139,2,20737.8,14.163,52.86770305,167.41439299999996,0.00075
baseline:development-2023,QH-1673720160000000000-1322,1673720160000000000,O-20230114-181600-09-000-141,1,20731.4,21.884,81.66347237,258.60099583000004,0.00075
baseline:development-2023,QH-1673720160000000000-1322,1673720520000000000,O-20230114-181600-09-000-142,2,20710.5,21.884,81.58114476,258.34029174,0.00075
baseline:development-2023,QH-1673721960000000000-1324,1673721960000000000,O-20230114-184600-09-000-144,1,20779.0,17.908,66.97985976,212.10288924000005,0.00075
baseline:development-2023,QH-1673721960000000000-1324,1673722200000000000,O-20230114-184600-09-000-145,2,20748.5,17.908,66.88154484,211.79155866000002,0.00075
baseline:development-2023,QH-1673722860000000000-1325,1673722860000000000,O-20230114-190100-09-000-147,1,20770.9,25.369,94.84865318,300.354068395,0.00075
baseline:development-2023,QH-1673722860000000000-1325,1673723280000000000,O-20230114-190100-09-000-148,2,20759.8,21.197,79.20818651,250.82592393999997,0.00075
baseline:development-2023,QH-1673722860000000000-1325,1673723280000000000,O-20230114-190100-09-000-148,2,20759.7,4.172,15.58970431,49.36739699,0.00075
baseline:development-2023,QH-1673723760000000000-1326,1673723760000000000,O-20230114-191600-09-000-150,1,20767.1,21.772,81.38543422,257.72054167999994,0.00075
baseline:development-2023,QH-1673723760000000000-1326,1673723760000000000,O-20230114-191600-09-000-150,1,20767.2,3.949,14.7617411,46.7455135,0.00075
baseline:development-2023,QH-1673723760000000000-1326,1673726040000000000,O-20230114-191600-09-000-151,2,20757.8,25.721,96.10404728,304.3294830699999,0.00075
baseline:development-2023,QH-1673726460000000000-1329,1673726460000000000,O-20230114-200100-09-000-153,1,20809.7,19.795,74.14704207,234.798966555,0.00075
baseline:development-2023,QH-1673726460000000000-1329,1673726580000000000,O-20230114-200100-09-000-154,2,20790.0,19.795,74.076849,234.57668850000007,0.00075
baseline:development-2023,QH-1673739060000000000-1343,1673739060000000000,O-20230114-233100-09-000-156,2,21072.4,20.003,75.8720191,240.26139380000004,0.00075
baseline:development-2023,QH-1673739060000000000-1343,1673740500000000000,O-20230114-235500-09-000-159,1,20981.5,20.003,75.54473001,239.22497836499997,0.00075
baseline:development-2023,QH-1673745360000000000-1350,1673745360000000000,O-20230115-011600-09-000-160,1,20734.9,23.533,87.83179231,278.134008965,0.00075
baseline:development-2023,QH-1673745360000000000-1350,1673745420000000000,O-20230115-011600-09-000-161,2,20722.9,23.533,87.78096103,277.97304324500004,0.00075
baseline:development-2023,QH-1673746260000000000-1351,1673746260000000000,O-20230115-013100-09-000-163,1,20714.6,20.554,76.63821991,242.68769638999996,0.00075
baseline:development-2023,QH-1673746260000000000-1351,1673750400000000000,O-20230115-013100-09-000-164,2,20697.8,20.554,76.57606462,242.49087127999996,0.00075
baseline:development-2023,QH-1673751660000000000-1357,1673751660000000000,O-20230115-030100-09-000-166,1,20707.2,17.161,63.96412666,202.55306774000005,0.00075
baseline:development-2023,QH-1673751660000000000-1357,1673752020000000000,O-20230115-030100-09-000-167,2,20682.7,17.161,63.88844665,202.31341437500004,0.00075
baseline:development-2023,QH-1673752560000000000-1358,1673752560000000000,O-20230115-031600-09-000-169,1,20704.0,21.597,80.48597184,254.87224415999998,0.00075
baseline:development-2023,QH-1673752560000000000-1358,1673752680000000000,O-20230115-031600-09-000-170,2,20692.2,21.597,80.44009981,254.72698274,0.00075
baseline:development-2023,QH-1673762460000000000-1369,1673762460000000000,O-20230115-060100-09-000-172,1,20761.4,12.843,47.99495884,151.98403631000005,0.00075
baseline:development-2023,QH-1673762460000000000-1369,1673762460000000000,O-20230115-060100-09-000-172,1,20761.5,12.652,47.28140964,149.72446386,0.00075
baseline:development-2023,QH-1673762460000000000-1369,1673762520000000000,O-20230115-060100-09-000-173,2,20757.4,25.495,95.25778434,301.64965041000005,0.00075
baseline:development-2023,QH-1673764260000000000-1371,1673764260000000000,O-20230115-063100-09-000-175,1,20782.7,21.94,82.07503884,259.90428966,0.00075
baseline:development-2023,QH-1673764260000000000-1371,1673764560000000000,O-20230115-063100-09-000-176,2,20774.2,21.94,82.04147064,259.79799036000003,0.00075
baseline:development-2023,QH-1673774160000000000-1382,1673774160000000000,O-20230115-091600-09-000-178,1,20598.0,24.478,90.75561192,287.39277108,0.00075
baseline:development-2023,QH-1673774160000000000-1382,1673774220000000000,O-20230115-091600-09-000-179,2,20594.4,24.478,90.73975018,287.34254222000004,0.00075
baseline:development-2023,QH-1673775060000000000-1383,1673775060000000000,O-20230115-093100-09-000-181,1,20657.7,20.381,75.78442507,239.984012705,0.00075
baseline:development-2023,QH-1673775060000000000-1383,1673775480000000000,O-20230115-093100-09-000-182,2,20648.5,20.381,75.75067413,239.877134745,0.00075
baseline:development-2023,QH-1673788560000000000-1398,1673788560000000000,O-20230115-131600-09-000-184,2,20744.8,23.98,89.54285472,283.55237328,0.00075
baseline:development-2023,QH-1673788560000000000-1398,1673788860000000000,O-20230115-131600-09-000-185,1,20746.8,23.98,89.55148752,283.57971047999996,0.00075
baseline:development-2023,QH-1673798460000000000-1409,1673798460000000000,O-20230115-160100-09-000-187,2,20920.0,13.768,51.8447808,164.1751392,0.00075
baseline:development-2023,QH-1673798460000000000-1409,1673798700000000000,O-20230115-160100-09-000-188,1,20944.5,13.768,51.90549768,164.36740931999998,0.00075
baseline:development-2023,QH-1673799360000000000-1410,1673799360000000000,O-20230115-161600-09-000-190,2,20938.4,12.961,48.84886843,154.68808337000004,0.00075
baseline:development-2023,QH-1673799360000000000-1410,1673803380000000000,O-20230115-161600-09-000-191,1,20964.6,12.961,48.90999251,154.88164293999998,0.00075
baseline:development-2023,QH-1673809260000000000-1421,1673809260000000000,O-20230115-190100-09-000-193,1,20834.1,13.828,51.85690826,164.21354284,0.00075
baseline:development-2023,QH-1673809260000000000-1421,1673809260000000000,O-20230115-190100-09-000-193,1,20834.2,4.404,16.51568702,52.29967558,0.00075
baseline:development-2023,QH-1673809260000000000-1421,1673809380000000000,O-20230115-190100-09-000-194,2,20825.6,18.232,68.34462106,216.42463334,0.00075
baseline:development-2023,QH-1673817360000000000-1430,1673817360000000000,O-20230115-211600-09-000-196,2,20901.2,15.756,59.2774753,187.71200510000003,0.00075
baseline:development-2023,QH-1673817360000000000-1430,1673817480000000000,O-20230115-211600-09-000-197,1,20914.4,15.756,59.31491155,187.83055325000004,0.00075
baseline:development-2023,QH-1673834460000000000-1449,1673834460000000000,O-20230116-020100-09-000-199,2,21183.0,11.555,44.0585217,139.51865205,0.00075
baseline:development-2023,QH-1673834460000000000-1449,1673835480000000000,O-20230116-020100-09-000-200,1,21210.2,11.555,44.11509498,139.69780077,0.00075
baseline:development-2023,QH-1673836260000000000-1451,1673836260000000000,O-20230116-023100-09-000-202,2,21321.6,6.926,26.58121229,84.17383890999999,0.00075
baseline:development-2023,QH-1673836260000000000-1451,1673856600000000000,O-20230116-023100-09-000-204,1,20801.3,6.926,28.81396076,79.23839209,0.00075
baseline:development-2023,QH-1673875860000000000-1495,1673875860000000000,O-20230116-133100-09-000-205,1,20839.3,21.106,79.17016784,250.70553151000001,0.00075
baseline:development-2023,QH-1673875860000000000-1495,1673875920000000000,O-20230116-133100-09-000-206,2,20834.4,21.106,79.15155235,250.64658245,0.00075
baseline:development-2023,QH-1673876760000000000-1496,1673876760000000000,O-20230116-134600-09-000-208,1,20830.4,20.448,76.66920346,242.78581094000003,0.00075
baseline:development-2023,QH-1673876760000000000-1496,1673876820000000000,O-20230116-134600-09-000-209,2,20825.4,20.448,76.65080026,242.72753414000005,0.00075
baseline:development-2023,QH-1673889360000000000-1510,1673889360000000000,O-20230116-171600-09-000-211,2,21014.3,18.975,71.77434165,227.285415225,0.00075
baseline:development-2023,QH-1673889360000000000-1510,1673889540000000000,O-20230116-171600-09-000-212,1,21020.6,18.975,71.7958593,227.35355445,0.00075
baseline:development-2023,QH-1673946060000000000-1573,1673946060000000000,O-20230117-090100-09-000-214,2,21194.0,18.018,68.73722856,217.66789044,0.00075
baseline:development-2023,QH-1673946060000000000-1573,1673946180000000000,O-20230117-090100-09-000-215,1,21200.8,18.018,68.75928259,217.73772821,0.00075
baseline:development-2023,QH-1673955060000000000-1583,1673955060000000000,O-20230117-113100-09-000-217,2,21175.9,15.865,60.47201763,191.494722495,0.00075
baseline:development-2023,QH-1673955060000000000-1583,1673955180000000000,O-20230117-113100-09-000-218,1,21186.7,15.865,60.50285919,191.592387435,0.00075
baseline:development-2023,QH-1673955960000000000-1584,1673955960000000000,O-20230117-114600-09-000-220,2,21176.8,11.999,45.73807618,144.83724122,0.00075
baseline:development-2023,QH-1673955960000000000-1584,1673956500000000000,O-20230117-114600-09-000-221,1,21199.6,11.999,45.78732007,144.99318022999998,0.00075
baseline:development-2023,QH-1673958660000000000-1587,1673958660000000000,O-20230117-123100-09-000-223,2,21288.2,16.549,63.41371592,200.81010043000003,0.00075
baseline:development-2023,QH-1673958660000000000-1587,1673958720000000000,O-20230117-123100-09-000-224,1,21294.7,16.549,63.43307825,200.87141447500002,0.00075
baseline:development-2023,QH-1673959560000000000-1588,1673959560000000000,O-20230117-124600-09-000-226,2,21251.9,13.962,53.409425,169.12984585000004,0.00075
baseline:development-2023,QH-1673959560000000000-1588,1673960280000000000,O-20230117-124600-09-000-227,1,21264.2,13.962,53.44033687,169.22773343000003,0.00075
baseline:development-2023,QH-1673961360000000000-1590,1673961360000000000,O-20230117-131600-09-000-229,2,21218.9,16.951,64.7426833,205.01849712500004,0.00075
baseline:development-2023,QH-1673961360000000000-1590,1673961420000000000,O-20230117-131600-09-000-230,1,21222.3,16.951,64.75305731,205.05134816499998,0.00075
baseline:development-2023,QH-1673976660000000000-1607,1673976660000000000,O-20230117-173100-09-000-232,1,21131.7,12.168,46.28349461,146.56439959000002,0.00075
baseline:development-2023,QH-1673976660000000000-1607,1673978340000000000,O-20230117-173100-09-000-234,2,21237.0,12.168,51.6823632,142.1264988,0.00075
baseline:development-2023,QH-1673984760000000000-1616,1673984760000000000,O-20230117-194600-09-000-235,2,21344.6,12.292,47.22620818,149.54965922,0.00075
